Wavelength	NEUF00146.asd
325	 0,132168721863378 
326	 1,03565765948116E-02 
327	-0,109277705381365 
328	-8,58747170566387E-02 
329	-3,02201580448433E-02 
330	 4,63959359266858E-03 
331	-3,23090352265834E-02 
332	 4,50681915296077E-02 
333	 0,121130286284035 
334	 1,73070979705367E-02 
335	 7,73824753655386E-03 
336	 0,137297659426736 
337	 5,40165564445267E-02 
338	-6,38164959313411E-02 
339	-3,51406060341757E-02 
340	 6,18147024343149E-02 
341	 0,154716426439669 
342	 8,00210752426693E-02 
343	 4,85730457943628E-02 
344	 7,97905868059034E-02 
345	 3,50132540924863E-02 
346	-1,08258679807689E-02 
347	 1,53991630889626E-02 
348	-4,48531060775959E-02 
349	-0,137987510096166 
350	-1,85952132782188E-02 
351	 6,42578822656861E-02 
352	 4,01026840740297E-02 
353	 1,85827886256713E-02 
354	 5,57263961390396E-03 
355	 4,10036543607746E-04 
356	-2,35571439898026E-04 
357	 5,10274554040327E-03 
358	 2,62832951137767E-02 
359	 3,32145184114347E-02 
360	 1,73519716651871E-02 
361	 1,96585340923681E-02 
362	 2,48878374974455E-02 
363	 4,95023946768417E-03 
364	 1,74562700352767E-02 
365	 5,51011630013884E-02 
366	 5,57898119877872E-02 
367	 3,68364625407833E-02 
368	 9,85741575286804E-03 
369	 4,27615239858963E-04 
370	 4,13752886542473E-03 
371	 3,00061334258386E-03 
372	 8,67475443291194E-03 
373	 0,021836401107267 
374	 3,68498429373865E-02 
375	 4,42677499016462E-02 
376	 3,82518801369066E-02 
377	 3,91730344780127E-02 
378	 4,17532425803549E-02 
379	 2,38633473553059E-02 
380	 2,72131092368809E-02 
381	 5,62909703984057E-02 
382	 7,39647521678833E-02 
383	 0,063470520015008 
384	 1,30567071704918E-02 
385	-8,83835824531626E-04 
386	 2,04837183263799E-02 
387	 3,03622503027327E-02 
388	 3,59903698123096E-02 
389	 3,67079196534154E-02 
390	 0,024037657000629 
391	 1,23666700561348E-02 
392	 1,95776517194117E-02 
393	 2,66549834513005E-02 
394	 0,027721144995796 
395	 1,69461857910912E-02 
396	 1,52270888258454E-02 
397	 3,00434145965525E-02 
398	 3,28073905704193E-02 
399	 2,64786738901097E-02 
400	 1,94228666159518E-02 
401	 1,27240698895932E-02 
402	 1,09520177029322E-02 
403	 2,88964539858296E-02 
404	 0,039666455850872 
405	 0,026565637819562 
406	 1,94957701542567E-02 
407	 1,69606188856674E-02 
408	 5,62332327515874E-03 
409	 4,4951331635246E-03 
410	 1,42173139425537E-02 
411	 1,16830597037498E-02 
412	 7,06467456670532E-03 
413	 1,06693158382367E-02 
414	 1,55913559637204E-02 
415	 0,018533066151535 
416	 1,41138698608044E-02 
417	 1,21651599897405E-02 
418	 1,58077033760962E-02 
419	 1,60471933984891E-02 
420	 0,016388139157899 
421	 2,22545134568893E-02 
422	 0,018961605215035 
423	 8,75755596186528E-03 
424	 8,96238207515671E-03 
425	 1,29505259537144E-02 
426	 1,60790314271381E-02 
427	 1,60499757631999E-02 
428	 0,01449912530586 
429	 1,49060769617891E-02 
430	 1,60371491516714E-02 
431	 1,68711809678051E-02 
432	 1,42637814424063E-02 
433	 1,23185883840817E-02 
434	 0,014607560543709 
435	 1,76237371526536E-02 
436	 1,91267688803181E-02 
437	 1,44547963591982E-02 
438	 1,43433715152828E-02 
439	 2,08090624292633E-02 
440	 1,76057945626568E-02 
441	 0,011912216383148 
442	 1,45284873279617E-02 
443	 1,44909536384144E-02 
444	 1,11578591186449E-02 
445	 1,08658187795884E-02 
446	 1,27949506600961E-02 
447	 1,62071692639913E-02 
448	 1,96258746526439E-02 
449	 2,16749424057658E-02 
450	 2,02654405122898E-02 
451	 2,00885707517118E-02 
452	 0,021372783261902 
453	 1,74623014521747E-02 
454	 1,42791361553962E-02 
455	 1,72388273642907E-02 
456	 1,67171473611517E-02 
457	 0,013445919056964 
458	 1,43435745141772E-02 
459	 1,53922056644684E-02 
460	 1,52029803303589E-02 
461	 0,015793360714016 
462	 1,69419414166376E-02 
463	 1,81353537009706E-02 
464	 1,77169233550135E-02 
465	 1,65767109069894E-02 
466	 1,97983037326347E-02 
467	 2,09107617000422E-02 
468	 1,62837631582312E-02 
469	 0,013723090064803 
470	 1,40157506783773E-02 
471	 1,63059399880451E-02 
472	 1,80847006146066E-02 
473	 1,82659498676033E-02 
474	 1,70336996960702E-02 
475	 0,015405849882116 
476	 1,44319085484027E-02 
477	 1,54305605091645E-02 
478	 1,73981302671765E-02 
479	 1,71714279526916E-02 
480	 1,55375001415165E-02 
481	 1,34037380795965E-02 
482	 1,43649852995049E-02 
483	 1,60192349645611E-02 
484	 1,41397824831424E-02 
485	 1,66830231949708E-02 
486	 2,25990006576124E-02 
487	 2,02001963271698E-02 
488	 1,63345753456075E-02 
489	 1,62326726626094E-02 
490	 1,62717928814179E-02 
491	 1,60257373493344E-02 
492	 1,56162769452691E-02 
493	 1,59728793906798E-02 
494	 1,71945392421101E-02 
495	 1,83919103900561E-02 
496	 1,76033509552043E-02 
497	 1,28852135351714E-02 
498	 1,31174939838948E-02 
499	 1,75376652464748E-02 
500	 1,73557229759767E-02 
501	 1,62975904285671E-02 
502	 1,64545606514985E-02 
503	 1,71733492061586E-02 
504	 1,78744701768365E-02 
505	 1,76207013328694E-02 
506	 0,017765204844855 
507	 1,85730541534627E-02 
508	 1,95004613235478E-02 
509	 1,96264979396504E-02 
510	 1,82750965060284E-02 
511	 1,79210424266118E-02 
512	 0,018289889526838 
513	 0,01724183954166 
514	 1,66333608879984E-02 
515	 1,71103195391388E-02 
516	 1,73992505392403E-02 
517	 1,72975680072153E-02 
518	 1,67045774968304E-02 
519	 0,016466233013806 
520	 1,68264052833302E-02 
521	 1,77928578655421E-02 
522	 1,84155684137387E-02 
523	 1,80705987197361E-02 
524	 1,79320308508371E-02 
525	 1,79339046652618E-02 
526	 1,73675972155461E-02 
527	 1,73012482926605E-02 
528	 1,79406260165693E-02 
529	 1,82926571174394E-02 
530	 1,83010504036967E-02 
531	 1,80072228241242E-02 
532	 0,018225178184023 
533	 0,018783908597326 
534	 1,84601816731947E-02 
535	 1,83612810267516E-02 
536	 1,89614728000187E-02 
537	 1,84804286017715E-02 
538	 1,73530456116599E-02 
539	 1,66845396732573E-02 
540	 1,70840493562191E-02 
541	 1,82572934239229E-02 
542	 1,77987449504807E-02 
543	 1,70310894370797E-02 
544	 1,73344075175311E-02 
545	 1,77498892648277E-02 
546	 1,81274708527878E-02 
547	 1,87033559479789E-02 
548	 1,87503944508859E-02 
549	 1,80515193537393E-02 
550	 1,77232352231388E-02 
551	 1,78807136123414E-02 
552	 0,01849254624316 
553	 1,89303016407823E-02 
554	 1,90050564882933E-02 
555	 1,89811463393624E-02 
556	 1,85835433733053E-02 
557	 1,76904919347101E-02 
558	 1,77597200336576E-02 
559	 1,85360631839828E-02 
560	 0,018798943437055 
561	 1,85087108122586E-02 
562	 1,78596156846817E-02 
563	 1,85492314179768E-02 
564	 0,019049819053694 
565	 1,71739632554844E-02 
566	 1,67859005744975E-02 
567	 0,018071972459817 
568	 1,79012969355831E-02 
569	 1,78294321315016E-02 
570	 1,88220805967151E-02 
571	 1,91922848236738E-02 
572	 1,90323159267883E-02 
573	 1,91472306230542E-02 
574	 1,89460596663809E-02 
575	 1,85222833699916E-02 
576	 1,92665009396194E-02 
577	 0,020412693149685 
578	 2,09771101151105E-02 
579	 2,04864656227239E-02 
580	 1,94890056408639E-02 
581	 0,019973748514221 
582	 2,09183511733391E-02 
583	 2,16408560910948E-02 
584	 2,16701693942004E-02 
585	 2,14027426932396E-02 
586	 2,16855279297248E-02 
587	 2,16821033455342E-02 
588	 2,13472848342796E-02 
589	 2,15822121265071E-02 
590	 0,021968841421946 
591	 2,20773075164699E-02 
592	 2,19688113296057E-02 
593	 2,17313600782036E-02 
594	 2,15810007384325E-02 
595	 2,13666642939565E-02 
596	 2,11375069513483E-02 
597	 2,16315435212433E-02 
598	 2,23103262670202E-02 
599	 2,22777075970734E-02 
600	 2,21027413060612E-02 
601	 2,18791042180419E-02 
602	 2,12776708051019E-02 
603	 2,09723765281588E-02 
604	 2,14335682146103E-02 
605	 2,16500709761088E-02 
606	 2,15258667859525E-02 
607	 2,12614284385513E-02 
608	 2,11526341500154E-02 
609	 2,12391543501079E-02 
610	 2,09687921235879E-02 
611	 2,04235771782199E-02 
612	 1,97668401393485E-02 
613	 1,95425011962786E-02 
614	 1,98227505916572E-02 
615	 2,03868193123359E-02 
616	 2,06656972803225E-02 
617	 2,03165802583356E-02 
618	 1,98437530812096E-02 
619	 1,96054979318526E-02 
620	 0,020185120789315 
621	 0,020377676237018 
622	 1,98887389108296E-02 
623	 1,94486301346443E-02 
624	 1,92398415766919E-02 
625	 1,93993237824103E-02 
626	 1,98719577949511E-02 
627	 2,03543883364131E-02 
628	 2,00040808180186E-02 
629	 1,99439224959773E-02 
630	 2,06211957090411E-02 
631	 2,07176107935596E-02 
632	 2,04650567233853E-02 
633	 2,04648091356969E-02 
634	 2,08792171117146E-02 
635	 0,021609142391351 
636	 2,19657136201861E-02 
637	 2,22667058608948E-02 
638	 2,27748915446865E-02 
639	 2,30962266850541E-02 
640	 2,31197359966315E-02 
641	 2,26334444270066E-02 
642	 0,022675051903888 
643	 2,34963276939043E-02 
644	 2,37038476779674E-02 
645	 2,35726854000347E-02 
646	 2,36294446268806E-02 
647	 2,40826326753428E-02 
648	 0,024699034330815 
649	 2,44070367967065E-02 
650	 2,42532591339487E-02 
651	 2,48646603678173E-02 
652	 2,51664792360535E-02 
653	 2,50180849246655E-02 
654	 2,44985596737637E-02 
655	 0,023670415479959 
656	 2,28261934812292E-02 
657	 2,30997154527272E-02 
658	 2,33711423812796E-02 
659	 2,24624674979639E-02 
660	 0,021788031243393 
661	 2,16579786846742E-02 
662	 2,21305970101151E-02 
663	 2,21861062590434E-02 
664	 2,13893840464522E-02 
665	 0,020845902126587 
666	 2,05274735795033E-02 
667	 2,01636007338449E-02 
668	 1,99802804267959E-02 
669	 1,99334725480871E-02 
670	 1,95944878060143E-02 
671	 0,019387624038518 
672	 1,96211223040804E-02 
673	 1,96729438517587E-02 
674	 1,95097227557867E-02 
675	 1,92336805628422E-02 
676	 1,94883831478088E-02 
677	 2,02505257761054E-02 
678	 1,98593107592163E-02 
679	 1,92379771434763E-02 
680	 1,96257785280021E-02 
681	 2,01152211224276E-02 
682	 2,04704202224086E-02 
683	 2,06628750202694E-02 
684	 2,07831073917849E-02 
685	 0,020895971147737 
686	 2,09835208118138E-02 
687	 2,11981228290275E-02 
688	 2,17971156019266E-02 
689	 2,24212293909722E-02 
690	 2,30779254460578E-02 
691	 2,42991945376619E-02 
692	 2,56796141837562E-02 
693	 2,68530578951808E-02 
694	 2,81793684478041E-02 
695	 2,98940260073352E-02 
696	 3,23175611450893E-02 
697	 3,53152812954349E-02 
698	 3,87744465493384E-02 
699	 4,23858733481592E-02 
700	 4,62644358435262E-02 
701	 0,05057617377048 
702	 5,53367311589676E-02 
703	 6,04362915071174E-02 
704	 0,065493040491444 
705	 7,08755111645351E-02 
706	 7,66691683998208E-02 
707	 8,15936131194845E-02 
708	 8,61159260288004E-02 
709	 9,14332564074958E-02 
710	 9,67002284798965E-02 
711	 0,101671831489805 
712	 0,106504370898147 
713	 0,111122140729087 
714	 0,11546334430153 
715	 0,119664241783423 
716	 0,123742720699435 
717	 0,127720189300046 
718	 0,131410204346338 
719	 0,134726724339361 
720	 0,137619076511978 
721	 0,140528913204333 
722	 0,14401581964811 
723	 0,146878938627416 
724	 0,148947626133532 
725	 0,150685640127822 
726	 0,152513960595744 
727	 0,154631156916228 
728	 0,156267624947682 
729	 0,157572222157284 
730	 0,158990490703912 
731	 0,160352700196645 
732	 0,161683590235082 
733	 0,163322960251439 
734	 0,164598981863926 
735	 0,164989706153401 
