Wavelength	GRA-VIE-00113.asd
325	 0,186731999761783 
326	 7,65913046248691E-02 
327	 0,035919853759225 
328	 7,44590445781653E-02 
329	 2,43888122560385E-02 
330	-3,24402491997234E-02 
331	 7,72134759576539E-03 
332	 6,97236025101489E-02 
333	 0,142190345178553 
334	 0,234918984992594 
335	 0,211361179081546 
336	 9,42701941371727E-02 
337	 0,131083298331716 
338	 0,195413863586752 
339	 0,15335313010469 
340	 0,110983559445271 
341	 8,74357393140412E-02 
342	 0,084260989107829 
343	 9,53223839105892E-02 
344	 0,10434584843753 
345	 4,37993004982145E-02 
346	-1,38887771185242E-02 
347	-1,39615903274242E-02 
348	 5,05908415559094E-02 
349	 0,128881963526194 
350	 8,17839568765736E-02 
351	 4,29583304364341E-02 
352	 4,34359651210594E-02 
353	 1,46526367392675E-02 
354	-1,88195154313257E-03 
355	 0,044794717316338 
356	 5,95874963150286E-02 
357	 4,57950191176087E-02 
358	 5,52605528494506E-02 
359	 6,40235577959762E-02 
360	 5,89588428844736E-02 
361	 3,91571620420284E-02 
362	 1,56951211175591E-02 
363	 1,94700903666816E-03 
364	 8,38734273732368E-03 
365	 2,55654573392102E-02 
366	 1,11976405550437E-02 
367	-3,10911105924331E-03 
368	 2,20504395953022E-03 
369	 2,44215136232904E-02 
370	 0,041311631687428 
371	 0,01015903516197 
372	-3,73272624067961E-03 
373	 1,01668942102503E-02 
374	 8,74298911250412E-03 
375	 7,85456985245068E-03 
376	 1,97572826542993E-02 
377	 3,13165609958596E-02 
378	 4,05064201520082E-02 
379	 0,04921614563653 
380	 6,08909208821329E-02 
381	 7,16306061405173E-02 
382	 6,09406382526995E-02 
383	 3,72940533388925E-02 
384	 1,46813463284778E-02 
385	 1,39044961256641E-02 
386	 2,83719254387623E-02 
387	 0,034332559121998 
388	 0,035689104350536 
389	 3,31224950303369E-02 
390	 2,38184549246619E-02 
391	 0,01773854825824 
392	 0,025885327140543 
393	 3,79402205320886E-02 
394	 4,47569717651537E-02 
395	 2,60080535359312E-02 
396	 1,38814333265806E-02 
397	 2,36912045349143E-02 
398	 2,60723093865599E-02 
399	 2,30979681881227E-02 
400	 2,28603089437135E-02 
401	 0,017090960755923 
402	 9,39828278125948E-03 
403	 2,06901503608973E-02 
404	 2,75360537553732E-02 
405	 1,63792419701746E-02 
406	 0,018686462623438 
407	 2,87436767470767E-02 
408	 2,66079888621027E-02 
409	 2,63321823154866E-02 
410	 3,04775165008239E-02 
411	 3,14043133738615E-02 
412	 3,22174491146704E-02 
413	 3,56316547583716E-02 
414	 3,22657265418515E-02 
415	 2,32642211250173E-02 
416	 1,42961436606996E-02 
417	 1,31839046960718E-02 
418	 2,09423013885969E-02 
419	 0,022380930382963 
420	 2,00084935196497E-02 
421	 0,018841094305939 
422	 1,91266492175674E-02 
423	 0,019869493427931 
424	 1,69041128249499E-02 
425	 0,01512541445558 
426	 1,70873867829587E-02 
427	 1,79821665246831E-02 
428	 1,82444062267248E-02 
429	 1,99728189456454E-02 
430	 2,16179365272465E-02 
431	 2,17510833559251E-02 
432	 1,59289655789078E-02 
433	 1,19045254484874E-02 
434	 1,62343868208557E-02 
435	 1,86756878656662E-02 
436	 0,017839110149557 
437	 1,44067369248093E-02 
438	 1,43240986769957E-02 
439	 1,90241792495996E-02 
440	 2,10301980490206E-02 
441	 1,97287529949626E-02 
442	 1,53320686461223E-02 
443	 1,36197603966329E-02 
444	 1,50169093175203E-02 
445	 1,55086426365527E-02 
446	 1,45400416972127E-02 
447	 1,23522841536459E-02 
448	 1,45055836477745E-02 
449	 1,86401231040837E-02 
450	 0,019053522953035 
451	 1,92022406789454E-02 
452	 1,96461094731793E-02 
453	 1,80399054057082E-02 
454	 1,73482595852255E-02 
455	 2,00501686554641E-02 
456	 1,95330545812633E-02 
457	 1,64732377536034E-02 
458	 1,61166570690113E-02 
459	 1,57662161233018E-02 
460	 1,49291506336232E-02 
461	 1,73063372549319E-02 
462	 2,02712852767091E-02 
463	 1,99686612983499E-02 
464	 1,89618726344891E-02 
465	 1,80803248258733E-02 
466	 1,77890166336162E-02 
