Wavelength	SCORFF200436.asd
325	 6,11112900397579E-02 
326	 0,156783699298567 
327	 0,130146188211047 
328	 1,36469295824096E-03 
329	 0,10087724981535 
330	 0,217755661294549 
331	 0,202894945154359 
332	 8,61827713748665E-02 
333	-8,28598983360637E-03 
334	 9,13152218379263E-02 
335	 0,206552409052331 
336	 0,205180053199179 
337	 6,05003880848662E-02 
338	-0,113066706967644 
339	-0,103812583391575 
340	 1,03655762641987E-02 
341	 0,11446896350667 
342	 7,54717269571146E-02 
343	 5,17179703358505E-02 
344	 7,48753699251318E-02 
345	 3,52221111918605E-02 
346	 0,007684548719038 
347	 6,76789138208012E-02 
348	 6,72695927200416E-02 
349	 3,43000344867226E-02 
350	 0,101791497598928 
351	 0,149262326526007 
352	 0,123778451249165 
353	 0,081745166440199 
354	 4,87717705835668E-02 
355	 5,18026952233868E-02 
356	 6,36015992314006E-02 
357	 0,072563330716062 
358	 7,43019041786656E-02 
359	 7,32282483487838E-02 
360	 0,067674823920889 
361	 2,83442037751127E-02 
362	-2,16285851533046E-03 
363	 4,00045269352648E-02 
364	 6,03352966939944E-02 
365	 5,20799890548408E-02 
366	 0,065281782256408 
367	 7,45067414326874E-02 
368	 6,32017273599167E-02 
369	 2,21073182636283E-02 
370	-1,56606303627208E-02 
371	 1,91817267937991E-02 
372	 2,32906810016301E-02 
373	-1,07776650908029E-02 
374	 1,72537875292945E-02 
375	 4,20679490067778E-02 
376	 2,01914509233297E-02 
377	 2,36718490861496E-02 
378	 0,04370295879851 
379	 3,85021864203998E-02 
380	 3,60726167160731E-02 
381	 4,30741983125546E-02 
382	 4,88955785239597E-02 
383	 4,39888825874625E-02 
384	 2,24589509343555E-02 
385	 1,83116764825297E-02 
386	 2,90775468319282E-02 
387	 2,97856418366928E-02 
388	 3,75379447147896E-02 
389	 5,20226748515753E-02 
390	 0,039970203330792 
391	 2,43819523079473E-02 
392	 3,61321346901975E-02 
393	 2,92941327698116E-02 
394	 1,02518753220315E-02 
395	 3,17189894838104E-02 
396	 0,039319250815105 
397	 1,24932343079924E-02 
398	 7,74003481239023E-03 
399	 1,65513794027539E-02 
400	 1,68426808876448E-02 
401	 1,35896675804014E-02 
402	 9,80178099947705E-03 
403	 0,011070248688671 
404	 2,10955327536111E-02 
405	 3,86840657813647E-02 
406	 3,24023675614359E-02 
407	 1,60048101686203E-02 
408	 2,65140743266534E-02 
409	 3,14940130279781E-02 
410	 2,54717237344333E-02 
411	 3,06012231183658E-02 
412	 3,07516632141925E-02 
413	 1,19638694979035E-02 
414	 1,20806097031425E-02 
415	 2,66529747165189E-02 
416	 2,82439887065248E-02 
417	 0,025499082729267 
418	 2,14935947358075E-02 
419	 1,37215586743145E-02 
420	 8,92955494707162E-03 
421	 1,56272358378933E-02 
422	 2,13792615058521E-02 
423	 2,31729426208339E-02 
424	 2,21987679431864E-02 
425	 2,17537264191936E-02 
426	 2,30267001471415E-02 
427	 1,69481126337056E-02 
428	 1,03705283858841E-02 
429	 1,75628950480548E-02 
430	 0,021914675001361 
431	 1,99054906740332E-02 
432	 1,91973216468393E-02 
433	 2,04762305751051E-02 
434	 2,36680704866257E-02 
435	 2,19460010562141E-02 
436	 0,017742733032234 
437	 2,02941278950161E-02 
438	 2,28199987236588E-02 
439	 2,26094999922421E-02 
440	 2,10599718580408E-02 
441	 1,91711792873292E-02 
442	 1,80171473016513E-02 
443	 1,85615464051483E-02 
444	 2,03248285338779E-02 
445	 2,10148524356269E-02 
446	 2,14330466135909E-02 
447	 2,17373038565866E-02 
448	 1,85994951315176E-02 
449	 1,54344266153501E-02 
450	 1,92623628938394E-02 
451	 2,29775950594894E-02 
452	 2,40281371977814E-02 
453	 2,21737456738592E-02 
454	 1,97049835966068E-02 
455	 1,87827725256293E-02 
456	 1,90594563024064E-02 
457	 1,97174742201946E-02 
458	 1,84152065667225E-02 
459	 1,89042004564227E-02 
460	 2,19071949996177E-02 
461	 2,13594923347748E-02 
462	 1,97085716592501E-02 
463	 2,09339312541653E-02 
464	 2,20383223719599E-02 
465	 2,17976590770629E-02 
466	 1,83993933860606E-02 
467	 1,60250584776837E-02 
468	 1,73517995784785E-02 
469	 1,94319516833794E-02 
470	 2,05606838628827E-02 
471	 1,80100968083974E-02 
472	 1,80340427885453E-02 
473	 2,14023576888268E-02 
474	 0,021098839684959 
475	 2,04223387086655E-02 
476	 2,27064921028715E-02 
477	 2,12894541472091E-02 
478	 1,70656578215442E-02 
479	 1,58746029873282E-02 
480	 1,60569158744334E-02 
481	 1,67430649510015E-02 
482	 1,69370360436943E-02 
483	 1,69059202240031E-02 
484	 1,72112560739644E-02 
