Wavelength	AV0100013.asd
325	 0,039562914943571 
326	 3,82829642632381E-02 
327	 0,037585356488877 
328	 0,037828107411675 
329	 3,81613034884011E-02 
330	 3,85072226885648E-02 
331	 3,86163136176406E-02 
332	 3,84844509084962E-02 
333	 3,77740943605357E-02 
334	 0,037387378034789 
335	 3,71864016675153E-02 
336	 3,71382992556695E-02 
337	 3,67581590920615E-02 
338	 3,64337315858061E-02 
339	 3,67369707504059E-02 
340	 3,72490677154103E-02 
341	 3,77469276599344E-02 
342	 3,72627945642226E-02 
343	 3,73014424635546E-02 
344	 3,78506177180483E-02 
345	 3,74211648567764E-02 
346	 3,69218004032004E-02 
347	 0,037106160911537 
348	 3,72009661843682E-02 
349	 3,71798854464884E-02 
350	 0,037715254501335 
351	 0,03792652358896 
352	 3,77196849024898E-02 
353	 3,75307288552256E-02 
354	 3,72468423586254E-02 
355	 3,72333204668184E-02 
356	 3,76940035504887E-02 
357	 3,83702102475044E-02 
358	 3,82658522215595E-02 
359	 3,78392203504652E-02 
360	 3,74143419275874E-02 
361	 3,76052682901351E-02 
362	 3,79800703793157E-02 
363	 3,80387718756754E-02 
364	 0,037838319012363 
365	 3,76753805593804E-02 
366	 3,84817518074153E-02 
367	 0,03903334009892 
368	 3,87386751479309E-02 
369	 3,84590590322165E-02 
370	 3,83136992621597E-02 
371	 3,84050454729864E-02 
372	 3,88099087033671E-02 
373	 0,039304291190996 
374	 3,91232110637967E-02 
375	 3,87405529016142E-02 
376	 3,88474482620052E-02 
377	 3,88460310799809E-02 
378	 3,88039688806091E-02 
379	 3,91771056394673E-02 
380	 3,94931388390455E-02 
381	 3,96227761191503E-02 
382	 3,95143038427879E-02 
383	 3,95065847736465E-02 
384	 3,99445307682347E-02 
385	 4,00576909946003E-02 
386	 3,98482009525522E-02 
387	 3,96818076890239E-02 
388	 3,96869845982287E-02 
389	 3,99545984443178E-02 
390	 3,97577772632986E-02 
391	 3,96103852967228E-02 
392	 3,99283883631886E-02 
393	 4,01555588415947E-02 
394	 4,01483677735611E-02 
395	 4,01913525529174E-02 
396	 4,00965224542524E-02 
397	 3,98606330925827E-02 
398	 3,99281307461401E-02 
399	 4,01177317492966E-02 
400	 4,01068456149126E-02 
401	 4,01180625719553E-02 
402	 4,01215065200632E-02 
403	 0,040028345847819 
404	 4,01111241801941E-02 
405	 4,03651325646957E-02 
406	 4,03347781322476E-02 
407	 4,01722038269856E-02 
408	 4,03197673810094E-02 
409	 4,04115646369276E-02 
410	 4,04038804069403E-02 
411	 4,04129968305806E-02 
412	 4,04811507320526E-02 
413	 4,06169802331958E-02 
414	 4,07076882964085E-02 
415	 4,07539275785991E-02 
416	 4,08943687550202E-02 
417	 4,09852120690127E-02 
418	 4,09091540265502E-02 
419	 4,09290555323449E-02 
420	 4,09842508625108E-02 
421	 4,10703940320451E-02 
422	 4,12530108103818E-02 
423	 4,14588525175178E-02 
424	 4,14640802920399E-02 
425	 4,14888304628445E-02 
426	 4,16005239890393E-02 
427	 4,17653157043777E-02 
428	 4,19043092441273E-02 
429	 4,19975673556373E-02 
430	 4,21324767635907E-02 
431	 4,22950655368913E-02 
432	 4,22807719797481E-02 
433	 4,22988998948933E-02 
434	 4,25277269278231E-02 
435	 4,27323813175541E-02 
436	 4,28727170394787E-02 
437	 4,29660001795623E-02 
438	 4,30259815161464E-02 
439	 4,30872453424667E-02 
440	 4,32605078823535E-02 
441	 4,33890209603804E-02 
442	 4,33317394161251E-02 
443	 0,043418292576331 
444	 4,36721867853063E-02 
445	 4,38114719758365E-02 
446	 4,39620171772379E-02 
447	 4,41173973859827E-02 
448	 4,41356212340608E-02 
449	 4,41350752109887E-02 
450	 4,43445923294675E-02 
451	 4,45366556631588E-02 
452	 4,46554777731843E-02 
453	 4,47548142007612E-02 
454	 4,47884447955506E-02 
455	 4,48137155768581E-02 
456	 4,49129027958979E-02 
457	 4,50527599317693E-02 
458	 4,51932402369986E-02 
459	 0,045267911212496 
460	 4,53148412532199E-02 
461	 4,54102112880122E-02 
462	 4,55327203172849E-02 
463	 4,56143823254796E-02 
464	 4,56325500615085E-02 
