Wavelength	OSM-GIL00042.asd
325	 0,28694217114652 
326	 0,21880183954289 
327	 0,163523144236091 
328	 0,121440854916542 
329	 8,33539098834254E-02 
330	 8,94360705277395E-02 
331	 0,159846260425372 
332	 0,216610928901628 
333	 0,231392083141894 
334	 0,148061144913139 
335	 8,19946957131073E-02 
336	 0,108559108325218 
337	 4,58195228538562E-02 
338	 8,00909428614669E-03 
339	 7,06651219638962E-02 
340	 8,42060817294774E-02 
341	 6,19914330720773E-02 
342	 8,40541347667915E-02 
343	 0,121794570178328 
344	 0,145795602327686 
345	 9,10242238946378E-02 
346	 2,40789374265886E-02 
347	 0,026285316920224 
348	 8,15554704379548E-02 
349	 0,140439985178204 
350	 0,102592535114199 
351	 7,03356284179018E-02 
352	 7,81566507739448E-02 
353	 6,30472773099332E-02 
354	 5,02027172552695E-02 
355	 0,069749227748336 
356	 6,35705231422796E-02 
357	 3,53488620388989E-02 
358	 3,34409341245504E-02 
359	 5,59536225686593E-02 
360	 9,27598051878575E-02 
361	 9,71908941592116E-02 
362	 8,22011088752473E-02 
363	 0,071200202481521 
364	 7,39635589017261E-02 
365	 8,21154142903074E-02 
366	 5,39481361107415E-02 
367	 4,46622721278291E-02 
368	 8,30908850795277E-02 
369	 0,081899024670109 
370	 6,07149437995209E-02 
371	 6,97023828631747E-02 
372	 8,73939439752619E-02 
373	 0,1035728741215 
374	 0,104452166506587 
375	 9,38906340207479E-02 
376	 7,62304066375357E-02 
377	 6,14304390747147E-02 
378	 5,01848347963431E-02 
379	 3,72146655433173E-02 
380	 3,60623221803978E-02 
381	 4,51848654797392E-02 
382	 3,38709638479559E-02 
383	 2,83699700070164E-02 
384	 0,051591076758531 
385	 6,92520296606771E-02 
386	 7,08160620894833E-02 
387	 4,74715193416802E-02 
388	 3,49522877749602E-02 
389	 4,62500024823242E-02 
390	 5,56833360228799E-02 
391	 6,15355155769411E-02 
392	 0,064329929156426 
393	 6,92425297495587E-02 
394	 7,40579870857382E-02 
395	 6,77374458164421E-02 
396	 6,24198494709152E-02 
397	 6,38564746057245E-02 
398	 6,29520975335313E-02 
399	 6,52660939921301E-02 
400	 8,11861593032477E-02 
401	 0,081723605264835 
402	 0,066607480057397 
403	 6,29718616729012E-02 
404	 6,20952009175526E-02 
405	 5,79997684124712E-02 
406	 0,0568767679059 
407	 5,69478292076316E-02 
408	 0,05286123232635 
409	 5,03846747895921E-02 
410	 5,20876485743803E-02 
411	 6,20420157559085E-02 
412	 6,82680473199483E-02 
413	 6,06231806687039E-02 
414	 5,19142630023012E-02 
415	 4,69374280882478E-02 
416	 5,04964683442445E-02 
417	 5,39931673673696E-02 
418	 5,40771037861096E-02 
419	 5,53460629495021E-02 
420	 5,62009655022075E-02 
421	 5,42983546418519E-02 
422	 4,90460523524756E-02 
423	 4,32928985364895E-02 
424	 4,59169654518938E-02 
425	 5,02134743091377E-02 
426	 5,19971946599955E-02 
427	 5,38869330660268E-02 
428	 5,54827092043345E-02 
429	 5,57426591604307E-02 
430	 5,41183926652557E-02 
431	 5,12073141557328E-02 
432	 4,97523443616351E-02 
433	 4,96013028356924E-02 
434	 5,04580676261757E-02 
435	 5,21286337158634E-02 
436	 5,33454596179288E-02 
437	 5,11345274472059E-02 
438	 4,94409603126736E-02 
439	 4,99782839379982E-02 
440	 5,25867970034482E-02 
441	 5,39763443210656E-02 
442	 5,01488496368478E-02 
443	 5,05980009403996E-02 
444	 5,48298358674105E-02 
445	 5,35473927199482E-02 
446	 5,03355151615666E-02 
447	 4,78647112301465E-02 
448	 4,88009587144197E-02 
449	 5,15712775275951E-02 
450	 5,29008802451186E-02 
451	 5,11380521028296E-02 
452	 4,73016576067973E-02 
453	 4,87913978831416E-02 
454	 5,14824524003643E-02 
455	 5,14595562568061E-02 
456	 5,25434822274956E-02 
457	 5,40640426472873E-02 
458	 5,26347102868464E-02 
459	 0,049983191278756 
460	 4,79055419613656E-02 
461	 5,22613256039016E-02 
462	 5,78549475646296E-02 
463	 5,74618503660624E-02 
464	 0,054778384945067 
465	 5,21243656196865E-02 
466	 0,053968699694232 
467	 5,57966648766711E-02 
468	 5,47814755303496E-02 
469	 5,49023454673409E-02 
470	 5,52105700405918E-02 
471	 5,24955766515252E-02 
472	 5,13896960924246E-02 
473	 5,27539583006335E-02 
474	 5,29124221224632E-02 
475	 5,23559127963893E-02 
476	 5,18019708692377E-02 
477	 5,18568887702277E-02 
478	 5,23099217025269E-02 
479	 5,25652379355838E-02 
480	 0,050665399311381 
481	 4,67922627774623E-02 
482	 4,90129824329996E-02 
483	 5,29334341315482E-02 
484	 5,09882897314217E-02 
485	 5,06807535026724E-02 
486	 5,25745803100578E-02 
487	 5,10828529047189E-02 
488	 4,91313281241717E-02 
489	 4,90336130201873E-02 
490	 5,01229714055338E-02 
491	 5,11497058948842E-02 
492	 4,93676074979797E-02 
493	 4,82332603796165E-02 
494	 4,88626242688299E-02 
495	 5,01164444641819E-02 
496	 5,11152633641642E-02 
497	 5,10145357956702E-02 
498	 5,09914328660659E-02 
499	 5,11804460285233E-02 
500	 5,13682556003583E-02 
501	 5,01794907198059E-02 
502	 4,73782558873905E-02 
503	 4,74553958668823E-02 
504	 4,94269361594556E-02 
505	 5,05737525828462E-02 
506	 0,051473415220098 
507	 5,21377625084919E-02 
508	 5,24693436386369E-02 
509	 5,23695944657411E-02 
510	 5,18459735338549E-02 
511	 5,26179840111938E-02 
512	 0,053948117752256 
513	 5,32158642216969E-02 
514	 5,17208586883102E-02 
515	 5,03740034678237E-02 
516	 5,10390383206153E-02 
517	 5,25042471262124E-02 
518	 5,29183781750957E-02 
519	 5,15722022154378E-02 
520	 4,94098731335946E-02 
521	 5,05980667069255E-02 
522	 0,05173177694308 
523	 5,05226152206177E-02 
524	 5,07212144327942E-02 
525	 5,17789039521787E-02 
526	 5,11087496750086E-02 
527	 5,06588483510154E-02 
528	 0,05083579710929 
529	 0,050043431707483 
530	 4,93106600482674E-02 
531	 4,99052271101197E-02 
532	 5,02120947360899E-02 
533	 5,00476231476637E-02 
534	 5,01098135593399E-02 
535	 5,00479307005976E-02 
536	 4,97298256387356E-02 
537	 4,97626269815697E-02 
538	 5,01270398588269E-02 
539	 5,06467296529995E-02 
540	 5,11772838787476E-02 
541	 5,14888536258454E-02 
542	 5,09113929728015E-02 
543	 5,02849472183235E-02 
544	 5,04367893049351E-02 
545	 5,06097750232639E-02 
546	 5,07760701673338E-02 
547	 5,12685283378365E-02 
548	 0,052002160357911 
549	 5,27712244742939E-02 
550	 5,26160096375483E-02 
551	 5,19379484224562E-02 
552	 0,051468813813907 
553	 5,19390895612931E-02 
554	 5,30482164845144E-02 
555	 5,26090110511307E-02 
556	 0,05215833000923 
557	 5,28578468248543E-02 
558	 5,18532871844469E-02 
559	 5,01012737529727E-02 
560	 5,13053068088536E-02 
561	 0,052337912867634 
562	 5,19722014940102E-02 
563	 5,09274006093883E-02 
564	 5,00486620820171E-02 
565	 5,03334468985181E-02 
566	 5,05537819454328E-02 
567	 5,05951698607835E-02 
568	 5,13209287029957E-02 
569	 5,18524924250376E-02 
570	 5,16350872578445E-02 
571	 5,16751690594741E-02 
572	 5,19467721298181E-02 
573	 0,052013819310315 
574	 5,21871507620866E-02 
575	 5,26031002768947E-02 
576	 5,34423427558669E-02 
577	 0,054116969977289 
578	 5,39788069891726E-02 
579	 5,39589300437398E-02 
580	 5,42497597768393E-02 
581	 0,054645380807755 
582	 5,52516153652607E-02 
583	 5,61061943052822E-02 
584	 5,71034283733718E-02 
585	 0,057993413752821 
586	 5,83732526007985E-02 
587	 5,89440942817841E-02 
588	 5,96841856766617E-02 
589	 5,94429187789431E-02 
590	 5,91806175586084E-02 
591	 5,97902322688695E-02 
592	 6,01230126901566E-02 
593	 6,01712011664971E-02 
594	 6,06119140432145E-02 
595	 6,07491190066591E-02 
596	 6,03234782530855E-02 
597	 5,98394462490497E-02 
598	 5,96999376280303E-02 
599	 6,04167276136062E-02 
600	 6,07963812863461E-02 
601	 6,05384167523188E-02 
602	 5,99550610193221E-02 
603	 5,95232153741539E-02 
604	 5,96152336262753E-02 
605	 5,99585924171642E-02 
606	 6,02220033397693E-02 
607	 5,97726488724074E-02 
608	 5,92262503924048E-02 
609	 0,058713113481052 
610	 5,74089271013982E-02 
611	 5,63673368370466E-02 
612	 5,69325206580176E-02 
613	 5,70394885291011E-02 
614	 5,65069544464608E-02 
615	 5,65336728115098E-02 
616	 0,056815627177737 
617	 5,71135824196262E-02 
618	 5,72273339772311E-02 
619	 5,68506683607797E-02 
620	 5,53149986814955E-02 
621	 5,48218991139962E-02 
622	 5,57901793530258E-02 
623	 5,62530700271373E-02 
624	 5,62061876134438E-02 
625	 5,58014954130266E-02 
626	 0,055828962378821 
627	 5,62618105563142E-02 
628	 5,65182606782209E-02 
629	 5,63946904380916E-02 
630	 5,58834126060322E-02 
631	 5,58799088836722E-02 
632	 5,61287862064059E-02 
633	 5,60000184877352E-02 
634	 0,056431714911844 
635	 5,73524684330965E-02 
636	 5,73287921794875E-02 
637	 0,057307789649281 
638	 0,058071128629302 
639	 5,85157831931022E-02 
640	 5,85629736949353E-02 
641	 5,85016410072993E-02 
642	 5,85584071626184E-02 
643	 0,058853876146852 
644	 5,93463433670592E-02 
645	 5,97721804472939E-02 
646	 5,98141451985614E-02 
647	 0,059341532710734 
648	 5,86331446626996E-02 
649	 5,87804242845218E-02 
650	 0,058680527309058 
651	 5,77146154047137E-02 
652	 5,74709408566208E-02 
653	 0,057631335553746 
654	 5,70625872478267E-02 
655	 5,64821047193667E-02 
656	 5,61262305537279E-02 
657	 5,59808062936304E-02 
658	 5,58265616118325E-02 
659	 5,54326289922547E-02 
660	 0,054702445670429 
661	 5,38913575548289E-02 
662	 5,38340830216307E-02 
663	 5,34539966503689E-02 
664	 5,23829376470071E-02 
665	 5,21653761940514E-02 
666	 5,23665745057367E-02 
667	 5,20287963806797E-02 
668	 5,18061461620686E-02 
669	 5,17986275222947E-02 
670	 0,051672418878912 
671	 5,17036824583734E-02 
672	 5,20331201862743E-02 
673	 5,14559707341939E-02 
674	 5,05678297618824E-02 
675	 5,13506815106177E-02 
676	 5,18800222750952E-02 
677	 0,05162558262373 
678	 0,051891326010337 
679	 5,23739880968301E-02 
680	 5,25973347655908E-02 
681	 5,27475642136223E-02 
682	 0,052961470368884 
683	 5,36114261772189E-02 
684	 5,39996865113251E-02 
685	 0,053779523879784 
686	 5,36937790223394E-02 
687	 5,39515348326724E-02 
688	 5,47167808602897E-02 
689	 5,55467000096729E-02 
690	 5,63509575519117E-02 
691	 5,73716668125209E-02 
692	 5,87233019950867E-02 
693	 6,05248076805311E-02 
694	 6,30996018213608E-02 
695	 6,62749740640503E-02 
696	 6,94136043623501E-02 
697	 0,073041844133455 
698	 7,74228833282416E-02 
699	 8,25096500190777E-02 
700	 8,85451784019117E-02 
701	 9,58304211891515E-02 
702	 0,102896774553231 
703	 0,109868466872704 
704	 0,118539604822189 
705	 0,127712079769207 
706	 0,136630965557525 
707	 0,145749360076735 
708	 0,155229176748952 
709	 0,165294136257907 
710	 0,175115907312226 
711	 0,184540023183854 
712	 0,19413314479255 
713	 0,203823152790965 
714	 0,213509331676523 
715	 0,223102427545253 
716	 0,232400573293085 
717	 0,241060609232611 
718	 0,249192690548444 
719	 0,256903159979829 
720	 0,264652858476287 
721	 0,272170828868349 
722	 0,279040660129661 
723	 0,285547803313633 
724	 0,291726627689313 
725	 0,297446068958494 
726	 0,302694794427449 
727	 0,307511591727509 
728	 0,312169837427473 
729	 0,31663497748888 
730	 0,320763398242288 
731	 0,324593695719655 
732	 0,328168730012247 
733	 0,331621127955143 
734	 0,334792335990884 
735	 0,33753109350752 
736	 0,339936875691604 
737	 0,3419873943546 
738	 0,343421514425604 
739	 0,345308654510497 
740	 0,347847668175538 
741	 0,349531617983157 
742	 0,350848138846501 
743	 0,352494786535179 
744	 0,353830220058786 
745	 0,354813163190118 
