Wavelength	PENFOUL00021.asd
325	 0,100475419541133 
326	 0,193340440748 
327	 0,215911426482431 
328	 0,11990114342025 
329	 1,09380638177226E-02 
330	 3,64133118842907E-02 
331	 0,209251455194829 
332	 0,184442537715835 
333	 4,62218785819413E-02 
334	 8,15346559733563E-02 
335	 0,137044156266075 
336	 0,155210505709103 
337	 0,110096836488324 
338	 8,18467368193588E-02 
339	 0,137199839824078 
340	 0,125166488728319 
341	 7,91397329789162E-02 
342	 9,52001708856253E-02 
343	 0,103469092185245 
344	 0,082173888352547 
345	 5,27146083466724E-02 
346	 2,66213749674064E-02 
347	 1,26180601724338E-02 
348	-1,52633168013517E-03 
349	-8,0367722672635E-03 
350	 2,91511324932959E-02 
351	 3,54877327449112E-02 
352	-4,32507766801831E-03 
353	 2,01929560147543E-02 
354	 5,58334764846031E-02 
355	 0,045936834179024 
356	 2,73212145313603E-02 
357	 1,68433067913625E-02 
358	 4,61323892972294E-02 
359	 5,76935729500978E-02 
360	 3,24289698558134E-02 
361	 1,33757498221118E-02 
362	 1,59230781127869E-02 
363	 5,30514543680061E-02 
364	 4,76926868871191E-02 
365	 5,97524820157012E-03 
366	 1,39871790845443E-02 
367	 3,73534083177302E-02 
368	 5,12214030827613E-02 
369	 4,20958971824024E-02 
370	 2,68755459580261E-02 
371	 4,05246611248989E-02 
372	 3,23608082570141E-02 
373	 4,27763475994641E-03 
374	 3,32104306198071E-02 
375	 0,057097794433518 
376	 3,74200794220987E-02 
377	 3,69271783927318E-02 
378	 4,74731936069721E-02 
379	 0,028990053567392 
380	 1,64189401013595E-02 
381	 2,02239918660629E-02 
382	 0,024963799301695 
383	 2,47928516941263E-02 
384	 1,61322954949186E-02 
385	 1,72861152497561E-02 
386	 2,59592314624932E-02 
387	 2,61723422408365E-02 
388	 2,91239521624364E-02 
389	 3,72251931170713E-02 
390	 4,12884195423255E-02 
391	 4,16359391778321E-02 
392	 3,94177414162074E-02 
393	 3,09943705816608E-02 
394	 2,00022450764227E-02 
395	 1,78136076326838E-02 
396	 1,83895343635566E-02 
397	 1,84416338248038E-02 
398	 1,81372661781771E-02 
399	 1,99403469989361E-02 
400	 2,78844631691048E-02 
401	 2,80912843852299E-02 
402	 0,021584252048805 
403	 2,65011678764229E-02 
404	 3,11388734678535E-02 
405	 2,76364728605623E-02 
406	 0,017268330465238 
407	 7,95604091958003E-03 
408	 0,015793369647027 
409	 2,52011221440081E-02 
410	 2,95375629008867E-02 
411	 2,37485988035777E-02 
412	 1,67146529504449E-02 
413	 1,67543792292425E-02 
414	 1,63003616380469E-02 
415	 1,43867250981395E-02 
416	 1,15613086465104E-02 
417	 1,18024803562487E-02 
418	 1,64771101376859E-02 
419	 2,44526303909742E-02 
420	 2,83246270716177E-02 
421	 1,95750380052198E-02 
422	 1,78715973040342E-02 
423	 2,36005938430798E-02 
424	 2,07961780017744E-02 
425	 1,81978369042536E-02 
426	 2,04134551634538E-02 
427	 1,99498574413227E-02 
428	 1,77199789059402E-02 
429	 1,70107758789023E-02 
430	 1,64590438087839E-02 
431	 1,61860692024294E-02 
432	 1,83232953755134E-02 
433	 1,97413537724504E-02 
434	 1,78793373083556E-02 
435	 1,61387193574245E-02 
436	 1,56581763585824E-02 
437	 0,017769841432881 
438	 1,87630714197628E-02 
439	 1,76036719167255E-02 
440	 1,86457081951588E-02 
441	 1,92226410392534E-02 
442	 1,55882909083884E-02 
443	 0,012758041974889 
444	 1,19739982036565E-02 
445	 1,23083402578635E-02 
446	 1,56874265943532E-02 
447	 2,19965082335045E-02 
448	 2,09899665936571E-02 
449	 1,53970789666417E-02 
450	 1,26014546149481E-02 
451	 1,38024484740795E-02 
452	 1,83744693173713E-02 
453	 2,09560595647914E-02 
454	 0,021255803778205 
455	 1,93550710146791E-02 
456	 1,64663410862775E-02 
457	 1,33989676347661E-02 
458	 1,07591362560282E-02 
459	 1,09343085019682E-02 
460	 1,41331464355005E-02 
461	 1,46557618921054E-02 
462	 1,41165582785701E-02 
463	 0,01540580177868 
464	 1,61812844336344E-02 
465	 1,63713147493816E-02 
466	 0,017887818732571 
467	 1,86039189559714E-02 
468	 1,71961444533218E-02 
469	 1,47231081355418E-02 
470	 1,30032742588621E-02 
471	 1,51519721909501E-02 
472	 1,74574244772958E-02 
473	 1,85863845273153E-02 
474	 1,93750898523857E-02 
475	 0,018200677155123 
476	 1,37880915097972E-02 
477	 1,35348392348944E-02 
478	 1,65045355654425E-02 
479	 1,56623590626274E-02 
480	 1,47386268812287E-02 
481	 1,52201001176105E-02 
482	 1,51627661857085E-02 
483	 1,49939962926974E-02 
484	 1,55690535902282E-02 
485	 1,71630068851676E-02 
486	 1,89280345712183E-02 
487	 1,74668934939709E-02 
488	 1,64502217267319E-02 
489	 0,018379842663608 
490	 0,018185565836419 
491	 1,66500247835227E-02 
492	 1,77365836862908E-02 
493	 1,68374954869288E-02 
494	 1,35783149119117E-02 
495	 1,48712199667241E-02 
496	 0,016948732129914 
497	 1,51043104195859E-02 
498	 1,43646267319249E-02 
499	 1,50391367787341E-02 
500	 1,43525327351392E-02 
501	 1,42876913102877E-02 
502	 1,56473774687825E-02 
503	 1,56412006322255E-02 
504	 1,45767327572644E-02 
505	 1,36384812338397E-02 
506	 1,21960116550475E-02 
507	 1,10439487824219E-02 
508	 1,42125942057131E-02 
509	 1,68044321780615E-02 
510	 1,46463671331874E-02 
511	 1,43373082168131E-02 
512	 1,58438286987099E-02 
513	 1,57578555427086E-02 
514	 1,52873378160208E-02 
515	 1,49861609823828E-02 
516	 1,50888734192257E-02 
517	 1,56381397960776E-02 
518	 1,66761619261081E-02 
519	 1,67630904367148E-02 
520	 1,58649812597625E-02 
521	 1,52624788631075E-02 
522	 1,51487179720711E-02 
523	 1,56016110259456E-02 
524	 1,60081513338698E-02 
525	 1,62308177975007E-02 
526	 1,63376687324742E-02 
527	 1,57909239134817E-02 
528	 1,48226187527405E-02 
529	 1,56386369210102E-02 
530	 1,66924877728619E-02 
531	 1,60786602671044E-02 
532	 1,52892076239698E-02 
533	 1,48121095982881E-02 
534	 1,51055444436878E-02 
535	 1,50283242388439E-02 
536	 1,40914240115407E-02 
537	 1,42002240227664E-02 
538	 1,51344893406522E-02 
539	 1,61609670674535E-02 
540	 0,016005466603463 
541	 1,46581037621259E-02 
542	 1,42053286906603E-02 
543	 1,43186437099144E-02 
544	 1,45430894357493E-02 
545	 1,45106635033052E-02 
546	 1,43767766067823E-02 
547	 1,49641955236846E-02 
548	 1,49960182989664E-02 
549	 1,41862243129916E-02 
550	 1,52768751908205E-02 
551	 1,68119253560856E-02 
552	 1,61209353538309E-02 
553	 1,50983470144517E-02 
554	 1,44433528059281E-02 
555	 1,45530845548203E-02 
556	 1,50130954908203E-02 
557	 1,54141207061529E-02 
558	 1,52876322469305E-02 
559	 1,49245114246788E-02 
560	 1,52706502131889E-02 
561	 1,58523935587047E-02 
562	 1,62653506375296E-02 
563	 1,53795622322028E-02 
564	 1,40832310242587E-02 
565	 1,36539220067396E-02 
566	 1,37686233095153E-02 
567	 1,42926221923528E-02 
568	 0,015052105019075 
569	 0,015526153625471 
570	 1,53958782539242E-02 
571	 1,53203128253439E-02 
572	 1,55810581188109E-02 
573	 0,016708072678312 
574	 1,66540102008615E-02 
575	 1,52040074887679E-02 
576	 1,54291996449098E-02 
577	 1,64468813402063E-02 
578	 1,70117486149894E-02 
579	 1,77557403171747E-02 
580	 1,83416903998081E-02 
581	 1,73512661607881E-02 
582	 0,016603800348295 
583	 1,71212534888918E-02 
584	 1,80175331111952E-02 
585	 1,85617813731411E-02 
586	 1,76831004712174E-02 
587	 1,71006159085393E-02 
588	 1,72802834644479E-02 
589	 1,74442260243376E-02 
590	 1,81831839074437E-02 
591	 1,99040891002183E-02 
592	 0,019534442492386 
593	 1,77135399007822E-02 
594	 1,78360051477745E-02 
595	 1,82753997443723E-02 
596	 1,83775211588831E-02 
597	 1,88201282329994E-02 
598	 1,91340481331098E-02 
599	 1,85436004633456E-02 
600	 1,81745963785992E-02 
601	 1,81364345088608E-02 
602	 0,017359259695234 
603	 1,71319106619143E-02 
604	 1,83146174105176E-02 
605	 1,84693653706232E-02 
606	 1,77604492615695E-02 
607	 1,77247431007313E-02 
608	 1,72208027017232E-02 
609	 1,62678064102218E-02 
610	 0,017366866345357 
611	 1,85816667710989E-02 
612	 1,73286937917504E-02 
613	 1,63543148536836E-02 
614	 1,61005997064299E-02 
615	 1,54835511559949E-02 
616	 1,55179086829756E-02 
617	 1,66417709697098E-02 
618	 1,66722472177347E-02 
619	 1,61470367378709E-02 
620	 0,016809643903165 
621	 1,72854436487984E-02 
622	 1,71149219025143E-02 
623	 1,63211171542467E-02 
624	 1,56368366600435E-02 
625	 1,58086123715566E-02 
626	 1,66544352822841E-02 
627	 1,75924762439301E-02 
628	 1,71283578538979E-02 
629	 1,65768446882041E-02 
630	 1,66754176857489E-02 
631	 1,74061114216166E-02 
632	 1,81773472490673E-02 
633	 1,80747916991668E-02 
634	 0,017581386704703 
635	 1,71362471858341E-02 
636	 1,77438094744565E-02 
637	 1,89104647936366E-02 
638	 2,01027931837855E-02 
639	 2,05436367448835E-02 
640	 2,02935437053991E-02 
641	 1,98460305580717E-02 
642	 1,97523138843633E-02 
643	 2,01787360774062E-02 
644	 2,02791180078315E-02 
645	 2,03576092860434E-02 
646	 2,09095047578832E-02 
647	 2,12468685350776E-02 
648	 0,021245091713116 
