Wavelength	AV0200011.asd
325	 2,90797056173407E-02 
326	 3,29053925415697E-02 
327	 3,35296574755827E-02 
328	 3,08038318603253E-02 
329	 2,98984309730051E-02 
330	 2,93749662976117E-02 
331	 2,80629745712401E-02 
332	 2,68629146675554E-02 
333	 2,63472319881892E-02 
334	 0,027437043208905 
335	 2,86415614886043E-02 
336	 2,93245314670685E-02 
337	 2,91300841994763E-02 
338	 2,87500027435017E-02 
339	 2,89344578262546E-02 
340	 3,18457922779198E-02 
341	 3,53089137925323E-02 
342	 3,37850230235739E-02 
343	 3,13568220682692E-02 
344	 2,98636131244637E-02 
345	 3,06580322911014E-02 
346	 3,23430452776832E-02 
347	 3,34096363853335E-02 
348	 3,25841352578484E-02 
349	 3,07060182623029E-02 
350	 3,02828355720507E-02 
351	 3,05221103340148E-02 
352	 3,09803285752918E-02 
353	 3,07970919100442E-02 
354	 3,05803013294247E-02 
355	 3,11203753940598E-02 
356	 3,18417566607484E-02 
357	 3,23140228495417E-02 
358	 3,15851808446697E-02 
359	 3,13735116011985E-02 
360	 3,23393967424875E-02 
361	 3,24300659945678E-02 
362	 3,19174618870005E-02 
363	 3,15008973794951E-02 
364	 3,17501168364736E-02 
365	 3,24794778953261E-02 
366	 3,26334016960275E-02 
367	 0,032235885187556 
368	 3,15127913533331E-02 
369	 3,24385710552122E-02 
370	 3,36921756932091E-02 
371	 3,23176167765418E-02 
372	 3,17196813887898E-02 
373	 3,25151995760378E-02 
374	 3,24534493711794E-02 
375	 3,18651938907917E-02 
376	 3,11917561053143E-02 
377	 3,16652101799504E-02 
378	 3,26860836420008E-02 
379	 0,032188049866077 
380	 3,25030245713477E-02 
381	 3,38940763366674E-02 
382	 3,35291348774271E-02 
383	 3,25004095960347E-02 
384	 3,21884379218305E-02 
385	 3,23439440761991E-02 
386	 3,29853909486629E-02 
387	 3,43077079280247E-02 
388	 3,52926652868814E-02 
389	 3,54030767290342E-02 
390	 3,43387735443553E-02 
391	 3,33445726137435E-02 
392	 3,38739907032552E-02 
393	 3,49014301314521E-02 
394	 3,53918747972666E-02 
395	 3,29533375692543E-02 
396	 3,18080719301303E-02 
397	 3,35385287095443E-02 
398	 3,35535742618745E-02 
399	 3,29869230820001E-02 
400	 3,39456859672897E-02 
401	 3,45114731305835E-02 
402	 3,44437403371888E-02 
403	 3,44582660306097E-02 
404	 3,43841625790216E-02 
405	 3,41330505664297E-02 
406	 3,40571183021366E-02 
407	 3,42137028271262E-02 
408	 3,46801066951751E-02 
409	 3,46278719760243E-02 
410	 3,40472619100641E-02 
411	 3,41778325706373E-02 
412	 3,47273502404272E-02 
413	 3,53119676565037E-02 
414	 3,51381608364752E-02 
415	 3,45039015190849E-02 
416	 3,45527681130455E-02 
417	 3,48796904562641E-02 
418	 3,52670984108976E-02 
419	 3,54432922606941E-02 
420	 3,54772894813331E-02 
421	 3,55030117001505E-02 
422	 3,57532302484986E-02 
423	 3,60530489487283E-02 
424	 3,55112136005651E-02 
425	 3,52784621073991E-02 
426	 0,035994532196969 
427	 3,59571804169176E-02 
428	 3,55636158380449E-02 
429	 3,60988718092591E-02 
430	 3,64191617501779E-02 
431	 3,62636784523987E-02 
432	 3,61639288264169E-02 
433	 3,61675971259005E-02 
434	 3,62902556923695E-02 
435	 3,64625241229142E-02 
436	 3,66685447745843E-02 
437	 3,69803906523248E-02 
438	 3,69616261672496E-02 
439	 3,65607055042574E-02 
440	 3,66291636748217E-02 
441	 3,69261321800267E-02 
442	 3,70404585957286E-02 
443	 3,72491049867175E-02 
444	 3,75654232727278E-02 
445	 3,78856868359705E-02 
446	 3,80355994148497E-02 
447	 3,79247746962033E-02 
448	 3,77993703805396E-02 
449	 3,77641182601371E-02 
450	 3,79211454607107E-02 
451	 3,82099522518441E-02 
452	 3,85433906217836E-02 
453	 3,86640108055934E-02 
454	 3,87093677861981E-02 
455	 3,88171239516437E-02 
456	 3,87581977948213E-02 
457	 3,86650151923959E-02 
458	 3,90700459522092E-02 
459	 3,91541405951042E-02 
460	 3,86785434041564E-02 
461	 3,86267615824562E-02 
462	 3,89324760837077E-02 
463	 3,93640221489817E-02 
464	 3,94029757307216E-02 
465	 3,90853045170689E-02 
466	 3,91424821687524E-02 
467	 3,93074166394808E-02 
468	 3,93939120145946E-02 
469	 3,95160102680397E-02 
470	 3,96843169748452E-02 
471	 3,99116268475192E-02 
472	 4,00245965452889E-02 
473	 3,99866761988007E-02 
474	 0,039969150475506 
475	 3,99018290097687E-02 
476	 3,97198638414286E-02 
