Wavelength	GRA-VAN00108.asd
325	 0,158887563601226 
326	 3,41043988355486E-02 
327	-3,44166322370421E-02 
328	 5,53031950966718E-02 
329	-6,03753993915125E-02 
330	-8,36300856976454E-02 
331	 0,211835005428527 
332	 0,235755700289343 
333	 0,125031637560111 
334	-3,48754360965063E-02 
335	-5,88148424317107E-02 
336	 8,18791431810754E-02 
337	 0,112178544949627 
338	 0,104815440698979 
339	 0,117161163134549 
340	 0,180631113002158 
341	 0,216179572387741 
342	 9,29771702424524E-02 
343	 2,07829897611715E-02 
344	 6,70339287236303E-02 
345	 6,50631291256678E-02 
346	 7,06295060389386E-02 
347	 0,134097916521379 
348	 0,125448851498847 
349	 5,84593606277806E-02 
350	 1,68691213551763E-02 
351	 4,26888492173774E-02 
352	 0,116717148182665 
353	 0,120080477271843 
354	 7,97016279120858E-02 
355	 3,23402468364697E-02 
356	 4,44089404316884E-02 
357	 9,09725358183834E-02 
358	 6,78272828542295E-02 
359	 5,95949432438519E-02 
360	 9,84670831799645E-02 
361	 0,109844026711656 
362	 8,77029421078307E-02 
363	 2,84831254678167E-02 
364	 2,94758666167439E-02 
365	 0,08777371926804 
366	 8,95681130358193E-02 
367	 9,10858477309727E-02 
368	 0,118552618124527 
369	 8,98556956948168E-02 
370	 3,76632150041717E-02 
371	 3,34610412991501E-02 
372	 4,21757324743373E-02 
373	 5,12737832697066E-02 
374	 5,72094742936412E-02 
375	 6,75922290497682E-02 
376	 8,40647994834453E-02 
377	 7,32273955589893E-02 
378	 5,22450491038002E-02 
379	 7,44527851373548E-02 
380	 6,88702163705402E-02 
381	 3,27850415663652E-02 
382	 6,06039143940663E-02 
383	 9,74674663642777E-02 
384	 0,092071347052557 
385	 0,083656380007989 
386	 7,66589111771664E-02 
387	 5,92920866030332E-02 
388	 5,27297785411518E-02 
389	 6,29708855233554E-02 
390	 0,062952897084691 
391	 5,95279969705408E-02 
392	 0,062939440949511 
393	 0,066357291392224 
394	 6,74836617124609E-02 
395	 6,39724986132891E-02 
396	 6,06461786167981E-02 
397	 5,99475632836919E-02 
398	 6,08070509670917E-02 
399	 5,90294810322828E-02 
400	 4,76081949742316E-02 
401	 5,32901708433549E-02 
402	 0,072567534913966 
403	 7,24479017794484E-02 
404	 5,82964164557346E-02 
405	 3,73149650913018E-02 
406	 3,92502147262122E-02 
407	 5,44330387908229E-02 
408	 5,75190347174739E-02 
409	 5,61018097725968E-02 
410	 5,34277870325288E-02 
411	 5,65209117973583E-02 
412	 5,90694251562072E-02 
413	 5,52568133737788E-02 
414	 5,32609061929249E-02 
415	 0,053305907150451 
416	 5,15202757169243E-02 
417	 5,25649340584165E-02 
418	 5,75614649760968E-02 
419	 6,17649798633303E-02 
420	 6,31248481170746E-02 
421	 5,99775836539568E-02 
422	 5,66819017444685E-02 
423	 5,49014114221987E-02 
424	 5,53723932396086E-02 
425	 5,79148283879369E-02 
426	 6,17420215790234E-02 
427	 6,14762455609228E-02 
428	 0,059549226205274 
429	 6,19813586680349E-02 
430	 6,04359229240326E-02 
431	 5,45970140813857E-02 
432	 5,32610897863679E-02 
433	 5,70877405704514E-02 
434	 6,52323944582825E-02 
435	 6,20216360765526E-02 
436	 5,21292355087283E-02 
437	 5,49436007006602E-02 
438	 5,93723945123902E-02 
439	 6,10209185074321E-02 
440	 6,09563049850922E-02 
441	 0,060637072569856 
442	 6,18293831483827E-02 
443	 6,26051907483476E-02 
444	 6,23342452535638E-02 
445	 6,05449387021361E-02 
446	 5,84885682129545E-02 
447	 5,72215371979402E-02 
448	 5,78657519905411E-02 
449	 5,99234743301828E-02 
450	 6,23754738104484E-02 
451	 6,32160333904515E-02 
452	 6,22767098327277E-02 
453	 6,23562821846177E-02 
454	 0,062167123493736 
455	 6,06859335325483E-02 
456	 6,35676376169633E-02 
457	 6,77733119920122E-02 
458	 6,21328958034085E-02 
459	 5,89335864881134E-02 
460	 6,26136847269272E-02 
461	 0,064499194028673 
462	 6,47841253734551E-02 
463	 6,48720498206718E-02 
464	 6,31030495499683E-02 
465	 6,06299425622005E-02 
466	 6,20961293951425E-02 
467	 6,51792553886815E-02 
468	 6,80472751375509E-02 
469	 0,069308018847734 
470	 6,90907189970806E-02 
471	 6,82072416901447E-02 
472	 6,68721328300979E-02 
473	 6,55025304448623E-02 
474	 6,44630565488432E-02 
475	 6,53910615351817E-02 
476	 6,95626650273114E-02 
477	 7,00840828063894E-02 
478	 6,77832760389247E-02 
479	 6,92892005019315E-02 
480	 6,91849688886779E-02 
481	 6,59731506241484E-02 
482	 6,77004565633124E-02 
483	 7,05916158341783E-02 
484	 6,78553497889506E-02 
485	 6,80827045975207E-02 
486	 7,15700660017589E-02 
487	 7,04291614711053E-02 
488	 6,90472717036972E-02 
489	 7,05523108097087E-02 
490	 7,02309066057674E-02 
491	 6,88391305499075E-02 
492	 0,06971528106457 
493	 7,09960643046336E-02 
494	 7,17897962907765E-02 
495	 7,09606849685931E-02 
496	 6,98168030012561E-02 
497	 6,99067396368629E-02 
498	 7,08824625688421E-02 
499	 7,21507848299496E-02 
500	 7,22663770863173E-02 
501	 7,20066959673217E-02 
502	 7,18293430932403E-02 
503	 7,14103666237796E-02 
504	 0,071532283669966 
505	 0,073669624281868 
506	 0,074987252441267 
507	 7,48790123185871E-02 
508	 7,50030004543545E-02 
509	 7,49060613566067E-02 
510	 7,41890517106924E-02 
511	 7,42483608586914E-02 
512	 7,45820951208715E-02 
513	 7,28100603683565E-02 
514	 7,27338903009663E-02 
515	 7,55491988386538E-02 
516	 7,76978167579885E-02 
517	 7,83382767821693E-02 
518	 7,68667007036961E-02 
519	 0,076320731183768 
520	 7,72885189279595E-02 
521	 7,87664911938031E-02 
522	 0,079041343759705 
523	 7,72094958691434E-02 
524	 7,76338952246054E-02 
525	 7,96484348356797E-02 
526	 8,04359236981295E-02 
527	 7,97132530136962E-02 
528	 7,78577132038992E-02 
529	 7,77417227327782E-02 
530	 7,89732342985596E-02 
531	 8,07882350397307E-02 
532	 8,09850294005355E-02 
533	 7,97995237721158E-02 
534	 0,079672636331179 
535	 8,01800100020147E-02 
536	 0,08098669510926 
537	 8,12329656525555E-02 
538	 8,14355320029352E-02 
539	 8,28321278122244E-02 
540	 8,39210013492697E-02 
541	 8,41932621283076E-02 
542	 8,36978051687605E-02 
543	 8,33296988655532E-02 
544	 8,39088124691725E-02 
545	 8,41711799720446E-02 
546	 8,40853056940573E-02 
547	 8,43262871522757E-02 
548	 8,45457304643786E-02 
549	 8,46220008002629E-02 
550	 8,48749455488279E-02 
551	 8,52511382336083E-02 
552	 8,56271775804156E-02 
553	 8,58110480126473E-02 
554	 8,58357261853416E-02 
555	 0,086095891576217 
556	 8,63833733636963E-02 
557	 8,65388214647711E-02 
558	 8,69246717266869E-02 
559	 8,74644910296244E-02 
560	 8,78780548324264E-02 
561	 8,79427473101052E-02 
562	 0,087733951458861 
563	 0,088377366624515 
564	 8,91350520834866E-02 
565	 8,89213327250811E-02 
566	 8,88834309634499E-02 
567	 8,91854584802702E-02 
568	 0,089313093433466 
569	 8,94195901130826E-02 
570	 8,95921895370918E-02 
571	 8,95410608897812E-02 
572	 8,95269454787715E-02 
573	 9,01780732915809E-02 
574	 9,10306768342005E-02 
575	 9,18589252468176E-02 
576	 9,26123865010648E-02 
577	 9,28449495412587E-02 
578	 9,21113347368313E-02 
579	 9,19555842536818E-02 
580	 9,25334797034114E-02 
581	 9,30626075754044E-02 
582	 9,35391975597565E-02 
583	 9,39477460522528E-02 
584	 9,43867886307628E-02 
585	 9,48857581528229E-02 
586	 9,55185328464842E-02 
587	 9,56587285840407E-02 
588	 0,09534326106385 
589	 9,55918899440323E-02 
590	 9,61882030924392E-02 
591	 9,68467517905107E-02 
592	 9,69128986451673E-02 
593	 9,66385845419469E-02 
594	 9,71483535320043E-02 
595	 0,097404890754807 
596	 9,70898757776721E-02 
597	 9,74741254474045E-02 
598	 9,81661397432358E-02 
599	 9,84274577675438E-02 
600	 9,77836469082691E-02 
601	 9,65909327235243E-02 
602	 0,096692868195036 
603	 9,73595226490216E-02 
604	 0,097892746681386 
605	 9,75926471875695E-02 
606	 9,68135087523665E-02 
607	 9,67517064279378E-02 
608	 9,66700553258538E-02 
609	 9,64384436366112E-02 
610	 9,68368843536198E-02 
611	 9,72984825878839E-02 
612	 9,70660208229722E-02 
613	 9,68567651824402E-02 
614	 9,67970773253676E-02 
615	 9,66987682962932E-02 
616	 9,65085921678537E-02 
617	 0,096253565305551 
618	 0,096508594086025 
619	 9,69676656684737E-02 
620	 0,096895787018977 
621	 9,66846097822142E-02 
622	 9,64486945365581E-02 
623	 0,096039255359908 
624	 0,095953587477833 
625	 9,66685941882993E-02 
626	 9,73112817727911E-02 
627	 9,76786627484375E-02 
628	 9,78887265512421E-02 
629	 9,77771436561375E-02 
630	 9,73842321826374E-02 
631	 9,75594595968305E-02 
632	 9,79872506899625E-02 
633	 9,79637358743345E-02 
634	 9,83062228110245E-02 
635	 9,91271370054218E-02 
636	 0,100072690454722 
637	 0,100206745794359 
638	 9,89271561937733E-02 
639	 0,098912853725341 
640	 0,100000616016904 
641	 0,100477964486816 
642	 0,100799814933853 
643	 0,10107951257599 
644	 0,101186197576159 
645	 0,101524433319345 
646	 0,102626221498371 
647	 0,102218366475637 
648	 0,100544983718601 
649	 0,100462153982735 
650	 0,100970720172307 
651	 0,101300467745277 
652	 0,100871079857932 
653	 0,100191787891131 
654	 0,100603415599336 
655	 0,100344433228099 
656	 9,90428643470382E-02 
657	 9,78817288310843E-02 
658	 9,72207347887998E-02 
659	 9,73022818045187E-02 
660	 9,68140584877148E-02 
661	 9,58195266635076E-02 
662	 9,54380881427602E-02 
663	 9,49716795381035E-02 
664	 9,41199725735273E-02 
665	 9,33370062874144E-02 
666	 9,26380908029782E-02 
667	 0,091942758029424 
668	 9,15599965073257E-02 
669	 9,15687299295466E-02 
670	 9,19141079762385E-02 
671	 9,22479699460822E-02 
672	 9,22983845991447E-02 
673	 9,23849705887448E-02 
674	 9,24446507517101E-02 
675	 9,21597409205951E-02 
676	 9,19779336912124E-02 
677	 9,21076178509833E-02 
678	 9,25422319214677E-02 
679	 9,32915637834195E-02 
680	 9,43509671481675E-02 
681	 9,44938577709382E-02 
682	 9,40921509596862E-02 
683	 9,52825007565271E-02 
684	 9,67205496915619E-02 
685	 9,75765192406153E-02 
686	 9,80038904587676E-02 
687	 9,83757222561891E-02 
688	 9,93053254119307E-02 
689	 0,100407810856044 
690	 0,101552771493344 
691	 0,10257367089493 
692	 0,104034707201935 
693	 0,106384062211057 
694	 0,108454520146676 
695	 0,110254931425669 
696	 0,112420329575319 
697	 0,114753239899694 
698	 0,117140483229319 
699	 0,119242382394748 
700	 0,121675150217547 
701	 0,125250450534843 
702	 0,128038167501273 
703	 0,12984285937069 
704	 0,131687363802885 
705	 0,134134885096271 
706	 0,137361217250219 
707	 0,139495961521201 
708	 0,141058338748894 
709	 0,143561446556871 
710	 0,145652780384281 
711	 0,147077035318466 
712	 0,148633202262524 
713	 0,150147449551646 
714	 0,151430035444877 
715	 0,152532369244873 
716	 0,153626961293271 
717	 0,155145573707937 
718	 0,156533703277266 
719	 0,15751840001569 
720	 0,15799409941517 
721	 0,158511932416178 
722	 0,159771218791699 
723	 0,16045788336933 
724	 0,160658417861618 
725	 0,161810726514124 
726	 0,162886441247378 
727	 0,163277770477437 
728	 0,163535196589384 
729	 0,163942961952125 
730	 0,164902925407249 
731	 0,165393184551945 
732	 0,165321474311035 
733	 0,165769917380403 
734	 0,166384382646503 
735	 0,166815566193708 
736	 0,167058323634281 
737	 0,167297956747506 
738	 0,168039326911417 
739	 0,168664042522013 
740	 0,168921317996632 
741	 0,168874560361778 
742	 0,168923983058235 
743	 0,169505788103072 
744	 0,169872408656932 
745	 0,169931668370376 
746	 0,169921093139 
747	 0,170149693232693 
748	 0,170736403140952 
749	 0,171201801054138 
750	 0,171410535615194 
751	 0,171250871711723 
752	 0,171275331866876 
753	 0,171608847214192 
754	 0,172003245649988 
755	 0,172499766000027 
756	 0,173053393509985 
757	 0,172927590234136 
758	 0,172584812520277 
759	 0,173220236774719 
760	 0,173563681184787 
761	 0,17339153450769 
762	 0,173734176408863 
763	 0,17413754242586 
764	 0,174141963995431 
765	 0,17406723590953 
766	 0,17407979580425 
767	 0,174460859806143 
768	 0,174739916031477 
769	 0,174809115748546 
770	 0,175227018472853 
771	 0,175832424772609 
772	 0,176372450873039 
773	 0,176543112757701 
774	 0,176406028691701 
775	 0,176375997658135 
776	 0,176396179419205 
777	 0,176482856161554 
778	 0,176840012716103 
779	 0,17728604512439 
780	 0,177539181580875 
781	 0,1775057491437 
782	 0,177346573790216 
783	 0,177743358092103 
784	 0,178096169631121 
785	 0,178039753082846 
786	 0,178061557534591 
787	 0,178224089565697 
788	 0,178496931604417 
789	 0,178991631961732 
790	 0,179576763557084 
791	 0,179665920232578 
792	 0,179529789408313 
793	 0,179418751345265 
794	 0,179354232522678 
795	 0,179477107838789 
796	 0,180115414583889 
797	 0,180280268549473 
798	 0,179845934880608 
799	 0,179962167298067 
800	 0,180427116033245 
801	 0,180957160212453 
802	 0,181109238619895 
803	 0,18095688398296 
804	 0,180900879402942 
805	 0,181043737239378 
806	 0,181358843466021 
807	 0,18137193610621 
808	 0,181243458512572 
809	 0,181193469422278 
810	 0,181335954714387 
811	 0,181710416297144 
812	 0,182372374759718 
813	 0,182902299878107 
814	 0,183078012064112 
815	 0,182885335336898 
816	 0,182699612043084 
