Wavelength	AVEN00149.asd
325	 0,206011606814484 
326	 0,219420129684651 
327	 0,175318255508013 
328	 0,078709368760983 
329	 0,117098570043834 
330	 0,140889328365436 
331	 4,68951810727194E-02 
332	 7,16672703126886E-02 
333	 0,150506725631104 
334	 0,057215445506949 
335	 6,84511205413861E-03 
336	 5,05918888402511E-02 
337	 9,13613280866243E-02 
338	 0,089913328268522 
339	 1,42033956439719E-02 
340	-2,73466609459228E-02 
341	-6,73690288048993E-03 
342	 9,02489750785407E-02 
343	 0,138948981431404 
344	 0,118300022590779 
345	 9,71468593258116E-02 
346	 6,39833103458418E-02 
347	 0,012592614080241 
348	 1,76468291791125E-02 
349	 5,84957043934047E-02 
350	 5,42097952233723E-02 
351	 4,66280444184447E-02 
352	 5,38802169645361E-02 
353	 8,14924708737937E-02 
354	 0,104725214303359 
355	 9,67657536463424E-02 
356	 6,72197891310669E-02 
357	 3,69857060008423E-02 
358	 5,78429004061063E-02 
359	 6,08318038560213E-02 
360	 2,30287664357367E-02 
361	 4,11074799890944E-02 
362	 7,31542972519907E-02 
363	 5,01252695055654E-02 
364	 4,20640917823246E-02 
365	 5,65304758354813E-02 
366	 6,13693179026125E-02 
367	 5,78718849742602E-02 
368	 4,69707916967717E-02 
369	 3,23649115444534E-02 
370	 1,75886553024184E-02 
371	 8,54548148191899E-03 
372	 3,66398578817634E-03 
373	 7,56522413355969E-03 
374	 4,21590036224737E-02 
375	 6,59242443442086E-02 
376	 5,07870478319684E-02 
377	 4,11765085358799E-02 
378	 3,89892138919026E-02 
379	 3,14732628871591E-02 
380	 3,77503490490073E-02 
381	 5,58607035732091E-02 
382	 5,75519505047917E-02 
383	 4,18850058102125E-02 
384	 1,15404616184647E-02 
385	 2,04706703941545E-03 
386	 1,14363096624023E-02 
387	 1,42683985589001E-02 
388	 2,45129712000901E-02 
389	 4,30803146353193E-02 
390	 5,30197681463132E-02 
391	 5,05460937127109E-02 
392	 3,32238801793998E-02 
393	 2,04229346260679E-02 
394	 1,69765454493646E-02 
395	 2,05661783761111E-02 
396	 2,04313543718829E-02 
397	 1,23103890176602E-02 
398	 9,6794949887554E-03 
399	 1,04032730491874E-02 
400	 8,70730942528448E-03 
401	 1,18665085381055E-02 
402	 1,92689023844785E-02 
403	 2,30837810800893E-02 
404	 2,51563788413966E-02 
405	 2,68230113958245E-02 
406	 2,71493479513745E-02 
407	 2,57687278410163E-02 
408	 2,13801074764916E-02 
409	 2,13296760214323E-02 
410	 2,52564143469319E-02 
411	 2,01605584849258E-02 
412	 1,39653463846207E-02 
413	 1,42822748515666E-02 
414	 1,15471501577864E-02 
415	 8,33721865146013E-03 
416	 1,51927829922366E-02 
417	 2,31230543985248E-02 
418	 2,78167754402096E-02 
419	 2,88405203599934E-02 
420	 2,48797634020282E-02 
421	 1,43004939585433E-02 
422	 1,39257755654893E-02 
423	 2,18572979752154E-02 
424	 1,80741254040429E-02 
425	 1,35161703312506E-02 
426	 1,45875302970928E-02 
427	 1,47926685516294E-02 
428	 1,55203183030157E-02 
429	 2,12283114428889E-02 
430	 0,021890464747546 
431	 1,68237103506347E-02 
432	 0,016414305079993 
433	 0,018196669935552 
434	 0,01948250484343 
435	 1,94635805227758E-02 
436	 1,81577534431306E-02 
437	 1,57201306653194E-02 
438	 1,57220844676912E-02 
439	 1,86849591238756E-02 
440	 1,76754702786688E-02 
441	 1,61535106695881E-02 
442	 1,91945768181179E-02 
443	 1,89169631041597E-02 
444	 1,57433574297189E-02 
445	 1,76602457517686E-02 
446	 1,90611338369643E-02 
447	 1,69371675365919E-02 
448	 1,73705150398304E-02 
449	 1,88672604207993E-02 
450	 1,69066566104809E-02 
451	 1,78501003072399E-02 
452	 2,14209169642347E-02 
453	 1,69669959005546E-02 
454	 1,28727677742005E-02 
455	 1,68494136498138E-02 
456	 1,86484984847418E-02 
457	 1,77563620884654E-02 
458	 1,84031597495266E-02 
459	 1,81382895748578E-02 
460	 1,64856084907809E-02 
461	 1,64826626007612E-02 
462	 1,78235193789192E-02 
463	 1,97052895052353E-02 
464	 0,019591689287933 
465	 1,81418852788054E-02 
466	 2,01755849014645E-02 
467	 2,23057135412068E-02 
468	 0,022355609152224 
469	 2,21911260622302E-02 
470	 2,17657176333921E-02 
471	 2,04873717952027E-02 
472	 1,88002695417239E-02 
473	 1,70488649305522E-02 
474	 1,56111180165986E-02 
475	 1,53478966740888E-02 
476	 0,016930051285238 
477	 1,78369483536806E-02 
478	 1,75634653583294E-02 
479	 1,61444273970821E-02 
480	 1,57715423471908E-02 
481	 1,74123603849696E-02 
482	 1,99727406919842E-02 
483	 2,13332207877598E-02 
484	 1,86435387395172E-02 
485	 1,74660253741992E-02 
486	 1,83742243898715E-02 
487	 1,71456638966466E-02 
488	 1,59777989598455E-02 
489	 1,65711379098057E-02 
490	 1,84837146853364E-02 
491	 1,99777597845723E-02 
492	 1,71562833272693E-02 
493	 1,55440466487314E-02 
494	 0,016617166720857 
495	 1,65634988810964E-02 
496	 1,62084016894338E-02 
497	 1,67706013700929E-02 
498	 1,61027426780904E-02 
499	 1,48655540318459E-02 
500	 1,67298786058153E-02 
501	 1,76079560543142E-02 
502	 1,56341117577775E-02 
503	 1,58087594876133E-02 
504	 1,72398972453043E-02 
505	 1,73159440153918E-02 
506	 1,69690844906538E-02 
507	 1,65767831221637E-02 
508	 0,016696678945441 
509	 1,70254213368742E-02 
510	 1,72368170452102E-02 
511	 1,68954744816631E-02 
512	 1,64044263142472E-02 
513	 1,71184656517043E-02 
514	 1,73334731891528E-02 
515	 1,66064730080574E-02 
516	 0,017211794077016 
517	 1,83626653839678E-02 
518	 1,87545917814795E-02 
519	 1,73231934508173E-02 
520	 1,49358313199186E-02 
521	 1,57334349456828E-02 
522	 1,67395162133185E-02 
523	 1,59264074123677E-02 
524	 1,63733711393119E-02 
525	 1,76498088404128E-02 
526	 0,017771000186842 
527	 1,78410528551254E-02 
528	 1,80217720763248E-02 
529	 1,72683900517344E-02 
530	 1,63424244953196E-02 
531	 1,61650278800214E-02 
532	 1,64588880757072E-02 
533	 1,69529464055378E-02 
534	 1,70307183787157E-02 
535	 1,71100374648891E-02 
536	 1,73598244953442E-02 
537	 1,69781400842076E-02 
538	 1,65264261832034E-02 
539	 0,017266424203413 
540	 1,75806065687503E-02 
541	 1,70798552543868E-02 
542	 1,64995568623805E-02 
543	 1,60703900278886E-02 
544	 1,59676826777129E-02 
545	 1,58633106048427E-02 
546	 1,58664254555793E-02 
547	 1,65103634737208E-02 
548	 1,70770867391462E-02 
549	 1,72746344195824E-02 
550	 1,80229393936897E-02 
551	 1,83023528177983E-02 
552	 1,62854083006727E-02 
553	 0,016318549622178 
554	 1,84449142147094E-02 
555	 1,74250566754949E-02 
556	 1,60384621145883E-02 
557	 1,66297780693513E-02 
558	 0,017075144282126 
559	 1,70722163960427E-02 
560	 1,68370854854016E-02 
561	 1,63858493256188E-02 
562	 0,015886988097162 
563	 1,61541436276322E-02 
564	 1,65274737474345E-02 
565	 0,016055281245217 
566	 1,59189967818733E-02 
567	 1,62236494488989E-02 
568	 1,61455866786505E-02 
569	 1,63966504364582E-02 
570	 1,73437791902347E-02 
571	 1,74213793244089E-02 
572	 1,71200910557018E-02 
573	 1,81733450281133E-02 
574	 1,83473486632737E-02 
575	 1,72814997512459E-02 
576	 1,74753019284535E-02 
577	 1,80364567361844E-02 
578	 1,77817872586819E-02 
579	 1,77880313766323E-02 
580	 1,81168608275555E-02 
581	 1,81694714823526E-02 
582	 1,84278518237995E-02 
583	 1,90380844613652E-02 
584	 0,018873782063121 
585	 1,84927700346325E-02 
586	 1,91109863742295E-02 
587	 1,99686907791434E-02 
588	 2,05815115895977E-02 
589	 1,99165267481512E-02 
590	 1,93288122684304E-02 
591	 2,00388410244056E-02 
592	 1,99372055524773E-02 
593	 1,92561552567883E-02 
594	 1,98197113005539E-02 
595	 2,02344716097927E-02 
596	 1,99752415625565E-02 
597	 2,01793310119472E-02 
598	 2,03430229258149E-02 
599	 1,95410741567752E-02 
600	 1,88894871340228E-02 
601	 1,87985669531075E-02 
602	 1,95342069946918E-02 
