Wavelength	AULNE200245.asd
325	 0,265145684306816 
326	 0,371555662582722 
327	 0,340686440869703 
328	 0,142692041357243 
329	 0,089621128737207 
330	 0,172673563236098 
331	 0,298912405264537 
332	 0,231140632413273 
333	 7,92929476710212E-02 
334	 0,171462190363565 
335	 0,217886993167811 
336	 0,178472238828404 
337	 0,22751038922237 
338	 0,261230717359357 
339	 0,17688207751354 
340	 0,149913698463509 
341	 0,177729196902876 
342	 0,186407416945661 
343	 0,210730236021202 
344	 0,245869738200096 
345	 0,189450557704586 
346	 0,125693791810018 
347	 0,110089284036386 
348	 0,152038431944851 
349	 0,213464460102409 
350	 0,204968591169569 
351	 0,187096758356537 
352	 0,178944457410314 
353	 0,145488470834792 
354	 0,130135142411027 
355	 0,176202663457085 
356	 0,210462846478465 
357	 0,220512880537695 
358	 0,221099529452326 
359	 0,202548613703465 
360	 0,166841312263894 
361	 0,162834989706988 
362	 0,188508554623713 
363	 0,235000081322411 
364	 0,238824820299371 
365	 0,198653295144731 
366	 0,179467769234799 
367	 0,193331163511072 
368	 0,236014033933613 
369	 0,238978851229678 
370	 0,216042788219967 
371	 0,208962387878223 
372	 0,210327675052753 
373	 0,21640372111116 
374	 0,216072041292273 
375	 0,216394595750736 
376	 0,222758224719277 
377	 0,227473717698954 
378	 0,230608840347628 
379	 0,237379475407056 
380	 0,243863854839508 
381	 0,246205671562467 
382	 0,23800448955237 
383	 0,233120494722599 
384	 0,244942372822553 
385	 0,260432837378274 
386	 0,268487110870591 
387	 0,247869866501465 
388	 0,240442170319317 
389	 0,261020068755338 
390	 0,2757445497393 
391	 0,279705599738817 
392	 0,271403661522323 
393	 0,275181913004958 
394	 0,288146131210529 
395	 0,283491183987286 
396	 0,280313385753891 
397	 0,287909584351539 
398	 0,298899740640648 
399	 0,306026705924407 
400	 0,299999027389393 
401	 0,298107614816029 
402	 0,301616177944593 
403	 0,297093258502928 
404	 0,29343501467872 
405	 0,296608763803592 
406	 0,302969034836877 
407	 0,307511915275511 
408	 0,301823700647735 
409	 0,297805607692222 
410	 0,298166658418365 
411	 0,295847209484569 
412	 0,296022210125204 
413	 0,303163292666763 
414	 0,306846306814118 
415	 0,306383827126728 
416	 0,304967661842366 
417	 0,302824363115087 
418	 0,300796522660077 
419	 0,30104676001994 
420	 0,303778113430217 
421	 0,308932277169563 
422	 0,310300625981499 
423	 0,307746956119043 
424	 0,305008190592814 
425	 0,305912262651001 
426	 0,312030400830113 
427	 0,316215400997061 
428	 0,317938770000117 
429	 0,318461900898715 
430	 0,316406831001927 
431	 0,313093968644815 
432	 0,315200037316835 
433	 0,317328602962179 
434	 0,314922772625035 
435	 0,317166852783633 
436	 0,321582557317476 
437	 0,317726107617983 
438	 0,314274109151881 
439	 0,314787722934057 
440	 0,317637133318294 
441	 0,320055605864809 
442	 0,318925342869315 
443	 0,32082208344238 
444	 0,324848804685433 
445	 0,32234179661993 
446	 0,320958214284337 
447	 0,324528214866151 
448	 0,322334484796238 
449	 0,317864001890237 
450	 0,320399188102585 
451	 0,32210458681215 
452	 0,321718309321667 
453	 0,32473660013471 
454	 0,328272383004465 
455	 0,329388853184867 
456	 0,328666945769718 
457	 0,327070271010661 
458	 0,326325797578893 
459	 0,327486399219887 
460	 0,33040799175711 
461	 0,331040084379932 
462	 0,330570468901759 
463	 0,331113082640524 
464	 0,330400369417997 
465	 0,329403132528987 
466	 0,333770082272086 
467	 0,335629410458215 
468	 0,330680022701217 
469	 0,330313536958282 
470	 0,333223749798874 
471	 0,333574868193432 
472	 0,332683312021216 
473	 0,331342155183622 
474	 0,33203242680828 
475	 0,332689609812761 
476	 0,331203441269538 
477	 0,329526175463707 
478	 0,328832081056885 
479	 0,331199552523834 
480	 0,333460679918565 
481	 0,333951094902441 
482	 0,332339757618526 
483	 0,331239361230651 
484	 0,334562719732796 
485	 0,33427144200178 
486	 0,330343124162546 
487	 0,331449836832337 
488	 0,33233488705774 
489	 0,329509108890804 
490	 0,331263584023295 
491	 0,335320464845839 
492	 0,333575162645282 
493	 0,331057109280395 
494	 0,32985825492045 
495	 0,33146672813592 
496	 0,333180356422032 
497	 0,331912090383687 
498	 0,332031115787704 
499	 0,333599345024105 
500	 0,333561780656717 
501	 0,334031040492794 
502	 0,335799303174219 
503	 0,335105052807421 
504	 0,333880590642059 
505	 0,336433328740009 
506	 0,337046934761805 
507	 0,335279177294393 
508	 0,337097236889351 
509	 0,338962321398497 
510	 0,337662103656509 
511	 0,337331776965575 
512	 0,338344391707559 
513	 0,339737251861948 
514	 0,340277226315811 
515	 0,339668736389036 
516	 0,340148250764241 
517	 0,341111711080784 
518	 0,341441302623309 
519	 0,340470635359197 
520	 0,338989720872631 
521	 0,340402976566446 
522	 0,342129403566211 
523	 0,342236943776594 
524	 0,341486793247974 
525	 0,340549998251107 
526	 0,340591703641482 
527	 0,340906861695383 
528	 0,341156227865924 
529	 0,340797768455857 
530	 0,340675323742071 
531	 0,34175956444274 
532	 0,341606778476822 
533	 0,340504717949498 
534	 0,341190804850436 
535	 0,342033106824659 
536	 0,342085383732473 
537	 0,34191073138303 
538	 0,341747820581187 
539	 0,341904894245413 
540	 0,342006509696375 
541	 0,341934590263148 
542	 0,341635424371069 
543	 0,341699391130723 
544	 0,342642256662801 
545	 0,343166750171714 
546	 0,343213707652666 
547	 0,343436903146333 
548	 0,343700646030952 
549	 0,343934686194223 
550	 0,343904577700939 
551	 0,344142920087442 
552	 0,345518629277242 
553	 0,346741061910462 
554	 0,347270469869687 
555	 0,346604361250562 
556	 0,346329529311459 
557	 0,347627920416328 
558	 0,347946464687527 
559	 0,347429490124891 
560	 0,347650342039746 
561	 0,347733452767849 
562	 0,347467693711869 
563	 0,347467537777149 
564	 0,34793745777145 
565	 0,34904588438102 
566	 0,350762316110418 
567	 0,35268366653031 
568	 0,353474541618149 
569	 0,354708232306949 
570	 0,357373210115265 
571	 0,359726162859286 
572	 0,361585164110255 
573	 0,363254763593727 
574	 0,364421822045626 
575	 0,365250928080135 
576	 0,367002062920447 
577	 0,369038005467011 
578	 0,370544188278028 
579	 0,372093338155416 
580	 0,373379138520022 
581	 0,3730864279133 
582	 0,372787685288069 
583	 0,373340619851916 
584	 0,373542884876815 
585	 0,373758627048101 
586	 0,374936857656063 
587	 0,375628924871566 
588	 0,375523262489934 
589	 0,375359153858356 
590	 0,375511556775096 
591	 0,376257106878164 
592	 0,376876108131083 
593	 0,376945385006084 
594	 0,375639689371723 
595	 0,3749230375986 
596	 0,375552003060611 
597	 0,375661278957242 
598	 0,37521229181254 
599	 0,374448035504077 
600	 0,37411858902358 
601	 0,37423888691486 
602	 0,373949144076043 
603	 0,373234162713302 
604	 0,372203525549839 
605	 0,372190786991956 
606	 0,372613717110344 
607	 0,371434285477276 
608	 0,370475431914794 
609	 0,370240002796113 
610	 0,369360992152787 
611	 0,368574295440585 
612	 0,368890585381308 
613	 0,368690221633709 
614	 0,367928929610154 
615	 0,367838203641759 
616	 0,367958910188012 
617	 0,367993502257456 
618	 0,368018788723868 
619	 0,368094435263222 
620	 0,368401685156084 
621	 0,368121270077114 
622	 0,367347181277305 
623	 0,367887616564311 
624	 0,368766374847625 
625	 0,368898996606399 
626	 0,369287704168241 
627	 0,369880317014361 
628	 0,369911817140543 
629	 0,370015098577548 
630	 0,370573313694623 
631	 0,371826618644372 
632	 0,37303970183722 
633	 0,372968499756764 
634	 0,37365170227131 
635	 0,375295813176634 
636	 0,376122267374576 
637	 0,37671862439076 
638	 0,377625785751038 
639	 0,378704684704745 
640	 0,379726543744009 
641	 0,380155936663491 
642	 0,38055925620769 
643	 0,381137144202002 
644	 0,381513002223517 
645	 0,381968595527697 
646	 0,382905809571439 
647	 0,38347725816807 
648	 0,383268710509491 
649	 0,38162277251639 
650	 0,380359774643522 
651	 0,380532866633437 
652	 0,379559037784024 
653	 0,378062390691847 
654	 0,378123485330124 
655	 0,378101818854639 
656	 0,377448997663726 
657	 0,376347383672862 
658	 0,375229781597675 
659	 0,374506150347281 
660	 0,373293700550819 
661	 0,371716269160554 
662	 0,370591493327977 
663	 0,36988558021161 
664	 0,369456132323833 
665	 0,368349353172742 
666	 0,366952768354634 
667	 0,366025817811012 
668	 0,365488953967212 
669	 0,365212833646785 
670	 0,364663358544834 
671	 0,364326039309828 
672	 0,364534583902239 
673	 0,364342396148709 
674	 0,363813503775554 
675	 0,363454410027434 
676	 0,363347702151062 
677	 0,363603726457645 
678	 0,36453873056229 
679	 0,365216909181726 
680	 0,364552491698117 
681	 0,364973302290702 
682	 0,366463424507388 
683	 0,367025101541015 
684	 0,367478901481568 
685	 0,368334861597178 
686	 0,369617023128976 
687	 0,371179382128361 
688	 0,372740803512928 
689	 0,374424837289743 
690	 0,37655934272751 
691	 0,38022427381265 
692	 0,384553737200296 
693	 0,388766469237784 
694	 0,393618861123819 
695	 0,399212760206058 
696	 0,405434297249413 
697	 0,412299620203048 
698	 0,419820293716123 
699	 0,428043380515686 
700	 0,436704239751288 
701	 0,445476835001921 
702	 0,454628314535219 
703	 0,464073899742667 
704	 0,473458580250566 
705	 0,482768907256722 
706	 0,491968118338691 
707	 0,501021096718101 
708	 0,509754836034835 
709	 0,517836332684887 
710	 0,525901561279059 
711	 0,533996962413168 
712	 0,541439414941721 
713	 0,548126800003763 
714	 0,554027462726761 
715	 0,560097578982988 
716	 0,566177823139949 
717	 0,571271940382003 
718	 0,575969577949955 
719	 0,580526975500892 
720	 0,585007089402987 
721	 0,5890519149395 
722	 0,592211093392666 
723	 0,595596427381565 
724	 0,599113299309912 
725	 0,601406458821199 
726	 0,603612022637284 
727	 0,606339936884888 
728	 0,608338592373154 
729	 0,609922146020765 
