Wavelength	GOOSEBAR00241.asd
325	-0,184654237112631 
326	 4,08081287252194E-02 
327	 0,133113341709583 
328	 0,116982944991593 
329	 3,38562015277859E-02 
330	 4,97488622488622E-02 
331	 0,239798137043168 
332	 0,129109468930169 
333	-0,050798953010096 
334	 5,35365694478688E-02 
335	 0,194298326695013 
336	 0,202342859670668 
337	 0,172756978024609 
338	 0,109185666391636 
339	 2,07229402174964E-02 
340	 3,24880140081118E-02 
341	 0,105692277318836 
342	 0,146443115341829 
343	 0,158950144676537 
344	 0,146901733610076 
345	 0,134420208056943 
346	 0,108264643071474 
347	 0,056178869403662 
348	 3,49109608177827E-02 
349	 4,31545169434818E-02 
350	 5,52514043399577E-02 
351	 3,81047642525684E-02 
352	-5,80584970952167E-03 
353	 2,89588643555781E-02 
354	 7,43669202116005E-02 
355	 6,18371569977936E-02 
356	 5,39896634216965E-02 
357	 0,052791963453333 
358	 1,91681096278091E-02 
359	 9,08044110582349E-03 
360	 3,97665853602704E-02 
361	 5,86897298104195E-02 
362	 6,63583891621113E-02 
363	 6,94677125025994E-02 
364	 6,17836237527209E-02 
365	 4,82092947912033E-02 
366	 5,65520503327357E-02 
367	 5,55733424798338E-02 
368	 0,031222145779037 
369	 3,93124958304595E-02 
370	 5,77629096081372E-02 
371	 3,73439625219763E-02 
372	 2,95157335186237E-02 
373	 4,03583241073716E-02 
374	 2,45452687918205E-02 
375	 1,56929356796185E-02 
376	 3,56324467409956E-02 
377	 6,39971526530118E-02 
378	 0,082664213514029 
379	 7,20432869052869E-02 
380	 6,39801759743992E-02 
381	 6,40851199871093E-02 
382	 3,65022515375943E-02 
383	 0,01552294660233 
384	 3,43336115126797E-02 
385	 4,05156745124976E-02 
386	 2,97576294339056E-02 
387	 1,27450275903986E-02 
388	 9,80216285897395E-03 
389	 0,026733101035505 
390	 0,038255277734519 
391	 4,80008445915579E-02 
392	 0,06250476713499 
393	 5,76474145974472E-02 
394	 3,78612440347229E-02 
395	 2,70519266846809E-02 
396	 3,19624411264323E-02 
397	 5,11884859155581E-02 
398	 5,14462547838095E-02 
399	 4,12331710064562E-02 
400	 3,89689436723041E-02 
401	 4,23095556720937E-02 
402	 4,86113868588249E-02 
403	 5,05485684852127E-02 
404	 4,76915099313021E-02 
405	 4,09990224149824E-02 
406	 4,22471394187667E-02 
407	 4,50584412596779E-02 
408	 3,20050512632574E-02 
409	 3,02432395473659E-02 
410	 4,28970014379184E-02 
411	 4,34805049496734E-02 
412	 3,96140534700468E-02 
413	 3,95600042371467E-02 
414	 4,32161138468869E-02 
415	 4,74863739377036E-02 
416	 4,45892655222206E-02 
417	 4,22044232582035E-02 
418	 4,27137537447942E-02 
419	 3,91022106095108E-02 
420	 3,62357410539353E-02 
421	 4,10452676850609E-02 
422	 3,93138697462827E-02 
423	 3,14038651132147E-02 
424	 0,028809888020342 
425	 3,06055119461493E-02 
426	 3,53226818513121E-02 
427	 0,035685119712537 
428	 3,43221352768951E-02 
429	 0,03784263147079 
430	 4,14169253886945E-02 
431	 4,23572748605862E-02 
432	 3,49563175602934E-02 
433	 3,08445035536492E-02 
434	 3,94555650689007E-02 
435	 4,22551628207004E-02 
436	 0,038703463455777 
437	 3,60286461499854E-02 
438	 3,36884513495824E-02 
439	 3,25374473809219E-02 
440	 3,69932411229116E-02 
441	 0,040130182221105 
442	 3,29790956930614E-02 
443	 3,18315552478433E-02 
444	 3,76339730544124E-02 
445	 3,98268502640408E-02 
446	 4,04963061175728E-02 
