Wavelength	BLAVET00172.asd
325	 0,232352268563714 
326	 0,214244659558952 
327	 0,12235570940519 
328	-1,43938489457723E-02 
329	 9,75054071320264E-02 
330	 0,175171836526142 
331	-3,91091479002376E-02 
332	-4,97184432045307E-02 
333	 8,82295651131579E-02 
334	 0,133362323574379 
335	 0,15163699542773 
336	 0,164107416757479 
337	 0,200253958769047 
338	 0,176980541540159 
339	 2,66330944285285E-02 
340	 4,96407053784103E-03 
341	 7,94470584764182E-02 
342	 9,58472830285861E-02 
343	 0,102481060534236 
344	 9,86233773737024E-02 
345	 1,56279340519022E-02 
346	-3,41112164465932E-02 
347	 1,33288099517033E-02 
348	 3,86619232440014E-02 
349	 3,31198995381506E-02 
350	 0,036002059150541 
351	 4,54903622945897E-02 
352	 5,91720563834175E-02 
353	 6,05932309106676E-02 
354	 5,37813804418978E-02 
355	 4,50353470980218E-02 
356	 6,70741803822123E-02 
357	 0,102234716066338 
358	 7,64445489967645E-02 
359	 4,02423534316839E-02 
360	 2,10213663979437E-02 
361	 4,12782474337489E-02 
362	 6,80192333481047E-02 
363	 5,87185756650818E-02 
364	 4,86798333568628E-02 
365	 4,18384538355682E-02 
366	 1,88063138919094E-02 
367	 8,33936156210878E-03 
368	 2,36847102955976E-02 
369	 4,17121431524659E-02 
370	 4,79486333786238E-02 
371	 2,02668614727635E-02 
372	-1,38884190033938E-02 
373	-3,34179504953673E-02 
374	 1,33804470883112E-02 
375	 3,96033888870493E-02 
376	-1,03205763819648E-02 
377	-5,85967521116993E-03 
378	 3,09684703747465E-02 
379	 7,7326969386775E-03 
380	 5,91545736584999E-03 
381	 3,74603643977886E-02 
382	 3,15330676732956E-02 
383	 1,54405164473195E-02 
384	 1,86210280086598E-02 
385	 3,31829213151362E-02 
386	 4,63778929253034E-02 
387	 3,36517010059238E-02 
388	 2,35110668196397E-02 
389	 2,61747225939383E-02 
390	 1,95138007991153E-02 
391	 0,011404516544711 
392	 1,30572348951533E-02 
393	 1,23095690930398E-02 
394	 9,24155335765404E-03 
395	 1,29558340313124E-02 
396	 1,23529501494511E-02 
397	 5,26692611061698E-03 
398	 2,02775835527077E-02 
399	 3,83541380542961E-02 
400	 2,72507396929853E-02 
401	 1,54738178232938E-02 
402	 9,3616829602089E-03 
403	 1,75068438137272E-03 
404	 1,20384531606909E-03 
405	 1,18207716704094E-02 
406	 1,49523480716972E-02 
407	 1,21554743433969E-02 
408	 1,24327950213705E-02 
409	 1,29319932715835E-02 
410	 1,27734913325342E-02 
411	 1,01076094964727E-02 
412	 9,9454908365088E-03 
413	 1,64086277806479E-02 
414	 1,96148093042183E-02 
415	 1,84091937334973E-02 
416	 1,41092420436801E-02 
417	 0,011415203026963 
418	 1,17945508048839E-02 
419	 8,62701941990437E-03 
420	 7,54869861428052E-03 
421	 1,61634509080172E-02 
422	 1,87817638627761E-02 
423	 1,42702259410529E-02 
424	 0,010555829090618 
425	 1,07651226163092E-02 
426	 1,55381277137947E-02 
427	 1,28269194171434E-02 
428	 7,99443646123856E-03 
429	 1,41449639095814E-02 
430	 1,44457862034126E-02 
431	 7,71137070371123E-03 
432	 1,07018902406033E-02 
433	 1,65072553145458E-02 
434	 1,83146552415639E-02 
435	 1,74861877250184E-02 
436	 1,46454419855638E-02 
437	 1,03400819746889E-02 
438	 7,96963790919698E-03 
439	 8,93205625306912E-03 
440	 1,10421003222746E-02 
441	 0,013246965838929 
442	 1,46438486165181E-02 
443	 1,50698693823657E-02 
444	 1,43451635645004E-02 
445	 1,16003782346815E-02 
446	 1,11572526383571E-02 
447	 1,48907108424803E-02 
448	 1,39817875601533E-02 
449	 1,12176024282275E-02 
450	 1,42979296116057E-02 
451	 0,015751408893608 
452	 0,013951636934845 
453	 1,21842558371184E-02 
454	 0,011701530977633 
455	 1,33765674016954E-02 
456	 0,01413065434304 
457	 1,38386960245356E-02 
458	 0,013696985914917 
459	 1,48311563317021E-02 
460	 1,71096138664955E-02 
461	 1,67214447324567E-02 
462	 1,44709835283472E-02 
463	 1,18926203541183E-02 
464	 1,18668973569291E-02 
465	 0,014350779996627 
466	 1,66491056657821E-02 
467	 1,68308253233145E-02 
468	 1,41043749608145E-02 
469	 1,38242784343713E-02 
470	 1,51165942078955E-02 
471	 1,46762292649103E-02 
472	 1,35612123468362E-02 
473	 1,21881068818417E-02 
474	 1,10340461598922E-02 
475	 1,05701892051502E-02 
476	 0,011175732366604 
477	 1,15793226912416E-02 
478	 1,20294385739585E-02 
479	 1,45522756685499E-02 
480	 1,46712709656705E-02 
481	 1,10290266526801E-02 
482	 9,69851000837008E-03 
483	 1,05827377431428E-02 
484	 1,25529083500419E-02 
485	 1,12917501305534E-02 
486	 7,87352035688393E-03 
487	 1,15054296418237E-02 
488	 1,44458261434882E-02 
489	 1,12994291658829E-02 
490	 1,08377536305887E-02 
491	 1,24226559282049E-02 
492	 1,10424410044156E-02 
493	 1,08299348488332E-02 
494	 1,26560090993412E-02 
495	 1,34275123604095E-02 
496	 1,34361985588098E-02 
497	 0,013303310300321 
498	 1,45402357590255E-02 
499	 1,62113713209496E-02 
500	 1,42584842587123E-02 
501	 1,26435577421332E-02 
502	 0,013426413752306 
503	 1,33801192729366E-02 
504	 1,32693431303001E-02 
505	 1,53297119934427E-02 
506	 1,54464117708706E-02 
507	 1,32568950708857E-02 
508	 1,29569546098212E-02 
509	 1,28241483381312E-02 
510	 1,12917353408458E-02 
511	 1,15048654716897E-02 
512	 1,27579667177168E-02 
513	 1,14671010837433E-02 
514	 1,15749410824287E-02 
515	 1,39552893247952E-02 
516	 1,24592984857677E-02 
517	 0,010392875081981 
518	 1,31836149343188E-02 
519	 1,44672788990343E-02 
520	 1,34123893937118E-02 
521	 1,32215177392964E-02 
522	 0,013556139602446 
523	 1,40166712238127E-02 
524	 1,31944014066426E-02 
525	 1,18504057519624E-02 
526	 1,21659911274124E-02 
527	 1,26244647501384E-02 
528	 1,27975089739729E-02 
529	 1,33687734936745E-02 
530	 0,013766480428098 
531	 1,33187694448701E-02 
532	 1,24446885365171E-02 
533	 1,17577308221626E-02 
534	 0,012864692789219 
535	 1,34742951145533E-02 
536	 1,24739422458502E-02 
537	 1,27508902621196E-02 
538	 1,36605346090113E-02 
539	 1,32969741303635E-02 
540	 0,012981703733025 
541	 1,30256003841612E-02 
542	 1,30545242040339E-02 
543	 1,26230225272749E-02 
544	 1,14279609377795E-02 
545	 1,21230739823577E-02 
546	 1,39013782701109E-02 
547	 0,012998210098594 
548	 1,21165039230745E-02 
549	 0,012459815625925 
550	 1,26249954831569E-02 
551	 1,26398706041823E-02 
552	 1,27752488996663E-02 
553	 1,30931618521074E-02 
554	 1,34344080043458E-02 
555	 1,30481469825738E-02 
556	 1,28502573062205E-02 
557	 1,34798940711415E-02 
558	 1,27240707070791E-02 
559	 1,12487522254731E-02 
560	 1,16719455761986E-02 
561	 1,23072073839734E-02 
562	 1,24307014853294E-02 
563	 1,18470803281626E-02 
564	 1,15172130899676E-02 
565	 1,27074988387433E-02 
566	 1,32894017768953E-02 
567	 1,29700677322253E-02 
568	 1,27759258739507E-02 
569	 1,28747077512108E-02 
570	 1,33703646589404E-02 
571	 1,40081107154911E-02 
572	 1,44657752153661E-02 
573	 1,41987762850164E-02 
574	 1,36567254034911E-02 
575	 1,31719033772192E-02 
576	 1,33790102422673E-02 
577	 1,39803278260693E-02 
578	 1,45770394908771E-02 
579	 0,015308484751877 
580	 1,58764772529445E-02 
581	 1,53863982263015E-02 
582	 1,47515251798136E-02 
583	 1,44870896241786E-02 
584	 1,39701497538925E-02 
585	 1,36310066757212E-02 
586	 1,43291182704545E-02 
587	 1,51708749630077E-02 
588	 1,57850327617083E-02 
589	 0,016090600080158 
590	 0,015869091473443 
591	 0,015008340602305 
592	 1,50102386271171E-02 
593	 1,55415409422028E-02 
594	 0,01470156372102 
595	 1,43479340093712E-02 
596	 0,015124418778194 
597	 0,015233606271079 
598	 1,47402963056587E-02 
599	 1,40124852906283E-02 
600	 1,39352817662679E-02 
601	 1,44962588685314E-02 
602	 1,44969045142829E-02 
603	 1,43248420556361E-02 
604	 1,43463280091786E-02 
605	 1,49712799823722E-02 
606	 1,57628211729571E-02 
607	 1,55500351936121E-02 
608	 0,014990998276355 
609	 1,44308601186039E-02 
610	 1,43060938161096E-02 
611	 0,014435589690285 
612	 0,014537126126604 
613	 1,43567937609606E-02 
614	 1,39775446570541E-02 
615	 1,38825183531064E-02 
616	 1,40286679894317E-02 
617	 1,43410774734399E-02 
618	 0,014417598702179 
619	 1,43244731695058E-02 
620	 1,43624110229426E-02 
621	 1,40176037457635E-02 
622	 1,34187304921513E-02 
623	 1,40739497205438E-02 
624	 1,44962371637565E-02 
625	 1,31780620183943E-02 
626	 1,31153621226955E-02 
627	 1,42465533147293E-02 
628	 1,45245713177001E-02 
629	 1,43313740686602E-02 
630	 0,013950401092792 
631	 1,42959451452815E-02 
632	 1,47982978829225E-02 
633	 1,43109114159706E-02 
634	 1,45748371290032E-02 
635	 1,56155911107346E-02 
636	 1,53379068433187E-02 
637	 1,49700080609984E-02 
638	 1,55520181835283E-02 
639	 1,59273687801304E-02 
640	 1,59368983294376E-02 
641	 1,57197382151445E-02 
642	 1,53789777535167E-02 
643	 1,51403564405813E-02 
644	 1,58615200410185E-02 
645	 1,68463848375512E-02 
646	 1,71123651406382E-02 
647	 1,70820615266394E-02 
648	 1,68210522359687E-02 
649	 1,61273373192262E-02 
650	 1,58313907626629E-02 
651	 1,63606115063533E-02 
652	 1,61238861634565E-02 
653	 1,54197564423229E-02 
654	 1,53622359857085E-02 
655	 1,52611989404022E-02 
656	 1,49692896274809E-02 
657	 1,48404579743755E-02 
658	 1,47888974639928E-02 
659	 1,47019532052292E-02 
660	 1,45541613360396E-02 
661	 1,42557982340298E-02 
662	 1,35197454402728E-02 
663	 0,013034352095629 
664	 1,31164083697268E-02 
665	 1,32455234211011E-02 
666	 0,013244547439335 
667	 1,29458424811898E-02 
668	 1,26697784222175E-02 
669	 1,25964725269716E-02 
670	 1,30217104538633E-02 
671	 1,33240645705997E-02 
672	 1,30556889201376E-02 
673	 1,32365852172727E-02 
674	 1,36121437650946E-02 
675	 1,30195236831775E-02 
676	 1,30495201357098E-02 
677	 1,40116353851368E-02 
678	 1,41314102654803E-02 
679	 1,37151283582253E-02 
680	 1,33122622299291E-02 
681	 1,36860632798378E-02 
682	 1,45940035591318E-02 
683	 1,46272477301135E-02 
684	 1,44914070758094E-02 
685	 1,46110968440588E-02 
686	 1,49070614529418E-02 
687	 1,51410153367504E-02 
688	 1,48847271791356E-02 
689	 1,47680156510187E-02 
690	 1,50653113887067E-02 
691	 1,59753958210543E-02 
692	 1,69112234664438E-02 
693	 1,73989525388859E-02 
694	 1,85125571581173E-02 
695	 2,02288352033015E-02 
696	 2,19559358038613E-02 
697	 2,37991383965469E-02 
698	 2,58320572371552E-02 
699	 2,83022573585559E-02 
700	 3,11065142128011E-02 
701	 3,40833195470264E-02 
702	 3,69654389873552E-02 
703	 3,98984279241832E-02 
704	 4,36320121889492E-02 
705	 0,047575320455712 
706	 5,13100101519844E-02 
707	 5,47921046437823E-02 
708	 5,82208684497822E-02 
709	 6,20109666378232E-02 
710	 6,55666664493115E-02 
711	 6,87376699545948E-02 
712	 0,071726361571739 
713	 7,48685538988352E-02 
714	 7,84068036292392E-02 
715	 8,15555726458917E-02 
716	 8,42870533865237E-02 
717	 8,69063535775247E-02 
718	 8,95681662944668E-02 
719	 9,23020230088099E-02 
720	 9,48278477577466E-02 
721	 9,69563660830538E-02 
722	 9,84981392071522E-02 
723	 0,100310431884626 
724	 0,102358581526045 
725	 0,103735313952286 
726	 0,104938631894808 
727	 0,106256493658867 
728	 0,107310917269113 
729	 0,108283874400314 
730	 0,109615080744556 
731	 0,11041779589688 
732	 0,110756546297759 
733	 0,11217647011314 
734	 0,113509698323158 
735	 0,113748352816357 
736	 0,114049101476599 
737	 0,114564834609946 
738	 0,115092265907061 
739	 0,115812040859244 
740	 0,116621574442146 
741	 0,116603988137342 
742	 0,116518344864118 
743	 0,117302356822717 
744	 0,117747043342561 
745	 0,117808274413448 
746	 0,118234425398558 
747	 0,118656117310025 
748	 0,118906291828244 
749	 0,119284359494489 
750	 0,119590405374267 
751	 0,119458390916049 
752	 0,11963907623516 
753	 0,120158825500563 
754	 0,120282015199501 
755	 0,120245947315705 
756	 0,120261337306178 
757	 0,120546612035674 
758	 0,120931313969029 
759	 0,121008384006147 
760	 0,120946537695912 
761	 0,120874169065355 
762	 0,121105468339179 
763	 0,121436941441498 
764	 0,121645315179263 
765	 0,121514614254214 
766	 0,121309179326312 
767	 0,121865388145635 
768	 0,122209522856859 
769	 0,122046701745487 
770	 0,122113922162431 
771	 0,12233386983354 
772	 0,122539301744402 
773	 0,122526000671208 
774	 0,122451804650983 
775	 0,123018208262864 
776	 0,123259927549001 
777	 0,122851011927942 
778	 0,123357093290937 
779	 0,124034289544789 
780	 0,123548561276084 
781	 0,123296602059625 
782	 0,123585927970063 
783	 0,124167033606554 
784	 0,124374749670728 
785	 0,123895872970685 
786	 0,124144140734556 
787	 0,124699744396509 
788	 0,124445678257555 
789	 0,124271394555057 
790	 0,124412141959049 
791	 0,12474143096105 
792	 0,124787591776624 
793	 0,124277369589432 
794	 0,124519470451292 
795	 0,125146920862378 
796	 0,124857395369036 
797	 0,124876459878947 
798	 0,125414506151342 
799	 0,125449923204148 
800	 0,12535880930798 
801	 0,125533339632 
802	 0,125751633851177 
803	 0,125919532910907 
804	 0,125886034173995 
805	 0,125918804552605 
806	 0,12607045492786 
807	 0,126002945428268 
808	 0,125975276575023 
809	 0,126265602219191 
810	 0,126319110799839 
811	 0,126253996701131 
812	 0,126780064360513 
813	 0,127055795253971 
814	 0,126820003196566 
815	 0,126830055193668 
816	 0,127038029292764 
817	 0,127301089416189 
818	 0,127496351115989 
819	 0,127573979456152 
820	 0,127508772294724 
821	 0,127416806949628 
822	 0,127407219532143 
823	 0,12772199045588 
824	 0,128085480581117 
825	 0,128119280413751 
826	 0,128004920351151 
827	 0,127840429808083 
828	 0,127728390727274 
829	 0,127899189814578 
830	 0,128415036308028 
831	 0,128893824528408 
832	 0,128941443188851 
833	 0,128119113440098 
834	 0,128051336807858 
835	 0,128730494474369 
836	 0,128687056185532 
837	 0,128448257215703 
838	 0,128347511154819 
839	 0,128681288218601 
840	 0,129085270592061 
841	 0,129005764986696 
842	 0,12886003822612 
843	 0,12881507287297 
844	 0,129067320158724 
845	 0,1292201864756 
846	 0,129095571822779 
847	 0,129134245509277 
848	 0,129294966322473 
849	 0,129448825847977 
850	 0,129346885601514 
851	 0,129094691430489 
852	 0,129231684005312 
853	 0,12954164451335 
854	 0,129850655570388 
855	 0,129870659124575 
856	 0,129720574334855 
857	 0,129614515876249 
858	 0,12966402805245 
859	 0,129805008491166 
860	 0,129676783155745 
861	 0,129747532892731 
862	 0,130159999929848 
863	 0,13015531663277 
864	 0,129950163104345 
865	 0,129932865940462 
866	 0,130280715362239 
867	 0,130770029056762 
868	 0,130581965627989 
869	 0,130374145158096 
870	 0,130466236047644 
871	 0,13077064307696 
872	 0,130871501182148 
873	 0,130320467222714 
874	 0,130248956686115 
875	 0,130646130552236 
876	 0,130741847385913 
877	 0,130592487201103 
878	 0,130393790788745 
879	 0,131232804623775 
880	 0,132066422195458 
881	 0,131740963669473 
882	 0,131541734959917 
883	 0,131583010913347 
884	 0,131450096804774 
885	 0,131303758404101 
886	 0,131266927009419 
887	 0,131698283382755 
888	 0,132014889409905 
889	 0,131697885833669 
890	 0,131479924255655 
891	 0,131553295650069 
892	 0,1320536705577 
893	 0,132260469133156 
894	 0,132104895334167 
895	 0,132548139926949 
896	 0,13281893862182 
897	 0,132362749846157 
898	 0,132089216455902 
899	 0,132053606105705 
900	 0,132073148669004 
901	 0,132298715468957 
902	 0,13266161422747 
903	 0,13280532133796 
904	 0,132911158420537 
905	 0,133044629773199 
906	 0,132784219437839 
907	 0,13249536121673 
908	 0,132749035650203 
909	 0,132995650957754 
910	 0,133168977399536 
911	 0,13358814720816 
912	 0,133595688568584 
913	 0,133056383473428 
914	 0,133159241356568 
915	 0,133506004923859 
916	 0,133518822649817 
917	 0,132899303630898 
918	 0,132193922502365 
919	 0,132953776040431 
920	 0,133673492958366 
921	 0,133816673396971 
922	 0,13364460958174 
923	 0,133283070259402 
924	 0,13290626205883 
925	 0,133138621825564 
926	 0,133550708755844 
927	 0,13320930988924 
928	 0,132664814472379 
929	 0,132223809569172 
930	 0,132321792168861 
931	 0,132791535142918 
932	 0,133349531020454 
933	 0,133009799678597 
934	 0,13210226560512 
935	 0,131235105979592 
936	 0,131040327049824 
937	 0,131302545348325 
938	 0,130992398179007 
939	 0,130306829920776 
940	 0,129585469618106 
941	 0,130285712725351 
942	 0,130643413964326 
943	 0,129340653578689 
944	 0,130458026540827 
945	 0,132314158364207 
946	 0,130613005333313 
947	 0,12891006959681 
948	 0,128178335754167 
949	 0,127993739615748 
950	 0,127777293119481 
951	 0,127290657243434 
952	 0,127569372389769 
953	 0,127651774470482 
954	 0,126363077782188 
955	 0,126069710546129 
956	 0,126577114686588 
957	 0,126046287380065 
958	 0,125595604344786 
959	 0,125464238564883 
960	 0,125084369389789 
961	 0,124262694459521 
962	 0,123175154543941 
963	 0,124545667023991 
964	 0,126289810381898 
965	 0,124763265799144 
966	 0,123625987937068 
967	 0,123493827544999 
968	 0,123073207093023 
969	 0,123902646901708 
970	 0,125969244525763 
971	 0,125826132742474 
972	 0,124762872628726 
973	 0,124245691665205 
974	 0,124529913857111 
975	 0,124908371423653 
976	 0,123980979326002 
977	 0,123642364870812 
978	 0,124274099766709 
979	 0,125269336754488 
980	 0,126189006384729 
981	 0,126514296828317 
982	 0,124965345691129 
983	 0,123473956116844 
984	 0,123944379597889 
985	 0,123836932273099 
986	 0,123050016330749 
987	 0,122208143777997 
988	 0,123231280402544 
989	 0,125561446909834 
990	 0,125201997975922 
991	 0,124127778705607 
992	 0,123653234437987 
993	 0,124709684482643 
994	 0,126324216910173 
995	 0,127329968257272 
996	 0,127773351235361 
997	 0,128101282762481 
998	 0,129289569482141 
999	 0,128237989117397 
1000	 0,125691772000954 
1001	 0,127548873887902 
1002	 0,12942548874972 
1003	 0,12922215727584 
1004	 0,128497436033528 
1005	 0,128152177459935 
1006	 0,128831129863249 
1007	 0,128581493709465 
1008	 0,128349379942895 
1009	 0,130395852621045 
1010	 0,130454454023234 
1011	 0,128699070599246 
1012	 0,129786909727027 
1013	 0,13009864402915 
1014	 0,12859254560382 
1015	 0,128154534499655 
1016	 0,129531621309277 
1017	 0,132876948697905 
1018	 0,135894471297738 
1019	 0,135961696108519 
1020	 0,13020487457312 
1021	 0,12930648074609 
1022	 0,133189204166378 
1023	 0,133913769794187 
1024	 0,133159622188152 
1025	 0,13202826438963 
1026	 0,134102522311765 
1027	 0,133602730284817 
1028	 0,128565666176249 
1029	 0,133717229836722 
1030	 0,139854506596523 
1031	 0,135142724094799 
1032	 0,132745205467448 
1033	 0,133978457494521 
1034	 0,136518041322247 
1035	 0,133483424474645 
1036	 0,12700653190853 
1037	 0,13268105096644 
