Wavelength	AULNE200262.asd
325	 0,101751555941348 
326	 0,158662725845622 
327	 0,224629516504898 
328	 0,270770553260584 
329	 0,294029961797297 
330	 0,264000472438114 
331	 0,17672511133393 
332	 6,75908055551381E-02 
333	-8,1660348602998E-03 
334	 0,111653093068512 
335	 0,197488054064511 
336	 0,1937406269963 
337	 0,143614023413097 
338	 0,066688690185287 
339	-5,97757665275534E-03 
340	 9,82805900838688E-03 
341	 7,39030315121594E-02 
342	 9,30517640999227E-02 
343	 5,94825003507894E-02 
344	-9,14815894450178E-03 
345	 6,75946877229879E-02 
346	 0,129754234726298 
347	 6,33098691153591E-02 
348	 2,29987857519394E-02 
349	 0,028544276720235 
350	 5,39882472371509E-02 
351	 5,42815926659013E-02 
352	 2,18543289842609E-02 
353	 0,032635789667866 
354	 6,15083581996503E-02 
355	 0,075702631338727 
356	 6,43364587339588E-02 
357	 3,64573579291258E-02 
358	 2,82814025693733E-02 
359	 2,64787728645604E-02 
360	 2,35522062546248E-02 
361	 1,50380678078451E-02 
362	 1,29807992115056E-02 
363	 3,29740689939333E-02 
364	 0,043018589005979 
365	 3,53843449142823E-02 
366	 1,34036017368228E-02 
367	 1,06809330779881E-02 
368	 3,96451772058219E-02 
369	 4,67176591154472E-02 
370	 3,38151282643657E-02 
371	 1,71167880527643E-02 
372	-1,44606589846027E-03 
373	-1,21435767525885E-02 
374	 0,020295214800924 
375	 3,90463005305987E-02 
376	 8,06118335192793E-03 
377	 1,13918270175978E-02 
378	 3,82935305528941E-02 
379	 4,10153529056994E-02 
380	 3,23877480283232E-02 
381	 2,08564686701419E-02 
382	 2,33134973314028E-02 
383	 3,17371872278051E-02 
384	 3,72450728508738E-02 
385	 4,49188208095276E-02 
386	 4,67650172246871E-02 
387	 0,017968648645387 
388	 9,62356901792967E-03 
389	 3,58760237779421E-02 
390	 3,09104601053133E-02 
391	 1,52746569184556E-02 
392	 1,94569172646116E-02 
393	 2,26830459000498E-02 
394	 2,08170711555934E-02 
395	 1,30012026716492E-02 
396	 8,63044075721188E-03 
397	 1,23117218060267E-02 
398	 1,93602955549094E-02 
399	 2,79269279250466E-02 
400	 3,69795600226279E-02 
401	 3,59828498846101E-02 
402	 2,49606290262898E-02 
403	 1,15979056365983E-02 
404	 9,07785953546053E-03 
405	 2,36155317245588E-02 
406	 2,66865706483175E-02 
407	 2,06813550041016E-02 
408	 0,01879034063069 
409	 2,04262655075284E-02 
410	 2,37226857733543E-02 
411	 1,92289714499222E-02 
412	 1,44728724369443E-02 
413	 0,016633456571794 
414	 0,018295312866766 
415	 1,73588976108255E-02 
416	 1,12377209923198E-02 
417	 8,84165319675199E-03 
418	 1,24744808493145E-02 
419	 9,64179085675414E-03 
420	 8,23113630390094E-03 
421	 1,92843450678884E-02 
422	 2,28385248420528E-02 
423	 1,78961384347513E-02 
424	 1,63639734783718E-02 
425	 1,68428705695356E-02 
426	 1,79910880025838E-02 
427	 1,53603908375537E-02 
428	 1,21490506353151E-02 
429	 1,55629218082379E-02 
430	 1,49345854281482E-02 
431	 9,56476832169363E-03 
432	 9,90199697680239E-03 
433	 1,42199853561752E-02 
434	 2,00644529927514E-02 
435	 2,10861137161254E-02 
436	 1,76368998749854E-02 
437	 1,30518423384674E-02 
438	 1,16005286216396E-02 
439	 1,45800758741629E-02 
440	 1,65218878509823E-02 
441	 1,67453529799108E-02 
442	 1,51711186564913E-02 
443	 1,46167936239258E-02 
444	 1,52281434154753E-02 
445	 1,46006428016368E-02 
446	 1,46494207888787E-02 
447	 1,62207853862435E-02 
448	 0,016068434637785 
449	 1,46648615845679E-02 
450	 1,35310195860723E-02 
451	 1,46394450631985E-02 
452	 1,74602375064965E-02 
453	 1,64934858189791E-02 
454	 1,50709546745095E-02 
455	 1,64466230445651E-02 
456	 1,87834957328056E-02 
457	 2,01386476340065E-02 
458	 1,59861502455348E-02 
459	 1,42367827473247E-02 
460	 1,73077513394985E-02 
461	 0,01651523586635 
462	 0,014364474648535 
463	 1,52621001667668E-02 
464	 1,55329232256867E-02 
465	 1,51064643714079E-02 
466	 1,70315986987465E-02 
467	 1,84732915075108E-02 
468	 1,77568672755748E-02 
469	 1,81775095845227E-02 
470	 1,87780740987823E-02 
471	 1,65313938131431E-02 
472	 1,57257620697096E-02 
473	 1,68360092013141E-02 
474	 1,50876508686448E-02 
475	 1,33060602471729E-02 
476	 1,43866433721917E-02 
477	 1,36586977538889E-02 
478	 1,17453521172543E-02 
479	 1,30387031011013E-02 
480	 1,43904913801696E-02 
481	 1,42656583381375E-02 
482	 1,25654044445359E-02 
483	 1,15007696996995E-02 
484	 1,42759637659152E-02 
485	 1,56553622074119E-02 
486	 1,51029018917559E-02 
487	 1,65176727676194E-02 
488	 1,75452691043494E-02 
489	 1,64735109095675E-02 
490	 1,51278830422049E-02 
491	 1,39110935091972E-02 
492	 1,25134520376158E-02 
493	 0,013688942931492 
494	 0,017297390729969 
495	 1,74109535873006E-02 
496	 1,54532039824417E-02 
497	 1,35943406558271E-02 
498	 1,41648617684104E-02 
499	 1,60459995746467E-02 
500	 1,36608165407006E-02 
501	 1,23188501439547E-02 
502	 1,44970715737467E-02 
503	 1,39732638297467E-02 
504	 1,27730251690992E-02 
505	 1,59942900982606E-02 
506	 1,70598857991476E-02 
507	 1,49236091672434E-02 
508	 1,41395470512412E-02 
509	 1,37462540011059E-02 
510	 1,27989597232831E-02 
511	 1,33453067948939E-02 
512	 1,46926054750115E-02 
513	 1,40990592063627E-02 
514	 1,37428965893877E-02 
515	 1,42904599716648E-02 
516	 0,013408298191994 
517	 1,29431975524216E-02 
518	 0,015789754139632 
519	 1,66556538908722E-02 
520	 1,51205647567075E-02 
521	 1,49123594311049E-02 
522	 1,53702698467386E-02 
523	 1,58205440349181E-02 
524	 1,45561568059439E-02 
525	 1,27421238456651E-02 
526	 1,35375193623995E-02 
527	 1,47950451755502E-02 
528	 1,55598457603423E-02 
529	 1,50198328558487E-02 
530	 1,43030099868664E-02 
531	 1,47394572401379E-02 
532	 1,48585410455074E-02 
533	 1,46892654293296E-02 
534	 1,56948583576578E-02 
535	 1,53505618458031E-02 
536	 1,26760220477609E-02 
537	 1,26128461197801E-02 
538	 1,42857959283084E-02 
539	 1,49266320120947E-02 
540	 1,46789108601897E-02 
541	 1,38036543358405E-02 
542	 1,37352720879286E-02 
543	 1,38944669016084E-02 
544	 1,36842167452373E-02 
545	 1,43963156041801E-02 
546	 1,54460880117642E-02 
547	 0,014470345833568 
548	 1,38651955478957E-02 
549	 1,46473412447347E-02 
550	 0,015035654810621 
551	 0,015023873629468 
552	 1,49095107540174E-02 
553	 1,51040788595192E-02 
554	 1,54369674010304E-02 
555	 1,45098803048023E-02 
556	 1,41244608372683E-02 
557	 1,56320729705657E-02 
558	 1,62012562620214E-02 
559	 1,57679102819452E-02 
560	 1,54092009355339E-02 
561	 0,015562567224328 
562	 1,63545776525604E-02 
563	 1,69004209606997E-02 
564	 1,74097044815182E-02 
565	 1,82661279615781E-02 
566	 1,95004198657735E-02 
567	 2,08999574024812E-02 
568	 2,16558370510222E-02 
569	 2,27088909070098E-02 
570	 2,45620344557154E-02 
571	 2,53533164816535E-02 
572	 2,54525872185361E-02 
573	 2,64211927983749E-02 
574	 2,64544111965752E-02 
575	 2,54409809865342E-02 
576	 2,61800130431876E-02 
577	 0,027218816993405 
578	 2,67557139940746E-02 
579	 2,74786305741764E-02 
580	 2,87718644851411E-02 
581	 2,67894536509595E-02 
582	 2,48047402790881E-02 
583	 2,47194435770018E-02 
584	 0,025431712928993 
585	 2,61226045403119E-02 
586	 2,56659787168501E-02 
587	 2,48247370740054E-02 
588	 2,41337564628346E-02 
589	 2,48580662793884E-02 
590	 2,53663291854106E-02 
591	 2,41944064097162E-02 
592	 2,39306838436342E-02 
593	 2,41074789195623E-02 
594	 2,16906099324248E-02 
595	 2,07347843459162E-02 
596	 2,26223377308596E-02 
597	 2,27954536062123E-02 
598	 2,20088247368053E-02 
599	 2,21722551027639E-02 
600	 2,16978917186498E-02 
601	 2,05373724249355E-02 
602	 1,99989904668027E-02 
603	 2,00044920194675E-02 
604	 2,04027954657609E-02 
605	 2,04260191852092E-02 
606	 0,020142397404871 
607	 2,01320704972812E-02 
608	 1,99473736328194E-02 
609	 1,95319019058844E-02 
610	 0,019514737716992 
611	 1,95612318507544E-02 
612	 1,92000756463976E-02 
613	 1,91770243528315E-02 
614	 1,94426549703937E-02 
615	 1,92389821728583E-02 
616	 1,88861937262153E-02 
617	 1,86165223166585E-02 
618	 1,85298958148561E-02 
619	 1,85653842222196E-02 
620	 1,85868854925409E-02 
621	 1,84107754169127E-02 
622	 1,81382783719232E-02 
623	 1,86218800896607E-02 
624	 1,90558422753358E-02 
625	 0,018623084475895 
626	 1,90154097318572E-02 
627	 2,01692601400883E-02 
628	 2,09601368109074E-02 
629	 2,10473096549143E-02 
630	 0,020446981546541 
631	 2,08985840508973E-02 
632	 2,18273159745278E-02 
633	 2,19209084353188E-02 
634	 2,25971999617887E-02 
635	 2,38661223820845E-02 
636	 2,40366363578467E-02 
637	 0,024307850821922 
638	 2,56286762417332E-02 
639	 2,61785143173113E-02 
640	 2,59132879074524E-02 
641	 2,54182432738986E-02 
642	 2,56541517998203E-02 
643	 2,68465515753792E-02 
644	 2,73752510059153E-02 
645	 2,76834587648661E-02 
646	 2,85498481584808E-02 
647	 0,029279309639283 
648	 2,95829207295835E-02 
649	 0,029001729406055 
650	 2,88523600000212E-02 
651	 2,98917895281934E-02 
652	 3,03452734063248E-02 
653	 3,02221634701316E-02 
654	 3,01204793005329E-02 
655	 2,99055478606296E-02 
656	 2,96449119396042E-02 
