Wavelength	PENFOUL00194.asd
325	 0,149778298638379 
326	 0,239921597711501 
327	 0,241794786265175 
328	 0,120282804899032 
329	 6,49292489303572E-02 
330	 0,127102906306769 
331	 0,254291434432814 
332	 0,266608546429935 
333	 0,203154708210968 
334	 0,138826540614241 
335	 0,14216722444245 
336	 0,202403496576136 
337	 0,180097096103574 
338	 0,167413341359604 
339	 0,240764432800771 
340	 0,220702113186808 
341	 0,147037340114124 
342	 0,124234904443817 
343	 9,34030678654581E-02 
344	 4,90737426817946E-02 
345	 0,07076018283236 
346	 9,44612919088118E-02 
347	 0,059469613026456 
348	 6,50667720937002E-02 
349	 0,100266301031881 
350	 0,109520222641899 
351	 8,05996026025636E-02 
352	 2,30960042007373E-02 
353	 5,52591916868282E-02 
354	 0,101644621371115 
355	 8,44478481236505E-02 
356	 6,40220849342997E-02 
357	 5,14721695304056E-02 
358	 4,30475603376941E-02 
359	 4,67459125092579E-02 
360	 6,11030000639979E-02 
361	 0,051045345103127 
362	 4,21811666533816E-02 
363	 7,68618005017982E-02 
364	 8,72332674260597E-02 
365	 6,92001283289404E-02 
366	 6,10358827008132E-02 
367	 0,054973231867305 
368	 0,046768758912911 
369	 4,28472565496787E-02 
370	 4,52138233985601E-02 
371	 5,75831168378626E-02 
372	 5,11401851044241E-02 
373	 3,12127231710931E-02 
374	 6,34845450988515E-02 
375	 8,28082246291262E-02 
376	 5,07182848516114E-02 
377	 6,23246284787063E-02 
378	 9,15033413639186E-02 
379	 5,12176065738635E-02 
380	 3,32766965469722E-02 
381	 5,93076570752909E-02 
382	 6,29365135236785E-02 
383	 6,35552625730538E-02 
384	 7,97506638415881E-02 
385	 6,08765231155015E-02 
386	 2,13879398707818E-02 
387	 1,72815002870589E-02 
388	 3,51200698178542E-02 
389	 6,10183577041472E-02 
390	 5,28521943315124E-02 
391	 0,035554274795971 
392	 4,24129547563585E-02 
393	 4,61181469317042E-02 
394	 0,043320828350049 
395	 4,15181277320594E-02 
396	 3,95148038506515E-02 
397	 3,64089533676441E-02 
398	 2,78109642423118E-02 
399	 2,30717652724209E-02 
400	 3,65219323177883E-02 
401	 3,90712252056691E-02 
402	 3,04442849959411E-02 
403	 0,039718404312862 
404	 4,75573176294881E-02 
405	 4,19766832675113E-02 
406	 3,49034156170781E-02 
407	 3,16788342868935E-02 
408	 4,06470427761352E-02 
409	 4,51433921664586E-02 
410	 4,12283679349043E-02 
411	 3,57427960982052E-02 
412	 3,23749453536982E-02 
413	 3,39940718531621E-02 
414	 3,36488053852726E-02 
415	 3,18108360646256E-02 
416	 3,34901769879348E-02 
417	 3,42879584675654E-02 
418	 3,33554830378205E-02 
419	 0,037462415614904 
420	 4,01548289543822E-02 
421	 3,30220906399453E-02 
422	 3,11971544057685E-02 
423	 3,53279626671044E-02 
424	 3,44925717544587E-02 
425	 3,41072944390341E-02 
426	 3,66321346302654E-02 
427	 3,41326851253986E-02 
428	 2,95763802273951E-02 
429	 2,99150582949074E-02 
430	 3,05141862821249E-02 
431	 3,05063987531531E-02 
432	 3,20203722301384E-02 
433	 3,40147701780648E-02 
434	 3,54702850010005E-02 
435	 0,035159557096784 
436	 3,40133097820068E-02 
437	 3,52589047706615E-02 
438	 3,47603639457979E-02 
439	 3,18794768871061E-02 
440	 3,32195040467645E-02 
441	 3,54397619107079E-02 
442	 3,36731060416098E-02 
443	 3,19685571960039E-02 
444	 3,14036347512831E-02 
445	 3,19199869067331E-02 
446	 3,38712333801985E-02 
447	 3,67470953089682E-02 
448	 3,43837631944551E-02 
449	 3,11442815810313E-02 
450	 3,70404913605583E-02 
451	 3,99515380262369E-02 
452	 3,73963583508619E-02 
453	 3,64436216764884E-02 
454	 3,60478153797262E-02 
455	 3,49947863846077E-02 
456	 3,36920157639146E-02 
457	 3,26884536904611E-02 
458	 3,34026025874279E-02 
459	 3,35633495252549E-02 
460	 0,032410438556952 
461	 3,17130075995176E-02 
462	 3,22686711919124E-02 
463	 3,48934600436596E-02 
464	 3,49694442129683E-02 
465	 3,26164966008187E-02 
466	 3,23602562854554E-02 
467	 3,41261561402826E-02 
468	 3,73027867754559E-02 
469	 3,68426625052671E-02 
470	 3,45787891939438E-02 
471	 0,03557716575063 
472	 3,70974655807828E-02 
473	 3,80190403918809E-02 
474	 3,73887966767435E-02 
475	 3,59407265030705E-02 
476	 3,45624852487656E-02 
477	 3,54309147111388E-02 
478	 3,74956300526918E-02 
479	 3,68808478021318E-02 
480	 3,46599590049533E-02 
481	 0,032035771868736 
482	 3,35381419022701E-02 
483	 0,036600663880728 
484	 3,68309233081828E-02 
485	 3,71551443278817E-02 
486	 3,77518322930464E-02 
487	 3,62443034474929E-02 
488	 3,58855185787449E-02 
489	 3,86902063519433E-02 
490	 3,80548519497271E-02 
491	 3,55847955080463E-02 
492	 3,77877114207284E-02 
493	 3,75926623236802E-02 
494	 3,38389927444556E-02 
495	 3,40815719945922E-02 
496	 3,56568398009255E-02 
497	 3,49850370361432E-02 
498	 3,53114695778527E-02 
499	 0,036790251488974 
500	 3,76912984875844E-02 
501	 0,0390439843044 
502	 4,09343081021391E-02 
503	 3,95415240286371E-02 
504	 3,67031877118997E-02 
505	 3,63296084659825E-02 
506	 3,64174327430207E-02 
507	 3,66874237398234E-02 
508	 3,85496090381692E-02 
509	 3,94804635330635E-02 
510	 3,74992791168846E-02 
511	 3,84846719148825E-02 
512	 4,11939601267952E-02 
513	 3,91325909806003E-02 
514	 3,86534946155534E-02 
515	 4,16463901944959E-02 
516	 4,13817576704853E-02 
517	 3,98457886341143E-02 
518	 4,07119519667218E-02 
519	 4,10553520969715E-02 
520	 4,05178896801717E-02 
521	 4,05133979734195E-02 
522	 4,04585290548218E-02 
523	 4,00168249887659E-02 
524	 4,04318179945162E-02 
525	 4,12805390655416E-02 
526	 4,10894302114977E-02 
527	 4,14707400504001E-02 
528	 4,27528251671553E-02 
529	 4,38511153180462E-02 
530	 0,043871135742195 
531	 4,19627338544874E-02 
532	 4,10509662205934E-02 
533	 4,14084346403201E-02 
534	 4,14082548121215E-02 
535	 4,16581088168391E-02 
536	 0,042379609888363 
537	 4,24311672097843E-02 
538	 0,042360493826816 
539	 4,35409346610704E-02 
540	 4,40740148979753E-02 
541	 4,34827172736036E-02 
542	 4,23357207552548E-02 
543	 4,21197987609615E-02 
544	 4,40842647028469E-02 
545	 4,47045906197128E-02 
546	 4,40138259879806E-02 
547	 0,044286811240993 
548	 4,45232785589801E-02 
549	 4,44061140154159E-02 
550	 0,045039938961961 
551	 4,57839068940368E-02 
552	 4,54956485277161E-02 
553	 4,49819737753328E-02 
554	 4,46402689447363E-02 
555	 4,50421080597921E-02 
556	 4,54395446707652E-02 
557	 0,045224707709235 
558	 4,50346493627948E-02 
559	 4,50009168747267E-02 
560	 4,51052659950372E-02 
561	 4,54951859453139E-02 
562	 4,61052315071738E-02 
563	 4,63378245831397E-02 
564	 4,60604106878372E-02 
565	 4,51829905016393E-02 
566	 0,044764155873962 
567	 4,50715333060327E-02 
568	 4,59184260679117E-02 
569	 4,65814164509191E-02 
570	 0,046608860272781 
571	 4,69522911524475E-02 
572	 4,75519244335261E-02 
573	 0,048031198587137 
574	 4,78549277575208E-02 
575	 4,72244926429881E-02 
576	 4,83122909093874E-02 
577	 4,97231223933057E-02 
578	 4,97620765716033E-02 
579	 5,05536210974306E-02 
580	 0,051860396314718 
581	 5,14124931157798E-02 
582	 0,050954595247458 
