Wavelength	GRA-VAN00539.asd
325	 0,393417178747754 
326	 0,288103091201964 
327	 0,228190456887614 
328	 0,289030210745864 
329	 0,208870786109383 
330	 0,139254513686663 
331	 0,274767825024558 
332	 0,374931015606672 
333	 0,422728423184004 
334	 0,27046336789347 
335	 0,149264390801314 
336	 0,176687633903174 
337	 0,193550653495075 
338	 0,17163609126867 
339	 8,65628388368655E-02 
340	 0,119148456899927 
341	 0,208885614249112 
342	 0,225377942381966 
343	 0,186586000633929 
344	 0,125299665910774 
345	 8,27331558434365E-02 
346	 8,07603348590558E-02 
347	 0,145365903140117 
348	 0,105310846486947 
349	 3,15328838464072E-03 
350	 5,10922323889994E-02 
351	 0,111568118549781 
352	 0,123280022633471 
353	 0,1132694566831 
354	 9,98692837124053E-02 
355	 0,102157734598493 
356	 0,101289658629871 
357	 9,41059923992142E-02 
358	 7,88281947701554E-02 
359	 7,49880482180321E-02 
360	 8,93581908729472E-02 
361	 9,30417965085231E-02 
362	 8,84874661584853E-02 
363	 0,082076322984324 
364	 7,10282045120513E-02 
365	 6,00331512118157E-02 
366	 6,56515842347413E-02 
367	 7,68428785679678E-02 
368	 0,085226084740253 
369	 8,82278696980914E-02 
370	 7,68308216035227E-02 
371	 2,94013268158234E-02 
372	 3,76944362480254E-02 
373	 9,40807897014819E-02 
374	 5,76890741048585E-02 
375	 1,86297343864357E-02 
376	 4,83087309248758E-02 
377	 6,83968352248214E-02 
378	 6,83410638507846E-02 
379	 4,75022412049553E-02 
380	 3,37770883769602E-02 
381	 3,88878919613552E-02 
382	 7,42015178035338E-02 
383	 9,40321816976051E-02 
384	 6,15675007453348E-02 
385	 5,06205472751814E-02 
386	 5,89465329017868E-02 
387	 0,041652465919972 
388	 2,61420637592044E-02 
389	 2,48665166728231E-02 
390	 3,27332146864089E-02 
391	 4,19028211369305E-02 
392	 4,42824823040554E-02 
393	 4,12328512552223E-02 
394	 3,82669257939665E-02 
395	 5,26333810407522E-02 
396	 5,52857121755021E-02 
397	 0,036919364589179 
398	 4,55063231175882E-02 
399	 5,70666246767369E-02 
400	 2,74689805519062E-02 
401	 2,85668587548949E-02 
402	 5,87824380336933E-02 
403	 4,73227338900449E-02 
404	 2,37029562235858E-02 
405	 0,011528020607456 
406	 1,86514390811604E-02 
407	 3,33705905848505E-02 
408	 3,28858910886847E-02 
409	 3,14253920341835E-02 
410	 3,16610335877754E-02 
411	 2,61567148091276E-02 
412	 0,022339148353971 
413	 2,68469255917405E-02 
414	 2,87899231023258E-02 
415	 2,72778357989357E-02 
416	 0,025170701384515 
417	 2,29452277619391E-02 
418	 2,20461872037374E-02 
419	 2,86916275121883E-02 
420	 3,51394601084546E-02 
421	 3,18555258518673E-02 
422	 2,95042055226493E-02 
423	 2,89906224998163E-02 
424	 2,42394280051565E-02 
425	 2,06324166412561E-02 
426	 2,11687402748035E-02 
427	 2,24036126601379E-02 
428	 2,27063059096723E-02 
429	 2,02361005286203E-02 
430	 1,69882313354196E-02 
431	 1,45295954900865E-02 
432	 1,61745227308074E-02 
433	 1,95948232310178E-02 
434	 2,23810598280826E-02 
435	 2,11795177516176E-02 
436	 1,79779613936895E-02 
437	 1,98277601912758E-02 
438	 2,01579353324957E-02 
439	 1,71150015686521E-02 
440	 1,57464796030223E-02 
441	 1,63825178255045E-02 
442	 1,88159062171239E-02 
443	 2,00925470834359E-02 
444	 1,96613995530305E-02 
445	 0,018537375195889 
446	 1,75359637050297E-02 
447	 1,72142712093031E-02 
448	 1,70045523258903E-02 
449	 1,74062904251642E-02 
450	 1,96280885509979E-02 
451	 2,06154133158279E-02 
452	 1,97798631713082E-02 
453	 1,92359781871203E-02 
454	 1,91934403367899E-02 
455	 1,97964007479997E-02 
456	 2,20076716249721E-02 
457	 2,39144152946242E-02 
458	 1,99108849889965E-02 
459	 1,74377956018892E-02 
460	 1,91541162601874E-02 
461	 1,92633487826827E-02 
462	 0,017972816931729 
463	 1,62955017329156E-02 
464	 1,40328567794008E-02 
465	 1,29538407483158E-02 
466	 1,91359648969456E-02 
467	 2,36216717951326E-02 
468	 2,11628028318919E-02 
469	 2,17819368020874E-02 
470	 2,40137253623333E-02 
471	 0,021770794774508 
472	 2,22125085785999E-02 
473	 2,54724540383325E-02 
474	 2,07601501535746E-02 
475	 1,58039177947064E-02 
476	 1,85703847781831E-02 
477	 2,17319855220503E-02 
478	 2,32603494055719E-02 
479	 2,22771100202644E-02 
480	 2,02548499613021E-02 
481	 1,82913858762983E-02 
482	 1,78362085503546E-02 
483	 1,85004901083072E-02 
484	 1,95263704095709E-02 
485	 1,87487170252029E-02 
486	 1,67256467309033E-02 
487	 1,78971757900262E-02 
488	 1,98402848158119E-02 
489	 2,05619837261023E-02 
490	 1,97331505108451E-02 
491	 1,84705146194986E-02 
492	 1,95058519131245E-02 
493	 1,99503311390134E-02 
494	 1,92673349984775E-02 
495	 2,06047613426005E-02 
496	 0,021255953504485 
497	 1,80649429574057E-02 
498	 1,75584891650317E-02 
499	 1,96045081442713E-02 
500	 1,90323638625258E-02 
501	 1,81136561136533E-02 
502	 1,80658684410196E-02 
503	 1,78506377182892E-02 
504	 1,78824286563106E-02 
505	 1,91482251819852E-02 
506	 1,97247606270593E-02 
507	 1,93828100861845E-02 
508	 2,02222356936499E-02 
509	 1,99785845033988E-02 
510	 1,68464441514125E-02 
511	 1,67406674626319E-02 
512	 1,87848102446154E-02 
513	 1,74013602700141E-02 
514	 1,73989483556358E-02 
515	 2,00939397741813E-02 
516	 2,01717033406322E-02 
517	 1,89635105453392E-02 
518	 1,90445591593525E-02 
519	 1,87251676990086E-02 
520	 1,81115875094942E-02 
521	 1,91641969140992E-02 
522	 1,94479861069902E-02 
523	 1,74521452054215E-02 
524	 1,70849610965383E-02 
525	 1,81456574097613E-02 
526	 1,90061796365847E-02 
527	 1,85795300853249E-02 
528	 1,68340694752134E-02 
529	 1,61340644346011E-02 
530	 1,64976383682326E-02 
531	 1,76761366161513E-02 
532	 0,017780393007671 
533	 1,67837429631284E-02 
534	 1,60280669267623E-02 
535	 0,015985384152772 
536	 1,68417455251199E-02 
537	 1,73929633704541E-02 
538	 1,77728813018887E-02 
539	 1,86506925468912E-02 
540	 1,88912080043999E-02 
541	 1,83092653027928E-02 
542	 1,79020083366048E-02 
543	 1,71924728844511E-02 
544	 1,57599243682076E-02 
545	 1,55761710706855E-02 
546	 0,01645837638748 
547	 0,016732945488467 
548	 1,69958657670169E-02 
549	 1,74321467104498E-02 
550	 1,75379455517396E-02 
551	 1,74733917538141E-02 
552	 1,76070628580069E-02 
553	 1,69825821728512E-02 
554	 0,015811950414738 
555	 1,59091030530917E-02 
556	 1,65201899860327E-02 
557	 1,69323592823686E-02 
558	 1,67884707745694E-02 
559	 1,64980428320652E-02 
560	 1,74093713945368E-02 
561	 1,77516448464816E-02 
562	 1,70215955649959E-02 
563	 1,68928459166651E-02 
564	 1,70602337649341E-02 
565	 1,69207618429573E-02 
566	 1,66762917589819E-02 
567	 1,63955287252572E-02 
568	 1,60763425589172E-02 
569	 1,62023979196505E-02 
570	 1,69549788044936E-02 
571	 1,65712877909024E-02 
572	 1,55999765247921E-02 
573	 1,57442494083893E-02 
574	 1,65557712276891E-02 
575	 1,76618690855644E-02 
576	 1,78621586126633E-02 
577	 1,77855981835602E-02 
578	 1,82269822888196E-02 
579	 1,82101123609952E-02 
580	 1,78339493580079E-02 
581	 0,018106580895889 
582	 1,82076207962181E-02 
583	 0,017791031784404 
584	 1,79907744194459E-02 
585	 0,018592545274216 
586	 1,90175606186061E-02 
587	 1,88557877664306E-02 
588	 1,82404545862604E-02 
589	 1,84327266884103E-02 
590	 1,88261853278315E-02 
591	 1,88035513739566E-02 
592	 1,85618479304341E-02 
593	 1,82895949708997E-02 
594	 0,018390796885835 
595	 1,85468758004978E-02 
596	 1,86392851030437E-02 
597	 1,89513882686464E-02 
598	 1,92821059667012E-02 
599	 1,93226532735161E-02 
600	 1,87824899883988E-02 
601	 1,79775085274474E-02 
602	 1,83197139639891E-02 
603	 1,92263303259185E-02 
604	 2,00279907677275E-02 
605	 1,88141376222366E-02 
606	 1,66814285536615E-02 
607	 1,70436430406805E-02 
608	 1,78278048186818E-02 
609	 1,82196416678303E-02 
610	 0,018154951787572 
611	 1,79351459963101E-02 
612	 1,79556002400255E-02 
613	 1,76864673149838E-02 
614	 1,71452672425353E-02 
615	 1,67259949442829E-02 
616	 1,66039279405827E-02 
617	 1,69009343372016E-02 
618	 1,76336541281198E-02 
619	 1,82797898543922E-02 
620	 1,78879534979529E-02 
621	 1,72218765335417E-02 
622	 1,66580078937374E-02 
623	 1,65077094556757E-02 
624	 1,67947693398152E-02 
625	 1,74875700539903E-02 
626	 1,80316556179974E-02 
627	 1,82196239754378E-02 
628	 1,78696710439374E-02 
629	 1,76665766342343E-02 
630	 1,79142986649533E-02 
631	 1,78827448057614E-02 
632	 1,77155738492585E-02 
633	 1,77858004812393E-02 
634	 1,77659873722786E-02 
635	 1,77548161181874E-02 
636	 1,86310592952898E-02 
637	 1,90896360734444E-02 
638	 1,81599867428377E-02 
639	 1,84757142069807E-02 
640	 1,95991705855415E-02 
641	 1,90276326241899E-02 
642	 1,92071157896452E-02 
643	 2,06782580687436E-02 
644	 2,05113417173003E-02 
645	 1,96906878899577E-02 
646	 1,98295849650478E-02 
647	 0,020077609081386 
648	 2,01143573811742E-02 
649	 1,94218936475997E-02 
650	 1,91762103695203E-02 
651	 2,00125051425688E-02 
652	 1,99292342973088E-02 
653	 1,94550508485377E-02 
654	 2,03968359407787E-02 
655	 2,05939535519101E-02 
656	 0,01957523369919 
657	 1,87959328517617E-02 
658	 1,82925645603558E-02 
659	 1,80151058829232E-02 
660	 1,81763703725682E-02 
661	 1,85131203456745E-02 
662	 1,82309224916287E-02 
663	 1,77578597093068E-02 
664	 1,73944044734342E-02 
665	 0,01764950574413 
666	 1,79895323603144E-02 
667	 1,74895719815271E-02 
668	 1,71390532149395E-02 
669	 1,71833273498943E-02 
670	 1,73752085884479E-02 
671	 1,76111755624464E-02 
672	 1,78091624510429E-02 
673	 1,80935419321388E-02 
674	 1,82838324009204E-02 
675	 1,79135682354089E-02 
676	 1,74067483275794E-02 
677	 1,70777144891588E-02 
678	 1,75778274874089E-02 
679	 1,83465254547016E-02 
680	 0,018656102423936 
681	 1,81796823516686E-02 
682	 0,017389427712621 
683	 1,80807034802977E-02 
684	 1,86568127306767E-02 
685	 1,83037067509635E-02 
686	 1,86394943088857E-02 
687	 0,019315165791862 
688	 1,93579809249119E-02 
689	 1,91922071303701E-02 
690	 1,90753012600289E-02 
691	 1,94580441838227E-02 
692	 2,02497068338182E-02 
693	 2,13244091898133E-02 
694	 2,23111492932173E-02 
695	 2,33726559854385E-02 
696	 2,51295621022968E-02 
697	 2,70487435374439E-02 
698	 0,029016337792139 
699	 3,16211430391189E-02 
700	 3,48921858075926E-02 
701	 3,87797529747094E-02 
702	 4,28592076553763E-02 
703	 4,70473483234549E-02 
704	 5,14399029098365E-02 
705	 5,66382273672131E-02 
706	 6,28087488658712E-02 
707	 6,80616402309224E-02 
708	 7,28341949380121E-02 
709	 7,84438473819349E-02 
710	 8,41261797421162E-02 
711	 8,96711026842446E-02 
712	 9,51635374210127E-02 
713	 0,100598546347187 
714	 0,105960058943749 
715	 0,111183012159402 
716	 0,116264628271286 
717	 0,121286144662339 
718	 0,125904264030602 
719	 0,129984940521629 
720	 0,133618930034485 
721	 0,137168252048488 
722	 0,141076540510816 
723	 0,144420758507152 
724	 0,14725958639218 
725	 0,150614822916919 
726	 0,153571667600399 
727	 0,155660476835569 
728	 0,157955864173575 
729	 0,160295983900197 
730	 0,162115956153783 
731	 0,163861643595042 
732	 0,165591287907116 
733	 0,166948418811757 
734	 0,168158002570543 
735	 0,169433614101516 
736	 0,170735852084834 
737	 0,172067258237044 
738	 0,173523128727416 
739	 0,174548932856249 
740	 0,175004724082165 
741	 0,175458499816744 
742	 0,176054006712887 
743	 0,176885463360564 
744	 0,177602800245221 
745	 0,178156011838254 
746	 0,178633381747816 
747	 0,179316638125228 
748	 0,180267253835306 
749	 0,180783395576307 
750	 0,18092444420849 
751	 0,180891658661847 
752	 0,18146799016432 
753	 0,182528344101159 
754	 0,182669886807204 
755	 0,182719129832099 
756	 0,183249010308601 
757	 0,183518241477115 
758	 0,183647493900298 
759	 0,184106406499169 
760	 0,184549836389987 
761	 0,184852842790082 
762	 0,185028543615881 
763	 0,185068411093365 
764	 0,184983509543594 
765	 0,185026517830419 
766	 0,185173537201847 
767	 0,185171330732884 
768	 0,1853777484078 
769	 0,185905435155652 
770	 0,186524885566419 
771	 0,18707018407724 
772	 0,187374303799244 
773	 0,187342405070704 
774	 0,187109907192121 
775	 0,187102147244186 
776	 0,187230727189374 
777	 0,18740365964043 
778	 0,18725779942693 
779	 0,187075166101623 
780	 0,187329259700092 
781	 0,187344910790616 
782	 0,187081868274247 
783	 0,187055689003569 
784	 0,187140934289079 
785	 0,187235323154487 
786	 0,187211337402687 
787	 0,187124760352106 
788	 0,187112966983767 
789	 0,187105142542382 
790	 0,187075713735123 
791	 0,187049065485303 
792	 0,186821335384872 
793	 0,186278512494815 
794	 0,186008690367166 
795	 0,185897278903513 
796	 0,185467695753663 
797	 0,185047178887838 
798	 0,184774135093173 
799	 0,184708315606649 
800	 0,184842632079456 
801	 0,185133213912887 
802	 0,185157305602549 
803	 0,185008611442685 
804	 0,185158664237563 
805	 0,185251581544985 
806	 0,185256623870739 
807	 0,185727962901168 
808	 0,186148196928193 
809	 0,185970756739932 
810	 0,186245393933619 
811	 0,186895033251987 
812	 0,187071826078278 
813	 0,187307441753093 
814	 0,187689229295631 
815	 0,187398874222817 
816	 0,187048471196093 
817	 0,187421044453802 
818	 0,187733442751483 
819	 0,187895039425063 
820	 0,188226001486185 
821	 0,188368924682542 
822	 0,188241468603496 
823	 0,188409884444287 
824	 0,188899649848516 
825	 0,189656026596569 
826	 0,190546437748505 
827	 0,191330394760484 
828	 0,191463846825424 
829	 0,191537634786264 
830	 0,19185012231185 
831	 0,192073173190057 
832	 0,19231842663837 
833	 0,192771777410705 
834	 0,193487871218703 
835	 0,19433382791835 
836	 0,194928976861706 
837	 0,195209487119036 
838	 0,195150212419424 
839	 0,19486312661003 
840	 0,194683280779046 
841	 0,195031280690088 
842	 0,195226540288859 
843	 0,195240060176812 
844	 0,195652703346302 
845	 0,195777444462841 
846	 0,195385949214948 
847	 0,195743404396265 
848	 0,196247440926368 
849	 0,195866364058168 
850	 0,196065459552198 
851	 0,196714138137733 
852	 0,196105160568148 
853	 0,195734317919951 
854	 0,19623458734511 
855	 0,196012345227758 
856	 0,195306180586107 
857	 0,19468808612355 
858	 0,194656220472304 
859	 0,195166762377894 
860	 0,195619885472995 
861	 0,195925475912667 
862	 0,196025201783331 
863	 0,196080843942086 
864	 0,196044325932807 
865	 0,195838968013409 
866	 0,196145939877142 
867	 0,196832436124178 
868	 0,196915025481779 
869	 0,197276351019246 
