Wavelength	CHO-GIL00020.asd
325	 0,299384767412988 
326	 0,315616772516993 
327	 0,326816246859704 
328	 0,305016960457124 
329	 8,96953605447315E-02 
330	-5,41965710943497E-02 
331	 0,177577097832706 
332	 0,256091476959089 
333	 0,224772052209589 
334	 0,155362001605464 
335	 0,117308562254411 
336	 0,158320327616488 
337	 9,62630690249186E-02 
338	 6,02565249095387E-02 
339	 0,135809216912819 
340	 0,143546319256251 
341	 0,101624804813301 
342	 0,104472769723625 
343	 0,110005384860699 
344	 0,106999238887457 
345	 0,100034101599247 
346	 0,113746734409309 
347	 0,163999126147572 
348	 0,157273464257425 
349	 0,115031192590491 
350	 0,107053043842479 
351	 0,109446725667494 
352	 0,109029669040657 
353	 7,51808866940027E-02 
354	 0,050173612121706 
355	 7,68620811738921E-02 
356	 8,98215081023673E-02 
357	 8,43858349952981E-02 
358	 9,06223185968174E-02 
359	 9,77073577618302E-02 
360	 9,92574841237798E-02 
361	 8,43558449506307E-02 
362	 7,38112421497123E-02 
363	 0,098630050884145 
364	 0,104017301797663 
365	 8,61697828776211E-02 
366	 7,59683645909963E-02 
367	 8,52247358045104E-02 
368	 0,114241650542357 
369	 9,92993766834894E-02 
370	 6,60151554642829E-02 
371	 6,87322616523123E-02 
372	 8,77635039888684E-02 
373	 0,110299150016558 
374	 0,111073557927548 
375	 9,53267819170871E-02 
376	 7,06592092099025E-02 
377	 0,069167385562206 
378	 8,09720195251678E-02 
379	 7,07426975141606E-02 
380	 6,39360727970643E-02 
381	 6,62209711765967E-02 
382	 6,50910621408274E-02 
383	 6,63353816973407E-02 
384	 7,52541697754138E-02 
385	 8,15344845474995E-02 
386	 0,080843333308679 
387	 6,59779240448757E-02 
388	 6,29684866306298E-02 
389	 7,92880826594099E-02 
390	 8,83133691205053E-02 
391	 9,12091490711282E-02 
392	 9,21100782700008E-02 
393	 0,09163170836101 
394	 8,93708033327812E-02 
395	 8,35828713134594E-02 
396	 7,31593682077481E-02 
397	 6,04370624071773E-02 
398	 0,064048915305717 
399	 7,62163826371311E-02 
400	 8,32836498177023E-02 
401	 8,68739402457958E-02 
402	 8,75831698499822E-02 
403	 8,90987177499128E-02 
404	 8,52894938483584E-02 
405	 7,31231074781259E-02 
406	 6,49545469158113E-02 
407	 6,27489887440396E-02 
408	 6,59417773376335E-02 
409	 7,11549713794999E-02 
410	 0,076186051525512 
411	 7,97066757176799E-02 
412	 7,70897131758526E-02 
413	 6,50725161367377E-02 
414	 5,79050687499174E-02 
415	 5,77968427040621E-02 
416	 6,29327644271366E-02 
417	 6,55160416767572E-02 
418	 6,38145152154872E-02 
419	 0,071253801186649 
420	 0,077497141576738 
421	 6,84627203743649E-02 
422	 6,36231424980132E-02 
423	 6,48627836165406E-02 
424	 6,23720619452669E-02 
425	 6,11689808736203E-02 
426	 6,37311759643851E-02 
427	 6,41279904957691E-02 
428	 6,35937950937334E-02 
429	 6,58709402683116E-02 
430	 6,68620939695718E-02 
431	 6,61065084721018E-02 
432	 6,74837488563113E-02 
433	 6,74049228283379E-02 
434	 6,29874789689788E-02 
435	 6,15665899213258E-02 
436	 6,31398952142238E-02 
437	 6,44750645837657E-02 
438	 6,37050144281271E-02 
439	 6,11244462682779E-02 
440	 0,064664370336633 
441	 6,82192881002213E-02 
442	 6,33950684041156E-02 
443	 6,03457834257821E-02 
444	 6,04787376160278E-02 
445	 5,95929271070268E-02 
446	 5,85571914510173E-02 
447	 5,81991987562868E-02 
448	 6,12287570600068E-02 
449	 6,48575725551381E-02 
450	 6,36271575028312E-02 
451	 6,07945267010005E-02 
452	 0,058747976356906 
453	 6,33404557602832E-02 
454	 6,71542442889943E-02 
455	 6,37240488856388E-02 
456	 6,36554198062407E-02 
457	 6,58108124260426E-02 
458	 6,12592942343327E-02 
459	 5,78268474758667E-02 
460	 5,88373280777334E-02 
461	 6,21494482267504E-02 
462	 6,58291154910221E-02 
463	 6,78887153023989E-02 
464	 6,50207267913506E-02 
465	 5,96660448370763E-02 
466	 6,28089130856233E-02 
467	 6,68270718758184E-02 
468	 6,66202247780129E-02 
469	 0,065975198289203 
470	 6,40758963134941E-02 
471	 5,76408560029943E-02 
472	 5,56082398963116E-02 
473	 5,95685354792056E-02 
474	 6,13905242294414E-02 
475	 6,23100314696772E-02 
476	 6,39070010638656E-02 
477	 6,47101810607652E-02 
478	 6,41023393551679E-02 
479	 6,09090015907356E-02 
480	 5,83637135852627E-02 
481	 5,82576159731671E-02 
482	 6,08559882726615E-02 
483	 6,29980708060459E-02 
484	 6,01049839901606E-02 
485	 6,06959674691572E-02 
486	 6,48918955040563E-02 
487	 6,42094560025821E-02 
488	 6,21607489318391E-02 
489	 6,15137680549145E-02 
490	 6,08840640293975E-02 
491	 6,03466837613786E-02 
492	 6,02980959142134E-02 
493	 6,12655044395756E-02 
494	 6,29357222559136E-02 
495	 6,29045807034038E-02 
496	 6,18058079421019E-02 
497	 6,05985072857968E-02 
498	 6,11395814764389E-02 
499	 6,25442473714764E-02 
500	 0,060344469639637 
501	 5,95154779056937E-02 
502	 6,22039317938982E-02 
503	 6,14591065260069E-02 
504	 5,95025268874326E-02 
505	 6,19153293719422E-02 
506	 6,28291622396375E-02 
507	 6,12319876924963E-02 
508	 6,04965495331786E-02 
509	 6,08145054713197E-02 
510	 6,20778805047547E-02 
511	 6,15882014207599E-02 
512	 6,01228052293335E-02 
513	 6,11884180543648E-02 
514	 6,17833220612546E-02 
515	 6,09037330701536E-02 
516	 6,08620969843361E-02 
517	 6,15022261027974E-02 
518	 6,23268732666089E-02 
519	 6,19427104559531E-02 
520	 6,07277650929116E-02 
521	 6,15362121505496E-02 
522	 6,23232129442358E-02 
523	 6,16226603290607E-02 
524	 6,04985691948349E-02 
525	 5,97840375751708E-02 
526	 6,11584550017578E-02 
527	 6,13233797084659E-02 
528	 5,96559580392147E-02 
529	 5,97178189289278E-02 
530	 6,01920879781478E-02 
531	 5,93008898156558E-02 
532	 5,90155850884708E-02 
533	 5,93839355530655E-02 
534	 5,92123398884731E-02 
535	 5,86848313255159E-02 
536	 5,80806111864244E-02 
537	 5,89250223412664E-02 
538	 6,00695566004282E-02 
539	 5,89958236101868E-02 
540	 0,058500336119312 
541	 5,91824965207701E-02 
542	 5,96040455345196E-02 
543	 5,94271253549811E-02 
544	 0,058478487572052 
545	 5,85738500348015E-02 
546	 5,95780526883789E-02 
547	 6,00871722992599E-02 
548	 6,02214606189409E-02 
549	 6,00005696995784E-02 
550	 5,94260498939037E-02 
551	 5,89678124271817E-02 
552	 5,92977599572971E-02 
553	 6,00022280907544E-02 
554	 0,060684293171664 
555	 6,03750388910015E-02 
556	 6,00022148579306E-02 
557	 6,03082506685542E-02 
558	 0,06022186158741 
559	 5,98709136645362E-02 
560	 0,059967638670915 
561	 6,06153841605468E-02 
562	 6,14470220481799E-02 
563	 5,99208136710864E-02 
564	 5,80866422321888E-02 
565	 5,88825104338741E-02 
566	 5,97594237815706E-02 
567	 6,00831211448567E-02 
568	 0,060131132021493 
569	 0,059881839940719 
570	 5,94493931982504E-02 
571	 6,00363184239176E-02 
572	 6,10347514888258E-02 
573	 6,07073529899115E-02 
574	 6,05479461558608E-02 
575	 6,08336407948902E-02 
576	 6,00551979023998E-02 
577	 5,95076635946395E-02 
578	 6,07017092313159E-02 
579	 6,15610530092882E-02 
580	 6,17488535804491E-02 
581	 6,18464123835306E-02 
582	 0,061963809927684 
583	 6,22822912448725E-02 
584	 6,35522376724372E-02 
585	 6,48610710479773E-02 
586	 6,44404627505278E-02 
587	 6,42940540139144E-02 
588	 6,48350577683324E-02 
589	 6,48006163671502E-02 
590	 6,51429718311569E-02 
591	 6,66754095679575E-02 
592	 6,71543019333652E-02 
593	 6,65954496839409E-02 
594	 6,62402841399384E-02 
595	 6,62908375087869E-02 
596	 6,66922197822996E-02 
597	 6,59294041967262E-02 
598	 6,50874572028901E-02 
599	 6,60362341744647E-02 
600	 6,63546682662508E-02 
601	 6,56589633743729E-02 
602	 6,52749177860672E-02 
603	 6,50123956271888E-02 
604	 6,47565861630903E-02 
605	 6,51875106319734E-02 
606	 6,57785184991912E-02 
607	 6,49675755024907E-02 
608	 6,43256952811073E-02 
609	 6,42892420791054E-02 
610	 6,36746206436379E-02 
611	 6,28582190579721E-02 
612	 6,24199937623036E-02 
613	 6,23067122893207E-02 
614	 6,24101464889579E-02 
615	 6,24006761352605E-02 
616	 6,23922500951401E-02 
617	 6,24344703186214E-02 
618	 0,062437698520809 
619	 6,21207333083641E-02 
620	 6,08595262783545E-02 
621	 6,02710605432648E-02 
622	 6,07473913751372E-02 
623	 0,061256802501945 
624	 6,13745908447462E-02 
625	 6,07816633727821E-02 
626	 6,08270682453188E-02 
627	 6,14772596349847E-02 
628	 6,17920657733979E-02 
629	 6,17326677592136E-02 
630	 6,13355926320345E-02 
631	 6,11914205864692E-02 
632	 6,13136920244422E-02 
633	 0,06159275780044 
634	 6,17859010603881E-02 
635	 6,19196773098752E-02 
636	 6,24813154935606E-02 
637	 0,063050917465386 
638	 0,063287498818459 
639	 6,38690851883863E-02 
640	 6,43695965730228E-02 
641	 6,32754333581869E-02 
642	 6,27847027025389E-02 
643	 6,36300218997557E-02 
644	 6,42270467470943E-02 
645	 0,064468399797567 
646	 0,064426264380819 
647	 6,39957252961524E-02 
648	 6,33530528587268E-02 
649	 6,30726901628117E-02 
650	 0,0629934981127 
651	 6,29428968815979E-02 
652	 6,23807327182778E-02 
653	 6,16368830639849E-02 
654	 6,15476780916563E-02 
655	 6,14432112015727E-02 
656	 6,11550519196138E-02 
657	 6,10879615290627E-02 
658	 6,07417244796656E-02 
659	 0,059627521405811 
660	 5,89414178380756E-02 
661	 5,88091925764493E-02 
662	 5,88115259079596E-02 
663	 5,86413456094938E-02 
664	 5,81676568418317E-02 
665	 0,057835776794494 
666	 5,76688330134392E-02 
667	 5,76132919841235E-02 
668	 5,75027040039518E-02 
669	 5,74024626209755E-02 
670	 5,78264903414602E-02 
671	 5,81661673084867E-02 
672	 0,057941614817005 
673	 5,75950730433554E-02 
674	 5,73653799604118E-02 
675	 5,76455011326323E-02 
676	 5,77509546413328E-02 
677	 5,76129728283173E-02 
678	 5,84595244834418E-02 
679	 5,93055570863725E-02 
680	 5,89028833149281E-02 
681	 5,88550199427437E-02 
682	 0,059441014617056 
683	 6,03504957256206E-02 
684	 6,08357741965983E-02 
685	 6,04724509017629E-02 
686	 5,97427945123655E-02 
687	 5,93407454323565E-02 
688	 6,03337542306872E-02 
689	 6,12564998093012E-02 
690	 6,17642452851294E-02 
691	 6,25277511573891E-02 
692	 0,063536021561691 
693	 6,47654718156364E-02 
694	 6,61598076185311E-02 
695	 6,81248054234193E-02 
696	 7,17030340997072E-02 
697	 7,55350724108829E-02 
698	 7,92819425674768E-02 
699	 8,44160507776094E-02 
700	 9,08296290504146E-02 
701	 9,81994654339263E-02 
702	 0,105495836094783 
703	 0,112791711730414 
704	 0,121377543388563 
705	 0,130501028805767 
706	 0,139695719545157 
707	 0,149284607586283 
708	 0,159206866225156 
709	 0,169331094746395 
710	 0,17902156438146 
711	 0,188327252610903 
712	 0,198431897576934 
713	 0,20851759915729 
714	 0,217827268066206 
715	 0,227431379036536 
716	 0,237137193907622 
717	 0,246009314196466 
718	 0,254408824587014 
719	 0,262504894511335 
720	 0,270550299436669 
721	 0,278428033460294 
722	 0,28593675224964 
723	 0,29296579064866 
724	 0,299567240954042 
725	 0,306004699168395 
726	 0,31201628480904 
727	 0,317545181851959 
728	 0,32347637230796 
729	 0,329273284451956 
730	 0,333716809248285 
731	 0,338448653632049 
732	 0,343682099679035 
733	 0,348045458624373 
734	 0,351833385412733 
735	 0,355371617403273 
736	 0,359074146588684 
737	 0,362731380059132 
738	 0,365492340496705 
739	 0,368512997337868 
740	 0,372043258720239 
741	 0,374834259634826 
742	 0,377205747215931 
743	 0,379642452171636 
744	 0,381885058425652 
745	 0,383924125079149 
746	 0,385863116393614 
747	 0,387687380528252 
748	 0,389403046612968 
749	 0,391072037896564 
