Wavelength	BEL100070.asd
325	 2,01655727368109E-02 
326	 1,90954173299413E-02 
327	 1,92877077564504E-02 
328	 2,01590316761095E-02 
329	 1,91091133041429E-02 
330	 1,83343179478613E-02 
331	 1,94584650024885E-02 
332	 2,01578229284152E-02 
333	 2,01682945106425E-02 
334	 1,96128299769964E-02 
335	 1,97615899476539E-02 
336	 2,06496260608989E-02 
337	 2,04458637036883E-02 
338	 2,01981702228977E-02 
339	 0,020816105201839 
340	 2,07279999261897E-02 
341	 1,98394379270438E-02 
342	 1,82617410893663E-02 
343	 0,017984307224236 
344	 1,93171577602228E-02 
345	 2,02048626325851E-02 
346	 2,01283012194367E-02 
347	 1,88757483882516E-02 
348	 0,019520285085935 
349	 2,11218299363165E-02 
350	 1,98546762251758E-02 
351	 1,90335158057294E-02 
352	 1,97414004757673E-02 
353	 1,98144379839248E-02 
354	 1,99911840110739E-02 
355	 2,13379420739512E-02 
356	 2,18035130176176E-02 
357	 2,12487573390966E-02 
358	 2,06879922008421E-02 
359	 0,020483263352372 
360	 2,07189546714182E-02 
361	 2,03228920803542E-02 
362	 1,98754335312787E-02 
363	 2,03175376474006E-02 
364	 2,04892801453497E-02 
365	 2,03383079222686E-02 
366	 2,06951695377338E-02 
367	 2,10818962774909E-02 
368	 2,12288862619719E-02 
369	 2,16291208117846E-02 
370	 2,21861706226765E-02 
371	 2,26206965795689E-02 
372	 2,26935811371218E-02 
373	 2,23649963183937E-02 
374	 2,18072832582826E-02 
375	 2,16246177329982E-02 
376	 2,22480068818731E-02 
377	 2,26949850227445E-02 
378	 2,27890809591056E-02 
379	 2,24989615772193E-02 
380	 2,26326807280206E-02 
381	 2,33303221434377E-02 
382	 2,36113562977205E-02 
383	 2,33047802524553E-02 
384	 2,23816366468374E-02 
385	 2,19469790128878E-02 
386	 2,19637339487353E-02 
387	 0,021530171419231 
388	 2,18212992694722E-02 
389	 2,29453779617269E-02 
390	 2,26517898256323E-02 
391	 2,22505225737375E-02 
392	 2,35271511207376E-02 
393	 2,39914441988061E-02 
394	 2,33477359473136E-02 
395	 2,24896923931671E-02 
396	 2,19882590161369E-02 
397	 2,20499957533303E-02 
398	 2,20209062115969E-02 
399	 2,20743169868156E-02 
400	 0,022555538583806 
401	 2,26529060302393E-02 
402	 2,24212670470236E-02 
403	 2,27453492082706E-02 
404	 2,31697489984981E-02 
405	 2,33389767648362E-02 
406	 2,31796084563695E-02 
407	 2,29258648553755E-02 
408	 2,30815797673676E-02 
409	 2,31749306815141E-02 
410	 2,31146126050716E-02 
411	 2,32073747957904E-02 
412	 2,32758616645938E-02 
413	 2,31561693408771E-02 
414	 2,32622286819417E-02 
415	 2,35365971425631E-02 
416	 2,36211927653769E-02 
417	 2,36943156584712E-02 
418	 2,37988486398037E-02 
419	 2,37170583264539E-02 
420	 2,36284029278097E-02 
421	 2,37920416323715E-02 
422	 2,38774462041947E-02 
423	 2,38546342280515E-02 
424	 2,39224811620387E-02 
425	 0,023990160079641 
426	 2,40133711045361E-02 
427	 2,41623104931476E-02 
428	 2,43857727737451E-02 
429	 2,45567861695107E-02 
430	 0,02457774696676 
431	 2,44553227805891E-02 
432	 2,43938233640255E-02 
433	 2,43018227057705E-02 
434	 2,41144737800754E-02 
435	 2,41890008772627E-02 
436	 0,024497166001032 
437	 2,48181138943522E-02 
438	 2,51487208901085E-02 
439	 2,54605119003342E-02 
440	 0,025686773129132 
441	 2,59380713402396E-02 
442	 2,63637514492952E-02 
443	 2,67565989633525E-02 
444	 2,70583607597651E-02 
445	 2,72955631121479E-02 
446	 2,74245063032458E-02 
447	 2,74555996582033E-02 
448	 2,77054111247811E-02 
449	 2,80633399402923E-02 
450	 2,82434548841263E-02 
451	 2,83378787038426E-02 
452	 2,83479563259073E-02 
453	 2,81672814619929E-02 
454	 2,80331734251778E-02 
455	 0,028147545773095 
456	 2,79900412758542E-02 
457	 2,76782333118413E-02 
458	 2,78316111213277E-02 
459	 2,78753557473057E-02 
460	 2,75926672712276E-02 
461	 2,73254655219532E-02 
462	 2,71004799672065E-02 
463	 2,69026429457325E-02 
464	 2,68612518450143E-02 
465	 2,69718770757015E-02 
466	 2,71011433627631E-02 
467	 2,72097743745929E-02 
468	 2,72664305423692E-02 
469	 2,73156250239432E-02 
470	 2,73061078605109E-02 
471	 2,70850344838071E-02 
472	 2,71199932991582E-02 
473	 2,74650718939095E-02 
474	 2,75473528083976E-02 
475	 2,75048827145997E-02 
476	 2,75143236662981E-02 
477	 2,75693180756081E-02 
478	 2,76508824255563E-02 
479	 0,027678479888469 
480	 0,027787879907963 
481	 2,80031584951778E-02 
482	 2,79851472291617E-02 
483	 2,78990786380065E-02 
484	 2,80757153821027E-02 
485	 2,81615728564513E-02 
486	 2,80358318547062E-02 
487	 2,76381040828692E-02 
488	 2,74183152605245E-02 
489	 2,76840940154185E-02 
490	 2,79215389044462E-02 
491	 2,79481982873889E-02 
492	 0,027487784888127 
493	 2,73706040559215E-02 
494	 2,77986074318797E-02 
495	 2,80064194126617E-02 
496	 0,028022367914311 
497	 0,02795563238574 
498	 2,80376003841672E-02 
499	 2,82426565816679E-02 
500	 2,82487824915048E-02 
501	 2,83071749586219E-02 
502	 2,85376445360603E-02 
503	 2,85522209856569E-02 
504	 2,86366355940577E-02 
505	 2,94113517622344E-02 
506	 3,01021740400868E-02 
507	 3,05081685806713E-02 
508	 3,09742152719572E-02 
509	 3,15249317579824E-02 
510	 3,21578201068234E-02 
511	 0,032691757541495 
512	 0,032994651964379 
513	 3,27827238119006E-02 
514	 3,27429181767263E-02 
515	 3,31530662852249E-02 
516	 3,33616336635813E-02 
517	 3,35473103751182E-02 
518	 3,40617316995028E-02 
519	 3,48410329730827E-02 
520	 3,58352362903938E-02 
521	 3,69836583508735E-02 
522	 3,79161742822706E-02 
523	 3,83705832033306E-02 
524	 3,88129951897888E-02 
525	 3,92474891352728E-02 
526	 3,93654357520882E-02 
527	 4,00216165128944E-02 
528	 4,12989235449147E-02 
529	 4,16912744253526E-02 
530	 4,18565311457173E-02 
531	 0,042722043187584 
532	 4,31610762224014E-02 
533	 4,31848372423842E-02 
534	 4,37434125992023E-02 
535	 4,42543069677958E-02 
536	 4,43757793887731E-02 
537	 4,44598122259431E-02 
538	 4,45932288780151E-02 
539	 4,48508406027524E-02 
540	 4,50173658912924E-02 
541	 4,50439045827769E-02 
542	 4,50400941146772E-02 
543	 4,51788523405522E-02 
544	 4,56203940462938E-02 
545	 0,046253706239325 
546	 4,68363865134696E-02 
547	 0,046763751912228 
548	 4,67971444968358E-02 
549	 4,72703063151172E-02 
550	 4,75656146976079E-02 
551	 4,76768525546786E-02 
552	 4,77158502661758E-02 
553	 4,76859640309492E-02 
554	 4,75696948035466E-02 
555	 4,72874991142604E-02 
556	 4,68594882169164E-02 
557	 4,63217708971459E-02 
558	 4,58457912935664E-02 
559	 4,54604349708849E-02 
560	 4,51243073534774E-02 
561	 4,48405930511396E-02 
562	 4,46133792372802E-02 
563	 4,45382661356911E-02 
564	 4,43018957520898E-02 
565	 4,34886526724741E-02 
566	 4,29170110998539E-02 
567	 4,26695130420138E-02 
568	 0,042147252133914 
569	 4,17583984535944E-02 
570	 4,17790813807361E-02 
571	 4,19420464634842E-02 
572	 4,21123833559265E-02 
573	 4,20970441918148E-02 
574	 4,21758952412523E-02 
