Wavelength	PENFOUL00498.asd
325	 3,91934178255144E-02 
326	 0,131777427557345 
327	 0,147510217559039 
328	 6,53298087000047E-02 
329	-3,1541574307954E-03 
330	 3,91425774086129E-02 
331	 0,179408117783243 
332	 0,200646669631717 
333	 0,157432464511228 
334	 0,166362328768632 
335	 0,143220993750273 
336	 7,77860344703598E-02 
337	 2,05735100580939E-02 
338	 2,42852567441896E-02 
339	 0,11671971928491 
340	 0,144302744455006 
341	 0,113014394534361 
342	 5,15359927848292E-02 
343	 2,64057994547297E-02 
344	 5,04551715758459E-02 
345	 2,68236346024886E-02 
346	-1,85238763693774E-02 
347	-4,63808950939733E-02 
348	 1,80179914379874E-02 
349	 0,114606835982817 
350	 5,86408631900296E-02 
351	 5,11091355366105E-03 
352	 1,20234475565324E-02 
353	 4,70821930485596E-02 
354	 6,95042982724754E-02 
355	 5,10673101331713E-02 
356	 5,05340599760275E-02 
357	 6,67776870988376E-02 
358	 5,77849086381606E-02 
359	 4,33143940880098E-02 
360	 3,19672283126517E-02 
361	 0,023730257115378 
362	 3,06844044490394E-02 
363	 6,78023601449243E-02 
364	 7,01550316365724E-02 
365	 3,73161603501702E-02 
366	 1,59444366669878E-02 
367	 2,49580284325846E-02 
368	 6,63128077500401E-02 
369	 7,22995551161641E-02 
370	 5,67885030662333E-02 
371	 6,15898962757617E-02 
372	 4,44633425400979E-02 
373	 1,37117495340014E-02 
374	 6,15544661557228E-02 
375	 8,80705239566968E-02 
376	 3,38075178356099E-02 
377	 4,37831208404979E-02 
378	 8,64583372321804E-02 
379	 4,65218100603362E-02 
380	 0,023861634123566 
381	 4,37528017255381E-02 
382	 4,79961168114759E-02 
383	 4,43728339149603E-02 
384	 4,27015221481862E-02 
385	 4,32030817025007E-02 
386	 4,37059293418379E-02 
387	 0,03651999936132 
388	 3,56821115879138E-02 
389	 4,45779574813808E-02 
390	 4,96999741149229E-02 
391	 0,052530886305069 
392	 5,58316407211711E-02 
393	 4,63098511392544E-02 
394	 2,94601145543315E-02 
395	 2,73247771308782E-02 
396	 3,27243981028528E-02 
397	 3,98990228567177E-02 
398	 3,67076830159424E-02 
399	 3,12862152495181E-02 
400	 0,037743617465263 
401	 0,038655036991595 
402	 3,30015552299454E-02 
403	 3,39675409491005E-02 
404	 0,035569155592887 
405	 3,44191088869072E-02 
406	 3,99225676681127E-02 
407	 4,80900377664044E-02 
408	 4,84881094632036E-02 
409	 4,41444897771429E-02 
410	 3,83701492101498E-02 
411	 4,04470251878143E-02 
412	 4,43409200615682E-02 
413	 4,38618376162149E-02 
414	 3,70266659666194E-02 
415	 2,88086467606803E-02 
416	 0,032926590101478 
417	 3,78652668499972E-02 
418	 3,94275058056989E-02 
419	 4,37737598964346E-02 
420	 4,66146890582874E-02 
421	 4,23932702794404E-02 
422	 3,63466130276871E-02 
423	 3,22490602644577E-02 
424	 3,76807713748717E-02 
425	 4,18755224938335E-02 
426	 3,89221679947532E-02 
427	 0,037108435916586 
428	 3,65270360687688E-02 
429	 3,52407617815007E-02 
430	 3,40053012654691E-02 
431	 3,41109694723036E-02 
432	 4,06100236883327E-02 
433	 0,045044620707328 
434	 4,05788904161148E-02 
435	 3,75632039485814E-02 
436	 3,78005721684369E-02 
437	 4,08422660455618E-02 
438	 4,26428547659176E-02 
439	 4,17687949200534E-02 
440	 4,10739080835581E-02 
441	 4,21042695975087E-02 
442	 4,63958920816635E-02 
443	 4,71426023886517E-02 
444	 4,39994291749465E-02 
445	 4,13811980712531E-02 
446	 0,040932419431043 
447	 4,34148453659278E-02 
448	 4,60010230590917E-02 
449	 4,69201879697864E-02 
450	 4,35366523435168E-02 
451	 4,20261692452831E-02 
452	 4,37320967107328E-02 
453	 4,49430676936047E-02 
454	 4,53184272033549E-02 
455	 4,47016335994896E-02 
456	 4,33658061004398E-02 
457	 4,14504284819164E-02 
458	 3,84873369793066E-02 
459	 3,83752982309859E-02 
460	 4,19156781178978E-02 
461	 4,23315580209846E-02 
462	 4,21375468280972E-02 
463	 4,55382219820961E-02 
464	 4,58512975932878E-02 
465	 4,33140594391253E-02 
466	 4,48432925263437E-02 
467	 4,62852392166959E-02 
468	 4,51850687824237E-02 
469	 4,56118715891508E-02 
470	 0,0466239380016 
471	 4,49427530116068E-02 
472	 4,54811033549617E-02 
473	 4,88887263229205E-02 
474	 5,06630729063514E-02 
475	 5,04150065544584E-02 
476	 4,81616531419247E-02 
477	 4,62128617895218E-02 
478	 4,55853396204476E-02 
479	 4,72458553146505E-02 
480	 4,96582849044389E-02 
481	 5,16175203248002E-02 
482	 5,09138230044371E-02 
483	 4,92927789524377E-02 
484	 4,96260694389395E-02 
485	 4,93469733498404E-02 
486	 4,84783045348205E-02 
487	 0,049507390598189 
488	 5,10214840922612E-02 
489	 5,18605188256709E-02 
490	 5,21272839164142E-02 
491	 5,19003224248645E-02 
492	 5,13974835469944E-02 
493	 5,04822184607052E-02 
494	 4,93719909209389E-02 
495	 4,89631742740533E-02 
496	 4,95244164955241E-02 
497	 5,12314960121661E-02 
498	 5,26962232868358E-02 
499	 5,32991431705921E-02 
500	 0,052274075793393 
501	 5,19249190354219E-02 
502	 5,33439931205315E-02 
503	 5,37933074426158E-02 
504	 5,36578631563685E-02 
505	 5,43273333973012E-02 
506	 5,39433369844277E-02 
507	 5,28138603084252E-02 
508	 5,47465182765372E-02 
509	 0,05637760885456 
510	 5,48297678234696E-02 
511	 5,54529322889706E-02 
512	 5,73464949498378E-02 
513	 5,52948323823588E-02 
514	 5,41820149678572E-02 
515	 5,58499157914727E-02 
516	 5,75074254894069E-02 
517	 5,84207018303252E-02 
518	 5,80150367196954E-02 
519	 5,76458927075167E-02 
520	 5,77733968489257E-02 
521	 5,86257266256268E-02 
522	 5,89699604041103E-02 
523	 5,80532227709078E-02 
524	 5,78757943416729E-02 
525	 5,83938716868279E-02 
526	 5,87330482275656E-02 
527	 0,059238976865065 
528	 5,99790435141213E-02 
529	 6,10274126324592E-02 
530	 6,14991732159406E-02 
531	 6,04382316663506E-02 
532	 6,01969784626943E-02 
533	 0,06092097035892 
534	 6,11669666895567E-02 
535	 6,14779616504493E-02 
536	 6,20718936316665E-02 
537	 6,19862287064933E-02 
538	 6,19679970521967E-02 
539	 6,37313895832852E-02 
540	 6,45244764194644E-02 
541	 6,37551299869896E-02 
542	 6,29695842974113E-02 
543	 6,27513239254928E-02 
544	 6,35286871503267E-02 
545	 6,40360629633078E-02 
546	 6,42590703487657E-02 
547	 6,51170448582718E-02 
548	 6,52855829330195E-02 
549	 6,44881441244759E-02 
550	 6,56244137442263E-02 
551	 6,73680503151384E-02 
552	 6,72195538293361E-02 
553	 6,66100138205067E-02 
554	 6,61854130303507E-02 
555	 6,67994354354183E-02 
556	 6,76165231548703E-02 
557	 0,067905939150858 
558	 6,78149335178772E-02 
559	 0,067622906386799 
560	 6,80069718434462E-02 
561	 6,81807439201074E-02 
562	 6,79758486028313E-02 
563	 6,84840024320433E-02 
564	 6,89394966850945E-02 
565	 6,82224146264723E-02 
566	 6,79158424672242E-02 
567	 6,84451757814778E-02 
568	 0,069833335025879 
569	 7,07481217746238E-02 
570	 7,03598980706864E-02 
571	 7,02796086137833E-02 
572	 7,07870294089709E-02 
573	 7,20449128478997E-02 
574	 7,22781627174848E-02 
575	 0,071319403736215 
576	 7,20452009478435E-02 
577	 7,33726789793317E-02 
578	 7,38695044423651E-02 
579	 7,46297096034909E-02 
580	 0,075506942841533 
581	 7,53552274564415E-02 
582	 7,51070164597494E-02 
583	 7,53312056415523E-02 
584	 7,59304607657429E-02 
585	 7,65217232513052E-02 
586	 0,076410381376407 
587	 7,69005769866093E-02 
588	 7,80317617766853E-02 
589	 0,078107908717596 
590	 7,80044789882615E-02 
591	 7,85640876676843E-02 
592	 7,87226319389563E-02 
593	 7,86072441051471E-02 
594	 7,91729057746203E-02 
595	 7,94546912903983E-02 
596	 0,07913952765237 
597	 7,93016475184809E-02 
598	 7,98124762676423E-02 
599	 8,03220802213597E-02 
600	 8,03886176192974E-02 
601	 8,00480225644826E-02 
602	 7,99565737150999E-02 
603	 8,02497568990875E-02 
604	 8,09032692950683E-02 
605	 8,04392921009321E-02 
606	 7,93660807250546E-02 
607	 7,96066577169222E-02 
608	 7,94715781513524E-02 
609	 7,87123590102322E-02 
610	 7,96936729077991E-02 
611	 8,08184298804688E-02 
612	 7,99285711509489E-02 
613	 7,91716688699679E-02 
614	 7,89813066929743E-02 
615	 7,88775392131464E-02 
616	 7,89272048941342E-02 
617	 7,91578782325963E-02 
618	 7,95196946020438E-02 
619	 0,079878052598547 
620	 8,00493760919266E-02 
621	 7,98272825840889E-02 
622	 7,93281571785035E-02 
623	 0,079485068502336 
624	 7,95843146145068E-02 
625	 7,88997089063154E-02 
626	 7,92981013105181E-02 
627	 8,05060375647946E-02 
628	 8,05689633225102E-02 
629	 8,04863216345849E-02 
630	 8,07965214918174E-02 
631	 8,15966642827201E-02 
632	 8,23889875625379E-02 
633	 8,23865480795028E-02 
634	 8,19538359036496E-02 
635	 8,14766073370992E-02 
636	 8,18755358212714E-02 
637	 8,28885159029826E-02 
638	 8,41393441733084E-02 
639	 8,41067175954665E-02 
640	 8,32790977138099E-02 
641	 8,35504419115185E-02 
642	 0,084337881359022 
643	 8,52623665228175E-02 
644	 8,53309706369295E-02 
645	 8,50927450831234E-02 
646	 8,53873248799561E-02 
647	 8,54688870229937E-02 
648	 8,52426450023014E-02 
649	 8,49268473731681E-02 
650	 8,50055181233882E-02 
651	 8,56942445274587E-02 
652	 8,58477550437071E-02 
653	 8,54055655386026E-02 
654	 0,084558146003592 
655	 8,41898623727354E-02 
656	 8,43354604598615E-02 
657	 8,33658586426218E-02 
658	 8,23220174630534E-02 
659	 8,23413812524081E-02 
660	 8,22310470041348E-02 
661	 8,17536603731046E-02 
662	 8,09433640803066E-02 
663	 8,04067595034208E-02 
664	 8,03650783833513E-02 
665	 7,99320571274598E-02 
666	 7,92183357200526E-02 
667	 7,85300949734189E-02 
668	 7,83802542743733E-02 
669	 7,87262610735543E-02 
670	 7,87417353600446E-02 
671	 7,86409332504525E-02 
672	 7,86058314846727E-02 
673	 7,85532556144844E-02 
674	 7,83748394583311E-02 
675	 0,077676049034245 
676	 7,77808260668093E-02 
677	 7,88776556958631E-02 
678	 7,89514277631205E-02 
679	 7,86631788311855E-02 
680	 7,89887572868539E-02 
681	 7,92045573576981E-02 
682	 7,93735068280466E-02 
683	 8,02895316654574E-02 
684	 8,07721528138784E-02 
685	 8,03541826574415E-02 
686	 0,081276800044508 
687	 8,29876008187591E-02 
688	 0,083967223587563 
689	 8,51609682556393E-02 
690	 8,66985566098707E-02 
691	 8,79451445756444E-02 
692	 8,93379473986948E-02 
693	 9,12809514370856E-02 
694	 9,34838368843456E-02 
695	 0,095816586472065 
696	 0,09807853262173 
697	 0,100653127182341 
698	 0,103630086862014 
699	 0,106568434812887 
700	 0,10941985558817 
701	 0,112180223094811 
702	 0,115425342812362 
703	 0,119002210006779 
704	 0,121962831567442 
705	 0,124680694179774 
706	 0,127388246213561 
707	 0,129912035741093 
708	 0,132352749285352 
709	 0,134940879414264 
710	 0,137336937715586 
711	 0,139400009090394 
712	 0,141036112446099 
713	 0,142674476339615 
714	 0,144670759133862 
715	 0,146263989472774 
716	 0,147506265405866 
717	 0,148935023636371 
718	 0,150238789388972 
719	 0,151332559491205 
720	 0,152529648129078 
721	 0,153553492832599 
722	 0,154025478175755 
723	 0,154935690526359 
724	 0,156319132361099 
725	 0,157518168792032 
726	 0,158125680183079 
727	 0,158052729611248 
728	 0,158845213218862 
729	 0,160058389204438 
730	 0,160501850118262 
731	 0,160933841056055 
732	 0,161493458709156 
733	 0,161821645790912 
734	 0,162087303177953 
735	 0,162442649485624 
736	 0,16273120089931 
737	 0,163058292406902 
738	 0,163778948214726 
739	 0,164380902607831 
740	 0,164662976263839 
741	 0,164779056547331 
742	 0,164818107049806 
743	 0,164874210871952 
744	 0,165198980230168 
745	 0,165775352507283 
746	 0,166407009768782 
747	 0,166806608043301 
748	 0,166861965868432 
749	 0,167066189299413 
750	 0,167382398767719 
751	 0,167658828457098 
752	 0,167826725990537 
753	 0,167914366557863 
754	 0,168116189060032 
755	 0,168348932425003 
756	 0,168566339196458 
757	 0,168990991865185 
758	 0,169406706348416 
759	 0,169323188817152 
760	 0,169136836507872 
761	 0,169087459588755 
762	 0,169599022960053 
763	 0,170074368652562 
764	 0,169976616008487 
765	 0,170248670031636 
766	 0,170794854360778 
767	 0,170854294204674 
768	 0,171125324855887 
769	 0,171727664400111 
770	 0,171691907465416 
771	 0,171544312718114 
772	 0,171979506903024 
773	 0,172147259620543 
774	 0,172044120840967 
775	 0,172245190350935 
776	 0,172538708675431 
777	 0,172787789223666 
778	 0,17281749417863 
779	 0,172788827129489 
780	 0,172959199245995 
781	 0,173376510476707 
782	 0,173867118420756 
783	 0,173770858399383 
784	 0,173661827115786 
785	 0,173930111694061 
786	 0,174427147778165 
787	 0,174882580883448 
788	 0,174866543636683 
789	 0,174754135233349 
790	 0,174732892684871 
791	 0,175064632789588 
792	 0,1752717351558 
793	 0,175035341595531 
794	 0,175299902868907 
795	 0,175860570558562 
796	 0,175918496304522 
797	 0,176232929785305 
798	 0,176784976126431 
799	 0,176252220847038 
800	 0,175769949318849 
801	 0,176401632120658 
802	 0,176878129971823 
803	 0,177059619353468 
804	 0,177222964611896 
805	 0,177403087431828 
806	 0,177598810397321 
807	 0,177636370779827 
808	 0,177668821140836 
809	 0,177865013873489 
810	 0,178036966267955 
811	 0,1781717454248 
812	 0,178347781780805 
813	 0,178537182688564 
814	 0,178693331600241 
815	 0,178617339555939 
816	 0,178534351399344 
817	 0,178721168414799 
818	 0,178832654680171 
819	 0,178894313400338 
820	 0,179223232986462 
821	 0,179568478647404 
822	 0,179782672715976 
823	 0,179806567145147 
824	 0,179718688969167 
825	 0,179635281976436 
826	 0,18027766820286 
827	 0,181239252220316 
828	 0,180652060903278 
829	 0,180219474904675 
830	 0,180680970964441 
831	 0,180497747217234 
832	 0,180270784066923 
833	 0,181013621332024 
834	 0,181050147463866 
835	 0,180387721862381 
836	 0,180444834548696 
837	 0,180718269607093 
838	 0,180932112585719 
839	 0,181085916782339 
840	 0,181244808942467 
841	 0,181511283206634 
842	 0,181462963749112 
843	 0,181257714592686 
844	 0,181801859981176 
845	 0,182189160767597 
846	 0,181999309139102 
847	 0,182138819218646 
848	 0,182220751802077 
849	 0,181574282644955 
850	 0,18146953638783 
851	 0,181982904961654 
852	 0,182329385159561 
853	 0,182118714590713 
854	 0,181346047540306 
855	 0,181635083029475 
856	 0,18230118149491 
857	 0,182164171412103 
858	 0,182479446373597 
859	 0,183114731649813 
860	 0,18271149247799 
861	 0,182198681110806 
862	 0,182102087363625 
863	 0,182371866930024 
864	 0,182801860689289 
865	 0,183121436301661 
866	 0,18333672401767 
867	 0,183456472616995 
868	 0,183560185146821 
869	 0,183528834651692 
870	 0,183352026547249 
871	 0,183289451677855 
872	 0,183339280813532 
873	 0,183459806317219 
874	 0,183462920875823 
875	 0,183468306341094 
876	 0,183948031493666 
877	 0,18450141636823 
878	 0,184830674959339 
879	 0,184366289909276 
880	 0,183934410537404 
881	 0,184397768737585 
882	 0,183968387574117 
883	 0,18313040549713 
884	 0,184145729052883 
885	 0,184921536636825 
886	 0,184869273605828 
887	 0,185212998910378 
888	 0,185442972953022 
889	 0,18509358503025 
890	 0,18518073431169 
891	 0,185559998429528 
892	 0,185529471396607 
893	 0,185258953823359 
894	 0,184859920408483 
895	 0,184434113383591 
896	 0,184873825159073 
897	 0,186586142798779 
898	 0,186669372879686 
899	 0,185791055899889 
900	 0,185966631164623 
901	 0,186259362594778 
902	 0,186381181420468 
903	 0,186203386448994 
904	 0,185809268101457 
905	 0,18535789601492 
906	 0,185436242405602 
907	 0,185970721580348 
908	 0,186731859237291 
909	 0,187100065578356 
910	 0,187077217032014 
911	 0,187329271695935 
912	 0,187174292038086 
913	 0,186551098336469 
914	 0,187042170195078 
915	 0,187747649599039 
916	 0,187542159677271 
917	 0,187139363796416 
918	 0,186795051871927 
919	 0,186750787753147 
920	 0,186880658044536 
921	 0,187191196885728 
922	 0,188017202330904 
923	 0,188382526815892 
924	 0,187634756322557 
925	 0,187778004214856 
926	 0,188463506212471 
927	 0,188490832685172 
928	 0,188111089542529 
929	 0,187541316076924 
930	 0,18731267722597 
931	 0,187332251616597 
932	 0,187664569492075 
933	 0,189373690412822 
934	 0,190299992156966 
