Wavelength	CAMFROU00402.asd
325	 2,43737744237428E-02 
326	 0,127006072909921 
327	 0,191036099049834 
328	 0,19636941026878 
329	 0,137139921491603 
330	 8,44142180401636E-02 
331	 7,59111328736627E-02 
332	 3,57435588800046E-02 
333	 5,23294750513127E-04 
334	 8,11176091652036E-02 
335	 6,77347082834607E-02 
336	-0,046006214424192 
337	-3,35192506636086E-02 
338	 2,54268870196896E-02 
339	 0,06033497543638 
340	 1,54407081575031E-02 
341	-6,35495600763871E-02 
342	-2,48838466540785E-03 
343	 3,31963223523278E-02 
344	 1,47053404690911E-02 
345	 3,23068688210598E-02 
346	 0,070548545351842 
347	 0,115609739851546 
348	 5,24448087950755E-02 
349	-6,47985862051042E-02 
350	 5,96094865598196E-03 
351	 0,041889334496926 
352	-9,26665390049267E-03 
353	 0,029533958634119 
354	 7,69892755797141E-02 
355	 3,88801212738144E-02 
356	 0,024431896063228 
357	 3,64178632086505E-02 
358	 1,27281451723063E-02 
359	 1,23733552487073E-02 
360	 4,76624636394481E-02 
361	 6,07183496689043E-03 
362	-4,29569064816609E-02 
363	 1,83904617405545E-02 
364	 4,62771864553757E-02 
365	 2,37931960981159E-02 
366	 9,91550247985503E-03 
367	 3,47032882833757E-03 
368	 4,59988161945484E-03 
369	 1,53099220440504E-02 
370	 3,22699056941626E-02 
371	 5,67831263562986E-02 
372	 5,81705528462117E-02 
373	 3,09922521792563E-02 
374	-6,5246251664395E-03 
375	-2,71653885308417E-02 
376	-1,00426044347717E-02 
377	 7,02750212496086E-03 
378	 1,79119743232011E-02 
379	 0,021756569061876 
380	 1,96195486625379E-02 
381	 1,54833392699925E-02 
382	 2,47689569941576E-02 
383	 3,20635846059575E-02 
384	 2,30680239589156E-02 
385	 1,08291264791388E-02 
386	 1,66584306772947E-03 
387	 5,30079306917043E-03 
388	 2,66690580455385E-02 
389	 0,056060296184848 
390	 4,65796914213636E-02 
391	 2,39008795242612E-02 
392	 2,37362523723782E-02 
393	 2,68803284068779E-02 
394	 2,80478158188573E-02 
395	 2,39289571914801E-02 
396	 1,78531078246781E-02 
397	 1,28913062001911E-02 
398	 1,59630651977429E-02 
399	 2,01237702595603E-02 
400	 0,01386798469096 
401	 1,19001750617046E-02 
402	 1,65823713246337E-02 
403	 2,24503626699173E-02 
404	 2,61641796557366E-02 
405	 2,58320572376168E-02 
406	 2,32156646199673E-02 
407	 2,19502341763659E-02 
408	 0,02975135075234 
409	 2,83014203056957E-02 
410	 1,65130780992529E-02 
411	 0,015034158420385 
412	 1,50005643498031E-02 
413	 7,85363756470604E-03 
414	 1,08726710269839E-02 
415	 2,07449864431439E-02 
416	 2,27007748026938E-02 
417	 2,36095415388586E-02 
418	 2,51736353847162E-02 
419	 2,10532562450717E-02 
420	 0,017353462236569 
421	 2,23370172710406E-02 
422	 2,49937729441409E-02 
423	 2,34555015008069E-02 
424	 1,98110040134703E-02 
425	 1,90058663440396E-02 
426	 2,31417935359779E-02 
427	 2,25084676573715E-02 
428	 1,87654915398639E-02 
429	 1,67082875993765E-02 
430	 0,018300449538725 
431	 2,22214707423758E-02 
432	 1,97575307366237E-02 
433	 1,68167243297102E-02 
434	 1,87528584045716E-02 
435	 2,09421264349213E-02 
436	 2,13673110074281E-02 
437	 1,63158504827553E-02 
438	 1,52834941524187E-02 
439	 2,07160231412385E-02 
440	 2,20692250801687E-02 
441	 1,99859206269281E-02 
442	 1,65247799384048E-02 
443	 1,78727570125509E-02 
444	 0,02227306734694 
445	 0,018261733823027 
446	 0,014592122413903 
447	 0,016508273279593 
448	 1,79879811441912E-02 
449	 1,84689922432086E-02 
450	 1,83748980797505E-02 
451	 1,92358843470043E-02 
452	 2,07730464492469E-02 
453	 1,94435768122622E-02 
454	 1,74166534720502E-02 
455	 1,70167698157572E-02 
456	 2,11663770040283E-02 
457	 2,66384485654197E-02 
458	 2,38990470650582E-02 
459	 2,07909812047679E-02 
460	 2,01791978544186E-02 
461	 1,69984837573368E-02 
462	 1,36936841794865E-02 
463	 1,39648957695895E-02 
