Wavelength	BLAVET00292.asd
325	 0,121989244271111 
326	 0,137789399312552 
327	 0,140894590375348 
328	 0,13368036486067 
329	 6,08600611140616E-02 
330	 9,41795110779035E-03 
331	 5,74442427034498E-02 
332	-2,92183605515636E-02 
333	-0,148180889980072 
334	 3,00560587308177E-02 
335	 0,130390134456182 
336	 9,22611015649287E-02 
337	 8,99244914034278E-02 
338	 9,71884253922088E-02 
339	 8,03189362623128E-02 
340	 2,43122437321681E-02 
341	-0,028318653697821 
342	 3,49343291269637E-03 
343	 0,025605727916387 
344	 1,09234296338898E-02 
345	-1,78801122920344E-02 
346	-2,79562882883624E-02 
347	-3,99092818010708E-03 
348	 4,06702119302948E-02 
349	 7,93450330421952E-02 
350	 6,09035328679608E-02 
351	 5,50221049039912E-02 
352	 7,82881002087683E-02 
353	 5,43771060317278E-02 
354	 2,27360316475246E-02 
355	 2,87787247997674E-02 
356	 4,21866413696788E-02 
357	 5,49965405664107E-02 
358	 0,066217714025756 
359	 5,31278330723473E-02 
360	 1,20779296646805E-02 
361	 7,12400162447543E-03 
362	 2,36553846697214E-02 
363	 3,19336842847152E-02 
364	 4,11325977240555E-02 
365	 0,045653272549012 
366	 1,64064747009156E-02 
367	 1,31286150242166E-02 
368	 0,058629557406385 
369	 5,24834570097798E-02 
370	 1,84840799100645E-02 
371	 0,026683695857347 
372	 1,38758529227254E-02 
373	-1,73533048359211E-02 
374	 2,02933799149714E-02 
375	 4,43666061998341E-02 
376	 9,51565324959559E-05 
377	-3,89810939013623E-03 
378	 2,25634198115603E-02 
379	 1,96867290774152E-02 
380	 2,44822587502497E-02 
381	 4,11614854834295E-02 
382	 4,42260635546603E-02 
383	 3,47071193067498E-02 
384	 0,017039075913714 
385	 3,83589686803706E-02 
386	 6,94616862478111E-02 
387	 2,31834822926629E-02 
388	-4,44314175410976E-03 
389	 2,03512668324328E-02 
390	 2,20766218095909E-02 
391	 0,014444236959686 
392	 2,07456833062112E-02 
393	 2,81960919922116E-02 
394	 3,28223833588057E-02 
395	 2,98155187595301E-02 
396	 2,31008622167365E-02 
397	 1,68010179882699E-02 
398	 0,024427624931562 
399	 3,32064982221135E-02 
400	 2,19040956180273E-02 
401	 1,82916980109607E-02 
402	 2,42727683361812E-02 
403	 1,97416655819487E-02 
404	 1,53389811752838E-02 
405	 1,82090738318994E-02 
406	 0,023374633913454 
407	 2,63525951333082E-02 
408	 1,93292239072617E-02 
409	 1,82858756399564E-02 
410	 2,52664886791665E-02 
411	 2,56771546773413E-02 
412	 2,40744692433315E-02 
413	 2,53335698301623E-02 
414	 2,76145793427872E-02 
415	 0,028775787722092 
416	 2,41388170207944E-02 
417	 1,91712716567254E-02 
418	 1,67392854405552E-02 
419	 1,72966677884416E-02 
420	 1,95545105943746E-02 
421	 2,18640689939972E-02 
422	 2,23089086821964E-02 
423	 2,10951423344218E-02 
424	 1,98863443487587E-02 
425	 2,18856050970771E-02 
426	 2,77676659887096E-02 
427	 2,63232760776155E-02 
428	 2,07736750774593E-02 
429	 0,019453337195883 
430	 1,90312274561014E-02 
431	 1,91121567858572E-02 
432	 2,14048798829043E-02 
433	 2,43052074888304E-02 
434	 2,61537220522494E-02 
435	 2,49006566407299E-02 
436	 2,14780858789753E-02 
437	 1,88232708157341E-02 
438	 1,67291759228473E-02 
439	 1,58200386549878E-02 
440	 1,93227994631254E-02 
441	 2,24993529256335E-02 
442	 1,93890114623049E-02 
443	 0,017729304853945 
444	 1,86451621102269E-02 
445	 1,87788015142888E-02 
446	 2,02908972663394E-02 
447	 2,37241413834236E-02 
448	 2,21819766712401E-02 
449	 1,86628087791008E-02 
450	 2,06520234796684E-02 
451	 2,13121556613312E-02 
452	 1,95694962375509E-02 
453	 2,01107784017792E-02 
454	 2,18540981613592E-02 
455	 0,023437566579875 
456	 2,24775313564498E-02 
457	 2,01885311128352E-02 
458	 0,020573048129126 
459	 2,30644899155535E-02 
460	 2,64453002150495E-02 
461	 2,51826248777649E-02 
462	 2,18776810040122E-02 
463	 2,06852691183251E-02 
464	 2,02875743624453E-02 
465	 2,09020976624626E-02 
466	 2,45999089566656E-02 
467	 2,58669732134414E-02 
468	 0,021812270327026 
469	 2,17668023342526E-02 
470	 2,40695155178303E-02 
471	 2,25455749915483E-02 
472	 2,16838445305036E-02 
473	 0,02243639289652 
474	 2,27408350472376E-02 
475	 2,23155588093891E-02 
476	 2,10357680782286E-02 
477	 1,93476825432534E-02 
478	 1,84060258641056E-02 
479	 2,14692614944539E-02 
480	 2,20203470297297E-02 
481	 1,80137379128357E-02 
482	 1,82395907128673E-02 
483	 2,06631808586267E-02 
484	 2,08752380031139E-02 
485	 2,07458047180827E-02 
486	 2,07253160855841E-02 
487	 0,020995047751265 
488	 2,09025117572475E-02 
489	 2,01148757381969E-02 
490	 0,020672549613906 
491	 2,18678300108103E-02 
492	 2,12165987369802E-02 
493	 2,11463334160281E-02 
494	 0,022157073209879 
495	 2,22883689235303E-02 
496	 2,17443514897758E-02 
