Wavelength	GRA-VIE00910.asd
325	 0,026410759217039 
326	 0,236108416705928 
327	 0,332389508507221 
328	 0,186201080201134 
329	 0,120503298043346 
330	 0,149197815742338 
331	 0,271422179056527 
332	 0,318587542295905 
333	 0,301542784137471 
334	 0,211032171652735 
335	 0,171875369097394 
336	 0,206530710070723 
337	 0,229181148693091 
338	 0,246767738476692 
339	 0,259228546153297 
340	 0,156104020519341 
341	 7,58789373030501E-03 
342	 0,100855835303552 
343	 0,175112540428478 
344	 0,163853553876143 
345	 0,132242671392275 
346	 9,88824482820225E-02 
347	 8,58775064201684E-02 
348	 5,80249812696389E-02 
349	 0,032284437516645 
350	 7,36003612584875E-02 
351	 0,089135402772758 
352	 0,063807645251492 
353	 8,89632043996737E-02 
354	 0,127595924110782 
355	 0,132062630539492 
356	 0,122533445016482 
357	 0,102001468846558 
358	 6,53517806116782E-02 
359	 3,64331131930579E-02 
360	 2,70676460266348E-02 
361	 4,00738266641372E-02 
362	 6,37876057991645E-02 
363	 8,46269160346726E-02 
364	 8,14450206747976E-02 
365	 5,95677555918081E-02 
366	 5,86006738631563E-02 
367	 5,78203691944729E-02 
368	 4,54514728520204E-02 
369	 3,58661341797318E-02 
370	 3,71322686468207E-02 
371	 6,07038175364125E-02 
372	 7,39410021220322E-02 
373	 0,069994787114827 
374	 0,071298865093148 
375	 5,79635296793226E-02 
376	 1,79690029813415E-02 
377	 4,78265796518292E-03 
378	 2,30061817365933E-02 
379	 5,99734256463644E-02 
380	 8,36375360828421E-02 
381	 8,53635175694065E-02 
382	 7,64057565052929E-02 
383	 6,00595472914226E-02 
384	 4,14617047063698E-02 
385	 5,62713957386998E-02 
386	 8,72904803751024E-02 
387	 8,35237118261087E-02 
388	 6,89477746333934E-02 
389	 5,67293136609416E-02 
390	 6,36548610348514E-02 
391	 7,12074666814938E-02 
392	 0,05655373454593 
393	 4,11841531154463E-02 
394	 3,32930840775102E-02 
395	 4,32429360097565E-02 
396	 0,052917693999267 
397	 5,32206511507092E-02 
398	 4,62386625480519E-02 
399	 3,56662576294386E-02 
400	 2,46968165740273E-02 
401	 2,80225438129223E-02 
402	 4,20347816676216E-02 
403	 3,92103260599845E-02 
404	 3,65429898632134E-02 
405	 4,39360078209773E-02 
406	 3,34530867693965E-02 
407	 1,79881063294222E-02 
408	 3,31893651454454E-02 
409	 3,59950919268657E-02 
410	 2,06371195726546E-02 
411	 0,019147038590553 
412	 2,66342860993037E-02 
413	 3,61630522516636E-02 
414	 3,60206742747888E-02 
415	 2,90872459165299E-02 
416	 2,93370316228364E-02 
417	 0,028056874199876 
418	 2,35096463065837E-02 
419	 2,63987050906526E-02 
420	 3,04542750797036E-02 
421	 2,68088396807095E-02 
422	 2,58809384025711E-02 
423	 2,80017089503224E-02 
424	 2,62949443525664E-02 
425	 2,34775685095709E-02 
426	 2,14626663700738E-02 
427	 2,12875419532542E-02 
428	 2,30742776502956E-02 
429	 2,72635627990234E-02 
430	 2,73820550645395E-02 
431	 2,34922648546709E-02 
432	 2,53456108893249E-02 
433	 2,79369752011117E-02 
434	 2,67455582206147E-02 
435	 0,026583860799562 
436	 2,78387900997503E-02 
437	 2,98506579046907E-02 
438	 2,89539217092388E-02 
439	 2,50513712984211E-02 
440	 2,79715523542981E-02 
441	 3,15504100748689E-02 
442	 0,027298201002242 
443	 2,45419017967179E-02 
444	 2,44679556016352E-02 
445	 2,24700489457632E-02 
446	 2,27863067581024E-02 
447	 2,71577544400428E-02 
448	 2,72995381089847E-02 
449	 2,51670474205711E-02 
450	 2,63949738258274E-02 
451	 2,96290747935482E-02 
452	 3,29835198752112E-02 
453	 2,97437609681355E-02 
454	 0,026911621830375 
455	 3,07775776998815E-02 
456	 3,13168992136042E-02 
457	 2,82676976291171E-02 
458	 0,025735830671667 
459	 2,53951805493886E-02 
460	 2,75285821736038E-02 
461	 0,028041561609774 
462	 2,67996567268738E-02 
463	 2,42626011693684E-02 
464	 2,18410080202323E-02 
465	 2,08711990481622E-02 
466	 2,44334697785387E-02 
467	 0,027121149539983 
468	 2,57424524386145E-02 
469	 2,65172929308157E-02 
470	 2,77231632438621E-02 
471	 2,38735759078349E-02 
472	 2,25619015008505E-02 
473	 2,51290105215798E-02 
474	 2,50565348411232E-02 
475	 2,47425892202812E-02 
476	 2,67161484647996E-02 
477	 2,68334087528866E-02 
478	 2,51499475198489E-02 
479	 2,38271976633086E-02 
480	 2,42919750707919E-02 
481	 2,62927320591198E-02 
482	 2,25342724255078E-02 
