Wavelength	AULNE200165.asd
325	 0,173540021688507 
326	 0,233348251506773 
327	 0,278827575284509 
328	 0,293939683373528 
329	 0,134361137409144 
330	-5,135196896287E-06 
331	 9,39653848585856E-02 
332	 8,51840799651355E-02 
333	 8,79106295445643E-03 
334	 3,79857423108633E-02 
335	 8,96935006517608E-02 
336	 0,13297452592671 
337	 0,145606988619388 
338	 0,108079850013027 
339	 1,31562860381124E-02 
340	 9,63097432202098E-03 
341	 6,81932176290504E-02 
342	 8,48454802987381E-02 
343	 6,88748067498196E-02 
344	 2,52175100515511E-02 
345	 1,21962669470838E-02 
346	 0,018415429888726 
347	 2,44767037603742E-02 
348	 1,05004538051014E-02 
349	-1,04275612725287E-02 
350	 5,05458699529398E-04 
351	 2,29329685049099E-02 
352	 4,14739103607247E-02 
353	 1,13359981068868E-02 
354	-0,014508185339783 
355	 1,95908459299279E-02 
356	 3,37155368672152E-02 
357	 2,67670422623135E-02 
358	 5,15486501237514E-02 
359	 0,050040238717403 
360	 6,32983798730381E-03 
361	 2,06741339632066E-02 
362	 5,82110646385525E-02 
363	 6,22111021355265E-02 
364	 4,63425123693229E-02 
365	 2,05411619600519E-02 
366	 1,19452009096829E-02 
367	 2,52655056417079E-02 
368	 5,50295440929435E-02 
369	 5,31281290598173E-02 
370	 2,97060580219679E-02 
371	 1,62499662929887E-02 
372	 7,06600382202177E-04 
373	-1,01962163241979E-02 
374	 2,58241848977877E-02 
375	 4,12929998380193E-02 
376	-6,82828567002381E-03 
377	-8,4606489342308E-03 
378	 1,87453660287162E-02 
379	-6,05878632178368E-03 
380	 1,76806353076567E-03 
381	 0,049491205741493 
382	 4,77480060747018E-02 
383	 2,91918106568519E-02 
384	 2,92429218485497E-02 
385	 5,24663950874399E-02 
386	 7,12355594431706E-02 
387	 1,51255653230324E-02 
388	-1,31378181239584E-02 
389	 2,25761264085612E-02 
390	 3,53554474857721E-02 
391	 3,13905546067594E-02 
392	 2,73354060402429E-02 
393	 2,50457395799078E-02 
394	 2,59401091928155E-02 
395	 3,26458239374611E-02 
396	 3,22370140707132E-02 
397	 2,13850737169106E-02 
398	 2,75701811625562E-02 
399	 3,69438225499972E-02 
400	 2,40479103461114E-02 
401	 2,14932301774543E-02 
402	 3,07653481547527E-02 
403	 2,51117764048107E-02 
404	 2,34560552778745E-02 
405	 0,036965899525043 
406	 4,03182891738739E-02 
407	 3,57272423167347E-02 
408	 3,47610799577093E-02 
409	 0,036884975125439 
410	 3,89774939258624E-02 
411	 2,59198839949248E-02 
412	 1,32122663763382E-02 
413	 0,015887855122264 
414	 0,027608088495941 
415	 3,99014117268157E-02 
416	 3,59434621459178E-02 
417	 2,97701478580396E-02 
418	 2,76029533699214E-02 
419	 2,70979516508988E-02 
420	 2,80265072593181E-02 
421	 3,02680386172246E-02 
422	 3,03788756852848E-02 
423	 2,81057526253547E-02 
424	 2,46358458896764E-02 
425	 0,025523499701162 
426	 3,23972679905003E-02 
427	 2,90063261245212E-02 
428	 2,16797267464864E-02 
429	 2,58587227641517E-02 
430	 2,75069961846141E-02 
431	 2,47812740925272E-02 
432	 2,80007403685147E-02 
433	 3,18486250434041E-02 
434	 3,14086135511562E-02 
435	 3,03323543957319E-02 
436	 2,97059551911685E-02 
437	 3,04719473226399E-02 
438	 3,14219980200423E-02 
439	 3,20850952709285E-02 
440	 3,29671598232654E-02 
441	 3,39297849039744E-02 
442	 3,48014277220717E-02 
443	 3,45514646038207E-02 
444	 3,29278967261421E-02 
445	 2,93160437919325E-02 
446	 2,88325422439177E-02 
447	 3,35894485453894E-02 
448	 3,24070279710374E-02 
449	 2,84742192674928E-02 
450	 0,030627727165229 
451	 3,35929214266234E-02 
452	 3,57839587496014E-02 
453	 3,79732947716851E-02 
454	 0,038140213928225 
455	 3,47596131442189E-02 
456	 3,43037002301553E-02 
457	 3,56502175204048E-02 
458	 3,15207911200635E-02 
459	 0,031579362700935 
460	 0,03810309287904 
461	 3,81018059615996E-02 
462	 3,48967139171488E-02 
463	 3,45237297201903E-02 
464	 3,46090797317378E-02 
465	 3,51431309656567E-02 
466	 3,79334828516549E-02 
467	 3,95957167015215E-02 
468	 3,81863323072583E-02 
469	 3,80574196318267E-02 
470	 3,87535487692165E-02 
471	 3,79561446089503E-02 
472	 0,037937244744295 
473	 3,88257984863081E-02 
474	 3,77292994881169E-02 
475	 3,66720326770326E-02 
476	 3,76474181003388E-02 
477	 3,59291358541698E-02 
478	 3,29560605852462E-02 
479	 3,53567097367538E-02 
480	 3,76642953273901E-02 
