Wavelength	AVEN00071.asd
325	 4,09448769814802E-02 
326	 0,14373693610001 
327	 0,1313046482579 
328	-1,66987147049894E-02 
329	 0,066276652627305 
330	 0,172251303563328 
331	 0,152077054777376 
332	 0,102103102740553 
333	 4,66394877464529E-02 
334	-1,83121848865997E-02 
335	-1,68059600874653E-02 
336	 4,82660409296628E-02 
337	 9,09094156754662E-02 
338	 0,094242508103992 
339	 4,20648259303721E-02 
340	 2,09366320088521E-03 
341	 5,58659217877095E-03 
342	 0,082853306827088 
343	 0,143268528270378 
344	 0,154079766760866 
345	 9,81340943662694E-02 
346	 0,029579806863053 
347	 1,66567804960024E-02 
348	 8,24781926021003E-03 
349	 3,55662673550382E-03 
350	 3,17766724918224E-02 
351	 3,89562042919073E-02 
352	 0,015599106391658 
353	 4,08225568500536E-02 
354	 7,06358940106621E-02 
355	 5,22432696208118E-02 
356	 3,34606784036102E-02 
357	 2,74651194395967E-02 
358	 3,95002297933262E-02 
359	 0,042544512136061 
360	 2,45817345507697E-02 
361	 1,78438470820817E-03 
362	-8,46711127384519E-03 
363	 1,03388826880047E-02 
364	 2,43473994222061E-02 
365	 2,75540664541424E-02 
366	 3,74673139233016E-02 
367	 4,69081962677973E-02 
368	 4,95273620024551E-02 
369	 4,22269577111818E-02 
370	 2,70629490547328E-02 
371	 6,7056583175708E-03 
372	 1,34913416093416E-02 
373	 4,30652667069727E-02 
374	 3,77099282699149E-02 
375	 3,08369034491498E-02 
376	 4,55508772445907E-02 
377	 3,92687033504861E-02 
378	 2,13676475825723E-02 
379	 2,80524501932393E-02 
380	 3,64239424151783E-02 
381	 3,72658962484632E-02 
382	 2,47226011141346E-02 
383	 8,83728523821871E-03 
384	 1,05475917149894E-03 
385	 0,002471540010084 
386	 1,00493705693252E-02 
387	 0,01613967540302 
388	 2,03166989054976E-02 
389	 2,42112330102415E-02 
390	 4,21702796208808E-02 
391	 5,29740991995883E-02 
392	 3,28680068411622E-02 
393	 2,43363437797421E-02 
394	 3,29358537502355E-02 
395	 4,44209041434789E-02 
396	 4,72086120321585E-02 
397	 3,68310177757493E-02 
398	 0,029488075693675 
399	 2,42411609143127E-02 
400	 1,61205550384171E-02 
401	 0,018289426336216 
402	 2,90271827901414E-02 
403	 3,13825015312451E-02 
404	 0,031557488646573 
405	 3,36589780133935E-02 
406	 3,14904415345369E-02 
407	 2,79615499283804E-02 
408	 2,97819927392086E-02 
409	 3,29205560431127E-02 
410	 3,49600008344664E-02 
411	 3,13289224728498E-02 
412	 2,52957325423878E-02 
413	 2,06022694726137E-02 
414	 2,63650891204314E-02 
415	 3,70884456107606E-02 
416	 3,55521533461757E-02 
417	 3,30116808777447E-02 
418	 3,37355686142481E-02 
419	 0,034982276368736 
420	 3,48875878452845E-02 
421	 3,14545059251142E-02 
422	 2,93402189568579E-02 
423	 2,88849574017818E-02 
424	 2,67644280551596E-02 
425	 2,64581233764417E-02 
426	 0,029320513328052 
427	 2,80644544884851E-02 
428	 2,49748046780795E-02 
429	 2,57040002498471E-02 
430	 2,76662341271002E-02 
431	 2,97845022857863E-02 
432	 3,05441711138727E-02 
433	 3,11868152959841E-02 
434	 3,26958205258388E-02 
435	 3,15210298192592E-02 
436	 2,89713507988634E-02 
437	 0,029976868821006 
438	 3,05279027958005E-02 
439	 2,94742057559734E-02 
440	 2,99293755621042E-02 
441	 0,031346777064009 
442	 3,27028667604779E-02 
443	 3,29987662229353E-02 
444	 3,26136546184739E-02 
445	 3,44323457385255E-02 
446	 3,31051255505094E-02 
447	 0,026595758659488 
448	 2,74324084088379E-02 
449	 3,20770611364899E-02 
450	 3,07572060873673E-02 
451	 2,96006804408105E-02 
452	 3,05180558527599E-02 
453	 3,36585036916127E-02 
454	 3,69163044938889E-02 
455	 3,82391115239085E-02 
456	 3,72829242752445E-02 
457	 3,45935159783799E-02 
458	 3,12696396033874E-02 
459	 2,98586770809031E-02 
460	 0,031177730222135 
461	 3,17503431802301E-02 
462	 3,28526356461132E-02 
463	 3,66905374310149E-02 
464	 3,60910962429233E-02 
465	 3,17721469822135E-02 
466	 3,27514841922353E-02 
467	 3,44093825171798E-02 
468	 3,40570306497055E-02 
469	 3,67551297226831E-02 
470	 0,040167789533595 
471	 3,85065528330228E-02 
472	 3,64666673070701E-02 
473	 3,54903755796161E-02 
474	 3,45182983557646E-02 
475	 3,38844257117559E-02 
476	 0,033918941749213 
477	 3,38738108068393E-02 
478	 3,43958531005455E-02 
479	 3,83803950805661E-02 
480	 3,93277939639283E-02 
481	 3,51436444745774E-02 
482	 3,41701844274654E-02 
483	 3,49018187957031E-02 
484	 3,36906850407196E-02 
485	 3,29518679387914E-02 
486	 3,33149852920329E-02 
487	 3,50183341535801E-02 
488	 0,035836236194206 
489	 3,44174043776545E-02 
490	 3,54591650980051E-02 
491	 3,76910014149619E-02 
492	 3,63552171051437E-02 
493	 0,035775800931993 
494	 0,036940795575394 
495	 3,67167917367024E-02 
496	 3,57336656340782E-02 
497	 0,034975363657072 
498	 3,58845760061237E-02 
499	 3,75360239484603E-02 
500	 3,60177224947581E-02 
501	 3,45597610154902E-02 
502	 3,50660025008908E-02 
503	 3,68827538762643E-02 
504	 3,89394587422997E-02 
505	 3,97542185260598E-02 
506	 3,93277588225806E-02 
507	 3,80758735673469E-02 
508	 3,76010936016762E-02 
509	 3,81462107133482E-02 
510	 3,97191303432589E-02 
511	 4,01781053995373E-02 
512	 3,96621110705047E-02 
513	 3,97328213264508E-02 
514	 3,95931084299418E-02 
515	 0,039201416491564 
516	 4,03555291039395E-02 
517	 4,17987194372258E-02 
518	 4,16411527042361E-02 
519	 4,06673313414167E-02 
520	 3,95313229967744E-02 
521	 3,97218034043031E-02 
522	 4,01719316924781E-02 
523	 4,01106041589771E-02 
524	 4,00833973881007E-02 
525	 4,04827904926936E-02 
526	 4,22457247379059E-02 
527	 4,29402961764465E-02 
528	 0,041972405539086 
529	 4,12777445353762E-02 
530	 4,10031662147141E-02 
531	 4,11161466217122E-02 
532	 4,17608491164722E-02 
533	 4,27344840178006E-02 
534	 4,35533906886675E-02 
535	 4,37913059097972E-02 
536	 4,32656630314604E-02 
537	 4,26747322234219E-02 
