Wavelength	GRA-VAN00408.asd
325	 0,244983618437939 
326	 0,141472804508779 
327	 0,166922615196327 
328	 0,320536525444332 
329	 0,181626272613099 
330	 2,64747483151677E-02 
331	 0,234183122314648 
332	 0,308480332465675 
333	 0,287348277266075 
334	 0,116932828853619 
335	 2,30620807197035E-02 
336	 9,25187716615493E-02 
337	 7,96101031503473E-02 
338	 6,67210283960092E-02 
339	 0,129947757516018 
340	 0,200589601348682 
341	 0,216295828810153 
342	 0,129734682036868 
343	 6,57817829694057E-02 
344	 8,35703250017107E-02 
345	 0,122630668981342 
346	 0,154807570086019 
347	 0,139040868640889 
348	 6,14369139535805E-02 
349	-3,17632563201281E-02 
350	 3,07328774479969E-02 
351	 0,100993410237448 
352	 0,111410764212488 
353	 9,26282914306638E-02 
354	 6,50278223262792E-02 
355	 5,12244040950416E-02 
356	 0,050129552299008 
357	 5,94825085688866E-02 
358	 7,91184722916299E-02 
359	 8,30717989308588E-02 
360	 6,31278474810534E-02 
361	 6,41800701509999E-02 
362	 7,17619839614756E-02 
363	 6,11507014232859E-02 
364	 6,19364825670744E-02 
365	 7,60569808072225E-02 
366	 0,083587076739949 
367	 8,33321947646158E-02 
368	 7,64297316835063E-02 
369	 7,63561641375416E-02 
370	 7,41161262490619E-02 
371	 4,79612057911547E-02 
372	 4,36935331361761E-02 
373	 6,25053982000242E-02 
374	 4,95559402544745E-02 
375	 2,75757997377409E-02 
376	 1,91735307736356E-02 
377	 3,65568358024669E-02 
378	 6,30956897121495E-02 
379	 5,58488275737337E-02 
380	 4,56218655208556E-02 
381	 4,54753318321534E-02 
382	 7,27209570764715E-02 
383	 8,79042728321054E-02 
384	 5,85075454464318E-02 
385	 4,92671136954028E-02 
386	 5,61451895247013E-02 
387	 3,19652633859237E-02 
388	 0,023643621790133 
389	 0,045137848819638 
390	 5,40436956466851E-02 
391	 4,98827149492475E-02 
392	 3,65376436591579E-02 
393	 3,43777640295081E-02 
394	 0,042403529081497 
395	 4,18719569400599E-02 
396	 4,31923500588749E-02 
397	 5,09986968586159E-02 
398	 6,14810174274066E-02 
399	 6,46462627351709E-02 
400	 4,64219292794066E-02 
401	 0,038054988067719 
402	 4,31093703151271E-02 
403	 4,08134913926906E-02 
404	 3,44598381142925E-02 
405	 2,75658814005484E-02 
406	 2,79710889527729E-02 
407	 3,42167842063172E-02 
408	 0,042893791160488 
409	 4,50696513390902E-02 
410	 3,91966016870039E-02 
411	 3,36996210874125E-02 
412	 2,99013463332581E-02 
413	 2,86759268865577E-02 
414	 3,03738399638763E-02 
415	 3,19981400794376E-02 
416	 2,59544249210428E-02 
417	 2,10441329690518E-02 
418	 2,13353402082038E-02 
419	 2,58755158673969E-02 
420	 0,031927702155157 
421	 3,67322779425339E-02 
422	 3,55358547070591E-02 
423	 3,04624840835827E-02 
424	 0,03205962480605 
425	 3,46042726454748E-02 
426	 3,47178051519974E-02 
427	 3,49799151266388E-02 
428	 3,52612867922275E-02 
429	 3,50727268436043E-02 
430	 3,22978322156014E-02 
431	 2,74625509925415E-02 
432	 2,47138714903579E-02 
433	 2,68390566879478E-02 
434	 3,50515852658359E-02 
435	 3,45473316524656E-02 
436	 2,77885044309709E-02 
437	 2,81671306820005E-02 
438	 2,99782696426019E-02 
439	 3,09304100288922E-02 
440	 3,00104632028711E-02 
441	 3,03217063967826E-02 
442	 3,58358655785834E-02 
443	 3,63601953718148E-02 
444	 3,19517667676839E-02 
445	 3,10047105585414E-02 
446	 3,23786989112136E-02 
447	 3,47729456206628E-02 
448	 3,29939747000954E-02 
449	 2,96338074973804E-02 
450	 3,08243536951915E-02 
451	 0,032642291513013 
452	 3,40682555119786E-02 
453	 3,65560587312051E-02 
454	 3,73111963723775E-02 
455	 3,41060367219888E-02 
456	 3,45330751721227E-02 
457	 0,037199050386705 
458	 3,41287421814963E-02 
459	 3,22225725829609E-02 
460	 3,40361355416626E-02 
461	 3,55944836992769E-02 
462	 3,63581201581085E-02 
463	 3,61870863973522E-02 
464	 3,38739957295367E-02 
465	 3,06180445121543E-02 
466	 3,06961679458828E-02 
467	 3,33773011732342E-02 
468	 3,76152926761432E-02 
469	 3,91978116676698E-02 
470	 0,038118437567871 
471	 3,55390266724248E-02 
472	 3,43539686578906E-02 
473	 0,035283272441352 
474	 3,56487005469186E-02 
475	 3,63650892122824E-02 
476	 3,83388930320682E-02 
477	 3,86162220692125E-02 
478	 0,037484582658888 
479	 0,037313927059754 
480	 0,037571675896084 
481	 3,78874850535471E-02 
482	 3,72461646870179E-02 
483	 3,61254402644571E-02 
484	 0,035318970413263 
485	 3,55390941737892E-02 
486	 3,66939575788847E-02 
487	 3,78480013635745E-02 
488	 3,78451427164747E-02 
489	 3,61035034268913E-02 
490	 3,61215209704662E-02 
491	 3,74432234077899E-02 
492	 3,78017558082433E-02 
493	 0,03732563216181 
494	 0,036507427159353 
495	 3,82111388129515E-02 
496	 3,99047969914667E-02 
497	 3,85906082827509E-02 
498	 3,81166437498808E-02 
499	 3,84853454308048E-02 
500	 3,65997543383925E-02 
501	 3,59602806127951E-02 
502	 3,81369566978824E-02 
503	 0,038698565484384 
504	 0,038402014658047 
505	 3,96240252162614E-02 
506	 4,06297097263143E-02 
507	 4,09569828227043E-02 
508	 4,10749035874412E-02 
509	 4,04748735706212E-02 
510	 3,88513146265496E-02 
511	 3,92461486630278E-02 
512	 0,04068822154198 
513	 3,88371597654747E-02 
514	 3,83344015721217E-02 
515	 4,06065200082541E-02 
516	 4,10775622940487E-02 
517	 4,06253416538636E-02 
518	 4,11171412441354E-02 
519	 4,12125255535353E-02 
520	 0,040994841914454 
521	 4,20630393183721E-02 
522	 4,24766055275145E-02 
523	 0,041026542442265 
524	 4,07186663082949E-02 
525	 4,16417018698352E-02 
526	 4,32104594337714E-02 
527	 4,30740727568562E-02 
528	 0,040982327129832 
529	 4,06962280844213E-02 
530	 4,14194722548873E-02 
531	 4,18922209687327E-02 
532	 0,042662527127363 
