Wavelength	NEUF00655.asd
325	 0,343133033209369 
326	 0,117108404832319 
327	 7,54064991730763E-02 
328	 0,25733651813964 
329	 0,187396994667959 
330	 0,119485096083637 
331	 0,254501338935657 
332	 0,222711821044524 
333	 0,113300168651951 
334	 0,177656310283462 
335	 0,240272586009997 
336	 0,238946553472039 
337	 0,117123961918856 
338	 1,69544465358218E-02 
339	 4,84979975723745E-02 
340	 5,41462657747742E-02 
341	 4,71237998972697E-02 
342	 0,10741618875852 
343	 0,140839289696085 
344	 0,139261295972423 
345	 0,112715910955195 
346	 0,101844462742915 
347	 0,136259985870333 
348	 9,07186108352289E-02 
349	-5,54182133227775E-03 
350	-1,36035953916211E-03 
351	 5,44598685902767E-02 
352	 0,116877038199869 
353	 6,67621466339148E-02 
354	-9,39255414579892E-04 
355	 4,06255894774872E-02 
356	 5,06166025261797E-02 
357	 2,74244695820828E-02 
358	 0,048173883288217 
359	 7,49692039866839E-02 
360	 9,12036480683922E-02 
361	 8,16195012259317E-02 
362	 5,82924209515753E-02 
363	 3,61620816219208E-02 
364	 3,57187815624222E-02 
365	 5,23055977943894E-02 
366	 4,88810327280519E-02 
367	 5,22025790047026E-02 
368	 7,32612737318701E-02 
369	 4,40400173875103E-02 
370	 0,002214291310048 
371	 1,86190722386389E-02 
372	 4,15271036292103E-02 
373	 5,18083461525616E-02 
374	 3,83619229533072E-02 
375	 0,025359643177089 
376	 3,09702204940744E-02 
377	 3,77620669398365E-02 
378	 4,00556406439106E-02 
379	 2,99654309784867E-02 
380	 3,35462948620424E-02 
381	 0,05317909956631 
382	 6,07347504511397E-02 
383	 5,98023273274147E-02 
384	 5,48886605108321E-02 
385	 5,20442002050683E-02 
386	 4,86932155620425E-02 
387	 2,96822688896237E-02 
388	 2,98016711124277E-02 
389	 5,43250015559506E-02 
390	 0,050636072062371 
391	 3,78981647333662E-02 
392	 4,35258764649673E-02 
393	 4,11754646423831E-02 
394	 2,97127907984383E-02 
395	 1,87455106843912E-02 
396	 2,07015652701933E-02 
397	 0,037929709351308 
398	 4,10802221432674E-02 
399	 3,58904162333974E-02 
400	 3,49556119959039E-02 
401	 3,50832470000897E-02 
402	 3,55596965923341E-02 
403	 3,46574037311362E-02 
404	 3,76325556112432E-02 
405	 4,63613833359115E-02 
406	 4,34711552016619E-02 
407	 3,35281995788147E-02 
408	 3,00854579531075E-02 
409	 2,90667486409936E-02 
410	 2,81143403811099E-02 
411	 2,06838208628694E-02 
412	 1,50491871179969E-02 
413	 1,87223771524278E-02 
414	 0,022810088088224 
415	 2,55651525415036E-02 
416	 2,82136761708745E-02 
417	 2,65235886059526E-02 
418	 2,06904866485922E-02 
419	 2,26503849566374E-02 
420	 2,75193307577312E-02 
421	 2,81452772283892E-02 
422	 2,28439113389673E-02 
423	 1,57400412554403E-02 
424	 2,13146442921057E-02 
425	 2,64674509753948E-02 
426	 2,37711890322264E-02 
427	 2,40754641231206E-02 
428	 2,51783166399861E-02 
429	 2,01624235854261E-02 
430	 0,020389005539057 
431	 2,61991502027638E-02 
432	 2,38550440404616E-02 
433	 1,97647572271967E-02 
434	 2,00489105908657E-02 
435	 2,14832549335273E-02 
436	 2,30948437703296E-02 
437	 2,42397547289227E-02 
438	 0,023683975762134 
439	 2,11785218444937E-02 
440	 1,83793948391681E-02 
441	 1,66903166005142E-02 
442	 1,76007235775199E-02 
443	 1,88928721549734E-02 
444	 0,020183383385456 
445	 2,24659744571277E-02 
446	 2,43129145736079E-02 
447	 2,48613033763755E-02 
448	 0,025051577139823 
449	 2,44967045632206E-02 
450	 0,021945586872734 
451	 2,18795566891202E-02 
452	 2,44006167876667E-02 
453	 2,30803093907518E-02 
454	 2,11934720353415E-02 
455	 2,19711900670904E-02 
456	 2,21877931321677E-02 
457	 2,17031251135458E-02 
458	 2,18282448303532E-02 
459	 2,15454154540096E-02 
460	 2,07122174670487E-02 
461	 2,12714843148056E-02 
462	 2,17047407170746E-02 
463	 1,97747276147004E-02 
464	 1,88056689309655E-02 
465	 1,96799996485621E-02 
466	 2,28355091568481E-02 
467	 2,33321989013376E-02 
468	 1,87396223994459E-02 
469	 1,85387057395744E-02 
470	 2,11672604104176E-02 
471	 2,07271171356868E-02 
472	 1,96498933775746E-02 
473	 1,88751959065779E-02 
474	 1,97366847262621E-02 
475	 1,99769961330917E-02 
476	 1,74731312036881E-02 
477	 1,62405407661796E-02 
478	 0,016993052605278 
479	 1,96563078477952E-02 
