Wavelength	GOOSEBAR00211.asd
325	-0,36945804306432 
326	 8,84259011300948E-02 
327	 0,132592127245364 
328	-0,23801576966678 
329	-9,56868233327502E-02 
330	 0,148171273171273 
331	 0,189065634695287 
332	 0,118670817925068 
333	 6,15131496946279E-02 
334	 0,138013951936883 
335	 0,219165420230913 
336	 0,20027637402337 
337	 0,104043982700563 
338	-2,20852872674862E-02 
339	-0,100949157056604 
340	-3,77119047572776E-02 
341	 9,16210761270911E-02 
342	 0,17533946480434 
343	 0,222360973240121 
344	 0,23159601149266 
345	 0,182080265030351 
346	 0,100108072404814 
347	 1,98984860646573E-02 
348	 5,16498519878423E-02 
349	 0,133348013194773 
350	 6,39651963401479E-02 
351	 2,82118633582025E-02 
352	 7,73465928731522E-02 
353	 0,102567632389671 
354	 9,60794440792563E-02 
355	 0,064280533443858 
356	 6,14283973611377E-02 
357	 8,18347434840686E-02 
358	 0,058183917034389 
359	 6,18038659757347E-02 
360	 0,110347362289941 
361	 0,109388217146838 
362	 0,085897899128476 
363	 9,04247364965431E-02 
364	 8,15522836552482E-02 
365	 6,09798408154581E-02 
366	 7,76234770456058E-02 
367	 8,74645243661993E-02 
368	 6,94156841081396E-02 
369	 7,52981807295276E-02 
370	 9,67973228828116E-02 
371	 0,11251271338295 
372	 9,46126539542408E-02 
373	 5,22772549289002E-02 
374	 6,77524207034869E-02 
375	 9,27457308688411E-02 
376	 9,52848570700499E-02 
377	 8,97444392487093E-02 
378	 8,26754321998721E-02 
379	 8,15759387202144E-02 
380	 8,24109108950419E-02 
381	 8,12784797161639E-02 
382	 6,19134862713592E-02 
383	 5,80317273599744E-02 
384	 9,83937658841011E-02 
385	 9,34929912484279E-02 
386	 0,05942401596223 
387	 0,077612779309746 
388	 8,62920494260856E-02 
389	 6,84975341772863E-02 
390	 7,69230249518701E-02 
391	 9,32266960225425E-02 
392	 0,092574901224963 
393	 9,15926935317915E-02 
394	 0,092979412558076 
395	 9,37898772616825E-02 
396	 9,62799529623638E-02 
397	 0,100585365569907 
398	 0,102188924765669 
399	 9,77309270562326E-02 
400	 0,082640618289033 
401	 7,63593511289934E-02 
402	 8,19550621335313E-02 
403	 9,21571446967421E-02 
404	 9,86552792451372E-02 
405	 9,69309785278661E-02 
406	 9,87495126030649E-02 
407	 0,100850525650719 
408	 0,093141585496163 
409	 8,67175481180131E-02 
410	 8,58039646048337E-02 
411	 9,14564343871186E-02 
412	 9,41507706894122E-02 
413	 8,61140576048803E-02 
414	 8,66565385644132E-02 
415	 9,33227579152763E-02 
416	 9,12040901150799E-02 
417	 8,89444288994067E-02 
418	 8,92446485735566E-02 
419	 0,08546719805259 
420	 8,35621720723452E-02 
421	 9,17526004416434E-02 
422	 8,86070182306607E-02 
423	 7,74978393273041E-02 
424	 0,086341039981197 
425	 9,42236015263614E-02 
426	 8,99894143574958E-02 
427	 0,092169441192443 
428	 9,79386218999991E-02 
429	 9,79739252261184E-02 
430	 9,99529858806477E-02 
431	 0,104029931749608 
432	 0,100848493376583 
433	 9,88412020327789E-02 
434	 0,104997908859032 
435	 0,104893688085483 
436	 0,10042643434505 
437	 0,103464082877553 
438	 0,103736392576138 
439	 9,89615557591489E-02 
440	 0,101350420333003 
441	 0,105063686837428 
442	 0,1015281400274 
443	 0,101956440464144 
444	 0,10624769341177 
445	 0,104812955735844 
446	 0,103698642447541 
447	 0,105941216534814 
448	 0,103357355884314 
449	 9,96905855883884E-02 
450	 0,103924725276117 
451	 0,107638287490868 
452	 0,107859496649724 
453	 0,1036153277011 
454	 0,101493589722051 
455	 0,107121032115766 
456	 0,109682747915052 
457	 0,108747904785932 
458	 0,108752519965226 
459	 0,109603765692576 
460	 0,110859824998888 
461	 0,108695753272731 
462	 0,107007537773208 
463	 0,111436229393328 
464	 0,111186145524906 
465	 0,106535061248388 
466	 0,108309920974182 
467	 0,110756754421614 
468	 0,110139588185515 
469	 0,108997952194704 
470	 0,108072903743047 
