Wavelength	BELON00226.asd
325	 0,129408615029097 
326	 0,104160057879066 
327	 6,36686300202272E-02 
328	-2,86866194151913E-02 
329	-0,120327548643979 
330	-0,127605673077208 
331	-1,41899463757025E-02 
332	 7,18315429254001E-03 
333	-3,00886569385512E-02 
334	 1,02513599079955E-02 
335	 3,65600731201462E-02 
336	 3,72906573429175E-02 
337	 5,95693350544285E-02 
338	 4,23623942635317E-02 
339	-7,11250945640252E-02 
340	-9,29770523201384E-03 
341	 0,125514699619831 
342	 3,57566718758361E-02 
343	-3,63821266596763E-02 
344	-3,75183303497443E-02 
345	-2,31485674001135E-02 
346	 9,33669309529832E-03 
347	 6,27867085189546E-02 
348	 7,15756662806452E-02 
349	 4,67817142835797E-02 
350	 4,38623936722291E-02 
351	 4,73775313710138E-02 
352	 5,02239649904342E-02 
353	 4,67871721263447E-02 
354	 0,021967821279183 
355	-3,48527680336081E-02 
356	-3,80773448299264E-02 
357	 4,99327695836529E-03 
358	 3,70300044175001E-02 
359	 4,95331073344068E-02 
360	 3,87616520074394E-02 
361	 1,07460239105096E-02 
362	-1,22203505646602E-02 
363	-3,75984681222231E-03 
364	 1,40912804246721E-02 
365	 0,028645172279729 
366	 1,41191981897882E-02 
367	 1,01004155593591E-02 
368	 3,46312174179085E-02 
369	 3,29397385423805E-02 
370	 1,35674297129529E-02 
371	 3,5909998131041E-03 
372	 6,61805115718549E-03 
373	 1,84330434614005E-02 
374	 1,35089977918444E-02 
375	 1,44028977837452E-02 
376	 3,44648479363482E-02 
377	 1,95093019117851E-02 
378	-6,66639026800305E-03 
379	 2,63572046631429E-02 
380	 3,60402752016958E-02 
381	 1,03067816771491E-02 
382	 3,43872980093901E-02 
383	 4,86137847653275E-02 
384	 1,11667191549264E-03 
385	-3,44325937006193E-03 
386	 2,75346092690114E-02 
387	 2,07132904269624E-02 
388	 1,78387985715916E-02 
389	 2,87696791525331E-02 
390	 1,91344247325648E-02 
391	 8,9136905636654E-03 
392	 2,39477927514096E-02 
393	 3,35959048420317E-02 
394	 3,21597738521238E-02 
395	 2,21087381949638E-02 
396	 2,04710052565768E-02 
397	 3,34763800875681E-02 
398	 3,65717012287963E-02 
399	 3,00417196385648E-02 
400	 1,80848161840805E-02 
401	 1,12929794402531E-02 
402	 1,38008086849776E-02 
403	 2,89981100507294E-02 
404	 3,59765100276882E-02 
405	 2,33437912942073E-02 
406	 2,15531334000678E-02 
407	 2,74927201171841E-02 
408	 2,57251837255246E-02 
409	 2,34264745566023E-02 
410	 2,28913927356995E-02 
411	 2,55988148167852E-02 
412	 2,93918847147198E-02 
413	 3,20073361179303E-02 
414	 2,81608416606585E-02 
415	 2,00147293475882E-02 
416	 1,35752182234851E-02 
417	 1,68855635723898E-02 
418	 2,94011331250737E-02 
419	 2,75362231300516E-02 
420	 2,06444042901785E-02 
421	 2,32161985904021E-02 
422	 2,28538565244971E-02 
423	 1,91079562700607E-02 
424	 1,88184005029158E-02 
425	 0,020938246268361 
426	 2,42736555096222E-02 
427	 2,51548811546034E-02 
428	 2,46705288693191E-02 
429	 2,54854233469665E-02 
430	 2,81524387681795E-02 
431	 3,13393045206446E-02 
432	 2,85442866049093E-02 
433	 2,56354824875741E-02 
434	 2,75926335645693E-02 
435	 2,62607747558574E-02 
436	 2,38209027183677E-02 
437	 3,01463955109189E-02 
438	 3,31835270464197E-02 
439	 2,94141575535727E-02 
440	 2,93511069777618E-02 
441	 3,09226923597899E-02 
442	 3,03653918222385E-02 
443	 3,05848425564011E-02 
444	 3,17547134926232E-02 
445	 3,26917758124094E-02 
446	 3,14045570664417E-02 
447	 2,74272996921393E-02 
448	 2,81135131669394E-02 
449	 3,11496136409335E-02 
450	 3,03736976973512E-02 
451	 2,96203135811599E-02 
452	 3,00581265170429E-02 
453	 3,16545192656095E-02 
454	 0,033161391023806 
455	 3,33873472378431E-02 
456	 3,15768505229608E-02 
457	 2,88511912008304E-02 
458	 2,75748749194439E-02 
459	 3,07363136645597E-02 
460	 3,75848813639491E-02 
461	 0,035182617446624 
462	 2,99703756627857E-02 
463	 3,20871397239617E-02 
464	 3,28936105130436E-02 
465	 3,13198747057259E-02 
466	 3,09701952716703E-02 
467	 3,16178169955106E-02 
468	 3,29161310968466E-02 
469	 3,30237906160362E-02 
470	 3,26235370680596E-02 
471	 3,37885204452532E-02 
472	 3,39614152076989E-02 
473	 3,25939528099866E-02 
474	 0,030912138058999 
475	 3,03561146046677E-02 
476	 3,21870875578254E-02 
477	 3,51666830619139E-02 
478	 3,72691907671222E-02 
479	 3,36616620355079E-02 
480	 3,20637501427827E-02 
481	 3,52971601757328E-02 
482	 3,53138287549502E-02 
483	 3,33870781717562E-02 
484	 0,032629777975063 
485	 3,33576858488774E-02 
486	 3,48169342012494E-02 
487	 3,35405184585283E-02 
488	 3,22644903304969E-02 
489	 3,30389222929958E-02 
490	 0,034017594778914 
491	 3,46007638517417E-02 
492	 3,40097289288502E-02 
493	 3,44839026378794E-02 
494	 3,60547479423449E-02 
495	 3,41581287717023E-02 
496	 3,22391597551015E-02 
497	 0,034426069372187 
498	 3,51912915109782E-02 
499	 3,40516308226083E-02 
500	 3,34471734372286E-02 
501	 0,033486435143984 
502	 0,03433628799665 
503	 3,64548590224868E-02 
504	 3,85967460062547E-02 
505	 3,86722595802587E-02 
506	 3,82384394910056E-02 
507	 3,76785358512311E-02 
508	 3,64045062057493E-02 
509	 3,52223267777825E-02 
510	 3,48866436565504E-02 
511	 0,035057513853926 
512	 3,61917330856619E-02 
513	 4,02135209206772E-02 
514	 4,17279100337786E-02 
515	 3,91894515125804E-02 
516	 3,93072439491105E-02 
517	 4,09602316154433E-02 
518	 4,16716997770952E-02 
