Wavelength	GRA-VIE00115.asd
325	 0,193306793616292 
326	 0,228805808829643 
327	 0,238125403925032 
328	 0,215113499572185 
329	 0,238925477825761 
330	 0,278741412490038 
331	 0,286691700020414 
332	 0,301304171797416 
333	 0,312086754248892 
334	 0,236758376435336 
335	 0,206146505090591 
336	 0,238996774075083 
337	 0,240129985570378 
338	 0,233212188462354 
339	 0,236226588881003 
340	 0,261318376440844 
341	 0,295915799245581 
342	 0,29019453316189 
343	 0,272479088297383 
344	 0,254300890049845 
345	 0,233563208574418 
346	 0,207971811522923 
347	 0,180663485168707 
348	 0,142501197014934 
349	 0,116130175614494 
350	 0,168864985695859 
351	 0,183496592210744 
352	 0,14281675540687 
353	 0,178515314291009 
354	 0,235903548860156 
355	 0,244389821116495 
356	 0,227744587122787 
357	 0,199346297117223 
358	 0,177048940316441 
359	 0,183499923206881 
360	 0,223404897210302 
361	 0,240463307800814 
362	 0,236833357268609 
363	 0,227564347234438 
364	 0,224147273185309 
365	 0,228847932480349 
366	 0,237517803861923 
367	 0,238154962518048 
368	 0,223226621847638 
369	 0,192730706275988 
370	 0,173214470870405 
371	 0,20916522389187 
372	 0,2225764815783 
373	 0,203410440994669 
374	 0,216805318808739 
375	 0,235944975383993 
376	 0,238159310085569 
377	 0,213220719339995 
378	 0,186887054397735 
379	 0,217097633795747 
380	 0,243895195367285 
381	 0,249884746474037 
382	 0,243170166181496 
383	 0,224941954148193 
384	 0,198787851617332 
385	 0,203438086028958 
386	 0,226005145628773 
387	 0,218692210654726 
388	 0,21709921578955 
389	 0,23232472147771 
390	 0,248258754507737 
391	 0,254212827605593 
392	 0,239407358466797 
393	 0,223597266886934 
394	 0,214530850041118 
395	 0,219676344735676 
396	 0,230696125428981 
397	 0,240645965883438 
398	 0,228847730638855 
399	 0,212568504321721 
400	 0,218820111167256 
401	 0,229284509190158 
402	 0,236416398727925 
403	 0,23225549636884 
404	 0,231009835911191 
405	 0,240242233048143 
406	 0,230723302706291 
407	 0,215770739084476 
408	 0,231839808766096 
409	 0,23931130377136 
410	 0,230605724318703 
411	 0,225602235439509 
412	 0,223968748260619 
413	 0,22435046184897 
414	 0,229595581568335 
415	 0,234838352338297 
416	 0,226677287577657 
417	 0,219150516980828 
418	 0,21826992785146 
419	 0,223613054138812 
420	 0,229680321851335 
421	 0,230020819576218 
422	 0,223281720059447 
423	 0,215031483900202 
424	 0,2241098220367 
425	 0,228663078986302 
426	 0,217688799911022 
427	 0,217827109397385 
428	 0,226300431765285 
429	 0,232667247834988 
430	 0,233904154806435 
431	 0,230254856029069 
432	 0,22933052439881 
433	 0,228617643029105 
434	 0,226037746865824 
435	 0,229516468522656 
436	 0,235361113504235 
437	 0,230606552288225 
438	 0,227418667849526 
439	 0,230000823997198 
440	 0,231915107029595 
441	 0,231162185710045 
442	 0,226075021802654 
443	 0,225628770188753 
444	 0,22986857445318 
445	 0,230892520743908 
446	 0,230772625520044 
447	 0,230721452757805 
448	 0,229851086233705 
449	 0,229028702407707 
450	 0,229702512654392 
451	 0,233196762958118 
452	 0,238093489546257 
453	 0,23681755603289 
454	 0,233982187526165 
455	 0,234151552026959 
456	 0,235227447376139 
457	 0,236270701897845 
458	 0,235805139249574 
459	 0,235104225419722 
460	 0,234789423893809 
461	 0,235237949858774 
462	 0,23504029712636 
463	 0,232303336248837 
464	 0,231338962056751 
465	 0,232971342844052 
466	 0,236320739277216 
467	 0,237700427628406 
468	 0,235167767027936 
469	 0,23490928101671 
470	 0,235919465228393 
471	 0,234030379197343 
472	 0,234624139229393 
473	 0,238065618377409 
474	 0,23772071362121 
475	 0,235982022175919 
476	 0,235599252416397 
477	 0,236858932965358 
478	 0,238400168852616 
479	 0,236097848952293 
480	 0,234276095627784 
481	 0,234717633696657 
482	 0,234360008021768 
483	 0,233657127587311 
484	 0,233691445275933 
485	 0,235314004671218 
486	 0,237713705189561 
487	 0,237047970880367 
488	 0,236191681687844 
489	 0,237281984481419 
490	 0,238651727010207 
491	 0,238777456566679 
492	 0,234415307490406 
493	 0,23175748115756 
494	 0,23282087415202 
495	 0,234824230403641 
496	 0,236286722255703 
497	 0,235864358050546 
498	 0,234784855051006 
499	 0,233771068981559 
500	 0,233749588912246 
501	 0,234611810565326 
502	 0,236073274891682 
503	 0,236401992080776 
504	 0,236316636435724 
505	 0,237544421000322 
506	 0,23819441558315 
507	 0,238028126003488 
508	 0,2385987943759 
509	 0,239178208540309 
510	 0,239123705031139 
511	 0,239934089850415 
512	 0,241438735814632 
513	 0,242711822619172 
514	 0,242931470741364 
515	 0,241944211477833 
516	 0,241342059380045 
517	 0,241544866217667 
518	 0,242856656583628 
519	 0,24398260235972 
520	 0,244401158493715 
521	 0,24368528836858 
522	 0,243363547997433 
523	 0,244345929408311 
524	 0,243581939846536 
525	 0,242166841023284 
526	 0,243848607700672 
527	 0,244557966637823 
528	 0,243145709112523 
529	 0,241355739696818 
530	 0,240700294532236 
531	 0,242641660012103 
532	 0,243335695967025 
533	 0,242424457493206 
534	 0,24181915034494 
535	 0,241615757491506 
536	 0,241847148979002 
537	 0,241989019915409 
538	 0,241901872234127 
539	 0,241450714044873 
540	 0,241267378029341 
541	 0,241583979725193 
542	 0,242408864097432 
543	 0,243058543378417 
544	 0,242900122369654 
545	 0,242652326305147 
546	 0,242576753131415 
547	 0,242990500209545 
548	 0,243119834704039 
549	 0,242688124256287 
550	 0,242634763845601 
551	 0,242966543829294 
552	 0,24352527919028 
553	 0,244193801248241 
554	 0,244411906827961 
555	 0,242106496316685 
556	 0,24046343729705 
557	 0,241981135345057 
558	 0,242996238042358 
559	 0,242874622054021 
560	 0,241756438462034 
561	 0,240863575527274 
562	 0,240720242207633 
563	 0,240633050533912 
564	 0,240693495075401 
565	 0,241099111108165 
566	 0,241482819870482 
567	 0,241835156982149 
568	 0,242548305914723 
569	 0,243154039886315 
570	 0,243373161038412 
571	 0,243763467492841 
572	 0,244682710709705 
573	 0,246934512754365 
574	 0,247683171763902 
