Wavelength	MORB100220.asd
325	 0,288193475689015 
326	 5,02167603646545E-02 
327	-7,79321883236186E-02 
328	 0,120562392251326 
329	 0,176694931768453 
330	 0,11413736942021 
331	-7,34104439708662E-03 
332	-1,54859645609657E-02 
333	 0,059559409647576 
334	 6,80012654668166E-02 
335	 8,36054755936356E-02 
336	 0,106463137660358 
337	 2,91626929190381E-02 
338	-2,35565321420797E-02 
339	 0,035809029393279 
340	 0,045136214541248 
341	 0,039464329356351 
342	 0,143104196406673 
343	 0,185389022736994 
344	 0,134392768732685 
345	 0,103480601302569 
346	 0,088161219333279 
347	 6,63980961148922E-02 
348	 0,064255229355141 
349	 0,073070902499485 
350	 5,48591897539698E-02 
351	 3,31286073762457E-02 
352	 1,57835167377152E-02 
353	 2,11169385773208E-02 
354	 3,91764749019176E-02 
355	 5,79903394402328E-02 
356	 5,71045711729365E-02 
357	 4,43818231688139E-02 
358	 6,37404163257328E-02 
359	 4,98548231126074E-02 
360	-1,19500528048705E-02 
361	 1,92698830810032E-02 
362	 8,00736117832814E-02 
363	 7,22634225644541E-02 
364	 4,35883406820937E-02 
365	 8,12315320639405E-03 
366	 3,21049437623137E-03 
367	 1,55297033253878E-02 
368	 3,04306477362033E-02 
369	 1,78332168858663E-02 
370	 3,99848153857403E-03 
371	 4,50017289115705E-02 
372	 6,42859999816879E-02 
373	 4,79700650719972E-02 
374	 3,11941298647856E-02 
375	 3,09663907224027E-02 
376	 5,47946253431836E-02 
377	 4,49448830069404E-02 
378	 1,90273124773076E-02 
379	 3,11177740770418E-02 
380	 4,38326346630426E-02 
381	 4,72218436804104E-02 
382	 5,50938885337604E-02 
383	 5,12659959269279E-02 
384	 2,23380458074438E-02 
385	 2,24332692849013E-02 
386	 4,44504426280812E-02 
387	 4,85001665750251E-02 
388	 4,39394890880066E-02 
389	 3,49207490113681E-02 
390	 2,94042667043596E-02 
391	 2,17524264647957E-02 
392	 5,05691691407287E-03 
393	 9,60389194962685E-03 
394	 3,14453679325396E-02 
395	 0,041937792472919 
396	 4,29077376657867E-02 
397	 3,75082064529761E-02 
398	 4,35936677300646E-02 
399	 4,97411573099693E-02 
400	 3,66147772619217E-02 
401	 2,92347776751486E-02 
402	 0,032850360858979 
403	 3,81383263089031E-02 
404	 4,06621093010454E-02 
405	 3,75795340461989E-02 
406	 3,40907980540017E-02 
407	 3,17428673472047E-02 
408	 3,15730347985918E-02 
409	 0,034635637819037 
410	 0,039259577775883 
411	 3,76603304708381E-02 
412	 3,34851452067554E-02 
413	 3,07599660612415E-02 
414	 3,36755509302911E-02 
415	 3,86003174977716E-02 
416	 3,38944579083627E-02 
417	 3,34273592068242E-02 
418	 3,97060552589213E-02 
419	 3,13224194098745E-02 
420	 2,12155609769711E-02 
421	 2,79349889994571E-02 
422	 3,42733960006025E-02 
423	 3,54638312044326E-02 
424	 2,87176406791293E-02 
425	 2,59372070205837E-02 
426	 3,29568608495143E-02 
427	 3,39849057336776E-02 
428	 0,031729311520086 
429	 3,50808406366841E-02 
430	 3,36483930729683E-02 
