Wavelength	GRA-BER00470.asd
325	-0,166921976778077 
326	-0,164190234840311 
327	-0,102566064531136 
328	-1,19877736912469E-02 
329	-9,3774405572879E-04 
330	-4,19080749557586E-03 
331	 3,20854968841847E-02 
332	-1,62041991649615E-02 
333	-7,36958744427202E-02 
334	 4,40249389024661E-02 
335	 5,15337709181869E-02 
336	-6,88524920423869E-02 
337	-0,101445859027259 
338	-7,11476975500667E-02 
339	-1,38626278587235E-02 
340	 2,84776742879256E-02 
341	 2,64034419254461E-02 
342	-6,70965417974675E-02 
343	-0,080130950314571 
344	 1,09198087281521E-02 
345	 1,63219919050823E-02 
346	-0,02959153985301 
347	-7,13237016344182E-02 
348	-7,32449467507064E-02 
349	-4,22767509186059E-02 
350	-1,48534622338427E-03 
351	 4,65599158314291E-02 
352	 7,78458529395557E-02 
353	 4,33022986901653E-02 
354	-1,62650566505546E-02 
355	-5,72093689404323E-02 
356	-5,82157599421876E-02 
357	-2,44011148817921E-02 
358	-3,12983244010422E-03 
359	-3,25221405393336E-04 
360	-9,64833871040779E-03 
361	 0,010328703375176 
362	 3,82873318750337E-02 
363	 3,74020190297236E-02 
364	 0,025418605410432 
365	 8,82786708566372E-03 
366	-4,32565895314876E-03 
367	-9,79670407270212E-03 
368	-3,40000021676763E-03 
369	 0,030095265662995 
370	 5,67263953571789E-02 
371	 2,40919477909576E-02 
372	 1,24748773609592E-02 
373	 3,36100587982372E-02 
374	 2,19348717988192E-02 
375	 4,8934694969616E-03 
376	 3,26715915234389E-03 
377	-1,15391047966763E-02 
378	-2,60774209817653E-02 
379	-1,53478868807425E-03 
380	 4,16458668441585E-03 
381	-1,59882100569228E-02 
382	-5,28315862026397E-03 
383	 5,74312238310799E-03 
384	-1,20856725845263E-02 
385	-7,79067555441117E-03 
386	 1,01115664420262E-02 
387	-3,15488579423607E-03 
388	-7,31310739627901E-03 
389	 7,11249187864636E-03 
390	-1,93428306909664E-03 
391	-1,51568499024202E-02 
392	-6,21444925589338E-03 
393	-5,81750925601894E-04 
394	-1,16024673390544E-03 
395	 3,92960170107073E-04 
396	 3,60606978238277E-03 
397	 7,70601213341233E-03 
398	 8,8666271642072E-03 
399	 6,54417895575391E-03 
400	 3,00800156660864E-04 
401	-7,0678976361557E-04 
402	 4,46994434879914E-03 
403	 1,02668677496938E-02 
404	 1,38936818043261E-02 
405	 1,32505115744896E-02 
406	 5,11519534268198E-03 
407	-1,22924846545914E-03 
408	 1,38926309676711E-02 
409	 1,67340939108563E-02 
410	 3,36633403890093E-03 
411	 7,38481670902082E-03 
412	 1,19720987941944E-02 
413	 1,18644158588512E-03 
414	-1,79613773789777E-03 
415	 3,05973858025351E-03 
416	 3,57494250281501E-03 
417	 9,0087974277672E-03 
418	 1,97007142830119E-02 
419	 1,78076000305303E-02 
420	 1,07664723825152E-02 
421	 9,90095243767292E-03 
422	 0,011731848631465 
423	 1,50304557968948E-02 
424	 0,018834969690632 
425	 1,90056748264698E-02 
426	 1,42748350728844E-02 
427	 1,59360601528172E-02 
428	 2,02112856175175E-02 
429	 1,77797208821502E-02 
430	 1,44703354030683E-02 
431	 1,23799981355075E-02 
432	 1,29055018319428E-02 
433	 1,31406434119831E-02 
434	 1,08460618463139E-02 
435	 1,28961348793102E-02 
436	 1,74442641918829E-02 
437	 1,72947094205713E-02 
438	 1,40734505744474E-02 
439	 9,72123583382193E-03 
440	 1,22696999698434E-02 
441	 1,67833336988703E-02 
442	 1,62408068702616E-02 
443	 1,51463668297322E-02 
444	 1,42538067710442E-02 
445	 1,19902189241085E-02 
446	 1,21191154861273E-02 
447	 1,63109254379508E-02 
448	 0,017343489444932 
449	 1,65935609946063E-02 
450	 1,86825535042627E-02 
451	 0,019713423977277 
452	 1,88112464148343E-02 
453	 1,77068659260519E-02 
454	 1,63504384231382E-02 
455	 1,47714681569696E-02 
456	 1,52384714728806E-02 
457	 1,75418913085256E-02 
458	 2,01766709962046E-02 
459	 0,022034359020576 
460	 2,24805474004407E-02 
461	 2,22373471177897E-02 
462	 2,00455199568285E-02 
463	 1,40772182874062E-02 
464	 1,29662257195693E-02 
465	 1,67207280284052E-02 
466	 1,71359525127715E-02 
467	 1,62236019438269E-02 
468	 1,55037182565867E-02 
469	 1,63814349722371E-02 
470	 1,75645226010997E-02 
471	 1,57648206772979E-02 
472	 1,65657709118786E-02 
473	 2,02655678892238E-02 
474	 1,95152502650663E-02 
475	 1,65868153389586E-02 
476	 0,014220124351715 
477	 1,46812111348799E-02 
478	 1,67711928681154E-02 
479	 1,55827231440347E-02 
480	 1,49345014939044E-02 
481	 1,63859323714417E-02 
482	 1,78338148628617E-02 
483	 1,85962473862301E-02 
484	 1,81053455942447E-02 
485	 1,62573136669148E-02 
486	 1,41829264855521E-02 
487	 1,56592774291775E-02 
488	 0,01852962534946 
489	 2,07643302431681E-02 
490	 1,95521967637585E-02 
491	 1,65701868036248E-02 
492	 1,67715782565684E-02 
493	 1,68405937586374E-02 
494	 1,59385909082142E-02 
495	 1,54177876064579E-02 
496	 1,59839061365153E-02 
497	 1,82323104458097E-02 
498	 1,80944530358316E-02 
499	 1,58001076069715E-02 
500	 1,48103359710382E-02 
501	 0,015308307889984 
502	 1,71070154388166E-02 
503	 1,75965774854735E-02 
504	 1,70427144490917E-02 
505	 1,64778280545388E-02 
506	 0,016772279301352 
507	 0,017957703986322 
508	 1,89566016132324E-02 
509	 1,87472548256886E-02 
510	 1,66998085872652E-02 
511	 1,70811389964303E-02 
512	 1,89264670839715E-02 
513	 0,017427932121431 
514	 1,62039837738084E-02 
515	 1,66541723516627E-02 
516	 0,017027082800377 
517	 1,71216177993568E-02 
518	 1,68726265844142E-02 
519	 1,76433086977767E-02 
520	 1,91802098721451E-02 
521	 1,93363803083524E-02 
522	 1,90496422405812E-02 
523	 1,90441820178615E-02 
524	 1,92111321250523E-02 
525	 1,93592561956355E-02 
526	 0,019100958380032 
527	 1,85608267871565E-02 
528	 1,79517442881245E-02 
529	 1,80039236163317E-02 
530	 1,85243471398432E-02 
531	 1,92124766281013E-02 
532	 1,92849744606051E-02 
533	 1,89349066142088E-02 
534	 1,94964434844088E-02 
535	 1,96667693098004E-02 
536	 1,88793798336749E-02 
537	 1,91447341731657E-02 
538	 0,020102922078185 
539	 2,07082725122565E-02 
540	 2,04016599134466E-02 
541	 1,93293756338413E-02 
542	 1,92104947935909E-02 
543	 1,92408964994475E-02 
544	 1,86256351197207E-02 
545	 1,93468479184367E-02 
546	 2,08672622410834E-02 
547	 2,06657958857833E-02 
548	 2,01372257569457E-02 
549	 2,00631862372579E-02 
550	 2,09961137087376E-02 
551	 2,19700900079472E-02 
552	 2,13782329681478E-02 
553	 2,14237772678246E-02 
554	 2,22437611826873E-02 
555	 2,16939260826192E-02 
556	 2,11102314040525E-02 
557	 2,15494928755567E-02 
558	 2,12085912160807E-02 
559	 2,03588200473316E-02 
560	 2,03793828082359E-02 
561	 2,09040700383226E-02 
562	 2,17646111811832E-02 
563	 2,28103913384469E-02 
564	 2,34449724036352E-02 
565	 2,29475121104587E-02 
566	 2,28056405000769E-02 
567	 2,32260821372674E-02 
568	 2,33257997399127E-02 
569	 2,36800957629092E-02 
570	 2,46473075050811E-02 
571	 2,57005350344624E-02 
572	 2,64209611012501E-02 
573	 0,026035354689523 
574	 2,62310563153565E-02 
575	 2,73283491629433E-02 
576	 2,73800594333725E-02 
577	 2,73822407161837E-02 
578	 2,85687996427831E-02 
579	 2,96987939330349E-02 
580	 3,01780017762355E-02 
581	 2,91009318683255E-02 
582	 2,81314018838796E-02 
583	 2,82162565611685E-02 
584	 2,84578667556007E-02 
585	 2,84513499121471E-02 
586	 2,76390991679554E-02 
587	 2,75436617634556E-02 
588	 0,028309218584171 
589	 2,83689464266059E-02 
590	 0,027920342138668 
591	 2,72696936951974E-02 
592	 2,74085653686484E-02 
593	 2,79182994794959E-02 
594	 2,70468152524768E-02 
595	 2,62600860615467E-02 
596	 2,62215282577837E-02 
597	 2,63565138034059E-02 
598	 0,026572320540251 
599	 2,68314034348835E-02 
600	 2,69757299827983E-02 
601	 2,69135031945851E-02 
602	 2,65135192299653E-02 
603	 2,61908227453487E-02 
604	 2,62071830430467E-02 
605	 2,54511894047281E-02 
606	 2,44705358153493E-02 
607	 2,51812572037364E-02 
608	 2,52468542112785E-02 
609	 2,40878408596506E-02 
610	 2,37876387630857E-02 
611	 2,42271575779509E-02 
612	 2,50219323962177E-02 
613	 2,52419394886482E-02 
614	 2,49103067670271E-02 
615	 2,51026226740409E-02 
616	 2,50779072208315E-02 
617	 2,44397602741029E-02 
618	 2,40278954952172E-02 
619	 2,39808084835798E-02 
620	 2,42921359316698E-02 
621	 2,48438523830191E-02 
622	 2,53747349150523E-02 
623	 2,50030631403046E-02 
624	 2,45353302135692E-02 
625	 2,48325189662775E-02 
626	 2,51415693359555E-02 
627	 2,54935625324043E-02 
628	 2,65127488822209E-02 
629	 2,73218872108042E-02 
630	 2,74572886109783E-02 
631	 2,72642812268628E-02 
632	 2,69960517086112E-02 
633	 2,69155913980567E-02 
634	 2,77819168101282E-02 
635	 2,92809564938662E-02 
636	 2,91513398210868E-02 
637	 2,90472356793881E-02 
638	 3,03204129770859E-02 
639	 3,08454866847695E-02 
640	 3,07132939280385E-02 
641	 3,11432698240934E-02 
642	 3,15303963197834E-02 
643	 3,17253557206728E-02 
644	 3,21827815274638E-02 
645	 0,032758830041 
646	 3,32237848557621E-02 
647	 0,033200526983424 
648	 3,28669243257238E-02 
649	 3,31492063269387E-02 
650	 3,36267545095207E-02 
651	 3,39662820172132E-02 
652	 3,39244491545303E-02 
653	 3,36110987659133E-02 
654	 3,32892769720439E-02 
655	 3,32699717245461E-02 
656	 3,35592545364405E-02 
657	 3,35719110934848E-02 
658	 3,33790254271219E-02 
659	 3,30866895002038E-02 
660	 3,24268959454723E-02 
661	 3,16099804186137E-02 
662	 3,13736204352908E-02 
663	 3,10431265461798E-02 
664	 3,03646609022114E-02 
665	 0,030160219808552 
666	 3,00288167758485E-02 
667	 2,91996317966204E-02 
668	 2,85281381278137E-02 
669	 2,82341638412142E-02 
670	 2,81493278885232E-02 
671	 2,80253398756361E-02 
672	 2,76623831750673E-02 
673	 2,70855358731167E-02 
674	 2,66324020257188E-02 
675	 2,71678294666356E-02 
676	 2,73213948249969E-02 
677	 2,67474979207324E-02 
678	 2,66621879780901E-02 
679	 0,026877017360907 
680	 0,02704712029047 
681	 0,027184235175473 
682	 2,72630252628643E-02 
683	 2,72160518749816E-02 
684	 2,73040172372516E-02 
685	 2,76739794561369E-02 
686	 2,80707388573201E-02 
687	 2,86264849018387E-02 
688	 2,96743377825276E-02 
689	 3,03426144180163E-02 
690	 3,06777565858027E-02 
691	 3,20569347869339E-02 
692	 0,03391739922403 
693	 3,57074108479687E-02 
694	 3,76412040790308E-02 
695	 3,98376143381757E-02 
696	 4,25631452324492E-02 
697	 4,53463607409176E-02 
698	 4,81462757136095E-02 
699	 5,20439675434542E-02 
700	 5,61210804538583E-02 
701	 5,91026773017869E-02 
702	 6,26930415329746E-02 
703	 6,69886513052547E-02 
704	 7,08819480865558E-02 
705	 7,46230886375305E-02 
706	 7,83840803046606E-02 
707	 8,23079145997061E-02 
708	 8,61850377607543E-02 
709	 8,95877904833383E-02 
710	 9,30443613914987E-02 
711	 9,65457598222448E-02 
712	 9,92469125934137E-02 
713	 0,101937784875769 
714	 0,10529988555763 
715	 0,107861579600525 
716	 0,10975915364549 
717	 0,112092747552748 
718	 0,114280194611065 
719	 0,11615651753302 
720	 0,118125620511115 
721	 0,12014326622738 
722	 0,122108402966675 
723	 0,123305674661123 
724	 0,124032406647867 
725	 0,125853659321632 
726	 0,127689144152654 
727	 0,128854115112679 
728	 0,129569975149048 
729	 0,130205768961129 
730	 0,131374828087229 
731	 0,13228880305745 
732	 0,132889750578185 
733	 0,134045022787256 
734	 0,135133791823318 
735	 0,135612288065541 
736	 0,135985136789533 
737	 0,136386257582828 
738	 0,136874235347024 
739	 0,137496636737988 
740	 0,138173147481566 
741	 0,138356721056371 
742	 0,138452038737406 
743	 0,138969603071922 
744	 0,139498977879856 
745	 0,139885064180775 
746	 0,139962017944952 
747	 0,13998793982487 
748	 0,140133127291794 
749	 0,14043814183135 
750	 0,140898350019713 
751	 0,141502183662802 
752	 0,141953413695558 
753	 0,142182626800513 
754	 0,142331236377197 
755	 0,142390617603521 
756	 0,142392516615582 
757	 0,14266362891985 
758	 0,143084207722043 
759	 0,143303969909358 
760	 0,143584068417668 
761	 0,143899327465136 
762	 0,143749430378721 
763	 0,143629840261739 
764	 0,143993230039669 
765	 0,144085402221829 
766	 0,143991983962568 
767	 0,144289664805903 
768	 0,144773207191276 
769	 0,145254120674584 
770	 0,145157286199048 
771	 0,144921420645586 
772	 0,145111557274762 
773	 0,145251417375764 
774	 0,145326349870846 
775	 0,145642846300403 
776	 0,145824191323097 
777	 0,145748122998622 
778	 0,146056820351038 
779	 0,146412153247445 
780	 0,146214321171227 
781	 0,146415104582681 
782	 0,146945724853065 
783	 0,146574164485054 
784	 0,14638971228402 
785	 0,146994378022454 
786	 0,146978602982961 
787	 0,146647907805457 
788	 0,146878632762511 
789	 0,147360792545572 
790	 0,147880633641097 
791	 0,147968171203677 
792	 0,147870673397746 
793	 0,147798097283484 
794	 0,147574250827977 
795	 0,147443107523385 
796	 0,147975386864511 
797	 0,148406289504324 
798	 0,148535099030103 
799	 0,148821233208303 
800	 0,149065156092327 
801	 0,149068363411991 
802	 0,148986695410789 
803	 0,148885517585461 
804	 0,148835722697071 
805	 0,1487821450455 
806	 0,148776687843611 
807	 0,149168935178163 
808	 0,149615840881521 
809	 0,149745076611596 
810	 0,150063153007884 
811	 0,150457572696293 
812	 0,150298850936707 
813	 0,15031725776763 
814	 0,150703799265363 
815	 0,150557848899817 
816	 0,150369466901733 
817	 0,150790373209455 
818	 0,151240034704711 
819	 0,151529093804473 
820	 0,151505517273828 
821	 0,151547285760826 
822	 0,151797211024984 
823	 0,151848324488695 
824	 0,15186070280599 
825	 0,152084514519327 
826	 0,152204293894546 
827	 0,152260279638339 
828	 0,152625439767541 
829	 0,153023483160773 
830	 0,153212868619352 
831	 0,152646971589382 
832	 0,152007165336047 
833	 0,15227530763396 
834	 0,152809841420779 
835	 0,153271476078859 
836	 0,153117891383592 
837	 0,152974510731791 
838	 0,153171701179095 
839	 0,153373423953315 
840	 0,153568998158743 
841	 0,153794155126499 
842	 0,153820765218687 
843	 0,153720480465767 
844	 0,153907830984831 
845	 0,154202881542047 
846	 0,154428045785195 
847	 0,154060225924264 
848	 0,153728803278855 
849	 0,154376027188687 
850	 0,154622118592899 
851	 0,15434415965002 
852	 0,154355519512571 
853	 0,154400276277842 
854	 0,1543957584749 
855	 0,154667895912849 
856	 0,155058103293714 
857	 0,155309173917015 
858	 0,155304300510801 
859	 0,155121613616577 
860	 0,155159529079489 
861	 0,154977625349093 
862	 0,154494366591958 
863	 0,154741511108443 
864	 0,155155850169123 
865	 0,154888021126829 
866	 0,155013303310817 
867	 0,155499544573071 
868	 0,155459075477602 
869	 0,155468524522382 
870	 0,155786641535825 
871	 0,156313250125535 
872	 0,156523104858235 
873	 0,15584327456873 
874	 0,155252564662871 
875	 0,155040152181096 
876	 0,155206824229122 
877	 0,155940644327563 
878	 0,157036149819332 
879	 0,157079325497791 
880	 0,156696136724232 
881	 0,156686635139019 
882	 0,156756217773957 
883	 0,156846313111525 
884	 0,156909049972626 
885	 0,156952816566191 
886	 0,157034843901186 
887	 0,157413154108337 
888	 0,157855180486277 
889	 0,158123931045528 
890	 0,158392416556897 
891	 0,158285478676855 
892	 0,156800922975735 
893	 0,15644642980533 
894	 0,15760712719013 
895	 0,157975402379243 
896	 0,15771883746778 
897	 0,157123685320692 
898	 0,157005774343388 
899	 0,157364028877354 
900	 0,157953767021411 
901	 0,157894797110676 
902	 0,157286876826912 
903	 0,157528484085793 
904	 0,158155130386416 
905	 0,158749106457975 
906	 0,158653739150043 
907	 0,15814794704903 
908	 0,157763015250146 
909	 0,157621000181175 
910	 0,157618805363495 
911	 0,157148012429778 
912	 0,157288580769385 
913	 0,15834409238293 
914	 0,158936628020779 
915	 0,158930709817915 
916	 0,158375276932243 
917	 0,158171674729284 
918	 0,158263938040785 
919	 0,157920586834243 
920	 0,157809375966435 
921	 0,158115535355211 
922	 0,158775449931555 
923	 0,158402185617297 
924	 0,156259298048494 
925	 0,156894610789671 
926	 0,158785336342747 
927	 0,157829737986096 
928	 0,157946033834305 
929	 0,159146455770532 
930	 0,157372077197812 
931	 0,155708939629895 
932	 0,155927421878348 
933	 0,156551788520484 
934	 0,156983073006775 
935	 0,156695246696226 
936	 0,156844009148557 
937	 0,157229928391718 
938	 0,15646468924615 
939	 0,156069747678221 
940	 0,156534757008466 
941	 0,157241876835139 
942	 0,157200046108246 
943	 0,155768266484279 
944	 0,155360610398692 
945	 0,155689471676721 
946	 0,155450051505568 
947	 0,154749463534264 
948	 0,153893900410297 
949	 0,153994190365661 
950	 0,154065811870731 
951	 0,153622079902639 
952	 0,153619543978894 
953	 0,153260272610963 
954	 0,151612943448396 
955	 0,151651141449839 
956	 0,15320613320768 
957	 0,154442433846719 
958	 0,153715312001738 
959	 0,151110608008983 
960	 0,149923325011254 
961	 0,150890618469155 
962	 0,15369423963682 
963	 0,151582075675281 
964	 0,148357876800778 
965	 0,151199007862211 
966	 0,152963310491461 
967	 0,152259149109537 
968	 0,150422733146241 
969	 0,148922207341959 
970	 0,148511762145076 
971	 0,148653878174396 
972	 0,148959976173047 
973	 0,149083965441318 
974	 0,14907908854146 
975	 0,149123371559151 
976	 0,149504026618147 
977	 0,150423621972805 
978	 0,151565425442022 
979	 0,151845721452073 
980	 0,151644643421648 
981	 0,151107234277947 
982	 0,149915700073042 
983	 0,148800149248887 
984	 0,148533697443632 
985	 0,149118314152283 
986	 0,150415450322344 
987	 0,152252860930509 
988	 0,152260835900753 
989	 0,150620155890814 
990	 0,150753754404533 
991	 0,150761256786363 
992	 0,150113100821776 
993	 0,152120316097422 
994	 0,153061329053324 
995	 0,149484846807121 
996	 0,149934308259742 
997	 0,153091482872283 
998	 0,153364329299813 
999	 0,152002019719481 
1000	 0,150267311471471 
1001	 0,151865906610769 
1002	 0,152005786584114 
1003	 0,149341881875322 
1004	 0,151023199408049 
1005	 0,153518532412391 
1006	 0,153209953659657 
1007	 0,155422145685862 
1008	 0,157615573310966 
1009	 0,153950019024347 
1010	 0,151232491246321 
1011	 0,151521229903654 
1012	 0,15499070073721 
1013	 0,158432747922328 
1014	 0,159554544991216 
1015	 0,154849006434896 
1016	 0,152089022892505 
1017	 0,157005869457785 
1018	 0,158535848496093 
1019	 0,157465243724959 
1020	 0,157359707995716 
1021	 0,155855956157945 
1022	 0,153191378999902 
1023	 0,150684330596994 
1024	 0,151944618867105 
1025	 0,156821917344473 
1026	 0,158464168278994 
1027	 0,159005349462089 
1028	 0,15951552355467 
1029	 0,156479953970618 
1030	 0,153410619970286 
1031	 0,154748893760164 
1032	 0,158942223074237 
1033	 0,162901789587313 
1034	 0,161022654769857 
1035	 0,161282846452465 
1036	 0,163814065591182 
1037	 0,160925108687655 
1038	 0,157366708535703 
1039	 0,155531092791047 
1040	 0,155008823572034 
1041	 0,15550730921053 
1042	 0,156746396786625 
1043	 0,159449657971617 
1044	 0,160757684938901 
1045	 0,157054579286795 
1046	 0,160766313494248 
1047	 0,166697895828328 
1048	 0,156357773241991 
1049	 0,149766446802315 
1050	 0,151778988061226 
1051	 0,156650436537751 
1052	 0,155291563572226 
1053	 0,145963013108423 
1054	 0,147202670281222 
1055	 0,152627325855188 
1056	 0,155261130278721 
1057	 0,155806130332584 
1058	 0,154830846884642 
1059	 0,153144966312908 
1060	 0,146324722115696 
1061	 0,140679491549441 
1062	 0,151685455369614 
1063	 0,159092880019612 
1064	 0,157684820910907 
1065	 0,149672722859847 
1066	 0,156730643901657 
1067	 0,177885003311741 
1068	 0,154783294454847 
1069	 0,134245749761645 
1070	 0,151388110123887 
1071	 0,164612428062182 
1072	 0,163947104033757 
1073	 0,145861472379228 
1074	 0,147835513420537 
1075	 0,156896588211593 
