Wavelength	GOOSEBAR00261.asd
325	-0,269436758267993 
326	 0,227101616716528 
327	 0,242333660099134 
328	-0,165897568807919 
329	-0,214500359593368 
330	-7,79151404151404E-02 
331	 1,73724927005565E-02 
332	 3,38202447683684E-02 
333	-2,49283310482363E-04 
334	-3,29306318980145E-02 
335	-3,8373415346005E-03 
336	 0,059683728690025 
337	 5,77991094939436E-02 
338	-1,02060638975634E-02 
339	-0,146705873003258 
340	-8,03872830909575E-02 
341	 7,17787897526934E-02 
342	 5,65677341427597E-02 
343	 0,049683718081399 
344	 7,71002655638409E-02 
345	 3,77290287885668E-02 
346	-1,15687997308664E-02 
347	-7,62717993528813E-03 
348	-2,13031178136054E-02 
349	-3,52477012833477E-02 
350	 3,34545425729707E-02 
351	 4,71305959259081E-02 
352	-0,016555220618572 
353	 3,04705943715419E-02 
354	 8,78924468651203E-02 
355	 5,03212121950922E-02 
356	 3,84378734408666E-02 
357	 5,20952007374135E-02 
358	 1,22025101078891E-03 
359	-1,42213304459907E-02 
360	 3,70298069757327E-02 
361	 6,31257152808877E-02 
362	 6,55148997045026E-02 
363	 5,77003058532699E-02 
364	 3,37421523774418E-02 
365	 5,70588576623276E-04 
366	-1,93298335714629E-03 
367	-7,12157514319711E-04 
368	-1,06045149679899E-02 
369	 1,25430806577977E-03 
370	 2,53614944274349E-02 
371	 4,43278123692046E-02 
372	 3,47749819629625E-02 
373	 4,92104547054535E-03 
374	 2,78879324881122E-02 
375	 4,78899089490949E-02 
376	 0,031194317489262 
377	 4,07270958007311E-02 
378	 5,83492825650403E-02 
379	 2,32868420969487E-02 
380	 1,65730140137355E-02 
381	 0,049397910998222 
382	 3,09839590604978E-02 
383	 1,69925155287782E-02 
384	 6,01052572675864E-02 
385	 5,27998701572518E-02 
386	 1,32377620452889E-02 
387	 0,034369358040438 
388	 4,97250662067868E-02 
389	 3,72286541244573E-02 
390	 3,53497494611041E-02 
391	 0,038851538519618 
392	 3,85327521242354E-02 
393	 0,048120953297659 
394	 5,90494700870796E-02 
395	 0,037226757830077 
396	 2,45163922155272E-02 
397	 0,038794515506146 
398	 3,88345809996525E-02 
399	 3,24531348570905E-02 
400	 0,038133908714143 
401	 4,73408003448457E-02 
402	 5,44746619071303E-02 
403	 0,047105850538696 
404	 3,96217872642801E-02 
405	 4,16415488519579E-02 
