Wavelength	CAMFROU00597.asd
325	 6,35273907852871E-03 
326	 0,23736852237526 
327	 0,249633922569627 
328	 0,11800375071484 
329	 0,18946749962392 
330	 0,208598159078892 
331	-3,15145786953477E-03 
332	-8,98518327458229E-02 
333	 1,40720194568038E-03 
334	 0,188647071454736 
335	 0,220738044142887 
336	 8,03736621725698E-02 
337	 2,15983544110925E-02 
338	 3,33401807350474E-02 
339	 8,25211970540637E-02 
340	 2,98000388274122E-02 
341	-8,44112697180826E-02 
342	-5,38246378287747E-02 
343	-2,85322545252651E-02 
344	-3,00326768966823E-02 
345	 6,06153627880281E-02 
346	 0,125028354630812 
347	 9,72236677226915E-02 
348	 4,00973834898228E-02 
349	-1,15286657310671E-02 
350	 2,35966101501551E-02 
351	 4,10986501315282E-02 
352	 1,75017185799896E-02 
353	 4,66224754842302E-02 
354	 7,81985757475006E-02 
355	 0,056323484718108 
356	 5,89703261872563E-02 
357	 7,65081218171937E-02 
358	 2,38864624232511E-02 
359	 1,17083245755192E-02 
360	 7,51562867171783E-02 
361	 7,18715189414526E-02 
362	 3,22048913063103E-02 
363	 1,64521782027712E-02 
364	 1,66988824705932E-02 
365	 2,65800955347778E-02 
366	 3,00884599154465E-02 
367	 2,16569771506391E-02 
368	 2,62312868324668E-03 
369	 1,84331674492093E-02 
370	 4,77736659902113E-02 
371	 5,46400702364289E-02 
372	 5,40695691768621E-02 
373	 4,60512670410381E-02 
374	 1,27606895519331E-02 
375	-2,94327497537917E-03 
376	 2,92895210267459E-02 
377	 4,08536333979813E-02 
378	 3,17314589884221E-02 
379	 1,61439742246174E-02 
380	 2,42341392296138E-02 
381	 5,51710261907482E-02 
382	 0,051571379131692 
383	 3,69934539426065E-02 
384	 3,59604770803331E-02 
385	 3,65437525090399E-02 
386	 3,21729602220235E-02 
387	 5,60481501099268E-03 
388	 6,30916243682889E-03 
389	 3,98028978029062E-02 
390	 3,30182897613439E-02 
391	 0,015287308410156 
392	 2,82729694875663E-02 
393	 3,11172209883088E-02 
394	 2,27439266428121E-02 
395	 2,43861825554555E-02 
396	 3,17066118127316E-02 
397	 4,03495229192683E-02 
398	 3,98790824926106E-02 
399	 3,09432773872634E-02 
400	 1,56091455319507E-02 
401	 0,011533658948693 
402	 2,08997864166459E-02 
403	 0,033956492682058 
404	 4,12662269328832E-02 
405	 3,75215600969279E-02 
406	 0,030672074176902 
407	 2,62673540543506E-02 
408	 3,31214744620641E-02 
409	 3,42431852112065E-02 
410	 2,71435867248252E-02 
411	 2,44954849379323E-02 
412	 2,48813766030833E-02 
413	 2,63344075055396E-02 
414	 2,99224941830689E-02 
415	 3,27121152002116E-02 
416	 2,64961111184075E-02 
417	 2,66246680086807E-02 
418	 3,62472890601112E-02 
419	 3,45519565491168E-02 
420	 2,85473931331312E-02 
421	 0,029508639181761 
422	 3,03319411697826E-02 
423	 2,87299978024563E-02 
424	 2,09907957517561E-02 
425	 1,96051080251702E-02 
426	 3,00974676128092E-02 
427	 3,04498993139602E-02 
428	 2,48101105893732E-02 
429	 2,54968186061419E-02 
430	 2,81400742452055E-02 
431	 3,01186771901364E-02 
432	 2,51766127746565E-02 
433	 2,04684022806294E-02 
434	 2,23207471063574E-02 
435	 2,43244356687373E-02 
436	 2,46203108280491E-02 
437	 2,08885141723095E-02 
438	 0,021180412602264 
439	 2,70266107944702E-02 
440	 2,62177734699148E-02 
441	 2,28816079904887E-02 
442	 2,35205622473494E-02 
443	 2,53805571714077E-02 
444	 2,67607510970891E-02 
445	 2,38550654815684E-02 
446	 2,20365636031324E-02 
447	 2,41280575312092E-02 
448	 2,25585443618878E-02 
449	 1,98093321415862E-02 
450	 2,23117152265002E-02 
451	 2,54494635127923E-02 
452	 2,74194642317676E-02 
453	 2,73589187797234E-02 
454	 2,63783408708831E-02 
455	 0,02567717252637 
456	 2,69386848119365E-02 
457	 2,93335459596489E-02 
458	 3,01192344843178E-02 
459	 2,95349724600173E-02 
460	 2,78941105905169E-02 
461	 2,72580281482743E-02 
462	 2,59540638505985E-02 
463	 2,14493931290676E-02 
464	 0,021266616663723 
465	 0,025133094749826 
466	 2,51557545460875E-02 
467	 2,48384430928286E-02 
468	 2,62923355020764E-02 
469	 2,65898861490702E-02 
470	 2,61503806509106E-02 
471	 0,026600625531817 
472	 2,66711416452853E-02 
473	 2,63000681063931E-02 
474	 2,70665295186871E-02 
475	 2,79955485018474E-02 
476	 2,80418604984384E-02 
477	 2,69556163841243E-02 
478	 2,53735610481332E-02 
479	 2,50748127883725E-02 
480	 2,48934699553923E-02 
481	 2,46763342897608E-02 
482	 2,75255167909838E-02 
483	 2,98109108990049E-02 
484	 2,57567184214834E-02 
485	 0,024058067354613 
486	 0,02618622129307 
487	 2,82077842399334E-02 
488	 2,87299960066815E-02 
489	 2,70509447540034E-02 
490	 2,73490129768732E-02 
491	 0,028530123294952 
492	 2,64851772918348E-02 
493	 2,39017414945008E-02 
494	 2,22643241217369E-02 
495	 2,37307153318797E-02 
496	 0,026294629004687 
497	 2,75009113269416E-02 
498	 2,73142797201426E-02 
499	 2,58956044350061E-02 
500	 2,34167375464429E-02 
501	 2,29821750110338E-02 
502	 2,58723676752259E-02 
503	 2,69776666050262E-02 
504	 2,65002418960945E-02 
505	 2,59649346626175E-02 
506	 2,61955516121807E-02 
507	 2,71452202925428E-02 
508	 2,71875502131153E-02 
509	 2,67401738021394E-02 
510	 2,62881523470224E-02 
511	 2,63251795138403E-02 
512	 2,68780648549158E-02 
513	 2,77378789433288E-02 
514	 2,86665157413896E-02 
515	 2,93032008802634E-02 
516	 2,81824005457944E-02 
517	 2,72148721286418E-02 
518	 2,92087722879833E-02 
519	 0,030328725231784 
520	 2,98778977647978E-02 
521	 2,90783102974344E-02 
522	 2,92199187177663E-02 
523	 3,09525421672767E-02 
524	 3,08695978888719E-02 
525	 0,029451127971054 
526	 2,89762375158348E-02 
527	 2,86262569534346E-02 
528	 2,82900447915944E-02 
529	 2,84097558490485E-02 
530	 2,88916457987554E-02 
531	 2,95878256492984E-02 
532	 0,029921467457433 
533	 0,029827532396513 
534	 2,96549383774814E-02 
535	 2,92615738138004E-02 
536	 2,86456405896477E-02 
537	 2,83336273345847E-02 
538	 2,84624127106586E-02 
539	 2,91662829903468E-02 
540	 2,97637736329531E-02 
541	 2,98130653707014E-02 
542	 2,83938026169791E-02 
543	 0,027571415062344 
