Wavelength	BELON00037.asd
325	 0,256062506164663 
326	 8,76366975540529E-02 
327	 7,12150317401758E-02 
328	 0,168412293035668 
329	 3,60453760048081E-02 
330	-5,52386376783219E-02 
331	 0,136620150239747 
332	 0,12374664718875 
333	 4,80492023832404E-04 
334	 9,83099466612028E-02 
335	 0,150390300780602 
336	 0,109740652228494 
337	 4,65731108794842E-02 
338	-2,60785543557492E-02 
339	-0,108758339668429 
340	-2,00533135134749E-02 
341	 0,149904376979242 
342	 0,205831708612143 
343	 0,184574958626527 
344	 0,116060406202966 
345	 9,79567039026096E-02 
346	 0,117449085166926 
347	 0,15245392489349 
348	 0,1748578985016 
349	 0,175955801393907 
350	 0,150217198043312 
351	 0,128852868358127 
352	 0,129124777221525 
353	 0,17713024145072 
354	 0,208504910368103 
355	 0,143198182792217 
356	 0,104128700882604 
357	 0,108255757571589 
358	 0,141703876111634 
359	 0,155924804450595 
360	 0,136940011935824 
361	 0,162264961048696 
362	 0,194874021517077 
363	 0,174136955869927 
364	 0,153240933199741 
365	 0,148725274348479 
366	 0,174479620810092 
367	 0,1851338301155 
368	 0,158751992292713 
369	 0,147470398277718 
370	 0,150843283503211 
371	 0,157200439355279 
372	 0,162340642089465 
373	 0,162823682246071 
374	 0,151500317192301 
375	 0,152039210589552 
376	 0,178232808232353 
377	 0,179665179503063 
378	 0,166479233822904 
379	 0,176679338493735 
380	 0,181794924400935 
381	 0,177160248897947 
382	 0,186293763202479 
383	 0,189478991700377 
384	 0,169710226863112 
385	 0,15268798904845 
386	 0,147688217531473 
387	 0,165035609365106 
388	 0,174469102787788 
389	 0,166017178963291 
390	 0,155969101367838 
391	 0,156679668054671 
392	 0,180310431355023 
393	 0,185366294032596 
394	 0,175122734141594 
395	 0,188421563708313 
396	 0,196387883961107 
397	 0,186333572081806 
398	 0,182957201705459 
399	 0,183457364903407 
400	 0,179358114452637 
401	 0,179277322891497 
402	 0,181597479483533 
403	 0,171072013838217 
404	 0,167857744289054 
405	 0,183087674562361 
406	 0,187252736935663 
407	 0,18230714928613 
408	 0,181107483105144 
409	 0,179801765177147 
410	 0,178975359971219 
411	 0,185657795879034 
412	 0,189292923249369 
413	 0,181040671697354 
414	 0,177070880545859 
415	 0,179014345126343 
416	 0,183143091695397 
417	 0,186724093703158 
418	 0,188119239985015 
419	 0,186534326710743 
420	 0,18382859703413 
421	 0,18240983104206 
422	 0,179858398676817 
423	 0,177406302384843 
424	 0,180670591327764 
425	 0,183490362953412 
426	 0,182228084014717 
427	 0,180596617324733 
428	 0,180486258180565 
429	 0,184469558142831 
430	 0,187721012124854 
431	 0,188871080589294 
432	 0,189370095193364 
433	 0,189864348614695 
434	 0,190636629496487 
435	 0,186849748417627 
436	 0,181915477672815 
437	 0,186443118052825 
438	 0,190582230600423 
439	 0,190652931384515 
440	 0,190835222474168 
441	 0,190373956372352 
442	 0,1879102665206 
443	 0,187655076489992 
444	 0,189453426291496 
445	 0,188940214981933 
446	 0,188900530722562 
447	 0,190742600086813 
448	 0,19128343160078 
449	 0,190333487009197 
450	 0,188058411649077 
451	 0,188678552193718 
452	 0,192695649625715 
453	 0,195834568626936 
454	 0,196384192434127 
455	 0,193338740754365 
456	 0,192517148027437 
457	 0,194091548109619 
458	 0,194859232127813 
459	 0,19726602869687 
460	 0,200914584184901 
461	 0,197580028179978 
462	 0,193028517014179 
463	 0,195837746237795 
464	 0,196984319856312 
465	 0,194970912869796 
466	 0,192459391211395 
467	 0,191664956336139 
468	 0,193826107897662 
469	 0,195666430683703 
470	 0,19716006408781 
471	 0,199644405167032 
472	 0,199947018170355 
473	 0,197815479693455 
474	 0,197051031327855 
475	 0,197135663878827 
476	 0,197336595788375 
477	 0,19795445868749 
478	 0,198464496868563 
479	 0,197250053786086 
480	 0,196957995632487 
481	 0,198431987958092 
482	 0,198145862455897 
483	 0,197113346257845 
484	 0,197395156864122 
485	 0,197620663639855 
486	 0,197203809832834 
487	 0,195165777109316 
488	 0,193694875519889 
489	 0,194444157236758 
490	 0,196380927594855 
491	 0,198053781450678 
492	 0,196715435573012 
493	 0,195575849447316 
494	 0,195618215663493 
495	 0,195409939105677 
496	 0,194944460411716 
497	 0,194330448439504 
498	 0,1934868320393 
499	 0,192922591928752 
500	 0,194150659847316 
501	 0,195404023001959 
502	 0,195825834990437 
503	 0,197470567356393 
504	 0,199177784258103 
505	 0,198566001189996 
506	 0,197480795627627 
507	 0,196890308382197 
508	 0,198140478553791 
509	 0,199699415572646 
510	 0,200174858805773 
511	 0,20087937025501 
512	 0,202168847336813 
513	 0,204762534356231 
514	 0,205180430436899 
515	 0,202791644819048 
516	 0,204162890682845 
517	 0,206876002636917 
518	 0,206700572475402 
519	 0,206351463791136 
520	 0,206531019922003 
521	 0,207528735008959 
522	 0,207257215327705 
523	 0,204625561234932 
524	 0,204993181657862 
525	 0,207247692002495 
526	 0,207033347578817 
527	 0,206382659308586 
528	 0,205978606826261 
529	 0,2060282947744 
530	 0,206027723954799 
531	 0,205389765167216 
532	 0,204875855225964 
533	 0,204957469656422 
534	 0,206698576354206 
535	 0,207598469665376 
536	 0,206358223027958 
537	 0,205510119185973 
538	 0,205376797470634 
539	 0,205888868745971 
540	 0,206145296225893 
541	 0,206034271110366 
542	 0,206623401818605 
543	 0,207409583561388 
544	 0,207824481341381 
545	 0,207112083870573 
546	 0,206007967916935 
547	 0,206922706596002 
548	 0,207959317748873 
549	 0,208243474991631 
550	 0,208734440513738 
551	 0,209210363707977 
552	 0,209218312912388 
553	 0,208521184770122 
554	 0,20745624924378 
555	 0,207591256396152 
556	 0,207828508499907 
557	 0,207270533030964 
558	 0,206992219777995 
559	 0,206946132768097 
560	 0,206566795949857 
561	 0,205987515618485 
562	 0,205363338002476 
563	 0,205357103542669 
564	 0,205299225652604 
565	 0,204233045030037 
566	 0,204232615549888 
567	 0,205318801931305 
568	 0,20561921658048 
569	 0,20570786079924 
570	 0,20602265105762 
571	 0,206733025973721 
572	 0,207697675700526 
573	 0,208508584370987 
574	 0,209515307950551 
575	 0,210925794576647 
576	 0,213153693037173 
577	 0,215438933934306 
578	 0,216933807123586 
579	 0,218893187665451 
580	 0,221070635238508 
581	 0,221733486122069 
582	 0,222679924387417 
583	 0,224775257903445 
584	 0,226170295476387 
585	 0,226974912842538 
586	 0,227832998499465 
587	 0,228280247493961 
588	 0,228469128966094 
589	 0,229512005198183 
590	 0,230716776581656 
591	 0,231407766943585 
592	 0,232159791603543 
593	 0,232854586998124 
594	 0,232860398702749 
595	 0,232889114322279 
596	 0,233261766736737 
597	 0,23365630933192 
598	 0,233935995116373 
599	 0,233968851023383 
600	 0,233637810939463 
601	 0,233052242350538 
602	 0,232738914502362 
603	 0,23238031416152 
