Wavelength	OSM-GIL00061.asd
325	 0,234016618553288 
326	 0,10060142403011 
327	 3,76972151299052E-02 
328	 0,06033094667473 
329	-3,85599707183588E-02 
330	-8,08851304421997E-02 
331	 0,109853779759924 
332	 0,180952670006506 
333	 0,172164484795931 
334	 0,159005756408032 
335	 9,89830493440602E-02 
336	 1,28958592916101E-02 
337	-1,84202896078866E-02 
338	 5,2488202193085E-03 
339	 7,41960308292271E-02 
340	 7,56968808297315E-02 
341	 0,034208657843381 
342	 3,50980072758864E-02 
343	 3,61909691180853E-02 
344	 2,66281515752632E-02 
345	 9,15098777046096E-03 
346	 1,17160578911096E-02 
347	 5,70639994338421E-02 
348	 7,33314987598035E-02 
349	 5,78015319905203E-02 
350	 1,54774479815906E-02 
351	 5,56795340778611E-03 
352	 4,41004689562077E-02 
353	 5,09796283247921E-02 
354	 4,24949502593267E-02 
355	 4,55964092123485E-02 
356	 3,56860461132618E-02 
357	 1,53676421270777E-02 
358	 8,2555213517653E-03 
359	 7,19131125511689E-03 
360	 9,65489356444862E-03 
361	 2,72970845717048E-02 
362	 4,40578381177989E-02 
363	 3,63770847936265E-02 
364	 2,26907222362248E-02 
365	 1,47992710806781E-02 
366	 3,18228152035092E-02 
367	 4,35455081327975E-02 
368	 3,01913106812629E-02 
369	 1,28173711796338E-02 
370	-7,59491737245456E-04 
371	-4,89828597757061E-03 
372	 2,45892727740192E-02 
373	 7,50441549839938E-02 
374	 7,25480690817492E-02 
375	 5,44135998364835E-02 
376	 4,91702410119311E-02 
377	 1,73486539607439E-02 
378	-2,76111130409776E-02 
379	-4,91312345460816E-02 
380	-4,03080291674833E-02 
381	-5,51310137538122E-03 
382	 0,020076644940943 
383	 2,64161854167791E-02 
384	 1,10143720089988E-02 
385	 1,67269941742686E-02 
386	 3,29005088303031E-02 
387	 1,10268844657478E-02 
388	-4,86490279732762E-03 
389	 2,24435205049908E-03 
390	 1,57409765711327E-02 
391	 0,028521873982329 
392	 3,36335344955731E-02 
393	 2,97620293314351E-02 
394	 1,92605011126868E-02 
395	 6,55130006790241E-03 
396	 5,60831969013505E-03 
397	 0,019979490599016 
398	 2,01230503815319E-02 
399	 1,33295416703222E-02 
400	 1,49958104104001E-02 
401	 1,93982438699546E-02 
402	 2,47410603239997E-02 
403	 2,99253206026429E-02 
404	 0,033486033314427 
405	 3,38821159617495E-02 
406	 2,48430625123941E-02 
407	 1,35165069800308E-02 
408	 1,50876118796823E-02 
409	 1,48849792664242E-02 
410	 1,14191859907918E-02 
411	 1,94952571500027E-02 
412	 2,69144527854151E-02 
413	 0,022655711535649 
414	 1,81691107357659E-02 
415	 1,58543051812498E-02 
416	 1,62512045380038E-02 
417	 1,36559140300592E-02 
418	 7,80262387030252E-03 
419	 1,25758764816985E-02 
420	 1,89766519037555E-02 
421	 0,014455845831892 
422	 1,09314792420782E-02 
423	 1,07511049995089E-02 
424	 1,19710219468895E-02 
425	 1,42336346200663E-02 
