Wavelength	GRA-VAN00897.asd
325	 0,345706822882853 
326	 0,30600817453621 
327	 0,290074134127423 
328	 0,316422694527261 
329	 2,58473589580128E-02 
330	-0,25048256926533 
331	 6,21382682590346E-02 
332	 0,134977042440763 
333	 9,91493622968318E-02 
334	 0,118099847673333 
335	 0,145589371009953 
336	 0,152943146376595 
337	 0,137791410362367 
338	 0,098574296003306 
339	 3,06692952193199E-02 
340	 6,51421890335579E-02 
341	 0,14119116028439 
342	 0,141239000822848 
343	 0,10135742264174 
344	 5,85838602371397E-02 
345	 4,23217941329336E-02 
346	 6,90875482752763E-02 
347	 0,146078077088075 
348	 0,121930160484409 
349	 2,51679321516581E-02 
350	 8,87902330743618E-04 
351	 3,26172049797691E-02 
352	 8,70856077752629E-02 
353	 9,06949941580109E-02 
354	 6,24166350206667E-02 
355	 2,73146793566667E-02 
356	 3,17497892048571E-02 
357	 6,14954313853095E-02 
358	 5,52847346351595E-02 
359	 3,96483081149636E-02 
360	 3,31368180366671E-02 
361	 5,46136541123592E-02 
362	 7,60520467519278E-02 
363	 5,65613946820643E-02 
364	 5,69600375538579E-02 
365	 8,00689357746878E-02 
366	 7,56872561057546E-02 
367	 7,27939530440248E-02 
368	 0,085925580747021 
369	 8,44538875757416E-02 
370	 6,74974023905496E-02 
371	 3,59867059375138E-02 
372	 3,06127301950793E-02 
373	 0,053461373839507 
374	 5,61747998005171E-02 
375	 5,02104171749207E-02 
376	 4,50058313324755E-02 
377	 3,28761510037493E-02 
378	 2,44206186164381E-02 
379	 4,73883332130488E-02 
380	 6,19081186479743E-02 
381	 5,96342755263295E-02 
382	 6,54418982372136E-02 
383	 6,15747704338189E-02 
384	 3,29014506018697E-02 
385	 2,83871944530905E-02 
386	 4,14887581790951E-02 
387	 3,00159683427429E-02 
388	 2,72277046036275E-02 
389	 4,19023472917156E-02 
390	 4,06026909847544E-02 
391	 3,79499907443631E-02 
392	 0,053048701690693 
393	 5,01941877752268E-02 
394	 3,16664113735095E-02 
395	 2,53530463127187E-02 
396	 2,85184622461942E-02 
397	 3,83451455752473E-02 
398	 4,69536495663284E-02 
399	 4,57965243747064E-02 
400	 2,30992099428825E-02 
401	 1,94727965600101E-02 
402	 3,64439097231974E-02 
403	 4,10405198706266E-02 
404	 3,07240450087517E-02 
405	 7,63884916103924E-03 
406	 1,25007166878358E-02 
407	 3,19228751928005E-02 
408	 3,03808314439995E-02 
409	 2,81419151096975E-02 
410	 2,90063974836196E-02 
411	 2,33568050619589E-02 
412	 1,82205286966085E-02 
413	 2,02070387910285E-02 
414	 2,24950970150763E-02 
415	 0,022467871670694 
416	 1,61864579198753E-02 
417	 1,29492554116872E-02 
418	 1,63766711199523E-02 
419	 2,12070864144458E-02 
420	 2,67449497876811E-02 
421	 3,32096192916636E-02 
422	 3,24505523609061E-02 
423	 2,52070712589199E-02 
424	 1,94619723886304E-02 
425	 0,017865106253542 
426	 2,15436257366573E-02 
427	 2,62261383549581E-02 
428	 2,78570962316482E-02 
429	 2,03742427450593E-02 
430	 1,66570515006213E-02 
431	 1,89487720360261E-02 
432	 0,017366364107381 
433	 1,81657368613877E-02 
434	 0,026095132067221 
435	 2,39827872911054E-02 
436	 1,47899020065537E-02 
437	 1,39077003213401E-02 
438	 1,48948324597178E-02 
439	 1,53815247861822E-02 
440	 1,55152639911213E-02 
441	 1,70005518062091E-02 
442	 2,19676022372033E-02 
443	 2,27297797530067E-02 
444	 1,95827624561261E-02 
445	 2,02157463478515E-02 
446	 2,03012319515287E-02 
447	 1,76418307651071E-02 
448	 1,74023196317591E-02 
449	 1,86044002036127E-02 
450	 1,80457054197987E-02 
451	 1,83343517897071E-02 
452	 1,98362516989689E-02 
453	 2,09073983423858E-02 
454	 0,020892727566023 
455	 1,94942937940491E-02 
456	 2,15185419899306E-02 
457	 0,024394679351308 
458	 1,85080116439571E-02 
459	 1,45301677478069E-02 
460	 1,66406158004976E-02 
461	 1,88032382575238E-02 
462	 0,020185137462602 
463	 2,05426106863228E-02 
464	 1,84904440483734E-02 
465	 1,55857264037513E-02 
