Wavelength	GRA-VIE00814.asd
325	 0,179816427061061 
326	 0,10543746362553 
327	 0,154272167085789 
328	 0,297300477828418 
329	 0,25469511365526 
330	 0,180519004630401 
331	 0,219454256391857 
332	 0,229007281293725 
333	 0,197350137175957 
334	 0,117974197032182 
335	 0,122093874754919 
336	 0,201112934431965 
337	 0,234412524028125 
338	 0,228287431271585 
339	 0,186443666846897 
340	 0,125402645190303 
341	 6,24513041080118E-02 
342	 5,47734594273231E-02 
343	 8,71826616314974E-02 
344	 0,132868611897276 
345	 0,14392787753272 
346	 0,127545540447753 
347	 9,30864457551818E-02 
348	 0,075899387717966 
349	 7,22529882662573E-02 
350	 5,31056897346705E-02 
351	 3,86049757667425E-02 
352	 3,67103354038478E-02 
353	 7,43662002796908E-02 
354	 0,111625571257222 
355	 0,107068669101036 
356	 7,75647685782247E-02 
357	 4,01736150166403E-02 
358	 2,43666636375569E-02 
359	 3,99434802641683E-02 
360	 8,33436974738177E-02 
361	 8,32381274982181E-02 
362	 6,75781524904035E-02 
363	 8,67914613031525E-02 
364	 7,53272785711804E-02 
365	 3,49090614930364E-02 
366	 0,022665577918565 
367	 3,77624169963702E-02 
368	 6,98305254867258E-02 
369	 4,59870399390115E-02 
370	 4,33783408161904E-03 
371	 0,023616607873293 
372	 3,70596398696027E-02 
373	 3,06885729895463E-02 
374	 3,26260957827046E-02 
375	 2,78606236981585E-02 
376	 6,52610441767068E-03 
377	 3,98941852019045E-04 
378	 1,14892100639018E-02 
379	 2,99222391803955E-02 
380	 4,89262213813888E-02 
381	 6,21470857549821E-02 
382	 5,45421747629256E-02 
383	 3,66374818208047E-02 
384	 2,13034189355479E-02 
385	 2,87564664944494E-02 
386	 4,71968388214513E-02 
387	 4,14066290530518E-02 
388	 3,40367686756657E-02 
389	 3,45401984519915E-02 
390	 4,30779969428803E-02 
391	 4,90085147722727E-02 
392	 0,040055728460205 
393	 2,42178145966807E-02 
394	 1,20985209122392E-02 
395	 3,16225309884299E-02 
396	 4,29191621130843E-02 
397	 3,10281652619743E-02 
398	 3,79906024101724E-02 
399	 4,44174890950863E-02 
400	 1,43047452799853E-02 
401	 6,10294366540948E-03 
402	 2,32577886172393E-02 
403	 1,75836242121458E-02 
404	 1,28710014800355E-02 
405	 2,39247781704161E-02 
406	 2,22602106905245E-02 
407	 1,49611225439744E-02 
408	 2,50284692359504E-02 
409	 3,01133319891921E-02 
410	 2,56168604714481E-02 
411	 1,99539762454113E-02 
412	 1,86785388903699E-02 
413	 2,54010585808043E-02 
414	 1,95297033598776E-02 
415	 7,89611813744625E-03 
416	 1,98016812551958E-02 
417	 2,28911908951586E-02 
418	 9,05251916436446E-03 
419	 1,12597313999309E-02 
420	 1,94989102205905E-02 
421	 1,77208038375081E-02 
422	 0,014832566909638 
423	 0,013165576509272 
424	 1,39396838159527E-02 
425	 1,26569720599981E-02 
426	 7,70344418492567E-03 
427	 1,05246694493919E-02 
428	 1,60126184703741E-02 
429	 0,012565826207863 
430	 1,09124743386699E-02 
431	 1,29922853657951E-02 
432	 1,24889505272066E-02 
433	 1,22721418645163E-02 
434	 1,49354111574978E-02 
435	 1,81786678548474E-02 
436	 0,020280910302857 
437	 1,83436207953475E-02 
438	 1,51321983594195E-02 
439	 0,012713905459674 
440	 1,53061524681066E-02 
441	 1,86210270561462E-02 
442	 1,70914851864365E-02 
443	 1,29402607511189E-02 
444	 8,98619230379013E-03 
445	 1,25526879885168E-02 
446	 1,64040042348184E-02 
447	 1,61836362050515E-02 
448	 1,56010872792892E-02 
449	 1,55111829842693E-02 
450	 1,66684568322773E-02 
451	 1,67716748919829E-02 
452	 1,55516274070058E-02 
453	 1,53841570208445E-02 
454	 1,53639584882609E-02 
455	 0,014617086214414 
456	 1,42681583470441E-02 
457	 1,44462355496409E-02 
458	 1,48929835164526E-02 
459	 1,56045314356347E-02 
460	 1,62870742898355E-02 
461	 1,53867576246456E-02 
462	 1,43192468350091E-02 
463	 1,51482761736299E-02 
464	 1,44174116532565E-02 
465	 1,27615979955892E-02 
466	 1,59299474191944E-02 
467	 1,70177286251564E-02 
468	 1,23918225349124E-02 
469	 1,33408292398983E-02 
470	 1,68627610350758E-02 
471	 1,37836747235578E-02 
472	 1,12829762184469E-02 
473	 1,11756634729028E-02 
474	 1,02168279882873E-02 
475	 1,03645461043603E-02 
476	 1,34509561991284E-02 
477	 1,44635374239009E-02 
478	 1,33962101354217E-02 
479	 1,32610433727093E-02 
480	 1,31780456856205E-02 
481	 1,27395200891232E-02 
482	 1,14633055095007E-02 
483	 1,04620400966598E-02 
484	 1,13427053737776E-02 
485	 1,44621810995329E-02 
486	 1,80377795714438E-02 
487	 1,52505223420362E-02 
488	 1,27696572855115E-02 
489	 1,53393375806638E-02 
490	 0,016313888121668 
491	 1,48822346244631E-02 
492	 1,12441118320228E-02 
493	 9,5337615081193E-03 
494	 0,010989624208377 
495	 1,29168334645192E-02 
496	 1,32180810303023E-02 
497	 9,95015111964483E-03 
498	 1,03948158577102E-02 
499	 1,37123235096779E-02 
