Wavelength	GRA-BER00471.asd
325	-5,59840849165949E-02 
326	-7,96912791983026E-02 
327	-9,19088165618898E-02 
328	-0,08160118047119 
329	-4,09671590060483E-02 
330	-7,45345567380185E-02 
331	-0,267283486329983 
332	-0,251059494353644 
333	-8,40837256133322E-02 
334	 2,09212767533141E-02 
335	 2,43234484905864E-02 
336	-6,19988718320641E-02 
337	-0,164545452744636 
338	-0,192539956098893 
339	-0,072663258379133 
340	-5,18415244638348E-02 
341	-0,103324442751 
342	-0,082567878741871 
343	-6,62462901679135E-02 
344	-6,48386830823348E-02 
345	-1,30514529202576E-02 
346	 2,89856172441274E-02 
347	 3,06203476780522E-03 
348	 1,94811671900774E-02 
349	 5,61115131945218E-02 
350	 1,45622950271395E-02 
351	-3,37713401933688E-03 
352	 3,14357553340851E-02 
353	 4,85387237814519E-02 
354	 3,65315616004005E-02 
355	-1,57596068149892E-02 
356	-3,71490297121107E-02 
357	-1,48827774716258E-02 
358	 2,21299277649501E-02 
359	 0,033905545024962 
360	 1,66833013769074E-02 
361	 3,00573796105059E-02 
362	 0,044494696752628 
363	 8,49245166579163E-03 
364	-2,70195114647165E-05 
365	 1,75661111552293E-02 
366	-1,29758478867324E-02 
367	-0,029888315683067 
368	 3,56582745080188E-03 
369	 4,64955148872486E-02 
370	 6,88243955026087E-02 
371	 0,036579430595929 
372	 1,43511297829473E-02 
373	 1,60357937271748E-02 
374	-1,58038456505508E-03 
375	-1,04527397868962E-02 
376	 8,2541019777751E-03 
377	 3,47712954640966E-03 
378	-1,50650727576105E-02 
379	-7,85035095125691E-03 
380	-9,18553777836045E-04 
381	 1,00163843048494E-03 
382	 1,21448043865154E-02 
383	 1,55697454807087E-02 
384	-3,24727116643587E-03 
385	-1,63376676780351E-02 
386	-1,52202256211644E-02 
387	 5,21639615081897E-03 
388	 2,34061539855829E-02 
389	 2,62432679337627E-02 
390	 1,45090451279324E-02 
391	 3,18947872056376E-03 
392	 0,010305120783706 
393	 3,64573960888855E-03 
394	-1,15078626053668E-02 
395	 5,28319482346579E-03 
396	 1,77110428776893E-02 
397	 8,51425155702215E-03 
398	-7,67517653033557E-03 
399	-1,47508180835163E-02 
400	 7,63156829387469E-03 
401	 0,019262062492373 
402	 1,42600323850049E-02 
403	 0,012520832578148 
404	 1,29804238240965E-02 
405	 0,014275331562588 
406	 1,19446093334447E-02 
407	 8,05375874989004E-03 
408	 7,18601197872116E-03 
409	 9,0368406697131E-03 
410	 1,24239235033908E-02 
411	 1,32135164078448E-02 
412	 0,011552685563678 
413	 8,00858928693196E-03 
414	 8,07751914152078E-03 
415	 1,13163435435949E-02 
416	 1,39859617797535E-02 
417	 1,62193458368582E-02 
418	 1,73573278324462E-02 
419	 1,47103112530956E-02 
420	 1,07129883410408E-02 
421	 8,69743168846006E-03 
422	 1,05457302263086E-02 
423	 1,53047412684345E-02 
424	 1,93860670616675E-02 
425	 0,019433664265319 
426	 1,45181914710685E-02 
427	 1,39628201080301E-02 
428	 1,72288156954728E-02 
429	 2,17205375603032E-02 
430	 1,98139011034366E-02 
431	 1,19878917276311E-02 
432	 1,16755188110826E-02 
433	 1,27129632183999E-02 
434	 9,61462004272387E-03 
435	 1,10559183058037E-02 
436	 1,55899050047706E-02 
437	 1,61381230569279E-02 
438	 1,48159777914285E-02 
439	 1,29422721490814E-02 
440	 1,41763964517579E-02 
441	 1,52171069075212E-02 
442	 1,15887013101344E-02 
443	 8,15200128612517E-03 
444	 6,45228058808713E-03 
445	 6,53275058068596E-03 
446	 1,00572898679906E-02 
447	 1,69174869448146E-02 
448	 1,74945486888726E-02 
449	 0,014703868572659 
450	 1,66247369499564E-02 
451	 1,69643319691655E-02 
452	 1,49371542193685E-02 
453	 1,55595132861701E-02 
454	 1,68194505350922E-02 
455	 0,016645275602553 
456	 0,014554033276642 
457	 1,28379833055683E-02 
458	 1,81754027378628E-02 
459	 2,14850252995536E-02 
460	 1,95575370931893E-02 
461	 1,96495296226639E-02 
462	 0,01917746192275 
463	 1,37619464183798E-02 
464	 1,28284493779104E-02 
465	 1,61341653542794E-02 
466	 1,36866394830533E-02 
467	 1,20505358351572E-02 
468	 1,50997589581422E-02 
469	 1,60510860805342E-02 
470	 1,53767842103174E-02 
471	 1,60662989710795E-02 
472	 1,57074792976658E-02 
473	 0,014219548438994 
474	 1,47787543879329E-02 
475	 1,54920642662495E-02 
476	 1,44173678391163E-02 
477	 1,37519986027125E-02 
478	 1,35775598876484E-02 
479	 1,24249285133703E-02 
480	 1,32399867764255E-02 
481	 1,66597682417947E-02 
482	 1,71827166607953E-02 
483	 1,61001870830281E-02 
484	 1,62143744073127E-02 
485	 1,53791442895626E-02 
486	 1,39570421354486E-02 
487	 0,015134855995566 
488	 1,68297983677981E-02 
489	 1,73233483511202E-02 
490	 1,63233275562077E-02 
491	 1,44951154066719E-02 
492	 1,31809112322529E-02 
493	 1,33978917539752E-02 
494	 1,51669190019737E-02 
495	 1,63448736232252E-02 
