Wavelength	BELON00319.asd
325	 0,074490270399752 
326	 0,195224977043159 
327	 0,172824303179106 
328	-0,051232460041895 
329	-0,174598452407783 
330	-0,148812967033619 
331	-3,38483673393349E-03 
332	 0,13833625233049 
333	 0,190942602147676 
334	 0,041274226631504 
335	 3,92200784401569E-02 
336	 0,179856610160035 
337	 7,07535773698997E-02 
338	-5,47931040328186E-02 
339	 6,51081405521984E-04 
340	 6,35367012799531E-02 
341	 8,21939869766866E-02 
342	 7,48034899148376E-02 
343	 7,18698283158786E-02 
344	 7,51888599790786E-02 
345	 0,036663552526752 
346	 2,38020534210838E-02 
347	 9,46466592314712E-02 
348	 8,88246284994062E-02 
349	 2,52053832497668E-02 
350	 1,97113539490513E-02 
351	 2,26573840912457E-02 
352	 1,94416668166858E-02 
353	 3,56869786412445E-02 
354	 4,75259580541904E-02 
355	 2,40937417712631E-02 
356	 3,48048162819189E-02 
357	 6,84285277054654E-02 
358	 5,85198046903802E-02 
359	 3,83575986797037E-02 
360	 2,61477684847086E-02 
361	 4,05595694798367E-02 
362	 5,69160815207077E-02 
363	 3,93168333923915E-02 
364	 2,93667254755327E-02 
365	 3,15248427573826E-02 
366	 0,022818235367482 
367	 2,38022066629094E-02 
368	 4,30981171926286E-02 
369	 5,18202452739015E-02 
370	 4,89677710629615E-02 
371	 3,84885618710378E-02 
372	 3,06179131476283E-02 
373	 2,66081105972913E-02 
374	 1,07917091143427E-02 
375	 0,013153256593926 
376	 5,12702115975704E-02 
377	 6,68661267186405E-02 
378	 6,00277435158601E-02 
379	 4,96616001717153E-02 
380	 3,45322808798281E-02 
381	 0,022292882877938 
382	 0,05214507357058 
383	 6,91429484068536E-02 
384	 2,82021316557327E-02 
385	 1,71084384113385E-02 
386	 3,38736852854079E-02 
387	 2,56073462457868E-02 
388	 2,67792598148722E-02 
389	 4,33447355109554E-02 
390	 3,65254183965809E-02 
391	 2,69975518366794E-02 
392	 4,18732160171963E-02 
393	 3,98353791721599E-02 
394	 2,37305904037629E-02 
395	 2,64240765259822E-02 
396	 3,48880907867205E-02 
397	 4,14562442841997E-02 
398	 4,48494563702258E-02 
399	 4,41360520890201E-02 
400	 3,83469018574645E-02 
401	 3,33049594214647E-02 
402	 3,01351571049532E-02 
403	 2,52253711830501E-02 
404	 2,28768754185547E-02 
405	 2,55331958273551E-02 
406	 2,90135442626901E-02 
407	 3,10631276141397E-02 
408	 2,81558264479116E-02 
409	 3,04478765987663E-02 
410	 3,75874200094531E-02 
411	 3,24654292593769E-02 
412	 2,64889129370048E-02 
413	 3,03047444906326E-02 
414	 0,033571341160771 
415	 3,50331527302845E-02 
416	 3,67089157012399E-02 
417	 3,70750402490175E-02 
418	 3,56568773580109E-02 
419	 3,26628416133054E-02 
420	 3,11834872568127E-02 
421	 3,49959534953157E-02 
422	 3,46837445476639E-02 
423	 2,94261411428464E-02 
424	 2,27575692762245E-02 
425	 2,11648456191678E-02 
426	 2,77970037808622E-02 
427	 3,32678371565353E-02 
428	 3,59178146137573E-02 
429	 3,49681724898557E-02 
430	 3,60120400799778E-02 
431	 3,93475258502677E-02 
432	 3,83460250541024E-02 
433	 3,56776022663921E-02 
434	 3,39505940255624E-02 
435	 3,28834856935109E-02 
436	 3,32916582095099E-02 
437	 3,74555202115873E-02 
438	 0,040340391611523 
439	 3,98845590979134E-02 
440	 3,83173618834523E-02 
441	 3,56089427943225E-02 
442	 3,14272571314439E-02 
443	 3,23227024523288E-02 
444	 3,77477988975262E-02 
445	 4,07923488557911E-02 
446	 4,07082332662749E-02 
447	 3,75815108970636E-02 
448	 3,69721953531739E-02 
449	 3,77215155327168E-02 
450	 3,60030014185084E-02 
451	 3,46551849633123E-02 
452	 3,48128075217931E-02 
453	 3,75866120988615E-02 
454	 3,94412703388571E-02 
455	 3,73829087301707E-02 
456	 3,68949590319345E-02 
457	 3,77886816564292E-02 
458	 3,62128589748226E-02 
459	 3,65534329131208E-02 
460	 3,96270154813924E-02 
461	 3,82860669977136E-02 
462	 3,59030540980142E-02 
463	 3,77949635364111E-02 
464	 3,91424841469073E-02 
465	 3,91719223340267E-02 
466	 3,95396682596636E-02 
467	 4,00625739772772E-02 
468	 0,040369372905086 
469	 3,77591413954478E-02 
470	 3,50758309786501E-02 
471	 0,038792489481185 
472	 4,14308235055021E-02 
473	 4,07519056495214E-02 
474	 3,84632016416421E-02 
475	 3,74840808503663E-02 
476	 4,04246182077034E-02 
477	 4,37383720612495E-02 
478	 4,53453253512332E-02 
479	 4,17772059113181E-02 
480	 3,94234366210454E-02 
481	 0,040731944788015 
482	 3,91638437843816E-02 
483	 3,68211856341184E-02 
484	 3,77482084716296E-02 
485	 4,01679239425126E-02 
486	 4,22580085623723E-02 
487	 3,89635675669403E-02 
488	 0,036699681051757 
489	 3,98762347961747E-02 
490	 3,97001765447171E-02 
