Wavelength	SCORFF200610.asd
325	 0,132571813012407 
326	 0,11932626817119 
327	 0,01063267517635 
328	-0,137420617056397 
329	-1,34451168154665E-02 
330	 0,149330342383731 
331	 0,192647040345785 
332	 0,119716043451695 
333	 1,68478283757775E-02 
334	-1,57662055115475E-02 
335	 0,021955413758015 
336	 8,59842570908145E-02 
337	 8,94693450093029E-02 
338	 2,30369101131627E-02 
339	-0,103858250206493 
340	-3,94755547973444E-02 
341	 0,101118012811772 
342	 6,05788677941538E-02 
343	 7,68145198057928E-02 
344	 0,160533389084941 
345	 7,51748728197674E-02 
346	-0,018769871675821 
347	 4,41487679696432E-02 
348	 8,27512074420325E-02 
349	 8,27561788711346E-02 
350	 9,50135874623088E-02 
351	 0,106441611192598 
352	 0,106783202722756 
353	 8,37374642262176E-02 
354	 4,64076862969593E-02 
355	 4,60884767048973E-03 
356	 2,64410292877217E-02 
357	 8,40579169696555E-02 
358	 7,35958267510306E-02 
359	 0,050104502717315 
360	 3,60329984729287E-02 
361	 0,027938722307529 
362	 0,025022077411654 
363	 2,54538252602988E-02 
364	 1,70882737789084E-02 
365	 8,5495429251374E-03 
366	 4,60464487591704E-02 
367	 6,63319607189348E-02 
368	 3,53378628459283E-02 
369	-3,88944815594399E-04 
370	-2,04646980857622E-02 
371	 3,42950147262975E-03 
372	 2,98820745716139E-02 
373	 4,34919654625384E-02 
374	 3,68643861290242E-02 
375	 2,27457425840105E-02 
376	 1,19731761615534E-02 
377	 2,15930946736679E-02 
378	 4,41321720966131E-02 
379	 0,063886270826905 
380	 5,87612506706253E-02 
381	 3,24057077430376E-02 
382	 5,22232374052567E-02 
383	 0,069449515357767 
384	 4,07795944647449E-02 
385	 3,08168069011829E-02 
386	 3,94686728390626E-02 
387	 3,44613319262528E-02 
388	 3,00313120742746E-02 
389	 2,87831499141515E-02 
390	 1,27926651613605E-02 
391	-2,40394764120121E-04 
392	 1,31784182700675E-02 
393	 1,61742146627903E-02 
394	 1,06016941801975E-02 
395	 3,01004010205615E-02 
396	 3,38364691010892E-02 
397	 7,89243626864724E-03 
398	 3,16021810798114E-03 
399	 1,45779402941472E-02 
400	 0,026702347349894 
401	 2,34160357677759E-02 
402	 7,82928307368856E-03 
403	 6,99690508071795E-03 
404	 1,71933766038962E-02 
405	 3,23578692491228E-02 
406	 0,027616186303805 
407	 1,37587251290415E-02 
408	 1,95734265757968E-02 
409	 2,50922725902799E-02 
410	 2,52977541472968E-02 
411	 2,68185903612284E-02 
412	 2,28409858781774E-02 
413	 8,22848017781026E-03 
414	 1,18285658034263E-02 
415	 2,67154280285089E-02 
416	 2,27963141075362E-02 
417	 1,89782013096464E-02 
418	 2,15006191250628E-02 
419	 1,93953262564408E-02 
420	 1,53910926717935E-02 
421	 0,014048675014146 
422	 1,46374479356172E-02 
423	 1,62587244923051E-02 
424	 1,66371425616492E-02 
425	 1,68244659645974E-02 
426	 1,74077928859126E-02 
427	 1,78289644396408E-02 
428	 1,78183716717998E-02 
429	 1,66235536923078E-02 
430	 1,93108164890557E-02 
431	 2,51722765747702E-02 
432	 2,48767121067258E-02 
433	 0,022391994428536 
434	 2,15566112310939E-02 
