Wavelength	BEL100129.asd
325	 6,7296668172185E-03 
326	 7,68813110669504E-03 
327	 1,36483502281648E-02 
328	 1,96147582631992E-02 
329	 1,94260662015078E-02 
330	 1,89108719457887E-02 
331	 2,21803338850956E-02 
332	 2,11504851123771E-02 
333	 0,017940531898416 
334	 2,02564793020033E-02 
335	 0,016262277863612 
336	 7,00159646058836E-03 
337	 1,35127514391189E-02 
338	 2,25614597364666E-02 
339	 2,21237870808366E-02 
340	 2,02028506453652E-02 
341	 1,90582853042273E-02 
342	 2,12241073426967E-02 
343	 0,020152182194513 
344	 1,55278309313296E-02 
345	 1,70623483013929E-02 
346	 0,020868350645765 
347	 2,24699315717684E-02 
348	 2,05966319458313E-02 
349	 1,73239013939105E-02 
350	 1,82436995319789E-02 
351	 1,90748336819355E-02 
352	 1,85288346393832E-02 
353	 1,96750366539464E-02 
354	 2,07840098707188E-02 
355	 1,96187637300987E-02 
356	 1,91316838927897E-02 
357	 1,94726873362544E-02 
358	 1,89028782394318E-02 
359	 1,88590673579687E-02 
360	 1,96517029362553E-02 
361	 1,79749790975204E-02 
362	 1,63401040674248E-02 
363	 0,018589150944203 
364	 1,92931349595256E-02 
365	 1,80515572462811E-02 
366	 1,80004739811999E-02 
367	 1,89276394181098E-02 
368	 2,04528385689315E-02 
369	 2,02814981289618E-02 
370	 1,92859055844149E-02 
371	 1,96477400441874E-02 
372	 0,021110567609877 
373	 2,27060451187043E-02 
374	 2,06337336070831E-02 
375	 1,83339075649001E-02 
376	 1,87544481587497E-02 
377	 1,97187021139536E-02 
378	 2,05095642765632E-02 
379	 2,04471857979224E-02 
380	 2,00737253319849E-02 
381	 0,019611055368131 
382	 1,91181404932789E-02 
383	 1,87521820277413E-02 
384	 1,86715606866752E-02 
385	 1,86743666843018E-02 
386	 1,87155316867342E-02 
387	 1,87334421063204E-02 
388	 1,92332205789713E-02 
389	 2,01631703112759E-02 
390	 2,00137909470147E-02 
391	 1,96712424639306E-02 
392	 2,03277122220148E-02 
393	 1,98640683849861E-02 
394	 1,87081839071847E-02 
395	 1,93451832157636E-02 
396	 0,020569541160713 
397	 2,15069249222931E-02 
398	 2,09318522454155E-02 
399	 2,00553185272889E-02 
