Wavelength	AULNE200369.asd
325	 0,272483383210342 
326	 0,246944992832461 
327	 0,235552840562004 
328	 0,248169727070847 
329	 0,183644932946432 
330	 0,142594147416097 
331	 0,214533481477467 
332	 0,174610296627544 
333	 8,82338461275014E-02 
334	 0,183710895149119 
335	 0,205540599909242 
336	 0,125493203611531 
337	 0,114262772632208 
338	 0,10804579302547 
339	 4,58231311399031E-02 
340	 3,84946425299515E-02 
341	 6,30172938235943E-02 
342	 3,20757146536183E-02 
343	 1,69314336350754E-02 
344	 3,64495111440254E-02 
345	 0,070464190483344 
346	 0,073122931991437 
347	 2,25658058064791E-02 
348	 3,51848013620778E-02 
349	 8,61410342175846E-02 
350	 5,66105262622262E-02 
351	 4,90137277058767E-02 
352	 8,58115906351607E-02 
353	 5,20379318191956E-02 
354	 0,014114291543752 
355	 4,76981280068699E-02 
356	 6,99675893338365E-02 
357	 7,17773945523025E-02 
358	 8,24202119549355E-02 
359	 6,76513436337986E-02 
360	 2,39459194999416E-02 
361	 5,73205258072196E-02 
362	 0,108767309709772 
363	 9,21046782072203E-02 
364	 8,12922201769452E-02 
365	 8,39205005447773E-02 
366	 0,055158879084244 
367	 4,83557474612569E-02 
368	 8,52799346858224E-02 
369	 9,03858626750559E-02 
370	 7,32592087332837E-02 
371	 6,95090052877108E-02 
372	 5,99078229651891E-02 
373	 4,89690487060473E-02 
374	 7,73886086610287E-02 
375	 9,04255081138017E-02 
376	 5,32715689289558E-02 
377	 5,79948775875689E-02 
378	 8,45714571067769E-02 
379	 5,64102253484321E-02 
380	 5,80105827694483E-02 
381	 9,80781103583038E-02 
382	 0,084471159916408 
383	 6,24405720112662E-02 
384	 7,84063727591997E-02 
385	 9,03000929161547E-02 
386	 9,05425466684036E-02 
387	 7,79700767240278E-02 
388	 7,19525001884248E-02 
389	 7,85019844312026E-02 
390	 7,18422361195413E-02 
391	 6,45597413887985E-02 
392	 7,33471020013882E-02 
393	 7,58025474036079E-02 
394	 7,18966757558679E-02 
395	 7,49573158945944E-02 
396	 0,082092733867467 
397	 8,97052025497839E-02 
398	 8,36784002380621E-02 
399	 7,19881756438959E-02 
400	 6,85084292542271E-02 
401	 6,82874364222186E-02 
402	 6,93430088474713E-02 
403	 6,84982760551783E-02 
404	 6,85698721450656E-02 
405	 7,13393079628343E-02 
406	 7,34138401031051E-02 
407	 0,076780738863124 
408	 8,84917922380644E-02 
409	 8,74737761856508E-02 
410	 7,26484077699937E-02 
411	 6,81490739763812E-02 
412	 7,22848121937942E-02 
413	 8,13573073231095E-02 
414	 8,46883307290466E-02 
415	 8,12661832254239E-02 
416	 7,30433849160162E-02 
417	 6,84555580761239E-02 
418	 7,02173221323907E-02 
419	 6,79431206100056E-02 
420	 6,71622907104053E-02 
421	 7,58713168840218E-02 
422	 7,69808632430859E-02 
423	 7,00756305703238E-02 
424	 0,065667507735188 
425	 6,87453487687365E-02 
426	 7,98438619210036E-02 
427	 7,69518862191701E-02 
428	 6,72056078702978E-02 
429	 6,86976530977805E-02 
430	 7,07985708192105E-02 
431	 7,07072672953209E-02 
432	 6,91529164888973E-02 
433	 6,88161214498156E-02 
434	 7,18766784241246E-02 
435	 7,58353510252571E-02 
436	 7,81046231912086E-02 
437	 7,36004719394417E-02 
438	 6,83700376982641E-02 
439	 6,59471836450582E-02 
440	 7,00229964449545E-02 
441	 7,47542703870281E-02 
442	 7,27594534422026E-02 
443	 0,070321928210941 
444	 0,068986477483588 
445	 6,77151203260379E-02 
446	 6,98152153935332E-02 
447	 7,60830972282141E-02 
448	 7,55824601237671E-02 
449	 7,10152804255457E-02 
450	 7,01320286157286E-02 
451	 7,13902918217073E-02 
452	 7,35456351522916E-02 
453	 7,22140860543612E-02 
454	 7,12187473722012E-02 
455	 7,41123423743653E-02 
456	 7,70403425605919E-02 
457	 7,83566960216918E-02 
458	 7,54058472354684E-02 
459	 7,50988645896844E-02 
460	 7,92870178543814E-02 
461	 7,92728099571265E-02 
462	 7,61630832766376E-02 
463	 7,25051792548896E-02 
464	 7,21422851768541E-02 
465	 7,53767727170616E-02 
466	 7,97580134788546E-02 
467	 8,10933868140906E-02 
468	 7,72740524290313E-02 
469	 7,62799874649013E-02 
470	 7,78037749122129E-02 
471	 7,87920780074274E-02 
472	 7,95101246204394E-02 
473	 7,94797797335632E-02 
474	 7,67964742192912E-02 
475	 7,41058866795931E-02 
476	 7,41114930135922E-02 
477	 7,52955310093102E-02 
478	 7,71078750720011E-02 
479	 7,97555185041815E-02 
480	 7,86898112072849E-02 
481	 7,30423734227997E-02 
482	 0,07263729859325 
483	 7,55330464370411E-02 
484	 7,72707292977299E-02 
485	 7,68227995729033E-02 
486	 7,49444643664622E-02 
487	 7,63492460946854E-02 
488	 7,73126091936695E-02 
