Wavelength	BELON00106.asd
325	-0,169552903380349 
326	 0,103809444305312 
327	 0,182525729260753 
328	-8,46796177795633E-03 
329	-8,54451205769664E-02 
330	-0,03747838184995 
331	 7,02446769788111E-02 
332	 1,51545723332876E-02 
333	-0,100696343825308 
334	-2,11636714541597E-02 
335	 5,35501071002142E-02 
336	 0,070411664605399 
337	 9,4999620346658E-03 
338	-3,90042548863386E-02 
339	-3,49216390234519E-03 
340	 1,37839730716731E-02 
341	 6,37383568325939E-03 
342	 2,28142412014659E-02 
343	 3,60852483040034E-02 
344	 3,37640814531891E-02 
345	-2,60590463854006E-02 
346	-4,07774642627215E-02 
347	 0,07501546699994 
348	 4,92152809413283E-02 
349	-6,52687749287217E-02 
350	-1,92814782052998E-02 
351	 2,77258395581607E-02 
352	 2,24742362523792E-02 
353	 2,52612376654273E-02 
354	 2,34163026496967E-02 
355	-1,95446689891252E-03 
356	 1,6509088571153E-03 
357	 2,65565302915152E-02 
358	 2,78596135437812E-02 
359	 1,30339036098238E-02 
360	-9,13611678745175E-03 
361	 2,54884528757743E-03 
362	 2,41240143196492E-02 
363	 1,69088051171623E-02 
364	 1,11155443758031E-02 
365	 9,53991083916374E-03 
366	-5,9957055522771E-03 
367	-7,93198536114286E-03 
368	 1,54275937109897E-02 
369	 2,62681849104247E-02 
370	 1,88895102065263E-02 
371	-1,09668914414671E-02 
372	-1,32612397694255E-02 
373	 1,27543650447411E-02 
374	 2,77561190386611E-03 
375	-7,13038811340178E-03 
376	 9,86878707214571E-03 
377	 1,92667866063014E-02 
378	 2,14126908446398E-02 
379	 2,96724497598669E-02 
380	 2,13955779343593E-02 
381	-8,65218267543924E-04 
382	 1,72810432082594E-02 
383	 3,46617461998961E-02 
384	 1,41160534393723E-02 
385	-1,02025126164517E-02 
386	-2,09431664016572E-02 
387	 8,3501601122076E-03 
388	 3,09322022382746E-02 
389	 2,93414665762636E-02 
390	 2,24230403553387E-02 
391	 1,63522335584315E-02 
392	 1,65385259408211E-02 
393	 1,61580839884642E-02 
394	 1,38521682083106E-02 
395	 8,0004435975218E-03 
396	 1,34313131350295E-02 
397	 3,24184512103334E-02 
398	 2,35304840127812E-02 
399	 6,13005957189443E-03 
400	 1,53183359903789E-02 
401	 1,70677833621911E-02 
402	 8,04272488752973E-03 
403	 8,99357286328235E-03 
404	 1,05820406277047E-02 
405	 7,00306156472856E-03 
406	 7,65093235423501E-03 
407	 1,24384518998288E-02 
408	 0,019097547275791 
409	 2,26715111363968E-02 
410	 2,16907286911221E-02 
411	 1,75729528663868E-02 
412	 1,30875800875242E-02 
413	 0,010573953620184 
414	 9,86693034239913E-03 
415	 1,15554929340205E-02 
416	 1,76314947257929E-02 
417	 2,23007553989199E-02 
418	 2,28609373020038E-02 
419	 1,91526717096163E-02 
420	 1,50648003404062E-02 
421	 1,53406790270579E-02 
422	 1,68281048946448E-02 
423	 0,017938732188603 
424	 1,58724176496494E-02 
425	 1,55553460521777E-02 
426	 1,90486446440667E-02 
427	 1,65692934234566E-02 
428	 1,20142398499491E-02 
429	 1,45632669065315E-02 
430	 1,73323715204553E-02 
431	 0,018433667626493 
432	 1,91320010691048E-02 
433	 1,96652417941752E-02 
434	 2,00430500486205E-02 
435	 1,67050547358895E-02 
436	 1,25585143164882E-02 
437	 1,63731369956038E-02 
438	 1,97746548914312E-02 
439	 1,96420687268667E-02 
440	 1,95570152013574E-02 
441	 1,91490724593304E-02 
442	 1,75850462937711E-02 
443	 1,73529907545141E-02 
444	 1,92482300370927E-02 
445	 2,44004507323497E-02 
446	 2,60545811501705E-02 
447	 2,08099057316837E-02 
448	 1,76369356780807E-02 
449	 1,74402893251893E-02 
450	 1,94375038967879E-02 
451	 1,93277566084697E-02 
452	 0,017071528484776 
453	 1,99840975706804E-02 
454	 2,29893773588853E-02 
455	 2,13805809258751E-02 
456	 1,99928119884992E-02 
457	 1,97515203739761E-02 
458	 2,02484951500344E-02 
459	 0,022232776581094 
460	 2,48002442274155E-02 
461	 2,10673767750012E-02 
462	 1,59026061146286E-02 
463	 1,65414568973867E-02 
464	 1,74748344868713E-02 
465	 1,77945718351152E-02 
466	 1,91375699759405E-02 
467	 2,12438948874712E-02 
468	 2,34617328597109E-02 
469	 2,16146319204374E-02 
470	 1,81453842727797E-02 
471	 0,018974195309463 
472	 2,03409038550366E-02 
473	 2,07911656821392E-02 
474	 1,92776790892666E-02 
475	 0,017818189350967 
476	 0,018452852880685 
477	 2,09347301303266E-02 
478	 2,36594483862361E-02 
479	 2,27451225110678E-02 
480	 0,021409873810978 
481	 2,09432477538472E-02 
482	 1,85428802081357E-02 
483	 1,68464167691116E-02 
484	 2,00886132025805E-02 
485	 2,28287346976746E-02 
486	 2,33566708750758E-02 
487	 2,15524832011369E-02 
488	 1,93827197479132E-02 
489	 1,85064125601295E-02 
490	 1,94544390242623E-02 
491	 2,12577753045298E-02 
492	 2,16509911356181E-02 
493	 2,19907430926061E-02 
494	 2,25147788888255E-02 
495	 2,23599954238203E-02 
496	 2,14142667312759E-02 
497	 0,019657268989305 
498	 1,92809640348627E-02 
499	 2,02194026932911E-02 
500	 2,06010707315379E-02 
501	 2,06881148833057E-02 
502	 2,07204545105913E-02 
503	 2,18252903753022E-02 
504	 2,26521844374302E-02 
505	 2,05160881453651E-02 
506	 1,94515745480766E-02 
507	 2,03157691470677E-02 
508	 2,10812406297303E-02 
509	 2,12686522606997E-02 
510	 2,06478015233772E-02 
511	 2,15479753423076E-02 
512	 2,34303171623384E-02 
513	 2,38290487596878E-02 
514	 0,023740012079186 
515	 2,36064372359302E-02 
516	 2,35334711318217E-02 
517	 2,35387520557972E-02 
518	 2,36064780048611E-02 
519	 2,36078655605558E-02 
520	 2,35690097599425E-02 
521	 2,38734610719061E-02 
522	 2,35328299234059E-02 
523	 2,20542001614898E-02 
524	 2,22374858519844E-02 
525	 2,34131631531995E-02 
526	 2,30859858076737E-02 
527	 2,26750968683429E-02 
528	 2,26088729124299E-02 
529	 2,26281053560281E-02 
530	 2,26379023850772E-02 
531	 2,25501914028519E-02 
532	 2,27502413285183E-02 
533	 2,32354576007099E-02 
534	 2,37399248736908E-02 
535	 2,41829239291127E-02 
536	 0,024476079578268 
537	 2,44263516819184E-02 
538	 2,42065192478601E-02 
539	 2,41533897057189E-02 
540	 2,42163408247279E-02 
541	 2,42807645913372E-02 
542	 2,37830735342702E-02 
543	 2,35332400254428E-02 
544	 0,024283863180864 
545	 2,47680887348321E-02 
546	 2,46381560550063E-02 
547	 0,023648557060818 
548	 2,29566024643613E-02 
549	 2,31762233141647E-02 
550	 2,39306597196783E-02 
551	 2,47547876620567E-02 
552	 2,50664666445406E-02 
553	 2,45677817270385E-02 
554	 2,36482868424574E-02 
555	 2,42269044114279E-02 
556	 2,48238256900211E-02 
557	 0,024241921656367 
558	 2,39080194587756E-02 
559	 2,40470240459938E-02 
560	 2,45778274320588E-02 
561	 2,51299611125155E-02 
562	 0,025408457856724 
563	 2,49012722527783E-02 
564	 2,42089358132957E-02 
565	 2,41539263798953E-02 
566	 2,48538626194095E-02 
567	 2,58895673294809E-02 
568	 0,02574223051753 
569	 2,53717545434488E-02 
570	 2,54447687427541E-02 
571	 2,54766634445192E-02 
572	 2,54263053122867E-02 
573	 2,53095949957338E-02 
574	 2,53648958736715E-02 
575	 2,57415313075283E-02 
576	 2,66510120342527E-02 
577	 2,76161217046528E-02 
578	 2,80967994391032E-02 
579	 0,028321397437428 
580	 2,83750010834098E-02 
581	 2,83660770296595E-02 
582	 0,028264013670784 
583	 2,81361507500832E-02 
584	 2,85042785941664E-02 
585	 0,029197123182732 
586	 0,029830989496257 
587	 3,01174020508323E-02 
588	 0,030067008438035 
589	 3,02393949334183E-02 
590	 3,04733914689956E-02 
591	 3,06177756382358E-02 
592	 0,031259109607973 
593	 3,19313744891611E-02 
594	 3,09279780762804E-02 
595	 3,06290539185313E-02 
596	 3,18326671605841E-02 
597	 3,17469138244381E-02 
598	 3,09811644937058E-02 
599	 3,08713417554896E-02 
600	 0,031146656119845 
601	 3,15681080598847E-02 
602	 3,14823677485183E-02 
603	 3,10236260024668E-02 
604	 3,03672437981367E-02 
605	 3,00924931612145E-02 
606	 3,00663912849115E-02 
607	 2,95824630884305E-02 
608	 0,029641488851811 
609	 3,04290412384185E-02 
610	 3,08017406601396E-02 
611	 0,030626062582912 
612	 0,029884554502979 
613	 2,92034587431455E-02 
614	 2,88536896101918E-02 
615	 2,90455003729645E-02 
616	 2,92969095250825E-02 
617	 2,92612517333696E-02 
618	 2,89003364807987E-02 
619	 2,85003900620107E-02 
620	 2,85949330923973E-02 
621	 2,90093806189329E-02 
622	 2,95150249174938E-02 
623	 0,029271770137041 
624	 2,92025353052796E-02 
625	 3,02293795998046E-02 
626	 3,01557486790739E-02 
627	 2,91783652767256E-02 
628	 2,92206370431465E-02 
629	 2,95538672536079E-02 
630	 2,98126674573459E-02 
631	 3,00279198282752E-02 
632	 3,02120638317674E-02 
633	 3,03995415059695E-02 
634	 3,05728169838162E-02 
635	 3,07397294858312E-02 
636	 0,030896583452839 
637	 3,12392708621997E-02 
638	 3,18917035101085E-02 
639	 3,22287254252867E-02 
640	 3,23162167569606E-02 
641	 3,26529015208979E-02 
642	 3,28990008894026E-02 
643	 0,03294498027033 
644	 3,29340636292512E-02 
645	 3,30227704368985E-02 
646	 3,33870201735861E-02 
647	 3,38693910465469E-02 
648	 3,43064114295756E-02 
649	 3,43770293503655E-02 
650	 3,42424134413315E-02 
651	 3,40052100515976E-02 
652	 3,35426083433491E-02 
653	 3,29336088017586E-02 
654	 3,23469046224256E-02 
655	 3,16967689853888E-02 
656	 3,11239159511882E-02 
657	 3,13830383690597E-02 
658	 0,031622914596845 
659	 0,030959906021107 
660	 3,05857294791936E-02 
661	 3,05326896695098E-02 
662	 3,02122289070438E-02 
663	 2,94601302984947E-02 
664	 2,83090703651666E-02 
665	 2,76077130550453E-02 
666	 2,74434089812557E-02 
667	 2,77898842771016E-02 
668	 2,77858480755128E-02 
669	 2,74168709592499E-02 
670	 2,78166698986804E-02 
671	 2,81888225865004E-02 
672	 2,79238955334562E-02 
673	 2,79531478830049E-02 
674	 2,81842501406937E-02 
675	 2,80058457864094E-02 
676	 2,78288003619594E-02 
677	 2,77505043797144E-02 
678	 2,73639247596751E-02 
679	 2,72378859459756E-02 
680	 2,80527117115919E-02 
681	 0,028415955512797 
682	 2,83078528542293E-02 
683	 2,88105280737055E-02 
684	 2,93931146152198E-02 
685	 2,97256529723929E-02 
686	 2,97107900032971E-02 
687	 2,98902174327965E-02 
688	 3,12647815940693E-02 
689	 3,22782919013224E-02 
690	 3,27920603142922E-02 
691	 3,44403296749773E-02 
692	 3,63367728000983E-02 
693	 3,77049759149537E-02 
694	 3,99265958038614E-02 
695	 4,29609300815854E-02 
696	 4,59943345587403E-02 
697	 4,94101454112097E-02 
698	 5,33436412866073E-02 
699	 0,057661084580923 
700	 6,23705366213601E-02 
701	 6,74980137064225E-02 
702	 0,072965496079208 
703	 7,86083087847842E-02 
704	 8,41162920329615E-02 
705	 8,95633288275774E-02 
706	 9,50388414924314E-02 
707	 0,101030205013447 
708	 0,10690103718272 
709	 0,111360811747744 
710	 0,115878892557801 
711	 0,120866838572794 
712	 0,125983582719511 
713	 0,130627017003341 
714	 0,134316340684381 
715	 0,138382881526776 
716	 0,142588117850073 
717	 0,145615902362264 
718	 0,148462195868718 
719	 0,151465610969713 
720	 0,154015961039055 
721	 0,156386225946197 
722	 0,158970679572323 
723	 0,1610526101578 
724	 0,162759655671052 
725	 0,165093246373992 
726	 0,167244070939865 
727	 0,168696088880605 
728	 0,169629191992581 
729	 0,170282417493515 
730	 0,170961747717848 
731	 0,172201573383406 
732	 0,173856585331288 
733	 0,174516129160106 
734	 0,174933101892683 
735	 0,175780680509581 
736	 0,176392020029515 
737	 0,176821828430709 
738	 0,177482010231798 
739	 0,178083792728677 
740	 0,178565191605712 
741	 0,179207149222959 
742	 0,179810154727987 
743	 0,180127046614869 
744	 0,180356754789973 
745	 0,180620302784521 
746	 0,181103390243502 
747	 0,181693726642272 
748	 0,182258609337309 
749	 0,182393327486411 
750	 0,182289624786804 
751	 0,182306925559786 
752	 0,182512462513082 
753	 0,182845443280424 
754	 0,182916100316547 
755	 0,183126455281773 
756	 0,183701383160038 
757	 0,183820114986188 
758	 0,183662636176466 
759	 0,183858374159112 
760	 0,184039057965131 
761	 0,184109594460054 
762	 0,18412090333767 
763	 0,184287224305167 
764	 0,184780133337278 
765	 0,185122221141021 
766	 0,185289794235711 
767	 0,185512376600271 
768	 0,185584768023471 
769	 0,185513646929644 
770	 0,185802684613688 
771	 0,186103395109826 
772	 0,185969006855866 
773	 0,185820986984058 
774	 0,185822916991701 
775	 0,186175796435022 
776	 0,186392368444126 
777	 0,186283699732523 
778	 0,186537825728103 
779	 0,186812284300416 
780	 0,186492027119364 
781	 0,186630199861918 
782	 0,187254624666483 
783	 0,187452775740384 
784	 0,187363324094257 
785	 0,187156237718348 
786	 0,18747208970204 
787	 0,187966468846974 
788	 0,187861899714465 
789	 0,187694221539574 
790	 0,18767126188581 
791	 0,187985283908342 
792	 0,18812084592452 
793	 0,1877425829001 
794	 0,187956826347333 
795	 0,188479626553212 
