Wavelength	BEL100043.asd
325	 1,69174400799975E-02 
326	 0,017975412965966 
327	 0,017968882624517 
328	 1,60419448433211E-02 
329	 1,37764973809316E-02 
330	 1,35564779132096E-02 
331	 1,67027445148679E-02 
332	 1,69154304224806E-02 
333	 1,50906221603219E-02 
334	 1,51385265422201E-02 
335	 1,58954095261527E-02 
336	 1,67636996867912E-02 
337	 1,64344032142116E-02 
338	 1,60776948769356E-02 
339	 0,016648984964161 
340	 1,56629494994228E-02 
341	 1,38082694457637E-02 
342	 1,33638415551804E-02 
343	 1,37936268906968E-02 
344	 1,49165833609099E-02 
345	 1,70433848980892E-02 
346	 1,77705813686361E-02 
347	 1,50609404163507E-02 
348	 1,45942082409154E-02 
349	 1,60965265706044E-02 
350	 0,016191054866884 
351	 1,60852025943344E-02 
352	 1,61383251457824E-02 
353	 1,57612809491116E-02 
354	 1,56091592458826E-02 
355	 1,64766369607703E-02 
356	 1,66536599740516E-02 
357	 0,016000298693836 
358	 1,52387656634239E-02 
359	 0,015128946792572 
360	 1,58355113686028E-02 
361	 1,53553143608937E-02 
362	 1,48434909403824E-02 
363	 1,61682310519245E-02 
364	 1,65295596688041E-02 
365	 1,58148698183152E-02 
366	 1,61409014099943E-02 
367	 1,61908628456637E-02 
368	 1,52946419448054E-02 
369	 1,53882815755288E-02 
370	 1,63074267606001E-02 
371	 1,72496900678853E-02 
372	 1,76807100304524E-02 
373	 1,74383618933757E-02 
374	 1,69008162819609E-02 
375	 1,65573995052923E-02 
376	 1,67899646095272E-02 
377	 1,71797337586883E-02 
378	 1,74636181104871E-02 
379	 1,72159552021216E-02 
380	 1,70016528444415E-02 
381	 1,71186453191556E-02 
382	 1,79920455627644E-02 
383	 1,84660579666338E-02 
384	 1,73759985348887E-02 
385	 1,68161382160523E-02 
386	 1,69332302267205E-02 
387	 1,69097425735657E-02 
388	 1,68805286855881E-02 
389	 1,68158040017895E-02 
390	 1,63100649549105E-02 
391	 1,60745597188057E-02 
392	 1,69786432210677E-02 
393	 1,73096676760546E-02 
394	 1,69260756444847E-02 
395	 1,67346977041354E-02 
396	 1,64707402170773E-02 
397	 1,60898756308787E-02 
398	 1,59006528098813E-02 
399	 1,60682995725384E-02 
400	 1,68079488958977E-02 
401	 1,70083304368403E-02 
402	 1,66891597282212E-02 
403	 1,69361156363206E-02 
404	 1,71683428798213E-02 
405	 1,69787259827252E-02 
406	 1,67047366858547E-02 
407	 1,65484013686688E-02 
408	 1,68397197708809E-02 
409	 1,68899752553448E-02 
410	 1,65814886417426E-02 
411	 1,64547484684119E-02 
412	 1,64881882756252E-02 
413	 1,66292402924744E-02 
414	 1,68847398901839E-02 
415	 0,017146514680846 
416	 1,71481166014332E-02 
417	 1,71996978576907E-02 
418	 1,73934005860472E-02 
419	 1,74007944541544E-02 
420	 1,72872486999698E-02 
421	 1,71811552015827E-02 
422	 1,70616347856652E-02 
423	 1,70046272689705E-02 
424	 0,017263279776884 
425	 1,75189845956696E-02 
426	 1,75561780924991E-02 
427	 1,75587263293674E-02 
428	 1,75267771711867E-02 
429	 1,74051845163262E-02 
430	 1,72937710890947E-02 
431	 1,72602854743323E-02 
432	 1,74336576335801E-02 
433	 1,75165041572285E-02 
434	 1,72873243077799E-02 
435	 1,73511347772243E-02 
436	 1,76413757665511E-02 
437	 0,017699705234464 
438	 1,78289596658881E-02 
439	 0,018112149906856 
440	 0,01828293202148 
441	 1,84225003604709E-02 
442	 1,86694332698744E-02 
443	 1,87984939570262E-02 
444	 1,88590382557689E-02 
445	 1,92258382220779E-02 
446	 1,95463798094607E-02 
447	 0,019603617946525 
448	 1,96208349558847E-02 
449	 1,96929284236462E-02 
450	 1,99561458066044E-02 
451	 1,99824218582782E-02 
452	 1,97459803496861E-02 
453	 1,98155002876414E-02 
454	 1,99588698588409E-02 
455	 1,99255979795762E-02 
456	 1,96468771456484E-02 
457	 1,93072126593279E-02 
458	 1,94382860795287E-02 
459	 1,95592506768783E-02 
460	 1,94711429898643E-02 
461	 0,019374201821669 
462	 1,92670998087625E-02 
463	 0,019124663015461 
464	 1,89297847629211E-02 
465	 1,87717948653436E-02 
466	 1,89888558445627E-02 
467	 0,019190118726905 
468	 0,019107116421277 
469	 0,019046757820103 
470	 1,89923541007012E-02 
471	 1,87686632687031E-02 
472	 1,88926883012112E-02 
473	 1,93768668205177E-02 
474	 1,93938992799348E-02 
475	 1,92509128490917E-02 
476	 1,93029056193543E-02 
477	 1,92851869493642E-02 
478	 0,019199404382304 
479	 1,91610749649361E-02 
480	 1,92580042473593E-02 
481	 1,94794265467332E-02 
482	 1,93944105704575E-02 
483	 1,91948776107104E-02 
484	 0,019266611380731 
485	 1,94061480705639E-02 
486	 1,94922001378539E-02 
487	 1,92977724056688E-02 
488	 1,90902167349814E-02 
489	 1,90686527466049E-02 
490	 1,89879947862583E-02 
491	 1,88792353562653E-02 
492	 1,88780417195992E-02 
493	 1,90385211350003E-02 
494	 1,93236354146117E-02 
495	 1,94452949280344E-02 
496	 1,94012469937158E-02 
497	 1,92233017382799E-02 
498	 0,019316009744215 
499	 1,96187006595397E-02 
500	 1,95578085712573E-02 
501	 1,95436833154345E-02 
502	 1,97713825924225E-02 
503	 1,96426066381737E-02 
504	 1,95081567305324E-02 
505	 2,01601264218473E-02 
506	 2,06110894184383E-02 
507	 0,020709158927148 
508	 2,13539609999427E-02 
509	 2,19630572684481E-02 
510	 2,19807160561053E-02 
511	 0,022325397081938 
512	 2,28972109296812E-02 
513	 2,29013142533458E-02 
514	 0,022856486646421 
515	 0,023003781401662 
516	 2,32087315442878E-02 
517	 2,34916107413776E-02 
518	 2,38931316591212E-02 
519	 2,43848011373242E-02 
520	 2,49412272805574E-02 
521	 2,55361418214136E-02 
522	 2,60804698217193E-02 
523	 2,65081635386902E-02 
524	 2,69092053707779E-02 
525	 2,72558369484979E-02 
526	 2,73848649357382E-02 
527	 2,78064771945161E-02 
528	 0,028573758426516 
529	 2,87714410899098E-02 
530	 2,89157365339406E-02 
531	 2,97018663846667E-02 
532	 3,00319659117951E-02 
533	 0,029892089295234 
534	 3,01260021985562E-02 
535	 3,04750684692195E-02 
536	 3,07597644617332E-02 
537	 3,08395156899758E-02 
538	 3,08356813734757E-02 
539	 0,031035005668776 
540	 3,11355076055499E-02 
541	 3,10800147050193E-02 
542	 3,10556801322195E-02 
543	 3,11369569761292E-02 
544	 3,13889457917794E-02 
545	 3,18740188225989E-02 
546	 3,24026165950707E-02 
547	 3,24253610745449E-02 
548	 3,24600291599454E-02 
549	 3,27284857511592E-02 
550	 3,28098577047623E-02 
551	 3,27702251166021E-02 
552	 3,27857150923922E-02 
553	 3,28606581820786E-02 
554	 3,29069233306904E-02 
555	 3,25631865878355E-02 
556	 3,21303002344349E-02 
557	 3,18719909412335E-02 
558	 3,16401801813316E-02 
559	 0,03141827421182 
560	 3,12370497661877E-02 
