Wavelength	GRA-VIE-00043.asd
325	 0,25353189124091 
326	 5,05856255899068E-02 
327	 0,016752581929534 
328	 0,190715952351713 
329	 0,237808039601248 
330	 0,241933676133304 
331	 0,226770463639347 
332	 0,256774894101371 
333	 0,293140692795594 
334	 0,228481503952604 
335	 0,152059571908203 
336	 8,43800706702139E-02 
337	 0,107878777846976 
338	 0,164430156178683 
339	 0,18318366997939 
340	 0,151267551222638 
341	 0,110815403808609 
342	 0,145131657795481 
343	 0,125478682665305 
344	 3,22534121386434E-02 
345	 4,00991108650793E-02 
346	 8,46237062260947E-02 
347	 0,102532887763064 
348	 0,130871484628733 
349	 0,151877127819409 
350	 0,101176573391564 
351	 8,76259727222317E-02 
352	 0,128207369582621 
353	 9,72739687653197E-02 
354	 7,25143684969435E-02 
355	 0,154506877411375 
356	 0,18064848392287 
357	 0,156169498930431 
358	 0,165858222986813 
359	 0,171065728573975 
360	 0,152840331439671 
361	 0,114443877004168 
362	 9,06190781479695E-02 
363	 0,127178679241126 
364	 0,150364847590745 
365	 0,148334436539127 
366	 0,158228309635481 
367	 0,160587692954215 
368	 0,149118977094137 
369	 0,165689823312115 
370	 0,191756094286536 
371	 0,182594896952547 
372	 0,186619049698265 
373	 0,206610408017008 
374	 0,193696479660424 
375	 0,183359661860502 
376	 0,202138305230811 
377	 0,217170758281806 
378	 0,228505526288076 
379	 0,252327631810968 
380	 0,25550254282683 
381	 0,23641681844209 
382	 0,244743824425671 
383	 0,263357293757869 
384	 0,269960364602122 
385	 0,25905851964518 
386	 0,245925976998201 
387	 0,271879016258438 
388	 0,299471174105305 
389	 0,312718572752781 
390	 0,305263999262389 
391	 0,298530523231028 
392	 0,317211140215025 
393	 0,327302436780186 
394	 0,327040945148029 
395	 0,334737142481097 
396	 0,336209201985247 
397	 0,327107053772029 
398	 0,332604832246553 
399	 0,343404015533533 
400	 0,341970988461175 
401	 0,346571442710891 
402	 0,357818985655754 
403	 0,362293890559187 
404	 0,359493338567658 
405	 0,351174711395952 
406	 0,353472451851516 
407	 0,360264964477602 
408	 0,354092262059526 
409	 0,354416656223348 
410	 0,363472515183001 
411	 0,363693696399229 
412	 0,362749556396342 
413	 0,367983055805857 
414	 0,371091654776837 
415	 0,36960241260954 
416	 0,360015370955822 
417	 0,355528016756169 
418	 0,360326440200729 
419	 0,363300226359311 
420	 0,363497555130669 
421	 0,361150670792418 
422	 0,363418919618838 
423	 0,368229714577515 
424	 0,362983156557114 
425	 0,357611303566267 
426	 0,358173245368817 
427	 0,362704475450563 
428	 0,367570061822475 
429	 0,367330450902225 
430	 0,36451993316923 
431	 0,360882916303783 
432	 0,359905512946696 
433	 0,360259551356112 
434	 0,36070488968488 
435	 0,36391426467244 
436	 0,367147585243873 
437	 0,361652468456685 
438	 0,359708840994059 
439	 0,364870881949211 
440	 0,366417452012586 
441	 0,36506195809882 
