Wavelength	SCORFF200448.asd
325	 0,237552828682978 
326	 0,283187836738843 
327	 0,22335113811848 
328	 0,114956978196057 
329	 0,187801433143716 
330	 0,22627056175813 
331	 8,36970862075465E-02 
332	 0,120606905815792 
333	 0,232163538275588 
334	 0,097532913087136 
335	 0,051202637671242 
336	 0,153701173851447 
337	 9,63824548503181E-02 
338	 1,28888244436321E-02 
339	 7,47426774255035E-02 
340	 0,109312136591746 
341	 9,02780063541623E-02 
342	 1,13248101703155E-02 
343	 0,014015630282515 
344	 9,81300382210912E-02 
345	 7,56427143895349E-02 
346	 3,50119605385634E-02 
347	 6,48128661217298E-02 
348	 6,06155077747367E-02 
349	 3,79482699160823E-02 
350	 8,10268771172244E-02 
351	 9,66318402346835E-02 
352	 5,72244458717045E-02 
353	 5,33051541252987E-02 
354	 5,63362280419122E-02 
355	 2,81250244984674E-02 
356	 1,41041013401317E-02 
357	 2,64372030968052E-02 
358	 6,78325016106595E-02 
359	 7,70577751609684E-02 
360	 3,24749406428412E-02 
361	-1,33259601949273E-02 
362	-2,16946960838068E-02 
363	 4,70569262109552E-02 
364	 7,45540713234985E-02 
365	 5,39043639461659E-02 
366	 5,09891195255717E-02 
367	 5,47397521035686E-02 
368	 5,57574797972107E-02 
369	 3,28086391507276E-02 
370	 7,01826909910166E-03 
371	 2,65683065891678E-02 
372	 2,94523626966477E-02 
373	 8,65113691072824E-03 
374	 1,28278468039683E-02 
375	 1,81903006345422E-02 
376	 1,00026249794498E-02 
377	 3,94715340401571E-02 
378	 7,66666254235068E-02 
379	 4,73512826355089E-02 
380	 0,020643305344994 
381	 2,03277995986743E-02 
382	 4,24648464873905E-02 
383	 5,41289528867066E-02 
384	 2,99509290717133E-02 
385	 1,82950821364815E-02 
386	 2,46631148082888E-02 
387	 4,05601350118333E-02 
388	 4,28898230294022E-02 
389	 2,62619980968536E-02 
390	 1,69871536041825E-02 
391	 1,88972969294374E-02 
392	 3,39666499054505E-02 
393	 0,026077619715922 
394	 3,59153105202421E-03 
395	 1,78431926984646E-02 
396	 2,85812676664731E-02 
397	 1,91517205317305E-02 
398	 2,02738185878952E-02 
399	 2,73571132316079E-02 
400	 2,95957161196478E-02 
401	 0,02000646164812 
402	 4,80492826263618E-03 
403	 9,76266943414323E-03 
404	 2,52342190533314E-02 
405	 4,07501903772867E-02 
406	 3,09252180874693E-02 
407	 0,010870120864124 
408	 1,83752437463161E-02 
409	 2,39772479166687E-02 
410	 2,12727093551719E-02 
411	 2,33955053106732E-02 
412	 2,38314206885521E-02 
413	 1,66627592683904E-02 
414	 1,38963409022637E-02 
415	 1,65686845016091E-02 
416	 2,17328658744687E-02 
417	 2,62008461227213E-02 
418	 2,72362056828691E-02 
419	 0,019601476460049 
420	 1,15866409669525E-02 
421	 1,40450924049739E-02 
422	 1,67609258892967E-02 
423	 1,82005599341688E-02 
424	 2,27400326785624E-02 
425	 2,32623646490335E-02 
426	 1,66579866436653E-02 
427	 1,46539951521067E-02 
428	 0,01656581678143 
429	 1,82239903374399E-02 
430	 1,86558382140909E-02 
431	 1,81521498774969E-02 
432	 2,00821158191987E-02 
433	 2,27953815045306E-02 
434	 2,45973432295987E-02 
435	 2,46089074052341E-02 
436	 0,023022916180428 
437	 2,05874908040237E-02 
438	 1,82753124055455E-02 
439	 1,70051789525948E-02 
440	 1,87190252800349E-02 
441	 2,07353280424505E-02 
442	 1,95835084773008E-02 
443	 1,74644996919878E-02 
444	 1,64268939337511E-02 
445	 0,021692018477731 
446	 2,50602716644344E-02 
447	 2,18268309460286E-02 
448	 1,82532902656994E-02 
449	 1,70531045703243E-02 
450	 2,18150215575005E-02 
451	 2,23464725670004E-02 
452	 1,76484567270663E-02 
453	 1,91634575361446E-02 
454	 2,22105402844653E-02 
455	 2,19420920586553E-02 
456	 1,83136494091232E-02 
457	 1,39701720985036E-02 
458	 1,55074896879742E-02 
459	 1,92475324543816E-02 
460	 2,24665061960352E-02 
461	 1,86677237276462E-02 
462	 1,43302877335716E-02 
463	 1,87385489500616E-02 
464	 0,020437485207525 
465	 0,018060624758451 
466	 1,73044135793889E-02 
467	 1,74716896889619E-02 
468	 1,80573819589394E-02 
469	 0,018876085590762 
470	 1,90499647694986E-02 
471	 0,016851146731786 
472	 1,54352875961291E-02 
473	 1,58787325686823E-02 
474	 1,74259758819063E-02 
475	 1,94612060509482E-02 
476	 2,12694357790278E-02 
