Wavelength	NEUF00686.asd
325	 2,38957395445945E-02 
326	-0,113326361479382 
327	-6,08588315792007E-02 
328	 0,134204569613446 
329	 0,175576322582827 
330	 0,170166311954016 
331	 0,162844165643355 
332	 0,13254549957678 
333	 0,104103864145019 
334	 0,07289059643637 
335	 5,93120032284302E-02 
336	 6,45360225561074E-02 
337	 4,29458931516925E-02 
338	-5,81003670571327E-03 
339	-0,066336320621007 
340	-6,30370319288325E-02 
341	-7,69486133889596E-03 
342	 4,61020933390074E-02 
343	 6,87969086538579E-02 
344	 6,56267874377448E-02 
345	 4,90888659455552E-02 
346	 3,12499639099238E-02 
347	 0,020809738601163 
348	 1,41522228985786E-02 
349	 8,95077765815904E-03 
350	-5,04313915100883E-03 
351	 2,66882259323792E-02 
352	 9,40891248153462E-02 
353	 5,55776676797535E-02 
354	-1,73948447704576E-02 
355	-0,023099524581411 
356	-1,25714337990888E-03 
357	 2,50252511445747E-02 
358	 1,99807155921202E-02 
359	 1,33167306341434E-02 
360	 1,71116271196515E-02 
361	 2,07330161409142E-02 
362	 2,13084991611576E-02 
363	 1,65406194582952E-02 
364	 2,78056706237101E-02 
365	 4,96499209960936E-02 
366	 5,50827575124538E-02 
367	 4,33892474878478E-02 
368	 1,72046510826993E-02 
369	 2,68189832876431E-02 
370	 0,045608797813102 
371	 1,73923870709228E-02 
372	 4,4026634778067E-03 
373	 1,48472203394492E-02 
374	 3,92957696935412E-03 
375	-4,64182620524901E-03 
376	 7,27094926540781E-03 
377	 2,23845260247402E-02 
378	 3,48485903299167E-02 
379	 3,92692032642514E-02 
380	 4,55956572934541E-02 
381	 5,29297390917117E-02 
382	 4,46309831877793E-02 
383	 3,15261256877861E-02 
384	 2,39844934584209E-02 
385	 2,40788851200827E-02 
386	 0,027240535124784 
387	 1,85788351848821E-02 
388	 1,90649090600954E-02 
389	 3,20299202541476E-02 
390	 2,77946260790538E-02 
391	 1,86000323303115E-02 
392	 2,16660938805375E-02 
393	 3,27668789924589E-02 
394	 0,043797763782552 
395	 3,51182156454898E-02 
396	 2,26452355983026E-02 
397	 1,71131416576187E-02 
398	 2,25374606698772E-02 
