Wavelength	SCORFF200772.asd
325	 0,176845917385065 
326	 0,185727355901189 
327	 0,182429659287868 
328	 0,165640315634795 
329	 0,131590063882446 
330	 0,086611010841376 
331	 3,10402452661867E-02 
332	 5,99676304460375E-02 
333	 0,120581682803465 
334	 9,14756034065975E-02 
335	 0,116309037667687 
336	 0,187304839968774 
337	 0,158071236783761 
338	 7,77536561904548E-02 
339	 2,41478175233496E-02 
340	 4,56917018524047E-02 
341	 7,69223535164975E-02 
342	-3,65916112630496E-02 
343	-4,23653322522224E-04 
344	 0,176832323436221 
345	 0,129939589389535 
346	 4,00119216153789E-02 
347	 8,81695684958961E-02 
348	 9,63888361645485E-02 
349	 7,19448212438211E-02 
350	 0,11118732085024 
351	 0,122928128173305 
352	 0,079173046600584 
353	 5,32395672500812E-02 
354	 3,77449896183867E-02 
355	 2,13273857587469E-02 
356	 0,031688081792289 
357	 5,99072008110088E-02 
358	 7,46874428462822E-02 
359	 7,73442262095991E-02 
360	 0,066500247972845 
361	 2,84984965709969E-02 
362	 3,32677480554895E-03 
363	 4,78519692168402E-02 
364	 6,13514299225328E-02 
365	 3,99716341591441E-02 
366	 4,84262532022525E-02 
367	 6,30218919781029E-02 
368	 6,55424573731987E-02 
369	 2,85963413766104E-02 
370	-1,15195312197227E-02 
371	 2,40629464184486E-02 
372	 4,14699219034601E-02 
373	 2,61773596520998E-02 
374	 3,37263875305247E-02 
375	 4,70684917013338E-02 
376	 5,30482006174606E-02 
377	 5,16088204020844E-02 
378	 4,53519741038466E-02 
379	 3,95060648888881E-02 
380	 3,24731571593423E-02 
381	 2,73069940304062E-02 
382	 3,93178238812446E-02 
383	 0,051440201498283 
384	 4,86210548324787E-02 
385	 3,28029657415257E-02 
386	 1,50789898043364E-02 
387	 1,87621746185109E-02 
388	 3,55396141456257E-02 
389	 5,34241766823194E-02 
390	 3,44454837316926E-02 
391	 1,21750653602802E-02 
392	 3,09264045863996E-02 
393	 1,83102604277538E-02 
394	-1,67867098703487E-02 
395	 1,46316470582782E-03 
396	 1,82911458236933E-02 
397	 1,12914077559879E-02 
398	 2,50531093571225E-02 
399	 4,33530599091285E-02 
400	 3,72881612097602E-02 
401	 0,028395279666126 
402	 2,24611278385278E-02 
403	 1,48411478178898E-02 
404	 1,85713618361362E-02 
405	 3,83316642764624E-02 
406	 3,27994079830799E-02 
407	 1,68463428933848E-02 
408	 3,35823361751903E-02 
409	 0,0397450982873 
410	 2,76546463148632E-02 
411	 0,023481403062225 
412	 2,11621657929764E-02 
413	 1,45672257444428E-02 
414	 1,94704246452185E-02 
415	 2,95543661839887E-02 
416	 2,23521454500326E-02 
417	 1,78679756333355E-02 
418	 2,26424854177709E-02 
419	 2,25376363789745E-02 
420	 2,06862163295357E-02 
421	 2,25381943017547E-02 
422	 2,50466615711336E-02 
423	 2,64339736194264E-02 
424	 2,37402596025005E-02 
425	 1,98040379637936E-02 
426	 1,67238413070178E-02 
427	 1,67067376153344E-02 
428	 1,86676353638568E-02 
429	 2,02250579074059E-02 
430	 2,13138096509423E-02 
431	 0,021517116019758 
432	 0,019791444490777 
433	 1,80241200866285E-02 
434	 1,80049589672311E-02 
435	 2,13509271212299E-02 
436	 2,47074566502883E-02 
437	 1,86675036569241E-02 
