Wavelength	GRA-VIE00117.asd
325	 0,418363791005635 
326	 0,203406036083474 
327	 0,115879292803256 
328	 0,243940110864038 
329	 0,276335216249855 
330	 0,275484500841775 
331	 0,274294622365466 
332	 0,262856591448308 
333	 0,239274061782626 
334	 0,209234857829565 
335	 0,2629910471736 
336	 0,366135713056975 
337	 0,41055248966217 
338	 0,412386076028277 
339	 0,379350850167381 
340	 0,307897045877016 
341	 0,235182508812355 
342	 0,290920403168941 
343	 0,32345590380922 
344	 0,300172689729758 
345	 0,27616200866836 
346	 0,262312548564639 
347	 0,270309158606049 
348	 0,243023004034779 
349	 0,193677251578337 
350	 0,191699705612396 
351	 0,178170990766328 
352	 0,145509832371191 
353	 0,196019155917833 
354	 0,257831815049517 
355	 0,247674798596212 
356	 0,248031789973584 
357	 0,25934338588981 
358	 0,228908561273842 
359	 0,218894179081554 
360	 0,249917805182891 
361	 0,23928313447333 
362	 0,22190747175399 
363	 0,257221327934416 
364	 0,246847744883422 
365	 0,194600585134352 
366	 0,196008837444532 
367	 0,224649589833523 
368	 0,25438025094969 
369	 0,225767650671297 
370	 0,184876629000059 
371	 0,221403834710203 
372	 0,243433040656907 
373	 0,232669565711742 
374	 0,233198784628054 
375	 0,234602199854467 
376	 0,227627842230833 
377	 0,20946397819799 
378	 0,194197914784604 
379	 0,211362714051416 
380	 0,229875547267549 
381	 0,238019197263166 
382	 0,227562268336267 
383	 0,215145109722852 
384	 0,218086224701176 
385	 0,232294736342163 
386	 0,249200339090798 
387	 0,2566408361867 
388	 0,248671149189302 
389	 0,230031675592168 
390	 0,239836528667124 
391	 0,257274006391099 
392	 0,25436612916112 
393	 0,237248728861492 
394	 0,217575894460081 
395	 0,22906229821416 
396	 0,235487018125479 
397	 0,223139253477131 
398	 0,231307281101363 
399	 0,242447755967166 
400	 0,224628600303183 
401	 0,22079606169173 
402	 0,233078580321415 
403	 0,22479921090506 
404	 0,221354689366131 
405	 0,237477275830587 
406	 0,234069837083947 
407	 0,221635192719774 
408	 0,233420539788344 
409	 0,239553869071505 
410	 0,233524120807409 
411	 0,224413592835879 
412	 0,222477201287801 
413	 0,235093976482816 
414	 0,234046586233254 
415	 0,223302688915999 
416	 0,227572047315067 
417	 0,230173302378219 
418	 0,226020625954469 
419	 0,225246878647132 
420	 0,227565365340334 
421	 0,231545400190917 
422	 0,23139836036843 
423	 0,227639541862934 
424	 0,226854033840945 
425	 0,225872780131058 
426	 0,223220071923776 
427	 0,223039139812504 
428	 0,225036771027674 
429	 0,228180442499918 
430	 0,228075773894778 
431	 0,22475525979586 
432	 0,224966427101286 
433	 0,22571912861365 
434	 0,224471542341916 
435	 0,228173057559639 
436	 0,232978524353464 
437	 0,225785823395186 
438	 0,220900919761454 
439	 0,22346239909426 
440	 0,225797198943279 
441	 0,226524450576633 
442	 0,224916135269485 
443	 0,224581427969125 
444	 0,226213116153143 
445	 0,228634397835658 
446	 0,23122041578395 
447	 0,233238828077807 
448	 0,232175501213039 
449	 0,230125327380452 
450	 0,231632264519622 
451	 0,231983475390902 
452	 0,230465648662045 
453	 0,230648654303776 
454	 0,231317970964375 
455	 0,231309043165095 
456	 0,23289863068052 
457	 0,235004782423324 
458	 0,233651170131048 
459	 0,232639957277778 
460	 0,233480594298654 
461	 0,234667742676974 
462	 0,235305445455083 
463	 0,234461146491476 
464	 0,231558586886273 
465	 0,228645287846835 
466	 0,233302150512215 
467	 0,236954230787132 
468	 0,234413482177985 
469	 0,233611878664613 
470	 0,234409231803689 
471	 0,234094977303455 
472	 0,234798595988209 
473	 0,236037858813969 
474	 0,232158689810127 
475	 0,229520953132835 
476	 0,234239577662968 
477	 0,236911530368863 
478	 0,2364645437149 
479	 0,235503549374428 
480	 0,235011002473636 
481	 0,235286140275678 
482	 0,233799363892104 
483	 0,232465847593676 
484	 0,234464602117103 
485	 0,236795499461013 
486	 0,237946408981569 
487	 0,235532629510221 
488	 0,233820476433074 
489	 0,235787438265596 
490	 0,236927723712588 
491	 0,236067888634994 
492	 0,231561682017549 
493	 0,230749895906459 
494	 0,234871464935728 
495	 0,234677937618924 
496	 0,232989901284275 
497	 0,233724185669785 
498	 0,234316955902666 
499	 0,234315030000077 
500	 0,233884825923119 
501	 0,234098558315097 
502	 0,235326272362771 
503	 0,235128930584989 
504	 0,234369943792808 
505	 0,235025923274624 
506	 0,236337351595221 
507	 0,23771059872435 
508	 0,237607931508152 
509	 0,237472321765062 
510	 0,238601375176347 
511	 0,239449740105585 
512	 0,239846679265315 
513	 0,240171132278915 
514	 0,240298507791327 
515	 0,240243729296376 
516	 0,240226537689498 
517	 0,240577580884191 
518	 0,241704914134984 
519	 0,242821407031939 
520	 0,243470065264605 
521	 0,24302661597689 
522	 0,242233352836812 
523	 0,241658128007063 
524	 0,241013768758972 
525	 0,240513138326019 
526	 0,240667202813771 
527	 0,241089715023536 
528	 0,241431850061703 
529	 0,240829480895518 
530	 0,239768354376888 
531	 0,238878517197948 
532	 0,23838375953247 
533	 0,238523607528135 
534	 0,239849433636436 
535	 0,240945728275709 
536	 0,240936298094919 
537	 0,240225426685952 
538	 0,239480634028393 
539	 0,239766252202964 
540	 0,239997247079774 
541	 0,24001121190678 
542	 0,240816766452543 
543	 0,241362709653144 
544	 0,240645720936094 
545	 0,240033704974179 
546	 0,240054075589428 
547	 0,241472043063326 
548	 0,242092868317831 
549	 0,241079851667931 
550	 0,241026292655638 
551	 0,241496584923751 
552	 0,241356006436065 
553	 0,241017212115765 
554	 0,240581013161692 
555	 0,24003228803111 
556	 0,239513585854789 
557	 0,239184450771144 
558	 0,239485622292526 
559	 0,240187066787799 
560	 0,240693140815156 
561	 0,240546730188605 
562	 0,239671523681315 
563	 0,239004854506421 
564	 0,23870986034413 
565	 0,238858148881451 
