Wavelength	AV0100002.asd
325	 2,92606321802132E-02 
326	 2,45517044029935E-02 
327	 2,38295702051901E-02 
328	 2,81265135117714E-02 
329	 2,98432106290574E-02 
330	 2,88054678991841E-02 
331	 2,56821222900093E-02 
332	 2,58298740168708E-02 
333	 2,76003486791214E-02 
334	 0,02450399164607 
335	 2,49794220048793E-02 
336	 0,029856082077624 
337	 2,93317243384451E-02 
338	 0,027437269393564 
339	 2,75661986214966E-02 
340	 0,027834482588633 
341	 2,84500903852516E-02 
342	 3,07337898195813E-02 
343	 3,21020129644571E-02 
344	 3,12517792263562E-02 
345	 2,95148763576285E-02 
346	 2,82073157804854E-02 
347	 0,028115564607281 
348	 0,028301713752821 
349	 2,86283373182068E-02 
350	 2,89904901974202E-02 
351	 0,029611915899068 
352	 3,03352965323287E-02 
353	 3,01516891110603E-02 
354	 2,94856226785684E-02 
355	 2,93447934967678E-02 
356	 2,88666455137308E-02 
357	 2,83350742246068E-02 
358	 2,97822753251882E-02 
359	 3,05463774553032E-02 
360	 2,94988435086961E-02 
361	 2,88685283199343E-02 
362	 2,90859023145369E-02 
363	 2,99839472269657E-02 
364	 3,10098633472074E-02 
365	 3,17687188620185E-02 
366	 3,10927066788802E-02 
367	 3,01728050497535E-02 
368	 2,98855200072793E-02 
369	 3,04577325321931E-02 
370	 3,15366972477064E-02 
371	 3,22639533117751E-02 
372	 3,24283890797353E-02 
373	 3,19057949740882E-02 
374	 3,07839580633846E-02 
375	 0,030141015666219 
376	 3,06648083013071E-02 
377	 3,11464943231119E-02 
378	 3,14245238223599E-02 
379	 3,14027013186235E-02 
380	 3,14863605522659E-02 
381	 3,18012618825768E-02 
382	 3,18249071820414E-02 
383	 3,20478025435933E-02 
384	 3,28199640035275E-02 
385	 0,032661656782811 
386	 0,03181346552315 
387	 3,11419705610025E-02 
388	 3,13660386473518E-02 
389	 3,24477731830026E-02 
390	 3,26423462724104E-02 
391	 3,24720052076682E-02 
392	 3,27447218207814E-02 
393	 0,032693379937413 
394	 3,22387368139049E-02 
395	 3,16860627416506E-02 
396	 3,15907128564398E-02 
397	 3,19724543563332E-02 
398	 3,18989138069642E-02 
399	 3,17028843111235E-02 
400	 3,17638210382181E-02 
401	 3,19460050139727E-02 
402	 3,21150296976217E-02 
403	 3,18827855910856E-02 
404	 3,18394775075495E-02 
