Wavelength	GRA-VIE-00028.asd
325	 0,189339147581771 
326	 0,185620014416625 
327	 0,162642779719467 
328	 0,160012280486307 
329	 0,247275457595946 
330	 0,251679145788399 
331	-1,02004516988344E-02 
332	 6,34813020363955E-02 
333	 0,325628241929798 
334	 0,18949303163868 
335	 5,04975164822658E-02 
336	-1,97596553797494E-02 
337	 0,020934760433758 
338	 0,120158361612193 
339	 0,198601281505457 
340	 0,156093401321338 
341	 7,63185340748593E-02 
342	 0,129554090732842 
343	 0,147834226874309 
344	 8,26041253525854E-02 
345	 4,42173294536868E-02 
346	 3,17978384505638E-02 
347	 3,09152622387939E-02 
348	 5,11017416466769E-02 
349	 7,92754390910565E-02 
350	 7,71745126131653E-02 
351	 7,92803593624674E-02 
352	 8,62150291018456E-02 
353	 9,66716856922754E-03 
354	-4,14951698833596E-02 
355	 6,10454827260128E-02 
356	 7,95776223676873E-02 
357	 2,58242279110217E-02 
358	 3,91738900358498E-02 
359	 5,98117539302492E-02 
360	 5,78343386310411E-02 
361	 4,84102214908548E-02 
362	 2,92168821243132E-02 
363	-6,55593014515959E-03 
364	-1,81438867496592E-02 
365	-2,43616360086371E-04 
366	 2,37316131362191E-02 
367	 3,79979054526423E-02 
368	 3,33374167480732E-02 
369	 0,016183023915085 
370	 7,70127783972912E-05 
371	 8,69729977983866E-03 
372	 2,30629882321642E-02 
373	 3,38347633213089E-02 
374	 2,82897620114538E-02 
375	 0,026378477250799 
376	 4,26980689201601E-02 
377	 6,04490532018954E-02 
378	 7,01623253476352E-02 
379	 6,28334634859057E-02 
380	 0,039770749338309 
381	 1,28004804236403E-02 
382	 3,41102525273636E-02 
383	 5,63206768231727E-02 
384	 3,12437802435657E-02 
385	 2,58771852273758E-02 
386	 4,04896463730983E-02 
387	 0,049943939493869 
388	 4,22650024106564E-02 
389	 1,85301193295729E-02 
390	 1,64499769662513E-02 
391	 2,81700926358207E-02 
392	 3,96780037843684E-02 
393	 4,35189907922169E-02 
394	 4,03417052383498E-02 
395	 3,76557833873413E-02 
396	 3,77719648255731E-02 
397	 4,06207665157097E-02 
398	 3,49777079175643E-02 
399	 2,69569152663974E-02 
400	 2,69582247121534E-02 
401	 2,61436373218855E-02 
402	 0,024344864027506 
403	 3,08492212856197E-02 
404	 3,05235731114697E-02 
405	 1,60440989161894E-02 
406	 1,84197662658202E-02 
407	 3,18637294724621E-02 
408	 3,79289293432704E-02 
409	 3,68189989532207E-02 
410	 3,08360924831227E-02 
411	 3,14427720128976E-02 
412	 3,65788182774095E-02 
413	 4,31179114026239E-02 
414	 3,70176883980176E-02 
415	 2,48484471233483E-02 
416	 3,02352346444408E-02 
417	 3,58903842528428E-02 
418	 3,47786776117409E-02 
419	 3,05281332286229E-02 
420	 2,57384417390599E-02 
421	 2,31380127439182E-02 
422	 2,22117201285406E-02 
423	 0,022971174169223 
424	 2,64071780757629E-02 
425	 2,73097840153236E-02 
426	 2,35594878676059E-02 
427	 2,52851538612548E-02 
428	 3,03320920502426E-02 
429	 3,27559581649621E-02 
430	 3,23366531531619E-02 
431	 2,94166724325817E-02 
432	 2,56551364844433E-02 
433	 2,51757378973677E-02 
434	 3,08126572897528E-02 
435	 3,04648029461008E-02 
436	 2,58650241670387E-02 
437	 2,68371971097136E-02 
438	 2,97046513333086E-02 
439	 3,25263097689316E-02 
440	 0,032217670941715 
441	 3,06784855358192E-02 
442	 3,06360755221523E-02 
443	 3,20545503460143E-02 
444	 3,36201938895504E-02 
445	 3,09715268180285E-02 
446	 0,028132040113895 
447	 2,78392496315521E-02 
448	 0,030544155827642 
449	 3,30193395251448E-02 
450	 2,89609614173811E-02 
451	 2,82326796532348E-02 
452	 3,21835028706977E-02 
