Wavelength	PENFOUL00608.asd
325	 0,373077480699296 
326	 0,483051464745457 
327	 0,420646713365881 
328	 0,186917145047004 
329	 9,11870457240064E-02 
330	 0,181243447596658 
331	 0,361201395668813 
332	 0,370138662027543 
333	 0,267899250095518 
334	 0,198087627287766 
335	 0,16706408625081 
336	 0,173869965082181 
337	 0,209463574981877 
338	 0,27710313371844 
339	 0,354640350758121 
340	 0,342942004111352 
341	 0,276312176315197 
342	 0,212376813352285 
343	 0,193407258222922 
344	 0,22915079101992 
345	 0,252372118835895 
346	 0,230222088871268 
347	 0,154890725087325 
348	 0,166130188618011 
349	 0,228478455778656 
350	 0,206295934829805 
351	 0,179967556501627 
352	 0,181911782728136 
353	 0,219584143100781 
354	 0,239172162430634 
355	 0,196793506008254 
356	 0,198373735563297 
357	 0,237282738160884 
358	 0,221240556548163 
359	 0,201968852556979 
360	 0,201517885606523 
361	 0,214452883232555 
362	 0,231578828397425 
363	 0,238705084383203 
364	 0,23657756392447 
365	 0,230321579469984 
366	 0,235729505618133 
367	 0,24601617513698 
368	 0,254109623619608 
369	 0,237238260009886 
370	 0,21949076927549 
371	 0,249771082658035 
372	 0,261599554198769 
373	 0,2492109253104 
374	 0,279683767175309 
375	 0,289364025975568 
376	 0,240819956531706 
377	 0,244044962022463 
378	 0,277546758093071 
379	 0,25876954782042 
380	 0,241001959794867 
381	 0,242567306380463 
382	 0,256910803735235 
383	 0,272324190477335 
384	 0,278845334359018 
385	 0,265785180820833 
386	 0,246377430132469 
387	 0,258700799946684 
388	 0,269830656848196 
389	 0,268382792614084 
390	 0,270296232328427 
391	 0,272780002228031 
392	 0,27114374420014 
393	 0,264366387595624 
394	 0,255443409522727 
395	 0,252508812485528 
396	 0,253555970275544 
397	 0,256586506368076 
398	 0,255084136456651 
399	 0,253724317211449 
400	 0,261059927108143 
401	 0,255101746548587 
402	 0,240492025991772 
403	 0,257124943604989 
404	 0,270425329806361 
405	 0,26017079083871 
406	 0,262078867598526 
407	 0,269345904063364 
408	 0,25669573574154 
409	 0,251000499610917 
410	 0,256464982334219 
411	 0,254617281077247 
412	 0,251336272848985 
413	 0,252809475416117 
414	 0,255167223787606 
415	 0,257209246292747 
416	 0,257893825158399 
417	 0,256831576641061 
418	 0,255009593619418 
419	 0,258911566746838 
420	 0,26322199189151 
421	 0,2609657861084 
422	 0,261802387904777 
423	 0,265172754573855 
424	 0,260888403885399 
425	 0,258799290212665 
426	 0,263588567793172 
427	 0,262235448555126 
428	 0,257818712429605 
429	 0,258734098877243 
430	 0,260614456424923 
431	 0,262070852958896 
432	 0,262721557283617 
433	 0,262824477749015 
434	 0,262705669290213 
435	 0,262957822005219 
436	 0,263929188344144 
437	 0,266624249034106 
438	 0,266964916651916 
439	 0,264136785934875 
440	 0,264117384780343 
441	 0,265230810790925 
442	 0,264678409915066 
443	 0,266001921542513 
444	 0,268577023511426 
445	 0,267750679843944 
446	 0,266147398220905 
447	 0,265414017056048 
448	 0,264443019847371 
449	 0,263902938311783 
450	 0,265177538700132 
451	 0,267211937387845 
452	 0,269592681484234 
453	 0,272845388347356 
454	 0,273628704360881 
455	 0,269355368595466 
456	 0,268399109478103 
457	 0,270509921488905 
458	 0,270437450875756 
459	 0,270040205024711 
460	 0,270095082460844 
461	 0,27093360307344 
462	 0,272041164330621 
463	 0,272691581729805 
464	 0,272981995379301 
465	 0,272985130023296 
466	 0,272968467339506 
467	 0,272695487375493 
468	 0,272036203588478 
469	 0,271116611166176 
470	 0,27052845346244 
471	 0,271153945310845 
472	 0,273611286824368 
473	 0,276835670632337 
474	 0,275595036428545 
475	 0,27239807053256 
476	 0,270104609285378 
477	 0,270172219066123 
478	 0,271748998258906 
479	 0,271177688478383 
480	 0,272147867247912 
481	 0,275417383143185 
482	 0,273763405396858 
483	 0,271152115171445 
484	 0,274472629635219 
485	 0,275736104776178 
486	 0,27400065219675 
487	 0,27428474260313 
488	 0,274786200130269 
489	 0,274143216932801 
490	 0,273462068869313 
491	 0,273054055174019 
492	 0,273278565970814 
493	 0,273066890187386 
494	 0,272296849141658 
495	 0,272679037735771 
496	 0,272855351953612 
497	 0,271224100486684 
498	 0,271616308678521 
499	 0,273693653480906 
500	 0,273644913040919 
501	 0,273605615315206 
502	 0,274651362280083 
503	 0,275536756837831 
504	 0,27554008394236 
505	 0,273581080569247 
506	 0,272361763811087 
507	 0,273012559825529 
508	 0,276380192602453 
509	 0,27894294421491 
510	 0,277833684038908 
511	 0,278473985869173 
512	 0,280568683792799 
513	 0,280575009764953 
514	 0,280502373936621 
515	 0,281136175850061 
516	 0,281710510491732 
517	 0,282351997998328 
518	 0,28335821644556 
519	 0,283494453659298 
520	 0,282975743875009 
521	 0,283913773913618 
522	 0,284357301104086 
523	 0,283046204543524 
524	 0,282479261328218 
525	 0,282792414459608 
526	 0,283377533108982 
527	 0,283981225794336 
528	 0,284368416701332 
529	 0,284239797381967 
530	 0,28383694978272 
531	 0,283460708670197 
532	 0,283096109224652 
533	 0,282954670462662 
534	 0,283640205026884 
535	 0,28433923670918 
536	 0,284552249438891 
537	 0,284560544032673 
538	 0,284574445078956 
539	 0,284931286414527 
540	 0,285099382106425 
541	 0,284882282455332 
542	 0,284148018343721 
543	 0,283709692477934 
544	 0,284311034945359 
545	 0,284763855491311 
546	 0,285058405620202 
547	 0,286091718419589 
548	 0,286280558010081 
549	 0,285191015797108 
550	 0,285630587439014 
551	 0,286747419688167 
552	 0,286758688476649 
553	 0,286428677581478 
554	 0,286032113238327 
555	 0,285809659962581 
556	 0,285835889233353 
557	 0,28612556336356 
558	 0,286266803077457 
559	 0,286012863291938 
560	 0,284888406474122 
561	 0,284070448152743 
562	 0,284014936437055 
563	 0,28411565972043 
564	 0,283997536119982 
565	 0,283255320313177 
566	 0,28283548089126 
567	 0,283007137593321 
568	 0,28367838698139 
569	 0,284564064582624 
570	 0,285437477966492 
571	 0,286186511165661 
572	 0,28705135529226 
573	 0,288596947012122 
574	 0,290278763192611 
575	 0,291908921882402 
576	 0,293591874604867 
577	 0,295324076306735 
578	 0,297104957545277 
579	 0,298808592282704 
580	 0,300319245292322 
581	 0,301379009554277 
582	 0,302452558845009 
