Wavelength	GOOSEBAR00116.asd
325	-0,136234201791374 
326	 4,20897189683007E-02 
327	 7,39744846535132E-02 
328	 2,70764588627466E-02 
329	 5,66835772736991E-02 
330	 0,078990453990454 
331	 3,39739302980804E-02 
332	 1,39612726970668E-02 
333	 2,01096846566122E-02 
334	-1,10484256936085E-02 
335	 0,121332817953156 
336	 0,298894714557454 
337	 0,239911986722204 
338	 0,110117288270129 
339	 5,82531987602321E-02 
340	 0,124516333403944 
341	 0,212575646575284 
342	 0,17903002730532 
343	 0,15443296301772 
344	 0,162517042828158 
345	 0,161904931015502 
346	 0,127697959193733 
347	 4,48631838289084E-02 
348	 6,23178127004272E-02 
349	 0,137556358909785 
350	 0,107923439080223 
351	 4,01099798911724E-02 
352	-0,020311181650244 
353	 7,16618171028994E-02 
354	 0,171448023288572 
355	 0,144048736484098 
356	 0,12524303219415 
357	 0,126321805372948 
358	 8,51919961845673E-02 
359	 7,17581908920689E-02 
360	 0,108928103610971 
361	 0,145111832611833 
362	 0,155703246299535 
363	 0,112217658178012 
364	 9,08720280519699E-02 
365	 9,84011431113518E-02 
366	 8,91508345712021E-02 
367	 8,21481209676656E-02 
368	 8,74976982316771E-02 
369	 9,89530524896223E-02 
370	 0,105989330053964 
371	 9,55318033818258E-02 
372	 7,75438084205523E-02 
373	 6,19484059721395E-02 
374	 7,38644366371811E-02 
375	 8,65238247039006E-02 
376	 0,084812790493751 
377	 0,104573267122419 
378	 0,12462523979941 
379	 9,32547912633607E-02 
380	 7,62974014682247E-02 
381	 9,09233888403439E-02 
382	 9,47270306033581E-02 
383	 9,86414818319959E-02 
384	 0,113511263445503 
385	 0,119020836577137 
386	 0,114419734709367 
387	 0,106246238693625 
388	 9,68777983579176E-02 
389	 9,10250375844773E-02 
390	 0,101140152130636 
391	 0,112897769448077 
392	 0,109590395049299 
393	 0,111150858481741 
394	 0,115986572519145 
395	 0,105058196284391 
396	 0,100961733781003 
397	 0,112438099554187 
398	 0,113756694239422 
399	 0,107793184297186 
400	 0,103129843699081 
401	 0,101117729220888 
402	 0,102756048857933 
403	 0,110991329355711 
404	 0,112082542768625 
405	 9,91368470153883E-02 
406	 9,82051459629303E-02 
407	 0,106303569947103 
408	 0,111713632229179 
409	 0,109899148747051 
410	 0,101173605990755 
411	 9,43097856550856E-02 
412	 9,43573691856229E-02 
413	 0,104479331575595 
414	 0,107096953674584 
415	 0,102515692897458 
416	 9,94328590175105E-02 
