Wavelength	AVEN00035.asd
325	 0,522686896517332 
326	 0,431589878297175 
327	 0,411249900337524 
328	 0,451960143894159 
329	 0,483634564851271 
330	 0,452651215894553 
331	 0,346706448932187 
332	 0,352563081009296 
333	 0,414713469688594 
334	 0,336270724821614 
335	 0,297967641288471 
336	 0,338005068770325 
337	 0,357537738258762 
338	 0,362743318062516 
339	 0,357684788200995 
340	 0,332461780162138 
341	 0,307430476900259 
342	 0,320974397255699 
343	 0,334789786797985 
344	 0,336018652310866 
345	 0,32757149602227 
346	 0,288701183969612 
347	 0,208371802707377 
348	 0,218838582883347 
349	 0,286153696822295 
350	 0,270503203835641 
351	 0,252391016810457 
352	 0,260463407949417 
353	 0,258679962884483 
354	 0,272602276291779 
355	 0,33288634048308 
356	 0,342339528128292 
357	 0,300094593630875 
358	 0,27124536509092 
359	 0,256403315095506 
360	 0,25491851955411 
361	 0,26182834940441 
362	 0,26079240837727 
363	 0,230523837887344 
364	 0,243859676700399 
365	 0,292324733455892 
366	 0,300607874769851 
367	 0,289295185519621 
368	 0,272802502068807 
369	 0,260875568374148 
370	 0,257160395951021 
371	 0,267248342165764 
372	 0,259473417800076 
373	 0,23839969632551 
374	 0,261427036510172 
375	 0,288049705718207 
376	 0,287734581869889 
377	 0,287202953743466 
378	 0,284378602210036 
379	 0,264125098660933 
380	 0,254770880599324 
381	 0,262283380691493 
382	 0,272625617093757 
383	 0,269524715011476 
384	 0,240176776882396 
385	 0,239994064760549 
386	 0,262958829789033 
387	 0,266536019807434 
388	 0,267003244780191 
389	 0,269833999851526 
390	 0,274784718070685 
391	 0,273034405045271 
392	 0,25488342160702 
393	 0,255333328768593 
394	 0,271242122083397 
395	 0,268292728540552 
396	 0,260885044178479 
397	 0,257059029279463 
398	 0,258149436222896 
399	 0,261858907773305 
400	 0,264717683406595 
401	 0,261986295858481 
402	 0,254918587468981 
403	 0,25228859599626 
404	 0,250617092599658 
405	 0,248242882827548 
406	 0,255722972037188 
407	 0,265517787445241 
408	 0,260933953539587 
409	 0,258187794354721 
410	 0,260164383746558 
411	 0,255475121442001 
412	 0,252812940124989 
413	 0,259816485858043 
414	 0,258538853693732 
415	 0,250938390173439 
416	 0,249781865630691 
417	 0,250356879234131 
418	 0,251397938241528 
419	 0,256904087140813 
420	 0,260796558344322 
421	 0,255422560628032 
422	 0,253487065823874 
423	 0,25534480236575 
424	 0,251192170291891 
425	 0,24877342362034 
426	 0,251990411684614 
427	 0,251121631421008 
428	 0,249010930242594 
