Wavelength	GRA-BER00253.asd
325	 0,043918426340913 
326	 0,294382730545259 
327	 0,348047291529918 
328	 0,189142889428781 
329	 0,138862615798034 
330	 0,114143005598203 
331	 6,30041700476887E-02 
332	 0,141053463781006 
333	 0,236525608443596 
334	 0,115714768762584 
335	 1,36941973369968E-02 
336	 3,06782611294142E-02 
337	 4,84494986508265E-02 
338	 7,11190383480085E-02 
339	 0,11200842867897 
340	 0,139841794828539 
341	 0,131840226173049 
342	 5,29084721645158E-02 
343	 3,78971232499004E-02 
344	 0,110947798093917 
345	 0,132087832291469 
346	 0,121498287880576 
347	 0,104236299059333 
348	 8,69647246890001E-02 
349	 6,92369243793582E-02 
350	 4,27345091306384E-02 
351	 5,12577952554811E-02 
352	 9,42309824355786E-02 
353	 9,03547650239921E-02 
354	 7,06737289219826E-02 
355	 7,90207971711664E-02 
356	 9,23668389647408E-02 
357	 0,100963690267036 
358	 8,42327900223255E-02 
359	 7,87243696389603E-02 
360	 9,73588695333644E-02 
361	 0,106265818494728 
362	 0,101003675793738 
363	 7,94817324286439E-02 
364	 6,42955654397302E-02 
365	 6,08039140985443E-02 
366	 6,18218200104785E-02 
367	 6,02203645436534E-02 
368	 5,30324887152738E-02 
369	 5,60950678491714E-02 
370	 6,35905259936732E-02 
371	 6,30473551599689E-02 
372	 6,07183197839762E-02 
373	 0,059564642426742 
374	 6,30932687069833E-02 
375	 6,64746626108507E-02 
376	 6,59761841137595E-02 
377	 6,08191883844878E-02 
378	 5,73951462889133E-02 
379	 7,02698122712973E-02 
380	 6,69949377249272E-02 
381	 4,62065685590629E-02 
382	 5,88692106393969E-02 
383	 7,96252963294045E-02 
384	 8,24684621782224E-02 
385	 5,81712162972367E-02 
386	 2,59864459695398E-02 
387	 0,043875305279027 
388	 5,69732277683018E-02 
389	 4,81474849974989E-02 
390	 4,65540322133542E-02 
391	 4,68315772148754E-02 
392	 4,00474197459914E-02 
393	 5,73297340648566E-02 
394	 8,38218485802222E-02 
395	 5,99074402358616E-02 
396	 4,09595826683419E-02 
397	 5,40996317414514E-02 
398	 5,64525444569137E-02 
399	 5,16720537342137E-02 
400	 5,19201453176313E-02 
401	 5,81789849694581E-02 
402	 6,65331487208072E-02 
403	 6,22873080012559E-02 
404	 5,89840581712055E-02 
405	 6,44431146676947E-02 
406	 5,63373385733444E-02 
407	 4,52290167256789E-02 
408	 5,80234821423441E-02 
409	 6,57927912613329E-02 
410	 6,15045308664397E-02 
411	 5,77381801871598E-02 
412	 5,34351078195537E-02 
413	 4,77336256416533E-02 
414	 5,41283996628067E-02 
415	 0,065893406480656 
416	 6,10810991320713E-02 
417	 5,68302872031089E-02 
418	 5,94862166083468E-02 
419	 0,061725351338723 
420	 6,18842562764086E-02 
421	 5,87993700056193E-02 
422	 5,69995488529289E-02 
423	 5,72392298539359E-02 
424	 5,74760537350499E-02 
425	 6,05585411158079E-02 
426	 0,066640661679892 
427	 0,062367490900891 
428	 5,45969517498561E-02 
429	 5,86565421978742E-02 
430	 6,23086289256083E-02 
431	 6,19869257426855E-02 
432	 5,84346839350976E-02 
433	 5,62403254718025E-02 
434	 5,90605464132374E-02 
435	 6,00875400614038E-02 
436	 5,91011360814029E-02 
437	 5,85538064214565E-02 
438	 5,96012466103649E-02 
