Wavelength	BELON00419.asd
325	 0,329598134396708 
326	 0,159584829006317 
327	 4,75123080641673E-02 
328	-2,44454647192172E-02 
329	-7,81338742393509E-02 
330	-4,26964025618435E-02 
331	 0,104265008927829 
332	 0,049760157975588 
333	-8,01362133286023E-02 
334	 4,88487324049166E-02 
335	 0,113948227896456 
336	 6,50554682487284E-02 
337	 1,82319889003168E-02 
338	-2,40443457476564E-02 
339	-7,02206093160131E-02 
340	-0,043077819148556 
341	 3,06380804162505E-02 
342	 8,53036936624211E-02 
343	 9,05365286708693E-02 
344	 5,21524118754092E-02 
345	 3,48879196208009E-02 
346	 5,65217344101653E-02 
347	 0,122494501197011 
348	 9,26333520604594E-02 
349	 1,00886904500641E-02 
350	 3,97027918878459E-02 
351	 7,51025244937258E-02 
352	 7,77503015385421E-02 
353	 7,49125793178278E-02 
354	 5,84220819440538E-02 
355	 0,020651670566016 
356	 1,36387502812832E-02 
357	 3,47067137566156E-02 
358	 5,75175476545163E-02 
359	 4,92773187829241E-02 
360	 7,18196673106056E-03 
361	 3,43436132110599E-02 
362	 7,52257495165973E-02 
363	 3,93838416877913E-02 
364	 2,14927272788064E-02 
365	 3,62433656141795E-02 
366	 5,49720623337413E-02 
367	 5,91560050879717E-02 
368	 4,17691709508575E-02 
369	 3,88016086177801E-02 
370	 4,01677658284583E-02 
371	 1,89804279016588E-02 
372	 7,26669607584611E-03 
373	 9,58467847482768E-03 
374	-1,25347130760195E-03 
375	 8,41322216684884E-03 
376	 5,69954325269492E-02 
377	 6,63652798920983E-02 
378	 4,38713778818879E-02 
379	 2,63475624480159E-02 
380	 2,91589868736798E-02 
381	 5,12753903852253E-02 
382	 5,08916832608009E-02 
383	 3,65011345724001E-02 
384	 1,89329579474181E-02 
385	 7,21046726962893E-03 
386	 4,43647795072282E-03 
387	 1,16991340116373E-02 
388	 1,81584647327713E-02 
389	 1,88283750808543E-02 
390	 1,29517894198333E-02 
391	 1,44597256559658E-02 
392	 3,88600842263045E-02 
393	 4,01526454673174E-02 
394	 2,07874141666141E-02 
395	 1,54926434490248E-02 
396	 2,09395822175175E-02 
397	 3,25514826684795E-02 
398	 2,97665813417138E-02 
399	 1,98364940618875E-02 
400	 1,63900643402554E-02 
401	 1,99252675040849E-02 
402	 2,65449762207547E-02 
403	 2,14798390750847E-02 
404	 1,45171396905339E-02 
405	 1,21708144982937E-02 
406	 8,92627111666682E-03 
407	 7,34253392866597E-03 
408	 1,41719484519031E-02 
409	 0,018321952899003 
410	 0,017920807117944 
411	 2,11471230182271E-02 
412	 2,39447841385333E-02 
413	 2,23646779342739E-02 
414	 1,60040393106311E-02 
415	 9,21377103013407E-03 
416	 1,28823759637741E-02 
417	 1,70984143514309E-02 
418	 1,75731586544598E-02 
419	 1,48908177466548E-02 
420	 1,27243988860775E-02 
421	 1,55710547888877E-02 
422	 1,63440479028458E-02 
