Wavelength	BEL100139.asd
325	 9,87358177909968E-03 
326	 1,13389281501934E-02 
327	 1,96935134309039E-02 
328	 2,92520886950068E-02 
329	 2,20541555701259E-02 
330	 1,45012799735697E-02 
331	 1,89878709274353E-02 
332	 2,38817144545847E-02 
333	 2,63201398776369E-02 
334	 2,51010684925757E-02 
335	 1,82695554461949E-02 
336	 8,85874909029769E-03 
337	 1,14470928359347E-02 
338	 0,017937458803824 
339	 2,04715132979154E-02 
340	 1,87249415733742E-02 
341	 1,55439491172634E-02 
342	 0,018119327830979 
343	 1,77987484461547E-02 
344	 1,38642799267013E-02 
345	 1,77069474164906E-02 
346	 2,24951002351292E-02 
347	 0,02111801065523 
348	 1,72990671094119E-02 
349	 1,40715638341619E-02 
350	 1,71755297641972E-02 
351	 1,85453238944616E-02 
352	 1,60130675014181E-02 
353	 0,01763923006873 
354	 1,99300253455536E-02 
355	 1,81010782518992E-02 
356	 1,72575360879923E-02 
357	 1,74954160696531E-02 
358	 1,53113772133738E-02 
359	 1,44230452105458E-02 
360	 1,61989260768815E-02 
361	 1,59469789669432E-02 
362	 0,014994001856009 
363	 1,58748082234621E-02 
364	 1,56183160900854E-02 
365	 1,43211232088417E-02 
366	 1,46249642289996E-02 
367	 1,54094895722258E-02 
368	 1,58528586504645E-02 
369	 1,52834688631723E-02 
370	 1,45967775667001E-02 
371	 1,56105028996727E-02 
372	 1,70373494657713E-02 
373	 1,81943610649324E-02 
374	 1,83493855700396E-02 
375	 1,76409040607571E-02 
376	 1,63312009480244E-02 
377	 1,56690010070055E-02 
378	 1,54254966913942E-02 
379	 1,42232774133394E-02 
380	 1,46750718582487E-02 
381	 1,69121141992813E-02 
382	 1,65213259914654E-02 
383	 1,55451933737907E-02 
384	 1,64015128689568E-02 
385	 1,67942722034229E-02 
386	 1,66267405540379E-02 
387	 1,67927887899526E-02 
388	 1,73115632910497E-02 
389	 1,79455256033349E-02 
390	 1,71855937319859E-02 
391	 1,62343303336442E-02 
392	 1,66466768024064E-02 
393	 1,58944800608102E-02 
394	 1,43646030378546E-02 
395	 1,46743069105255E-02 
396	 1,56887628097753E-02 
397	 1,65748326098017E-02 
398	 1,60796688219047E-02 
399	 1,55224120893772E-02 
400	 1,67773345084501E-02 
401	 1,70609158622037E-02 
402	 1,61499600944777E-02 
403	 1,53682964260572E-02 
404	 0,015418604265729 
405	 1,66143126733287E-02 
406	 1,68975544712874E-02 
407	 1,63628171131604E-02 
408	 1,58637171755018E-02 
409	 1,56557071413585E-02 
410	 1,57921133773687E-02 
411	 1,59306336375988E-02 
412	 1,58514835594967E-02 
413	 1,54102841294782E-02 
414	 1,54174648709097E-02 
415	 1,58906620452665E-02 
416	 1,65042635904567E-02 
417	 1,68949495319318E-02 
418	 1,68528488465118E-02 
419	 1,63319767954199E-02 
420	 1,57986944873841E-02 
421	 1,58507095247582E-02 
422	 1,57764780274592E-02 
423	 1,56256677436883E-02 
424	 1,62217563341797E-02 
425	 1,67865909870622E-02 
426	 1,67945217321382E-02 
427	 1,66198639605695E-02 
428	 1,62854671533132E-02 
429	 0,015658195154183 
430	 1,56306018490142E-02 
431	 0,016186905278055 
432	 0,015856028531037 
433	 1,55088403182286E-02 
434	 1,59077175084404E-02 
435	 1,62941763435728E-02 
436	 1,65308435375476E-02 
437	 1,66715986915584E-02 
438	 1,65314229522012E-02 
439	 1,62007868503584E-02 
440	 1,67034473640601E-02 
441	 1,72179477933498E-02 
442	 1,66080117055204E-02 
443	 1,67339988711593E-02 
444	 1,75917543475656E-02 
445	 1,77043039360696E-02 
446	 1,73397557969022E-02 
447	 1,67582471582365E-02 
448	 1,66685000845666E-02 
449	 1,69692266285678E-02 
450	 0,01729179216417 
451	 1,72921614178374E-02 
452	 1,70318078407059E-02 
453	 1,75049069448786E-02 
454	 1,79594487894779E-02 
455	 1,76453774564007E-02 
456	 1,71933428176017E-02 
457	 1,69292912411758E-02 
458	 1,73553490176185E-02 
459	 1,78140016974819E-02 
460	 1,79686620626643E-02 
461	 1,78267018316221E-02 
462	 0,017592852775058 
463	 1,75480728474009E-02 
464	 1,75301623401154E-02 
465	 1,75206536216467E-02 
466	 1,75876392628403E-02 
467	 1,76872636489161E-02 
468	 1,77685864565582E-02 
469	 1,77181514621891E-02 
470	 1,75249669317978E-02 
471	 1,71561684918541E-02 
472	 1,71548270934603E-02 
473	 1,75434000854247E-02 
474	 1,73789455697663E-02 
475	 1,72911373974551E-02 
476	 1,79304868963095E-02 
477	 1,82486997639326E-02 
478	 0,018141283537935 
479	 1,79461054749429E-02 
480	 1,78652813018865E-02 
481	 1,80015966622858E-02 
482	 1,81848927786727E-02 
483	 1,82436821526506E-02 
484	 1,79265094060594E-02 
485	 1,80172515557962E-02 
486	 1,84386084210608E-02 
487	 1,78746302938222E-02 
488	 1,72153510046854E-02 
489	 1,72061060416958E-02 
490	 1,79917414729594E-02 
491	 1,87362942145618E-02 
492	 1,73310560888133E-02 
493	 1,66613886578411E-02 
494	 1,75134080579613E-02 
495	 1,79282622261395E-02 
496	 1,78964571905414E-02 
497	 1,75964353987055E-02 
498	 1,79298949708409E-02 
499	 1,87289635328397E-02 
500	 0,018707544978037 
501	 1,83597926348604E-02 
502	 0,01804794679938 
503	 1,80554248194059E-02 
504	 1,84208810211573E-02 
505	 1,91805180354592E-02 
506	 0,019432531376186 
507	 1,89887796991643E-02 
508	 1,83327079149032E-02 
509	 1,82302102507048E-02 
510	 1,92835188300137E-02 
511	 1,98852418067345E-02 
512	 1,98649421076055E-02 
513	 1,96726895763201E-02 
514	 1,96888109959569E-02 
515	 2,00787175094036E-02 
516	 2,03290415836847E-02 
517	 2,05442144646366E-02 
518	 2,09790582977092E-02 
519	 2,09457707083212E-02 
520	 2,04984594171288E-02 
521	 2,04417585458525E-02 
522	 2,05107331063509E-02 
523	 2,05247862207215E-02 
524	 2,07911098728833E-02 
525	 2,11080987820193E-02 
526	 2,08668512076832E-02 
527	 0,020827394690688 
528	 2,12050055771186E-02 
529	 2,15719465623968E-02 
