Wavelength	OSM-GIL00023.asd
325	 0,492657589080813 
326	 0,37785721925012 
327	 0,296396090659172 
328	 0,289228678726883 
329	 0,327138097216211 
330	 0,321734070942035 
331	 0,214002726683283 
332	 0,226763232423635 
333	 0,278277497718904 
334	 0,277903515813438 
335	 0,199498398956883 
336	 7,05157918461597E-02 
337	 3,78032857096833E-02 
338	 6,20193167590771E-02 
339	 0,107491529004254 
340	 0,194167005734729 
341	 0,268935341530374 
342	 0,270253027094532 
343	 0,240373907997302 
344	 0,204699720126333 
345	 0,180089369708373 
346	 0,191764872890961 
347	 0,255431577457479 
348	 0,252062035855996 
349	 0,203967173367281 
350	 0,191932870428312 
351	 0,185397910868425 
352	 0,171367504994836 
353	 0,134727606832566 
354	 0,118957774272226 
355	 0,165609986652097 
356	 0,1831217239371 
357	 0,16658088783825 
358	 0,161072935479572 
359	 0,176093271990682 
360	 0,207208687689937 
361	 0,200423567531694 
362	 0,177673060105114 
363	 0,175715012871158 
364	 0,194321086023866 
365	 0,214269973674473 
366	 0,173971970866101 
367	 0,148226593279318 
368	 0,182477494332314 
369	 0,202446104028706 
370	 0,200021767959282 
371	 0,174346596219973 
372	 0,184958254183564 
373	 0,231017956360157 
374	 0,235320128305033 
375	 0,213247791989845 
376	 0,182093435075755 
377	 0,178346866356578 
378	 0,194781181720285 
379	 0,201455606823146 
380	 0,19547485014158 
381	 0,179196766631476 
382	 0,174948676699825 
383	 0,178631733964548 
384	 0,184319219526138 
385	 0,181208796950045 
386	 0,173107612308431 
387	 0,173263419093368 
388	 0,178839427208027 
389	 0,187645836546564 
390	 0,193940937556505 
391	 0,197713047164505 
392	 0,199511790049424 
393	 0,20403887044418 
394	 0,207810008343405 
395	 0,197459396924007 
396	 0,183276412762312 
397	 0,173516604532275 
398	 0,185138179865008 
399	 0,200358051516506 
400	 0,191095605760742 
401	 0,192487347981768 
402	 0,206000294750149 
403	 0,204976459951425 
404	 0,197920046534683 
405	 0,191402415880694 
406	 0,186352768814709 
407	 0,18388740283875 
408	 0,185061296297008 
409	 0,188157663112531 
410	 0,192271064472983 
411	 0,19763825124898 
412	 0,199848562450488 
413	 0,195327859085439 
414	 0,188810129888478 
415	 0,183327155679452 
416	 0,182766786540964 
417	 0,184855969466073 
418	 0,188130986415021 
419	 0,191028610503252 
420	 0,191742880430841 
421	 0,188371051450208 
422	 0,18758785243498 
423	 0,189543463314016 
424	 0,189124447347786 
425	 0,188956763121366 
426	 0,190331273523439 
427	 0,189720450715453 
428	 0,189305102280127 
429	 0,194042126750548 
430	 0,196309993383892 
431	 0,194352867148984 
432	 0,191243351094483 
433	 0,188557804699139 
434	 0,187681153675847 
435	 0,190306516075506 
436	 0,193693152580636 
437	 0,190213895707058 
438	 0,187937936279333 
439	 0,189540965073496 
440	 0,189849508592114 
441	 0,189625110994747 
442	 0,190385020986373 
443	 0,191941444521269 
444	 0,193484833827224 
445	 0,192911894386439 
446	 0,190908468157253 
447	 0,188254678407087 
448	 0,187173152538857 
449	 0,188325024008577 
450	 0,192746456246981 
451	 0,191963618226781 
452	 0,186228008476545 
453	 0,1902650281822 
454	 0,195169374262939 
455	 0,192718539468486 
456	 0,193209938505994 
457	 0,195749076652762 
458	 0,192580359233765 
459	 0,189799777633148 
460	 0,190237083877029 
461	 0,194070537428414 
462	 0,197457202623169 
463	 0,195601638059124 
464	 0,193516594500106 
465	 0,192919814417883 
466	 0,194899632185654 
467	 0,196233007166155 
468	 0,19493981852163 
469	 0,194302058885272 
470	 0,194123993652424 
471	 0,192883246992974 
472	 0,192605673339518 
473	 0,193672326882838 
474	 0,194572941571076 
475	 0,195256185555139 
476	 0,195747633879709 
477	 0,1962295366784 
478	 0,196261794935817 
479	 0,194452754082831 
480	 0,19273483103441 
481	 0,19224275154266 
482	 0,193752563423666 
483	 0,194951448377792 
484	 0,192347411191259 
485	 0,192737987886731 
486	 0,196066325201418 
487	 0,19490412315912 
488	 0,193080395670105 
489	 0,193440730386718 
490	 0,192834654060824 
491	 0,191742570158595 
492	 0,192376716479033 
493	 0,192980052455055 
494	 0,19308182815629 
495	 0,193567089080683 
496	 0,194331362782441 
497	 0,195178455193199 
498	 0,195125595959707 
499	 0,193947828527279 
500	 0,191311387564641 
501	 0,190531801754407 
502	 0,192926428226665 
503	 0,192560441338101 
504	 0,191363081222055 
505	 0,194179520134904 
506	 0,196139200279871 
507	 0,196022131701958 
508	 0,195379347937034 
509	 0,194499466198159 
510	 0,193709830516898 
511	 0,195074318288873 
512	 0,197440932391366 
513	 0,197082736599717 
514	 0,195847202022364 
515	 0,194667010787794 
516	 0,194032905552202 
517	 0,194150863795582 
518	 0,195210426465543 
519	 0,195339657226643 
520	 0,19452877683792 
521	 0,19463765790656 
522	 0,195396197630743 
523	 0,196408906126621 
524	 0,19573478539352 
525	 0,194356416348412 
526	 0,19532869693355 
527	 0,195459929115682 
528	 0,194131047678368 
529	 0,194280111762348 
530	 0,194794560915547 
531	 0,194181494681668 
532	 0,193824728238659 
533	 0,19399416899366 
534	 0,194675058606626 
535	 0,194675793919521 
536	 0,193559201368285 
537	 0,194095521936156 
538	 0,195487440720545 
539	 0,195657948128242 
540	 0,195242872191498 
541	 0,194635891958143 
542	 0,194751393287167 
543	 0,195360857028527 
544	 0,196140993039256 
545	 0,196123442998629 
546	 0,195842564298902 
547	 0,197567608015925 
548	 0,198535998519341 
549	 0,197554327184798 
550	 0,196540271340992 
551	 0,195994254499744 
552	 0,196239844084587 
553	 0,197758641221085 
554	 0,199812836545855 
555	 0,199150395945695 
556	 0,198287351114683 
557	 0,199215249433086 
558	 0,198677188283282 
559	 0,1971114957878 
560	 0,196820983880881 
561	 0,197766227930133 
562	 0,19940354888985 
563	 0,198207611145415 
564	 0,196422884070172 
565	 0,197391563484141 
566	 0,19793908134628 
567	 0,197551929728271 
568	 0,197266724693265 
569	 0,197533765007167 
570	 0,198569126534786 
571	 0,199178118052963 
572	 0,199277443635375 
573	 0,199107276987688 
574	 0,199085426665025 
575	 0,199496199798296 
576	 0,200666552512183 
577	 0,202020036795649 
578	 0,202892252074196 
579	 0,203899506011082 
580	 0,205098997320347 
581	 0,206247596902592 
582	 0,207388618518851 
583	 0,208483919932749 
584	 0,209178800301601 
585	 0,209479729927766 
586	 0,209410635049918 
587	 0,209979030937521 
588	 0,211226218073544 
589	 0,211667961589556 
590	 0,212203887691205 
591	 0,213668439753474 
592	 0,214775498464704 
593	 0,215335858224877 
594	 0,215600676809871 
595	 0,215719340517071 
596	 0,215660574236961 
597	 0,21441078899941 
598	 0,213393127530609 
599	 0,214853635659832 
600	 0,215918438235363 
601	 0,215867769737163 
602	 0,215468067320388 
603	 0,214884744858865 
604	 0,214268835500305 
605	 0,213731888266703 
606	 0,213158652089965 
607	 0,212070141840382 
608	 0,21168103216338 
609	 0,21211842513978 
610	 0,211179779952136 
611	 0,209933062250171 
612	 0,20991819320599 
613	 0,209483708745433 
614	 0,208640181912644 
615	 0,208818636801776 
616	 0,208871546227484 
617	 0,208145466613238 
618	 0,207829270515703 
619	 0,207763723382316 
620	 0,207272073249462 
621	 0,206898087650151 
622	 0,206845346565931 
623	 0,207229278104009 
624	 0,207456900640569 
625	 0,206949534112157 
626	 0,206654371162045 
627	 0,206765930463988 
628	 0,207276751276913 
629	 0,207396309450834 
630	 0,206884280449725 
631	 0,207372404179174 
632	 0,208165603262724 
633	 0,207822883367823 
634	 0,20767006041285 
635	 0,20798644804524 
636	 0,208139674147796 
637	 0,208692680371533 
