Wavelength	AURAY00200.asd
325	-1,02837056608875E-02 
326	 5,99125781281915E-02 
327	 7,84928815195284E-02 
328	 4,16940570933046E-02 
329	 2,49482481024304E-02 
330	 5,31392404502447E-02 
331	 0,119380639138638 
332	 0,110558038475813 
333	 3,99272030119059E-02 
334	-3,88094845471524E-02 
335	 2,01196972049828E-02 
336	 0,178067052864758 
337	 0,136571804234355 
338	 4,91272465493438E-02 
339	 6,28356087062822E-02 
340	 0,068757401776145 
341	 6,38255835264665E-02 
342	 8,56237920037992E-02 
343	 8,32980078985563E-02 
344	 4,72502098817635E-02 
345	 3,95579853384175E-02 
346	 3,53234075591878E-02 
347	 6,58468707944762E-03 
348	-6,89871105776757E-03 
349	 3,1830356883472E-03 
350	 3,90717327259783E-02 
351	 2,93936178704948E-02 
352	-3,34048990501941E-02 
353	-4,17382376588139E-02 
354	-6,55473948738389E-03 
355	 3,74451564750576E-02 
356	 4,27994972080065E-02 
357	 1,41143820001982E-02 
358	-1,38439659440725E-02 
359	-2,10686352758484E-02 
360	-2,04581161124641E-03 
361	 0,023185725211394 
362	 3,70098928894497E-02 
363	 2,06484355665155E-02 
364	 6,25033154309086E-03 
365	 5,64335111944469E-03 
366	 3,34667852514957E-02 
367	 4,30104427503959E-02 
368	 9,96341211623859E-03 
369	 3,65898299010636E-03 
370	 0,014088074882587 
371	 7,65240317042143E-03 
372	-3,91360524483357E-03 
373	-1,31555753432445E-02 
374	-2,80679897584815E-03 
375	 7,31299810187468E-03 
376	 3,69927353632816E-03 
377	 1,40408094501469E-03 
378	 3,85222799228471E-03 
379	 1,26121102164443E-02 
380	 1,56531271218044E-02 
381	 1,31596595534206E-02 
382	 2,18123741494821E-02 
383	 3,34266739672239E-02 
384	 3,92625901045216E-02 
385	 3,59523229997655E-02 
386	 2,82544834721036E-02 
387	 2,95944255900566E-02 
388	 3,22585221882924E-02 
389	 3,21706187160747E-02 
390	 2,23857006935577E-02 
391	 1,42174673664379E-02 
392	 2,11973382921664E-02 
393	 2,80742700156626E-02 
394	 2,92280470506937E-02 
395	 2,02984938602183E-02 
396	 8,47573391273883E-03 
397	 1,61345862111265E-03 
398	 1,64493392762782E-02 
399	 3,49548069563368E-02 
400	 3,03968685163375E-02 
401	 1,89409758281626E-02 
402	 9,37746294085166E-03 
403	 0,016765530214198 
404	 2,40237996364488E-02 
405	 2,04263114585167E-02 
406	 0,02038161342044 
407	 2,17397948829855E-02 
408	 1,53128657343788E-02 
409	 1,35633436903822E-02 
410	 1,81242077000258E-02 
411	 1,89053046739179E-02 
412	 1,79475671106289E-02 
413	 1,74047614267968E-02 
414	 1,21765364812582E-02 
415	 5,97790295619815E-03 
416	 9,54498012424842E-03 
417	 1,37859718809929E-02 
418	 1,46737869553681E-02 
419	 0,01285382864053 
420	 1,08331246486165E-02 
421	 1,16904161640986E-02 
422	 1,30726242717381E-02 
423	 1,41619755376259E-02 
424	 1,44493537129454E-02 
425	 1,39866487383495E-02 
426	 0,013088195980399 
427	 1,41004083208553E-02 
428	 1,56173993478489E-02 
429	 1,44499302615084E-02 
430	 1,47598617915045E-02 
431	 1,68409337861357E-02 
432	 1,65752726336828E-02 
433	 1,54021618876981E-02 
434	 1,47624194831618E-02 
435	 1,48072867133287E-02 
436	 1,50261547340593E-02 
437	 1,40438711039195E-02 
438	 1,25677471719026E-02 
439	 1,14385222351474E-02 
440	 1,36155607750176E-02 
441	 1,62577034326728E-02 
442	 0,015579670445361 
443	 1,43196006196948E-02 
444	 1,33398223747298E-02 
445	 1,23859653692442E-02 
446	 1,48919016368771E-02 
447	 2,16227896636769E-02 
448	 1,98724818966735E-02 
449	 1,46884908340984E-02 
450	 1,90022701810471E-02 
451	 2,01373200049626E-02 
452	 1,61019465653774E-02 
453	 1,57644507516494E-02 
454	 1,78802050121587E-02 
455	 0,020743420477225 
456	 2,16374540974101E-02 
457	 0,020403525375153 
458	 1,83341149118263E-02 
459	 1,58244680377099E-02 
460	 1,37606685742379E-02 
461	 1,50622067308166E-02 
462	 1,78945037509525E-02 
463	 1,95642448871061E-02 
464	 1,84634733407862E-02 
465	 1,56909431428832E-02 
466	 1,67929316831454E-02 
467	 1,71385110351141E-02 
468	 1,42023578658984E-02 
469	 1,45784130801766E-02 
470	 1,72627977303166E-02 
471	 1,87827239328313E-02 
472	 1,73173611590004E-02 
473	 1,39586915874206E-02 
474	 1,77971529562613E-02 
475	 2,08126456263868E-02 
476	 1,53218523637654E-02 
477	 1,64790662223307E-02 
478	 2,22436246311102E-02 
479	 1,81803337500366E-02 
