Wavelength	SCO-GRA00104.asd
325	 0,118563116392964 
326	 5,33843613575359E-02 
327	-4,10922890124221E-02 
328	-0,08550221494962 
329	-0,114935540973054 
330	-5,98809029873265E-02 
331	 0,085049192577525 
332	 0,155444012644922 
333	 0,148859961558432 
334	 8,00668570746356E-02 
335	 3,01723664004633E-02 
336	 0,033031252046971 
337	 5,40788236123506E-02 
338	 5,32454965135615E-02 
339	 5,18978733008829E-03 
340	-2,44046055697232E-02 
341	-1,73845366216483E-02 
342	 6,20280516422835E-02 
343	 0,080663891672322 
344	 2,09134515614531E-02 
345	 2,81361706576978E-02 
346	 3,83089969513557E-02 
347	-1,16798316082896E-02 
348	 1,45962870311532E-02 
349	 8,05376893167861E-02 
350	 1,46320559957359E-02 
351	-1,24930710044976E-02 
352	 4,07343100416678E-02 
353	 6,65108215457888E-02 
354	 6,33350907803939E-02 
355	 4,04347488458878E-02 
356	 2,37549334659108E-02 
357	 2,31467556348483E-02 
358	 4,05934995085862E-02 
359	 5,50375493052545E-02 
360	 5,20499429882845E-02 
361	 1,13633570074815E-02 
362	-2,42534392659607E-02 
363	-8,09445067588663E-05 
364	 7,64008165829824E-03 
365	-4,01664784438846E-03 
366	 2,51008762824084E-02 
367	 5,34510772364706E-02 
368	 5,45685800682959E-02 
369	 0,034767524560682 
370	 1,12481364097908E-02 
371	 8,84400481522702E-03 
372	 6,28594312124156E-03 
373	 3,18231465942369E-03 
374	 0,023795522836472 
375	 3,75429634290297E-02 
376	 2,40878539627395E-02 
377	 1,18425832040779E-02 
378	 1,06267648192393E-02 
379	 3,12894350446148E-02 
380	 3,39394412298049E-02 
381	 1,41989574749551E-02 
382	 2,13375843094322E-02 
383	 3,20917912986313E-02 
384	 2,26013146232165E-02 
385	 1,64565360694221E-02 
386	 1,79690934044888E-02 
387	 2,67689616710777E-02 
388	 3,51854982414158E-02 
389	 3,80204150423086E-02 
390	 3,26583311220509E-02 
391	 2,59008379318381E-02 
392	 2,62290671469097E-02 
393	 2,30477139795875E-02 
394	 1,92617488297541E-02 
395	 3,00794141244885E-02 
396	 4,16813842222061E-02 
397	 4,51819492955536E-02 
398	 2,77608038051418E-02 
399	 9,99982612976759E-03 
400	 2,37899253930507E-02 
401	 2,70043367976653E-02 
402	 1,75197755108996E-02 
403	 3,12415412235879E-02 
404	 3,68268734869964E-02 
405	 1,62029822101383E-02 
406	 1,47586520782688E-02 
407	 2,48216763639019E-02 
408	 1,58551542128125E-02 
409	 1,46617860516517E-02 
410	 2,41223865331005E-02 
411	 2,04331497787244E-02 
412	 1,76023585324464E-02 
413	 2,85755948145502E-02 
414	 3,00930546547183E-02 
415	 0,022175264672166 
416	 1,36079256120661E-02 
417	 1,33369474185024E-02 
418	 2,26316216889548E-02 
419	 2,21873015284134E-02 
420	 1,93548585928983E-02 
421	 2,54116067978327E-02 
422	 2,65075584931085E-02 
423	 2,11633324488641E-02 
424	 1,45716175112101E-02 
425	 9,54467633473994E-03 
426	 8,85503972013702E-03 
427	 0,018463978828494 
428	 2,97799228955884E-02 
429	 2,66858642199413E-02 
430	 2,33014999158257E-02 
431	 2,34081756170093E-02 
432	 2,38868444117617E-02 
433	 2,36907565418152E-02 
434	 2,21627651691665E-02 
435	 2,27742241239018E-02 
436	 2,40367336302667E-02 
437	 2,02360623085211E-02 
438	 1,82140727659031E-02 
439	 2,01573893215327E-02 
440	 0,021121968402963 
441	 2,15599884084503E-02 
442	 2,26540422336248E-02 
443	 2,07887622173703E-02 
444	 1,73884338701744E-02 
445	 1,99872741545019E-02 
446	 2,22034066612888E-02 
447	 2,04207807705013E-02 
448	 2,03887366950424E-02 
449	 2,09629823774326E-02 
450	 1,84568425563796E-02 
451	 1,69799045842443E-02 
452	 1,79138664718006E-02 
453	 2,12130585806194E-02 
454	 2,35332389287771E-02 
455	 2,20851006205397E-02 
456	 0,021503233382791 
457	 0,022207460901514 
458	 2,28949211434043E-02 
459	 2,29523738141835E-02 
460	 2,19694937295161E-02 
461	 1,93088565001769E-02 
462	 1,78214797611481E-02 
463	 2,12072552175068E-02 
464	 2,39626863916327E-02 
465	 2,41923402823613E-02 
466	 2,04240630751994E-02 
467	 1,88254037745242E-02 
468	 2,27812173775033E-02 
469	 2,29426612134602E-02 
470	 2,10757573674878E-02 
471	 2,36445286698527E-02 
472	 2,48165039880653E-02 
473	 2,33013967963955E-02 
474	 0,022430604526286 
475	 2,10998449387023E-02 
476	 1,81694106360254E-02 
477	 0,01642233217215 
478	 1,67907053342411E-02 
479	 2,02500054709095E-02 
480	 0,022927513388166 
481	 2,29499823547702E-02 
482	 2,19338119538447E-02 
483	 2,10087757302808E-02 
484	 0,02155335405107 
485	 2,06525634059365E-02 
486	 1,89051511440038E-02 
487	 0,021855686494067 
488	 2,38606351260906E-02 
489	 2,10382518624103E-02 
490	 2,03353798165592E-02 
491	 2,15509188719953E-02 
492	 2,16911449227967E-02 
493	 2,11394189700195E-02 
494	 2,01973255180562E-02 
495	 1,99966023616226E-02 
496	 2,10323790097677E-02 
497	 2,36689902363524E-02 
498	 2,48271115323732E-02 
499	 2,39011279649015E-02 
500	 2,11094818912244E-02 
501	 2,01201010801156E-02 
502	 2,24538153465209E-02 
503	 2,17888777989561E-02 
504	 1,96140657843178E-02 
505	 1,99779578845423E-02 
506	 2,02123949627835E-02 
507	 2,01020281847178E-02 
508	 2,23014364553542E-02 
509	 2,35978009256538E-02 
510	 2,13167337979053E-02 
511	 2,14987204480453E-02 
512	 2,36189711816842E-02 
513	 2,33514790836686E-02 
514	 2,24059264024149E-02 
515	 0,021827057394696 
516	 2,37118152796991E-02 
517	 2,55839538850159E-02 
518	 2,38002394008419E-02 
519	 2,27053294603177E-02 
520	 2,30092542628067E-02 
521	 2,28112198185434E-02 
522	 2,24952209871341E-02 
523	 2,23945999067794E-02 
524	 2,29380053884511E-02 
525	 2,35706901158433E-02 
526	 0,022819761063952 
527	 2,25903571516626E-02 
528	 2,32806221852063E-02 
529	 2,32370520504018E-02 
530	 2,27601006589433E-02 
531	 2,23361813762741E-02 
532	 2,20040765022826E-02 
533	 2,19377799197409E-02 
534	 2,25587478349985E-02 
535	 2,32309402779113E-02 
536	 2,35175454119028E-02 
537	 2,33396908563433E-02 
538	 2,29261508887461E-02 
539	 2,26817325192577E-02 
540	 2,26051432678939E-02 
541	 2,26644567998597E-02 
542	 2,25832860545438E-02 
543	 2,26574454959466E-02 
544	 2,31496359955778E-02 
545	 2,31670733190127E-02 
546	 2,28256242245085E-02 
547	 2,29330564218766E-02 
548	 2,32439262799724E-02 
549	 2,36587534684797E-02 
550	 0,024396438037868 
551	 2,47982033202511E-02 
552	 2,37934690157233E-02 
