Wavelength	GRA-VIE-00154.asd
325	 0,13567094353606 
326	 0,188969290996778 
327	 0,132178336475411 
328	 1,15534815178681E-02 
329	-6,59124037605533E-03 
330	 6,66300357288327E-02 
331	 0,238504154360769 
332	 0,306718809856496 
333	 0,237728707627961 
334	 6,21129927372009E-02 
335	 2,00571493606263E-02 
336	 0,109176420199491 
337	 0,132457154916813 
338	 9,25601793971146E-02 
339	 2,60041933053186E-02 
340	 5,76181061247309E-02 
341	 0,115902264079094 
342	 3,84617011526666E-02 
343	-2,51765807165348E-02 
344	-2,06711394504522E-02 
345	-4,87320421727878E-03 
346	-5,6838104522791E-03 
347	-0,038067626726348 
348	-1,66005198595078E-02 
349	 4,41533176170281E-02 
350	 0,060843936086742 
351	 5,68736211466295E-02 
352	 3,94183958283748E-02 
353	-1,13190699628826E-02 
354	-2,77088593884334E-02 
355	 5,96136601833314E-02 
356	 5,73001502402779E-02 
357	-1,01640006429781E-02 
358	 1,45411452549359E-02 
359	 3,03291268701604E-02 
360	-3,3397321588078E-03 
361	 8,19699004457559E-03 
362	 3,18743060059011E-02 
363	 1,02620413419611E-02 
364	-0,019253673174868 
365	-3,61336538770058E-02 
366	-1,03509303972998E-02 
367	 2,37125158906733E-02 
368	 4,07414852949953E-02 
369	 3,11144162482098E-02 
370	 1,01505964067295E-02 
371	 7,1511245940196E-03 
372	 0,00977809775153 
373	 1,37421977907587E-02 
374	 1,70880995878411E-02 
375	 1,11614264196619E-02 
376	-6,11376324333723E-03 
377	 1,48257818429608E-02 
378	 5,29404612988596E-02 
379	 6,02879310779152E-02 
380	 4,71239315335007E-02 
381	 2,35948142507059E-02 
382	 2,91542317795363E-02 
383	 3,59960374196281E-02 
384	 1,61293833733471E-02 
385	 0,011628086329766 
386	 2,23701505948396E-02 
387	 3,21928124905303E-02 
388	 0,034122263939444 
389	 2,68502561907537E-02 
390	 2,25120483586008E-02 
391	 2,10632189363049E-02 
392	 2,08533240090788E-02 
393	 2,23579328524011E-02 
394	 2,35688170937838E-02 
395	 1,87042180649729E-02 
396	 1,48948971252491E-02 
397	 0,015237560367547 
398	 1,09117621798419E-02 
399	 4,52776281746144E-03 
400	 5,75964027443768E-04 
401	 6,46036583349506E-03 
402	 1,79066772833437E-02 
403	 1,28078737966451E-02 
404	 5,1642075735868E-03 
405	 5,13795296799889E-03 
406	 1,10210871028439E-02 
407	 1,76657367333488E-02 
408	 1,50965517862999E-02 
409	 1,59805308721476E-02 
410	 2,22688823180223E-02 
411	 2,41837422002509E-02 
412	 2,59571218337496E-02 
413	 0,031284577339457 
414	 2,55321263615806E-02 
415	 1,49714743556492E-02 
416	 2,32168151584825E-02 
417	 2,68123941420702E-02 
418	 1,85392431985949E-02 
419	 1,69746385180395E-02 
420	 1,78660483425986E-02 
421	 1,37617958096458E-02 
422	 1,69838546256927E-02 
423	 2,50516550112678E-02 
424	 2,14250018274373E-02 
425	 1,52628500106995E-02 
426	 1,24534086249953E-02 
427	 1,34118923100513E-02 
428	 1,64713388227751E-02 
429	 1,86199802239576E-02 
430	 0,020217207569771 
431	 2,03808064713511E-02 
432	 1,48379405392566E-02 
433	 0,012301613091085 
434	 1,96413407648721E-02 
435	 1,86007687654166E-02 
436	 1,17944288458254E-02 
437	 1,40150689263636E-02 
438	 1,84426060586515E-02 
439	 2,19108184625944E-02 
440	 2,21139972512012E-02 
441	 2,01913512458801E-02 
442	 1,78877581596664E-02 
443	 1,79421473847496E-02 
444	 1,95170446918881E-02 
445	 1,71903493614625E-02 
446	 1,44953320476384E-02 
447	 1,38196377050475E-02 
448	 1,54895159273589E-02 
449	 1,74486595776314E-02 
450	 1,56396456727262E-02 
451	 1,64014557426641E-02 
452	 1,99708260297894E-02 
453	 1,81857595060441E-02 
454	 1,57287213095211E-02 
455	 1,70343138474646E-02 
456	 1,66759057100012E-02 
457	 1,51567578909675E-02 
458	 1,65389294303398E-02 
459	 1,79033169423801E-02 
460	 1,81300823118172E-02 
461	 1,85905756557905E-02 
462	 1,90262668337054E-02 
463	 1,89791542596079E-02 
464	 1,65334155278044E-02 
465	 1,32271828722957E-02 
466	 1,58733425225769E-02 
467	 1,87942974679055E-02 
468	 1,82776288746178E-02 
469	 1,73342269345663E-02 
470	 0,016660759083404 
471	 1,67191401525849E-02 
472	 1,71318794583837E-02 
473	 0,017412395827021 
474	 0,015744088182021 
475	 1,50824013669323E-02 
476	 1,81439012636594E-02 
477	 0,018406250236962 
478	 1,61791506242965E-02 
479	 1,57317796471937E-02 
480	 1,75604338474972E-02 
481	 2,10361802904967E-02 
482	 1,95936545458698E-02 
483	 1,70136005611889E-02 
484	 0,019970480715525 
485	 1,90882576522915E-02 
486	 1,44437236399707E-02 
487	 0,016019120800303 
488	 1,87620448087342E-02 
489	 1,88881643153932E-02 
490	 1,99822631637459E-02 
491	 2,11571579965374E-02 
492	 1,92777121453899E-02 
493	 1,67829319017677E-02 
494	 0,015025677660635 
495	 1,59766489515513E-02 
496	 1,70704494445405E-02 
497	 1,53488151820371E-02 
498	 1,49187581975752E-02 
499	 1,60579134863031E-02 
500	 1,66715199779132E-02 
