Wavelength	AV0200099.asd
325	 3,22715381097455E-02 
326	 3,16809188493762E-02 
327	 3,21262398669414E-02 
328	 3,28967632031652E-02 
329	 3,16727008454073E-02 
330	 3,10222611970834E-02 
331	 3,27331679999753E-02 
332	 3,47177577620389E-02 
333	 3,56093485836715E-02 
334	 3,30107795530783E-02 
335	 3,23517373122785E-02 
336	 3,41757183642873E-02 
337	 3,25904853805935E-02 
338	 3,11221341131396E-02 
339	 3,28957701427808E-02 
340	 3,27757635971876E-02 
341	 3,13881580755675E-02 
342	 3,22795497114678E-02 
343	 0,032633193612315 
344	 3,18916902524868E-02 
345	 3,20290098240405E-02 
346	 3,25912764845343E-02 
347	 3,30148579983022E-02 
348	 3,37194273576529E-02 
349	 3,41981035281699E-02 
350	 3,30174590619046E-02 
351	 3,19655649201148E-02 
352	 3,18104788493298E-02 
353	 3,24393731061466E-02 
354	 3,28785910978073E-02 
355	 3,20541085879329E-02 
356	 3,15548156741009E-02 
357	 3,15963872468683E-02 
358	 3,15377137583867E-02 
359	 3,21792272156367E-02 
360	 3,36237625884357E-02 
361	 3,38075650172865E-02 
362	 3,31041169146988E-02 
363	 3,23553207714159E-02 
364	 3,28997089221493E-02 
365	 3,43302562142379E-02 
366	 3,42309797336148E-02 
367	 3,32799848629932E-02 
368	 3,22085497330606E-02 
369	 3,35430430703443E-02 
370	 3,54865117555221E-02 
371	 0,034107661151125 
372	 3,30741629277818E-02 
373	 3,34065011924364E-02 
374	 3,42568844329139E-02 
375	 0,034602372996088 
376	 3,36725519916249E-02 
377	 0,03283731268563 
378	 3,27090267815791E-02 
379	 3,40865706611195E-02 
380	 3,52257274866197E-02 
381	 3,54378749384511E-02 
382	 3,48484045142108E-02 
383	 3,42452180839945E-02 
384	 3,44414672236688E-02 
385	 3,42371918298022E-02 
386	 3,39692370355757E-02 
387	 0,035377819195869 
388	 3,57789695647426E-02 
389	 3,44604688011162E-02 
390	 3,39623691675331E-02 
391	 3,43092494734952E-02 
392	 3,52344748639949E-02 
393	 3,58098817879335E-02 
394	 3,56476767632489E-02 
395	 3,42128683915179E-02 
396	 3,38877224096098E-02 
397	 3,54421104810049E-02 
398	 3,56687453368462E-02 
399	 3,52191721134385E-02 
