Wavelength	CHO-GIL00023.asd
325	 0,205188720652302 
326	 0,147670875648812 
327	 4,71539752784984E-02 
328	-0,084070609257448 
329	-0,106233096969292 
330	-3,70581354259325E-02 
331	 3,53137534792331E-02 
332	 0,134698228847945 
333	 0,198469886301131 
334	 0,139772603768836 
335	 0,105850681662956 
336	 0,157926966698277 
337	 9,48531209314754E-02 
338	 8,36337245298075E-03 
339	-3,97654779049941E-02 
340	-2,41871962781842E-02 
341	 1,64252096754922E-02 
342	 1,26377803116686E-03 
343	 0,010286129539882 
344	 5,17220920406806E-02 
345	 4,10700846660395E-02 
346	 2,90978154600676E-02 
347	 6,68538133094289E-02 
348	 8,00056896570959E-02 
349	 6,80856713674668E-02 
350	 4,91006392895226E-02 
351	 3,32361841462704E-02 
352	 2,50080088557974E-02 
353	 1,16447264273054E-02 
354	 1,92814233574518E-02 
355	 7,37327317154942E-02 
356	 0,067950940422762 
357	 9,6001565919889E-03 
358	-6,38448867959583E-03 
359	 1,82989969457127E-02 
360	 6,85235573373467E-02 
361	 6,87651381761336E-02 
362	 0,045720867967996 
363	 4,59730701821829E-02 
364	 5,93703164678749E-02 
365	 7,31236546293138E-02 
366	 5,30918657943823E-02 
367	 4,47617242090193E-02 
368	 7,14018444742808E-02 
369	 5,68827367581707E-02 
370	 2,76104604591703E-02 
371	 4,27051605727633E-02 
372	 6,38242275519122E-02 
373	 7,75609890716415E-02 
374	 7,94974719559269E-02 
375	 7,37222586787439E-02 
376	 6,35902050949557E-02 
377	 4,62322462446972E-02 
378	 2,87046877727616E-02 
379	 2,58278838877726E-02 
380	 2,41395389699472E-02 
381	 2,07437569705458E-02 
382	 2,49828385828894E-02 
383	 2,97763248186157E-02 
384	 2,97550338899369E-02 
385	 5,09804844989334E-02 
386	 7,32635333821489E-02 
387	 3,44908632751604E-02 
388	 1,76817295494216E-02 
389	 4,87045246481554E-02 
390	 5,99386524140139E-02 
391	 6,08448378056792E-02 
392	 6,89260754140502E-02 
393	 7,12971693447887E-02 
394	 6,67891408918198E-02 
395	 5,88056465645836E-02 
396	 4,77159773069005E-02 
397	 3,54949029592136E-02 
398	 3,06201231474665E-02 
399	 0,035649932385371 
400	 5,31886932748663E-02 
401	 6,22802723896176E-02 
402	 6,12794327437356E-02 
403	 6,80150831238845E-02 
404	 7,20166736397833E-02 
405	 6,67067486439129E-02 
406	 6,22738136992457E-02 
407	 5,90365874353881E-02 
408	 0,053434727774418 
409	 5,27451151238096E-02 
410	 5,76513873931975E-02 
411	 6,16025652476822E-02 
412	 6,16392257540983E-02 
413	 5,59570944002265E-02 
414	 5,23769533980637E-02 
415	 5,25574200058173E-02 
416	 5,68129662928046E-02 
417	 5,82732736548974E-02 
418	 5,56531726508327E-02 
419	 6,13122922003941E-02 
420	 6,64141020469046E-02 
421	 5,87812976756708E-02 
422	 5,50678961192809E-02 
423	 5,70977310676751E-02 
424	 5,80916741578237E-02 
425	 5,63430699605102E-02 
426	 5,18712655845101E-02 
427	 0,054100056757098 
428	 0,058924945289657 
429	 5,68730648037519E-02 
430	 5,48724954091899E-02 
431	 5,48526616280161E-02 
432	 5,62583498360254E-02 
433	 5,65680935888931E-02 
434	 5,40426558371771E-02 
435	 5,74982611031659E-02 
436	 6,36763901180682E-02 
437	 6,04043909804567E-02 
438	 5,72234623077078E-02 
439	 5,75647672146803E-02 
440	 5,75108847295566E-02 
441	 5,70658453735106E-02 
442	 5,66278307122561E-02 
443	 5,77020547904278E-02 
444	 5,95766570183795E-02 
445	 0,059058411420676 
446	 5,71989837392355E-02 
447	 5,48125143985408E-02 
448	 5,25255357622697E-02 
449	 5,18627339909954E-02 
450	 5,54757783302592E-02 
451	 5,68592289958472E-02 
452	 5,53109620799775E-02 
453	 5,85133638491644E-02 
454	 6,08052447541016E-02 
455	 5,72770797297462E-02 
456	 5,83435398074154E-02 
457	 6,23288072385642E-02 
458	 5,91088484103433E-02 
459	 5,68852281127872E-02 
460	 5,86704795837045E-02 
461	 0,060305935458019 
462	 6,01697655692698E-02 
463	 5,67442610827013E-02 
464	 5,52210233619183E-02 
465	 5,61786594887719E-02 
466	 5,62360331923412E-02 
467	 5,66584860340663E-02 
468	 0,058132719302749 
469	 5,95889648707142E-02 
470	 5,95426399204807E-02 
471	 5,50115687575495E-02 
472	 0,053387787681032 
473	 5,63427016589751E-02 
474	 5,90125779337458E-02 
475	 5,98833937151956E-02 
476	 5,79558349433352E-02 
477	 5,86788630255582E-02 
478	 6,08045612089203E-02 
479	 5,77394771942957E-02 
480	 5,36883571840983E-02 
481	 5,14756821574292E-02 
482	 5,57810187945923E-02 
483	 6,05681848584306E-02 
484	 5,64792551606831E-02 
485	 5,57713770528616E-02 
486	 5,95766107833198E-02 
487	 5,90620310885099E-02 
488	 5,77412877301979E-02 
489	 5,82037997123541E-02 
490	 5,73199173195951E-02 
491	 5,56653494662228E-02 
492	 5,55580606875994E-02 
493	 5,57618725686531E-02 
494	 5,59783372533551E-02 
495	 5,66597832387883E-02 
496	 5,80539804553524E-02 
497	 6,03645686362076E-02 
498	 6,06422288479472E-02 
499	 5,89643359838667E-02 
500	 5,77475684846716E-02 
501	 5,67492824120559E-02 
502	 5,60252950767439E-02 
503	 5,66874079241944E-02 
504	 5,79623123218212E-02 
505	 5,82584260864386E-02 
506	 5,92399471438846E-02 
507	 6,07581324851447E-02 
508	 6,02960204277983E-02 
509	 5,89806580668044E-02 
510	 5,80171524982207E-02 
511	 5,84431926451537E-02 
512	 5,97988238454799E-02 
513	 6,06904380010979E-02 
514	 5,98213107307094E-02 
515	 5,72847813245422E-02 
516	 5,78128121547266E-02 
517	 5,95416101122334E-02 
518	 5,92430849496159E-02 
519	 0,059014150868943 
520	 5,91433780669675E-02 
521	 5,87530333199032E-02 
522	 5,85490667437157E-02 
523	 5,89752438101344E-02 
524	 5,90819474460425E-02 
525	 5,86989145038456E-02 
526	 5,76840055868286E-02 
527	 5,72084219896772E-02 
528	 5,75455106316166E-02 
529	 5,74543690371074E-02 
530	 5,75079513318072E-02 
531	 5,84410890099435E-02 
532	 5,84873818947623E-02 
533	 0,057623110195284 
534	 5,70586188212371E-02 
535	 5,66348935500351E-02 
536	 5,63654140142993E-02 
537	 5,68919508326581E-02 
538	 5,78800266265522E-02 
539	 5,86950554465066E-02 
540	 5,88192336479687E-02 
541	 5,81627440810297E-02 
542	 5,71685919647444E-02 
543	 5,67100323644996E-02 
544	 5,75492452970106E-02 
545	 5,83864235576561E-02 
546	 0,058882620442746 
547	 5,90884323308331E-02 
548	 0,058713597809646 
549	 5,78220701616681E-02 
550	 5,77740181414669E-02 
551	 5,82014513062237E-02 
552	 5,82601031574113E-02 
553	 5,87236043243831E-02 
554	 5,94311083225825E-02 
555	 5,89341546739559E-02 
556	 5,85105310500316E-02 
557	 0,059154646067258 
558	 5,90752272275231E-02 
559	 5,84683102587042E-02 
560	 0,058602690278306 
561	 5,90012683151808E-02 
562	 0,059284154388515 
563	 5,82179634233207E-02 
564	 0,057167880267552 
565	 5,80371152130633E-02 
566	 0,058553998692786 
567	 5,83531771533512E-02 
568	 5,82897411401071E-02 
569	 5,86219348091909E-02 
570	 5,94047227842147E-02 
571	 0,059277018941399 
572	 0,058544641829807 
573	 5,82087163995869E-02 
574	 5,87787390462513E-02 
575	 6,00885020715909E-02 
576	 6,00849288507849E-02 
577	 5,95298502640533E-02 
578	 5,94577953522332E-02 
579	 5,98223004191846E-02 
580	 6,03090210807701E-02 
581	 5,97651625048409E-02 
582	 5,98165329555452E-02 
583	 6,12455147431479E-02 
584	 6,23880583079438E-02 
585	 6,29539778608576E-02 
586	 6,28499908578401E-02 
587	 6,28442323064162E-02 
588	 6,31607598518121E-02 
589	 6,34333242039251E-02 
590	 6,38354806885666E-02 
591	 6,44884851619001E-02 
592	 6,43712849762482E-02 
593	 6,38771878817262E-02 
594	 6,47426437442848E-02 
595	 6,50696530596285E-02 
596	 6,42097027171095E-02 
597	 0,064160614888968 
598	 0,064624936767947 
599	 6,48421246378692E-02 
600	 6,48963159189961E-02 
601	 6,47325175011449E-02 
602	 6,41681431388506E-02 
603	 6,36203198881711E-02 
604	 6,34314208715427E-02 
605	 6,35035158308842E-02 
606	 6,35359155664562E-02 
607	 6,27671315729886E-02 
608	 6,24905339801287E-02 
609	 6,29027360737213E-02 
610	 6,19454130700416E-02 
611	 6,10233929961362E-02 
612	 6,20496177414338E-02 
613	 6,20164625228035E-02 
614	 6,07805621995511E-02 
615	 6,03594772032052E-02 
616	 6,04471892290035E-02 
617	 6,07954549989942E-02 
618	 6,09710447546027E-02 
619	 6,07679714063114E-02 
620	 5,98843639135258E-02 
621	 5,94776725210465E-02 
622	 5,97725054506219E-02 
623	 5,96777428240084E-02 
624	 5,94683078200463E-02 
625	 5,94926840963293E-02 
626	 0,059728267272534 
627	 6,00360102352666E-02 
628	 6,00217963435471E-02 
629	 6,00358461154119E-02 
630	 6,02190745256635E-02 
631	 0,060209601411807 
632	 6,00745596626918E-02 
633	 5,99554905429604E-02 
634	 6,03770290788781E-02 
635	 6,11915495644908E-02 
636	 6,11181148583293E-02 
637	 6,09147021432466E-02 
638	 6,12795748177737E-02 
639	 6,23200851619259E-02 
640	 6,33691998228138E-02 
641	 6,26320010183182E-02 
642	 6,22907359089352E-02 
643	 6,30380026250397E-02 
644	 6,32200575516335E-02 
645	 6,29810197190085E-02 
646	 0,062709681502015 
647	 6,22430007372458E-02 
648	 6,17167864057431E-02 
649	 6,16051455851417E-02 
650	 6,16881058705366E-02 
651	 6,17724715753215E-02 
652	 6,16364932923296E-02 
653	 6,12110896582484E-02 
654	 6,03873648791416E-02 
655	 5,99280936456322E-02 
656	 5,99433536804422E-02 
657	 5,94855627831896E-02 
658	 5,89473787870474E-02 
659	 0,058780391975954 
660	 5,86264956328606E-02 
661	 5,83094344498293E-02 
662	 5,75146963787959E-02 
663	 5,68663517695839E-02 
664	 5,66740235066344E-02 
665	 5,65969846939618E-02 
666	 5,65086113241934E-02 
667	 5,62836363693589E-02 
668	 5,60486507405302E-02 
669	 5,58765653332443E-02 
670	 5,58796245198079E-02 
671	 5,59556859337833E-02 
672	 5,59927280437321E-02 
673	 0,055634013958087 
674	 5,52888369641591E-02 
675	 5,61382735569868E-02 
676	 5,67926346688188E-02 
677	 5,67673589492721E-02 
678	 0,056527457358991 
679	 5,65174641717545E-02 
680	 5,71980059983447E-02 
681	 0,057432673992473 
682	 5,73267047483258E-02 
683	 5,82422548636147E-02 
684	 5,87559384075164E-02 
685	 5,81746000566525E-02 
686	 5,81405719428421E-02 
687	 5,85689337714681E-02 
688	 5,88904765931638E-02 
689	 5,92800690524403E-02 
690	 5,98226019345168E-02 
691	 6,06743325017251E-02 
692	 6,17313408539326E-02 
693	 6,29239990797243E-02 
694	 6,46100488213403E-02 
695	 6,70388744467295E-02 
696	 7,07067452911959E-02 
697	 7,43400462466536E-02 
698	 0,077745906648758 
699	 8,31441063577729E-02 
700	 8,97835796501825E-02 
701	 0,096435386556924 
702	 0,103510689914214 
703	 0,111205579422135 
704	 0,119932927776276 
705	 0,129172868816313 
706	 0,138558257262891 
707	 0,147979657041846 
708	 0,157684332610448 
709	 0,168211569434314 
710	 0,178428312025237 
711	 0,188036094630823 
712	 0,197415497176598 
713	 0,206944955510023 
714	 0,21691322108946 
715	 0,226514651060634 
716	 0,235622234689024 
717	 0,244436229671146 
718	 0,252808253885005 
719	 0,260751017739816 
720	 0,268788928778025 
721	 0,276666700423781 
722	 0,28398119894566 
723	 0,29094211943867 
724	 0,297655210317096 
725	 0,304263836807107 
726	 0,310582637728165 
727	 0,316462986223574 
728	 0,321596759091597 
729	 0,326458984128131 
730	 0,331957783379141 
731	 0,337160130378783 
732	 0,341793282373631 
733	 0,346013020433802 
734	 0,350030872344961 
735	 0,354006926738719 
736	 0,357751965296837 
737	 0,361179035985799 
738	 0,364102824524668 
739	 0,367034870728592 
740	 0,370052785667776 
741	 0,372307091141921 
742	 0,374408522615904 
743	 0,377119631153648 
744	 0,379688780095319 
745	 0,382000606152106 
746	 0,384262128346278 
747	 0,386423323130179 
748	 0,388418315296821 
749	 0,390005033892378 
750	 0,391305562009616 
751	 0,392528055653189 
752	 0,394008881488762 
753	 0,395661769707467 
754	 0,396700372461847 
755	 0,39784794557541 
756	 0,399545251907129 
757	 0,400606761723163 
758	 0,401185376583807 
759	 0,401942483340909 
760	 0,402906326270307 
761	 0,404063580603859 
762	 0,40518438382052 
763	 0,406116910756061 
764	 0,406749674176489 
765	 0,407391061179749 
766	 0,408084833841193 
767	 0,408750958781337 
768	 0,409422866585438 
769	 0,410082065079005 
770	 0,410545498863315 
771	 0,410985188185343 
772	 0,411615383253512 
773	 0,412229264265886 
774	 0,412754026655088 
775	 0,413054441646423 
776	 0,413691539671012 
777	 0,414800213486677 
778	 0,415122753860644 
779	 0,415092068310606 
780	 0,415546331964799 
781	 0,416065597801109 
782	 0,41655241209774 
783	 0,41701962580755 
784	 0,417496511325611 
785	 0,417986851713129 
786	 0,41833722493519 
787	 0,418685036201048 
788	 0,419315412388935 
789	 0,419864470215283 
790	 0,420209548392294 
791	 0,420292996292147 
792	 0,420661456747756 
793	 0,421653536516104 
794	 0,422018483765488 
795	 0,421891321090023 
796	 0,421994472571695 
797	 0,422348882439382 
798	 0,422877500952907 
799	 0,423051662590522 
800	 0,423047936773854 
801	 0,423090020414448 
802	 0,423542594473016 
803	 0,424234675644547 
804	 0,424551210247573 
805	 0,42485644276227 
806	 0,425244787098071 
807	 0,425522631784647 
808	 0,425818073097864 
809	 0,426267456698789 
810	 0,426548427018548 
811	 0,426766507988279 
812	 0,427431805795227 
813	 0,427958268249652 
814	 0,428150463593193 
815	 0,428477652848904 
816	 0,428833592756855 
817	 0,429056663800777 
818	 0,429662689487559 
819	 0,430449601572319 
820	 0,43043394804921 
821	 0,430641690513384 
822	 0,431416648235295 
823	 0,431607000892947 
824	 0,431488488616587 
825	 0,431561636172518 
826	 0,431472518156445 
827	 0,43142683287922 
828	 0,432318688824689 
829	 0,432995944900656 
830	 0,432961934114338 
831	 0,433365720741074 
832	 0,433877187719242 
833	 0,433895622917321 
834	 0,433842027234089 
835	 0,433885996982068 
836	 0,434166382101231 
837	 0,434682086647152 
838	 0,435341896388001 
839	 0,43558670880806 
840	 0,43561377566273 
841	 0,435795836510455 
842	 0,43602407499053 
843	 0,436329975901343 
844	 0,436907258602447 
845	 0,437278585710959 
846	 0,437246022383794 
847	 0,437391310001735 
848	 0,43787647535817 
849	 0,438817565008735 
850	 0,439057705538647 
851	 0,438694033869269 
852	 0,439101509561403 
853	 0,439532253221863 
854	 0,439638890609663 
855	 0,43988698134206 
856	 0,440390277309908 
857	 0,441229156820854 
858	 0,441429260268714 
859	 0,441084279064902 
860	 0,44134595963274 
861	 0,441534316222801 
862	 0,441480668449088 
863	 0,442495378969325 
864	 0,4435252761603 
865	 0,44308045459423 
866	 0,442738052262418 
867	 0,442905599988837 
868	 0,443692656249105 
869	 0,443911035816331 
870	 0,443211093514982 
871	 0,443374956071093 
872	 0,44394319810005 
873	 0,44416065947397 
874	 0,444148550005674 
875	 0,444085804582856 
876	 0,444427666680223 
877	 0,444912714216364 
878	 0,445320459651828 
879	 0,445124195612247 
880	 0,444796776387571 
881	 0,444900635763637 
882	 0,445532956676725 
883	 0,446206759436047 
884	 0,445571058446273 
885	 0,445141035963847 
886	 0,445395140827936 
887	 0,445695665720054 
888	 0,445708131662205 
889	 0,445253923555537 
890	 0,445799455583824 
891	 0,446795625291363 
892	 0,446396539093157 
893	 0,446574915542144 
894	 0,447491329421911 
895	 0,446905793931325 
896	 0,446251011456938 
897	 0,446649257306374 
898	 0,446957309941184 
899	 0,447210347159478 
900	 0,447819692194312 
901	 0,447619491506772 
902	 0,446723912813935 
903	 0,446831354031831 
904	 0,447270878852352 
905	 0,447499416251296 
906	 0,446788395506332 
907	 0,44623652060878 
908	 0,447482593793823 
909	 0,447996842437161 
910	 0,447583499904161 
911	 0,447761458288376 
912	 0,447879153983207 
913	 0,447659430733319 
914	 0,447246411028561 
915	 0,446896226215654 
916	 0,446873137564345 
917	 0,44714597732315 
918	 0,447505421974396 
919	 0,447499730787573 
920	 0,447306769982064 
921	 0,447002712758542 
922	 0,446759280499513 
923	 0,446116662036447 
924	 0,444865432680897 
925	 0,444875730914222 
926	 0,445415931140084 
927	 0,444669529526499 
928	 0,443298036004498 
929	 0,441968180062507 
930	 0,442409334820267 
931	 0,442830440718745 
932	 0,442123962016779 
933	 0,440747168380326 
934	 0,439188582982834 
935	 0,438019094921977 
936	 0,437131809965388 
937	 0,43654444133138 
938	 0,436426828986814 
939	 0,435934409565918 
940	 0,434766376366074 
941	 0,433445692417901 
942	 0,431901159213163 
943	 0,430143236355138 
944	 0,429086636753698 
