Wavelength	OSM-GIL00012.asd
325	 0,235433685050074 
326	 0,1492364440662 
327	 9,13447412715152E-02 
328	 9,11857885554867E-02 
329	 0,107949907478148 
330	 0,134338406424019 
331	 0,143671062395685 
332	 0,107593171855053 
333	 5,92793678938207E-02 
334	 3,96217816836016E-03 
335	-8,16687215604183E-02 
336	-0,141888472611449 
337	-0,110275375749272 
338	-2,73636888956152E-02 
339	 8,04161979186751E-02 
340	 7,63893473771486E-02 
341	 6,48768315276132E-03 
342	-1,09762719226801E-02 
343	 3,21013503975909E-02 
344	 0,106567742012813 
345	 6,76222953904045E-02 
346	 2,83250639380333E-02 
347	 0,104811008899551 
348	 0,15315218159303 
349	 0,153343972397443 
350	 9,90439859893635E-02 
351	 4,85849896708883E-02 
352	 3,04295762765056E-02 
353	 4,39071215502711E-02 
354	 6,86677416162663E-02 
355	 8,44256610828982E-02 
356	 9,64287916680941E-02 
357	 9,86454245436042E-02 
358	 6,86852811439953E-02 
359	 0,047776536062841 
360	 0,053699249444783 
361	 7,12061915032744E-02 
362	 8,24116763035228E-02 
363	 6,44753242482284E-02 
364	 5,10289203450603E-02 
365	 0,053573299381781 
366	 7,72600178191199E-02 
367	 9,96535752505208E-02 
368	 0,10192081046416 
369	 8,11954841156393E-02 
370	 0,061473003434182 
371	 0,083400211113482 
372	 9,56227202883315E-02 
373	 8,78638186701991E-02 
374	 8,43197839836175E-02 
375	 8,67246863245013E-02 
376	 9,36741349965303E-02 
377	 7,79168630659635E-02 
378	 0,048217543541819 
379	 3,05620807816315E-02 
380	 3,43939434896907E-02 
381	 5,72235930874836E-02 
382	 6,73242594436079E-02 
383	 6,76561524167868E-02 
384	 6,42546209317538E-02 
385	 0,067899167826245 
386	 7,20906913322746E-02 
387	 5,12199459419547E-02 
388	 5,05076449932482E-02 
389	 8,07079720999999E-02 
390	 8,92300832592898E-02 
391	 8,36882255974693E-02 
392	 0,078820117497533 
393	 0,079755105995838 
394	 8,42334779207016E-02 
395	 8,15754978947553E-02 
396	 0,075015677939131 
397	 6,82442740379272E-02 
398	 7,42666259880522E-02 
399	 8,42731235398742E-02 
400	 8,37971834276459E-02 
401	 8,45663803370316E-02 
402	 0,088022163875238 
403	 8,96505833907901E-02 
404	 8,70177316854232E-02 
405	 7,92446505245046E-02 
406	 7,35501230106713E-02 
407	 7,12648558647282E-02 
408	 7,20736642363055E-02 
409	 7,58251193305987E-02 
410	 8,03395559788796E-02 
411	 7,74951321031101E-02 
412	 7,36083639244327E-02 
413	 7,44866613935031E-02 
414	 7,31669081158299E-02 
415	 7,10757097223402E-02 
416	 7,60643397144872E-02 
417	 7,49229003010137E-02 
418	 0,065773279129012 
419	 7,23003230552874E-02 
420	 8,19487042755411E-02 
421	 7,66219692207462E-02 
422	 7,31990831629988E-02 
423	 7,50328062076417E-02 
424	 8,08005951595071E-02 
425	 8,25244058613666E-02 
426	 7,66693090784339E-02 
427	 7,71294988230914E-02 
428	 8,10393292435372E-02 
429	 7,98444687268617E-02 
430	 8,01153153528707E-02 
431	 8,23641015514243E-02 
432	 8,08233261628703E-02 
433	 7,82322346989299E-02 
434	 0,077239310654371 
435	 7,70784842130122E-02 
436	 7,77636585967466E-02 
437	 8,00586084255873E-02 
438	 8,02354189755219E-02 
439	 7,74440181094406E-02 
440	 7,66960610944033E-02 
441	 7,72580532024397E-02 
442	 0,077588512133142 
443	 7,82462410240769E-02 
444	 7,89416739636448E-02 
445	 7,86259616666082E-02 
446	 7,79312235445333E-02 
