Wavelength	AV0200172.asd
325	 3,85147652897877E-02 
326	 3,75106381909613E-02 
327	 3,42883736421451E-02 
328	 3,09365142278463E-02 
329	 3,33816278416059E-02 
330	 3,60946387125199E-02 
331	 3,50239297750696E-02 
332	 0,033241288797855 
333	 3,18622786799205E-02 
334	 3,22721902977586E-02 
335	 3,19954060173832E-02 
336	 3,05571292823141E-02 
337	 2,91318420605275E-02 
338	 2,93354660151964E-02 
339	 3,21576184012802E-02 
340	 3,16330687392135E-02 
341	 2,90590062943524E-02 
342	 2,96829743896987E-02 
343	 3,08635943710872E-02 
344	 0,031645392889419 
345	 3,17913254700442E-02 
346	 3,16275470119438E-02 
347	 3,15050626315335E-02 
348	 3,13668797520612E-02 
349	 3,12752383896878E-02 
350	 3,13908272544504E-02 
351	 3,14357308860386E-02 
352	 3,12586409458431E-02 
353	 3,06927661081342E-02 
354	 3,01704384068712E-02 
355	 3,01888615201768E-02 
356	 3,09700931966325E-02 
357	 3,20569073041386E-02 
358	 3,20559330851112E-02 
359	 3,18216543671441E-02 
360	 3,17961096308566E-02 
361	 3,17803231424441E-02 
362	 3,17949854975099E-02 
363	 3,18903749557857E-02 
364	 3,17893943314996E-02 
365	 3,14658576002842E-02 
366	 3,09678793185101E-02 
367	 3,08886651329068E-02 
368	 3,15360142356681E-02 
369	 3,21097567285628E-02 
370	 3,22683709908014E-02 
371	 0,031582411376517 
372	 3,15216320015268E-02 
373	 3,22013206223369E-02 
374	 3,18119870288684E-02 
375	 0,031389740869793 
376	 3,17826860630213E-02 
377	 3,15896386057432E-02 
378	 3,12160173220022E-02 
379	 3,23005067500441E-02 
380	 3,25011678948205E-02 
381	 0,031460550065118 
382	 3,16346192638258E-02 
383	 3,26614232096887E-02 
384	 3,38928206215571E-02 
385	 3,39100360778843E-02 
386	 3,32182782011343E-02 
387	 0,034117955907452 
388	 3,46457337766271E-02 
389	 3,41363686329021E-02 
390	 3,35130895072284E-02 
391	 3,31717350268977E-02 
392	 3,34654621503984E-02 
393	 3,40932722427865E-02 
394	 3,45664513618551E-02 
395	 3,37543460252611E-02 
396	 3,32159740946002E-02 
397	 3,35814102489873E-02 
398	 3,33346759301566E-02 
399	 3,30190700170487E-02 
400	 3,35396872391109E-02 
401	 3,38361681303302E-02 
402	 3,37685753474133E-02 
403	 3,37566659929978E-02 
404	 3,36674672691629E-02 
405	 3,34192390143109E-02 
406	 3,30989171460665E-02 
407	 3,29970397646267E-02 
408	 3,37549255494081E-02 
409	 3,39557019845394E-02 
410	 3,33768620765818E-02 
411	 3,32850167920586E-02 
412	 3,34521800688405E-02 
413	 3,35884843622063E-02 
414	 3,36550746654714E-02 
415	 3,36651111468916E-02 
416	 3,36842047644427E-02 
417	 3,37798385799791E-02 
418	 3,39773176707871E-02 
419	 0,034243428168565 
420	 0,03439370823655 
421	 3,41965881149936E-02 
422	 3,41495536935497E-02 
423	 3,43177330527593E-02 
424	 3,44350242324962E-02 
425	 3,46038092373525E-02 
426	 3,48599232540855E-02 
427	 3,49367958791581E-02 
428	 0,034839506989014 
429	 3,46257177599974E-02 
430	 3,47056052730627E-02 
431	 3,50968944015821E-02 
432	 3,52136317528646E-02 
433	 3,52344428884798E-02 
434	 3,53316422430991E-02 
435	 3,52413894798598E-02 
436	 3,51430600608549E-02 
437	 3,56443527388758E-02 
438	 3,58619333725091E-02 
439	 3,55158164825501E-02 
440	 3,52691822640968E-02 
441	 0,03525050935476 
442	 3,55285184980545E-02 
443	 3,60550794301904E-02 
444	 0,036555009907969 
445	 3,62193209386632E-02 
446	 3,59746946956557E-02 
447	 3,63377696377696E-02 
448	 3,63177491876259E-02 
449	 3,61339810247712E-02 
450	 0,03644270638418 
451	 3,68800449276601E-02 
452	 3,72559480879901E-02 
453	 3,72545370320139E-02 
454	 3,72371174312031E-02 
455	 3,75361706005895E-02 
456	 3,74053214125144E-02 
457	 3,70143471323391E-02 
458	 3,72434825304319E-02 
459	 3,73975748142927E-02 
460	 3,72414497906054E-02 
461	 3,73369149332646E-02 
462	 3,75442495273208E-02 
463	 3,75980848130741E-02 
464	 0,037583181871371 
465	 3,75796647383038E-02 
466	 3,78136027993659E-02 
467	 0,038018999461283 
468	 3,80254221264056E-02 
469	 3,81457404323096E-02 
470	 3,83313394879481E-02 
471	 0,03839346619485 
472	 3,83732172261238E-02 
473	 3,83142082200473E-02 
474	 3,83480710189013E-02 
475	 3,84735197482981E-02 
476	 0,038667569293404 
477	 3,86768454947113E-02 
478	 3,85150125722963E-02 
479	 3,83041518060582E-02 
480	 3,85010618717405E-02 
481	 3,92027828786893E-02 
482	 3,93375469655314E-02 
483	 3,90953441875775E-02 
484	 3,89706513205809E-02 
485	 3,90551621948318E-02 
486	 3,92522643827333E-02 
487	 3,89243639272259E-02 
488	 3,87474671329434E-02 
489	 3,91997420597349E-02 
490	 3,94037257390711E-02 
491	 3,93045006480594E-02 
492	 3,91167388582006E-02 
493	 3,89076336595286E-02 
494	 3,87905865808209E-02 
495	 3,90572187392652E-02 
496	 3,95122864412156E-02 
497	 3,98984323536502E-02 
498	 3,98731525481879E-02 
499	 0,0395483645161 
500	 3,96015197500042E-02 
501	 3,96442877330374E-02 
502	 3,95016268461777E-02 
503	 0,039750427062876 
504	 4,01055835469593E-02 
505	 3,99011588827917E-02 
506	 4,00078374635656E-02 
507	 4,05521437422213E-02 
508	 0,040884705341064 
509	 4,09919931090995E-02 
510	 4,09124226143755E-02 
511	 4,10814135434063E-02 
512	 4,13954574874211E-02 
513	 4,13034000398281E-02 
514	 4,11934578846592E-02 
515	 4,12744759046186E-02 
516	 4,16478480074085E-02 
517	 4,20033914374231E-02 
518	 4,18799574633567E-02 
519	 4,16772519577193E-02 
520	 4,15845407447316E-02 
521	 4,18140892524724E-02 
522	 4,21144521602768E-02 
523	 4,23108166225064E-02 
524	 4,26509244062769E-02 
525	 4,29587967349875E-02 
526	 4,27319672058295E-02 
527	 4,25156342831958E-02 
